                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.204429E-02             9.820725E-04             2.954053E-06             7.190595E-05             1.056933E-03             5.160054E-01             6.734577E-02             5.170623E-01
                   0.1800             7.330987E-02            -3.010036E-03            -9.054114E-06             3.305666E-04            -2.688523E-03             5.167907E-01             6.735383E-02             5.141022E-01
                   0.3600             7.358635E-02            -5.946007E-03            -1.788539E-05             6.611015E-04            -5.302791E-03             5.166989E-01             6.732451E-02             5.113961E-01
                   0.5400             7.389804E-02            -8.882121E-03            -2.671700E-05             9.910611E-04            -7.917777E-03             5.166436E-01             6.729246E-02             5.087258E-01
                   0.7200             7.424410E-02            -1.181807E-02            -3.554796E-05             1.320425E-03            -1.053320E-02             5.166254E-01             6.725915E-02             5.060922E-01
                   0.9000             7.462354E-02            -1.475307E-02            -4.437583E-05             1.649180E-03            -1.314826E-02             5.166440E-01             6.722539E-02             5.034957E-01
                   1.0800             7.503532E-02            -1.768692E-02            -5.320002E-05             1.977320E-03            -1.576281E-02             5.166994E-01             6.719229E-02             5.009366E-01
                   1.2600             7.547843E-02            -2.062006E-02            -6.202172E-05             2.304840E-03            -1.837724E-02             5.172862E-01             6.716083E-02             4.989090E-01
                   1.4400             7.595169E-02            -2.355190E-02            -7.083920E-05             2.631742E-03            -2.099100E-02             5.181654E-01             6.713175E-02             4.971744E-01
                   1.6200             7.645394E-02            -2.648238E-02            -7.965215E-05             2.958025E-03            -2.360401E-02             5.190796E-01             6.710562E-02             4.954756E-01
                   1.8000             7.698398E-02            -2.941118E-02            -8.845958E-05             3.283695E-03            -2.621595E-02             5.200276E-01             6.708281E-02             4.938116E-01
                   1.9800             7.754069E-02            -3.233845E-02            -9.726187E-05             3.608757E-03            -2.882695E-02             5.210085E-01             6.706361E-02             4.921815E-01
                   2.1600             7.812283E-02            -3.526375E-02            -1.060577E-04             3.933217E-03            -3.143659E-02             5.220208E-01             6.704807E-02             4.905842E-01
                   2.3400             7.872925E-02            -3.818707E-02            -1.148469E-04             4.257084E-03            -3.404483E-02             5.230633E-01             6.703613E-02             4.890185E-01
                   2.5200             7.935881E-02            -4.110816E-02            -1.236288E-04             4.580367E-03            -3.665142E-02             5.241345E-01             6.702761E-02             4.874830E-01
                   2.7000             8.001036E-02            -4.402683E-02            -1.324027E-04             4.903078E-03            -3.925616E-02             5.252326E-01             6.702228E-02             4.859765E-01
                   2.8800             8.068282E-02            -4.694300E-02            -1.411683E-04             5.225229E-03            -4.185894E-02             5.263563E-01             6.701984E-02             4.844974E-01
                   3.0600             8.137511E-02            -4.985639E-02            -1.499247E-04             5.546834E-03            -4.445948E-02             5.275040E-01             6.701997E-02             4.830445E-01
                   3.2400             8.208621E-02            -5.276690E-02            -1.586715E-04             5.867907E-03            -4.705766E-02             5.286740E-01             6.702235E-02             4.816163E-01
                   3.4200             8.281512E-02            -5.567437E-02            -1.674083E-04             6.188466E-03            -4.965331E-02             5.298650E-01             6.702664E-02             4.802117E-01
                   3.6000             8.356090E-02            -5.857861E-02            -1.761344E-04             6.508529E-03            -5.224622E-02             5.310755E-01             6.703254E-02             4.788292E-01
                   3.7800             8.432261E-02            -6.147944E-02            -1.848492E-04             6.828113E-03            -5.483617E-02             5.323041E-01             6.703978E-02             4.774679E-01
                   3.9600             8.509940E-02            -6.437673E-02            -1.935524E-04             7.147241E-03            -5.742304E-02             5.335496E-01             6.704807E-02             4.761266E-01
                   4.1400             8.589040E-02            -6.727027E-02            -2.022431E-04             7.465932E-03            -6.000658E-02             5.348108E-01             6.705720E-02             4.748042E-01
                   4.3200             8.669484E-02            -7.015992E-02            -2.109209E-04             7.784212E-03            -6.258663E-02             5.360864E-01             6.706696E-02             4.734998E-01
                   4.5000             8.751193E-02            -7.304550E-02            -2.195853E-04             8.102103E-03            -6.516298E-02             5.373755E-01             6.707718E-02             4.722125E-01
                   4.6800             8.834095E-02            -7.592685E-02            -2.282357E-04             8.419632E-03            -6.773545E-02             5.386770E-01             6.708770E-02             4.709416E-01
                   4.8600             8.918122E-02            -7.880380E-02            -2.368716E-04             8.736825E-03            -7.030385E-02             5.399900E-01             6.709839E-02             4.696861E-01
                   5.0400             9.003208E-02            -8.167620E-02            -2.454924E-04             9.053709E-03            -7.286798E-02             5.413135E-01             6.710915E-02             4.684455E-01
                   5.2200             9.089289E-02            -8.454386E-02            -2.540975E-04             9.370315E-03            -7.542764E-02             5.426467E-01             6.711988E-02             4.672191E-01
                   5.4000             9.176308E-02            -8.740664E-02            -2.626865E-04             9.686670E-03            -7.798265E-02             5.439890E-01             6.713050E-02             4.660063E-01
                   5.5800             9.264208E-02            -9.026434E-02            -2.712588E-04             1.000281E-02            -8.053279E-02             5.453394E-01             6.714096E-02             4.648066E-01
                   5.7600             9.352935E-02            -9.311684E-02            -2.798138E-04             1.031875E-02            -8.307790E-02             5.466973E-01             6.715119E-02             4.636194E-01
                   5.9400             9.442439E-02            -9.596394E-02            -2.883510E-04             1.063454E-02            -8.561775E-02             5.480621E-01             6.716117E-02             4.624444E-01
                   6.1200             9.532673E-02            -9.880550E-02            -2.968699E-04             1.095020E-02            -8.815217E-02             5.494332E-01             6.717084E-02             4.612810E-01
                   6.3000             9.623591E-02            -1.016414E-01            -3.053700E-04             1.126577E-02            -9.068096E-02             5.508099E-01             6.718018E-02             4.601290E-01
                   6.4800             9.715149E-02            -1.044713E-01            -3.138506E-04             1.158125E-02            -9.320392E-02             5.521918E-01             6.718916E-02             4.589879E-01
                   6.6600             9.807310E-02            -1.072953E-01            -3.223113E-04             1.189668E-02            -9.572089E-02             5.535783E-01             6.719776E-02             4.578574E-01
                   6.8400             9.900033E-02            -1.101130E-01            -3.307516E-04             1.221207E-02            -9.823169E-02             5.549691E-01             6.720596E-02             4.567374E-01
                   7.0200             9.993283E-02            -1.129244E-01            -3.391708E-04             1.252739E-02            -1.007362E-01             5.563636E-01             6.721373E-02             4.556274E-01
                   7.2000             1.008703E-01            -1.157292E-01            -3.475686E-04             1.284262E-02            -1.032342E-01             5.577616E-01             6.722106E-02             4.545274E-01
                   7.3800             1.018124E-01            -1.185274E-01            -3.559443E-04             1.315766E-02            -1.057257E-01             5.591628E-01             6.722792E-02             4.534371E-01
                   7.5600             1.027589E-01            -1.213188E-01            -3.642975E-04             1.347239E-02            -1.082107E-01             5.605670E-01             6.723431E-02             4.523564E-01
                   7.7400             1.037096E-01            -1.241031E-01            -3.726275E-04             1.378675E-02            -1.106890E-01             5.619741E-01             6.724019E-02             4.512851E-01
                   7.9200             1.046641E-01            -1.268803E-01            -3.809340E-04             1.410070E-02            -1.131606E-01             5.633837E-01             6.724555E-02             4.502231E-01
                   8.1000             1.056222E-01            -1.296502E-01            -3.892164E-04             1.441421E-02            -1.156252E-01             5.647955E-01             6.725038E-02             4.491703E-01
                   8.2800             1.065837E-01            -1.324126E-01            -3.974742E-04             1.472730E-02            -1.180828E-01             5.662093E-01             6.725467E-02             4.481265E-01
                   8.4600             1.075484E-01            -1.351674E-01            -4.057068E-04             1.503995E-02            -1.205332E-01             5.676247E-01             6.725838E-02             4.470915E-01
                   8.6400             1.085161E-01            -1.379144E-01            -4.139138E-04             1.535216E-02            -1.229762E-01             5.690415E-01             6.726152E-02             4.460654E-01
                   8.8200             1.094864E-01            -1.406535E-01            -4.220947E-04             1.566393E-02            -1.254117E-01             5.704595E-01             6.726405E-02             4.450478E-01
                   9.0000             1.104594E-01            -1.433845E-01            -4.302489E-04             1.597527E-02            -1.278395E-01             5.718783E-01             6.726595E-02             4.440389E-01
                   9.1800             1.114347E-01            -1.461072E-01            -4.383759E-04             1.628616E-02            -1.302594E-01             5.732978E-01             6.726721E-02             4.430383E-01
                   9.3600             1.124121E-01            -1.488216E-01            -4.464753E-04             1.659662E-02            -1.326714E-01             5.747176E-01             6.726780E-02             4.420462E-01
                   9.5400             1.133916E-01            -1.515274E-01            -4.545466E-04             1.690664E-02            -1.350753E-01             5.761376E-01             6.726771E-02             4.410624E-01
                   9.7200             1.143729E-01            -1.542244E-01            -4.625892E-04             1.721622E-02            -1.374708E-01             5.775576E-01             6.726690E-02             4.400868E-01
                   9.9000             1.153559E-01            -1.569127E-01            -4.706027E-04             1.752536E-02            -1.398579E-01             5.789773E-01             6.726535E-02             4.391194E-01
                  10.0800             1.163405E-01            -1.595919E-01            -4.785866E-04             1.783406E-02            -1.422364E-01             5.803965E-01             6.726304E-02             4.381601E-01
                  10.2600             1.173264E-01            -1.622620E-01            -4.865404E-04             1.814233E-02            -1.446062E-01             5.818151E-01             6.725994E-02             4.372089E-01
                  10.4400             1.183136E-01            -1.649227E-01            -4.944636E-04             1.845018E-02            -1.469670E-01             5.832328E-01             6.725602E-02             4.362658E-01
                  10.6200             1.193019E-01            -1.675741E-01            -5.023557E-04             1.875759E-02            -1.493188E-01             5.846495E-01             6.725127E-02             4.353307E-01
                  10.8000             1.202912E-01            -1.702158E-01            -5.102163E-04             1.906458E-02            -1.516614E-01             5.860649E-01             6.724564E-02             4.344035E-01
