                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168006E+05             5.170032E+05             5.167790E+05             4.837613E+05             4.806277E+05             8.393946E+05
                   0.1800             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170032E+05             5.167790E+05             4.838358E+05             4.807022E+05             8.395769E+05
                   0.3600             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170032E+05             5.167790E+05             4.839137E+05             4.807801E+05             8.397498E+05
                   0.5400             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170032E+05             5.167790E+05             4.839893E+05             4.808557E+05             8.399175E+05
                   0.7200             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170032E+05             5.167790E+05             4.840625E+05             4.809289E+05             8.400800E+05
                   0.9000             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170031E+05             5.167790E+05             4.841335E+05             4.809999E+05             8.402373E+05
                   1.0800             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170031E+05             5.167790E+05             4.842023E+05             4.810687E+05             8.403894E+05
                   1.2600             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170031E+05             5.167790E+05             4.842689E+05             4.811353E+05             8.405364E+05
                   1.4400             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170031E+05             5.167790E+05             4.843333E+05             4.811997E+05             8.406783E+05
                   1.6200             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170031E+05             5.167790E+05             4.843956E+05             4.812620E+05             8.408152E+05
                   1.8000             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170031E+05             5.167790E+05             4.844557E+05             4.813221E+05             8.409470E+05
                   1.9800             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170031E+05             5.167790E+05             4.845137E+05             4.813801E+05             8.410738E+05
                   2.1600             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170031E+05             5.167790E+05             4.845695E+05             4.814359E+05             8.411956E+05
                   2.3400             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170031E+05             5.167790E+05             4.846232E+05             4.814896E+05             8.413126E+05
                   2.5200             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170031E+05             5.167790E+05             4.846747E+05             4.815411E+05             8.414246E+05
                   2.7000             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170031E+05             5.167790E+05             4.847240E+05             4.815904E+05             8.415319E+05
                   2.8800             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170030E+05             5.167790E+05             4.847711E+05             4.816375E+05             8.416343E+05
                   3.0600             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170030E+05             5.167790E+05             4.848161E+05             4.816825E+05             8.417320E+05
                   3.2400             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170030E+05             5.167790E+05             4.848589E+05             4.817253E+05             8.418249E+05
                   3.4200             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168005E+05             5.170030E+05             5.167790E+05             4.848995E+05             4.817659E+05             8.419131E+05
                   3.6000             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167790E+05             4.849380E+05             4.818044E+05             8.419967E+05
                   3.7800             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167790E+05             4.849744E+05             4.818408E+05             8.420756E+05
                   3.9600             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167790E+05             4.850086E+05             4.818750E+05             8.421500E+05
                   4.1400             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167790E+05             4.850407E+05             4.819071E+05             8.422197E+05
                   4.3200             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167790E+05             4.850707E+05             4.819371E+05             8.422849E+05
                   4.5000             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167790E+05             4.850985E+05             4.819649E+05             8.423456E+05
                   4.6800             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167790E+05             4.851244E+05             4.819907E+05             8.424018E+05
                   4.8600             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.851481E+05             4.820145E+05             8.424535E+05
                   5.0400             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.851698E+05             4.820362E+05             8.425009E+05
                   5.2200             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.851895E+05             4.820559E+05             8.425438E+05
                   5.4000             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852071E+05             4.820735E+05             8.425824E+05
                   5.5800             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852228E+05             4.820892E+05             8.426168E+05
                   5.7600             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852365E+05             4.821029E+05             8.426469E+05
                   5.9400             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852483E+05             4.821147E+05             8.426728E+05
                   6.1200             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852581E+05             4.821245E+05             8.426946E+05
                   6.3000             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852661E+05             4.821325E+05             8.427124E+05
                   6.4800             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852724E+05             4.821388E+05             8.427263E+05
                   6.6600             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852769E+05             4.821433E+05             8.427365E+05
                   6.8400             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852797E+05             4.821461E+05             8.427432E+05
                   7.0200             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852812E+05             4.821476E+05             8.427467E+05
                   7.2000             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852814E+05             4.821478E+05             8.427478E+05
                   7.3800             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852808E+05             4.821472E+05             8.427470E+05
                   7.5600             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852798E+05             4.821462E+05             8.427454E+05
                   7.7400             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852787E+05             4.821451E+05             8.427434E+05
                   7.9200             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852775E+05             4.821439E+05             8.427413E+05
                   8.1000             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852762E+05             4.821426E+05             8.427393E+05
                   8.2800             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852750E+05             4.821414E+05             8.427372E+05
                   8.4600             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852738E+05             4.821402E+05             8.427352E+05
                   8.6400             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852725E+05             4.821389E+05             8.427332E+05
                   8.8200             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852713E+05             4.821377E+05             8.427312E+05
                   9.0000             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852701E+05             4.821365E+05             8.427292E+05
                   9.1800             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852689E+05             4.821353E+05             8.427272E+05
                   9.3600             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852677E+05             4.821340E+05             8.427253E+05
                   9.5400             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852664E+05             4.821328E+05             8.427234E+05
                   9.7200             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852652E+05             4.821316E+05             8.427216E+05
                   9.9000             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852640E+05             4.821304E+05             8.427198E+05
                  10.0800             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852628E+05             4.821292E+05             8.427180E+05
                  10.2600             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852616E+05             4.821280E+05             8.427163E+05
                  10.4400             5.139553E+05             5.144608E+05             5.144598E+05             5.136456E+05             5.168004E+05             5.170030E+05             5.167789E+05             4.852604E+05             4.821268E+05             8.427146E+05
