                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             1.720229E-15             5.454137E+02             1.720229E-15             1.260896E+02             0.000000E+00             6.715033E+02             0.000000E+00             6.413917E-05             1.657123E+00             5.559547E-02             8.961759E-01             5.214909E-01             1.617693E+01             1.499158E+01             1.291083E+01             5.269894E+01
                   0.1800             1.553751E+01             5.310558E+02             5.862385E-02             1.228607E+02             1.547889E+01             6.539165E+02             0.000000E+00             4.147286E-03             1.666994E+00             5.559480E-02             9.200751E-01             3.795891E-01             1.617688E+01             1.525492E+01             1.291238E+01             5.269894E+01
                   0.3600             1.551614E+01             5.168162E+02             8.851891E-02             1.196526E+02             1.542763E+01             6.364688E+02             0.000000E+00             7.156510E-03             1.676659E+00             5.559258E-02             9.217674E-01             3.084803E-01             1.617667E+01             1.531242E+01             1.290676E+01             5.269894E+01
                   0.5400             1.549322E+01             5.025990E+02             1.120312E-01             1.164424E+02             1.538119E+01             6.190414E+02             0.000000E+00             9.810683E-03             1.686042E+00             5.558889E-02             9.236468E-01             2.373824E-01             1.617632E+01             1.537723E+01             1.290061E+01             5.269894E+01
                   0.7200             1.547052E+01             4.884044E+02             1.293846E-01             1.132303E+02             1.534113E+01             6.016348E+02             0.000000E+00             1.227812E-02             1.695140E+00             5.558371E-02             9.257147E-01             1.663012E-01             1.617583E+01             1.544917E+01             1.289423E+01             5.269894E+01
                   0.9000             1.544916E+01             4.742325E+02             1.417775E-01             1.100166E+02             1.530738E+01             5.842492E+02             0.000000E+00             1.463345E-02             1.703951E+00             5.557706E-02             9.279707E-01             9.525757E-02             1.617520E+01             1.552804E+01             1.288776E+01             5.269894E+01
                   1.0800             1.542984E+01             4.600834E+02             1.504824E-01             1.068016E+02             1.527935E+01             5.668850E+02             0.000000E+00             1.691424E-02             1.712472E+00             5.556893E-02             9.304138E-01             2.425623E-02             1.617443E+01             1.561361E+01             1.288141E+01             5.269894E+01
                   1.2600             1.541296E+01             4.459573E+02             1.565620E-01             1.035855E+02             1.525640E+01             5.495428E+02             0.000000E+00             1.914059E-02             1.720702E+00             5.555932E-02             9.330434E-01             4.671392E-02             1.617352E+01             1.570568E+01             1.287538E+01             5.269894E+01
                   1.4400             1.539874E+01             4.318543E+02             1.608213E-01             1.003686E+02             1.523792E+01             5.322230E+02             0.000000E+00             2.132376E-02             1.728639E+00             5.554823E-02             9.358573E-01             1.176362E-01             1.617247E+01             1.580401E+01             1.286980E+01             5.269894E+01
                   1.6200             1.538725E+01             4.177749E+02             1.638415E-01             9.715121E+01             1.522341E+01             5.149261E+02             0.000000E+00             2.347036E-02             1.736283E+00             5.553567E-02             9.388532E-01             1.885069E-01             1.617129E+01             1.590834E+01             1.286479E+01             5.269894E+01
                   1.8000             1.537850E+01             4.037193E+02             1.660301E-01             9.393360E+01             1.521247E+01             4.976529E+02             0.000000E+00             2.558456E-02             1.743633E+00             5.552164E-02             9.420285E-01             2.593157E-01             1.616996E+01             1.601843E+01             1.286042E+01             5.269894E+01
                   1.9800             1.537242E+01             3.896879E+02             1.676678E-01             9.071610E+01             1.520476E+01             4.804040E+02             0.000000E+00             2.766920E-02             1.750687E+00             5.550613E-02             9.453809E-01             3.300647E-01             1.616849E+01             1.613405E+01             1.285674E+01             5.269894E+01
                   2.1600             1.536893E+01             3.756813E+02             1.689463E-01             8.749906E+01             1.519998E+01             4.631803E+02             0.000000E+00             2.972639E-02             1.757446E+00             5.548915E-02             9.489073E-01             4.007403E-01             1.616689E+01             1.625493E+01             1.285376E+01             5.269894E+01
                   2.3400             1.536789E+01             3.617000E+02             1.699950E-01             8.428283E+01             1.519790E+01             4.459828E+02             0.000000E+00             3.175783E-02             1.763908E+00             5.547069E-02             9.526049E-01             4.713401E-01             1.616515E+01             1.638085E+01             1.285147E+01             5.269894E+01
                   2.5200             1.536918E+01             3.477447E+02             1.709007E-01             8.106779E+01             1.519828E+01             4.288125E+02             0.000000E+00             3.376503E-02             1.770073E+00             5.545077E-02             9.564704E-01             5.418550E-01             1.616326E+01             1.651155E+01             1.284984E+01             5.269894E+01
