                   Degree              dlvdt[mm/s]            dlvdtt[mm/s2]
                   0.0000             0.000000E+00             1.433426E+05
                   0.1800             2.622115E+00             1.433417E+05
                   0.3600             5.244195E+00             1.433388E+05
                   0.5400             7.866205E+00             1.433340E+05
                   0.7200             1.048811E+01             1.433272E+05
                   0.9000             1.310987E+01             1.433186E+05
                   1.0800             1.573146E+01             1.433080E+05
                   1.2600             1.835284E+01             1.432955E+05
                   1.4400             2.097397E+01             1.432811E+05
                   1.6200             2.359482E+01             1.432648E+05
                   1.8000             2.621535E+01             1.432465E+05
                   1.9800             2.883553E+01             1.432263E+05
                   2.1600             3.145532E+01             1.432042E+05
                   2.3400             3.407470E+01             1.431802E+05
                   2.5200             3.669361E+01             1.431543E+05
                   2.7000             3.931204E+01             1.431264E+05
                   2.8800             4.192993E+01             1.430966E+05
                   3.0600             4.454727E+01             1.430649E+05
                   3.2400             4.716400E+01             1.430313E+05
                   3.4200             4.978011E+01             1.429958E+05
                   3.6000             5.239555E+01             1.429584E+05
                   3.7800             5.501028E+01             1.429190E+05
                   3.9600             5.762428E+01             1.428777E+05
                   4.1400             6.023750E+01             1.428346E+05
                   4.3200             6.284992E+01             1.427895E+05
                   4.5000             6.546150E+01             1.427425E+05
                   4.6800             6.807220E+01             1.426936E+05
                   4.8600             7.068198E+01             1.426428E+05
                   5.0400             7.329082E+01             1.425901E+05
                   5.2200             7.589868E+01             1.425355E+05
                   5.4000             7.850552E+01             1.424789E+05
                   5.5800             8.111131E+01             1.424205E+05
                   5.7600             8.371602E+01             1.423602E+05
                   5.9400             8.631960E+01             1.422980E+05
                   6.1200             8.892203E+01             1.422339E+05
                   6.3000             9.152327E+01             1.421678E+05
                   6.4800             9.412328E+01             1.420999E+05
                   6.6600             9.672203E+01             1.420301E+05
                   6.8400             9.931949E+01             1.419584E+05
                   7.0200             1.019156E+02             1.418849E+05
                   7.2000             1.045104E+02             1.418094E+05
                   7.3800             1.071038E+02             1.417321E+05
                   7.5600             1.096957E+02             1.416528E+05
                   7.7400             1.122862E+02             1.415717E+05
                   7.9200             1.148751E+02             1.414887E+05
                   8.1000             1.174626E+02             1.414039E+05
                   8.2800             1.200484E+02             1.413171E+05
                   8.4600             1.226327E+02             1.412285E+05
                   8.6400             1.252153E+02             1.411380E+05
                   8.8200             1.277963E+02             1.410457E+05
                   9.0000             1.303755E+02             1.409514E+05
                   9.1800             1.329530E+02             1.408554E+05
                   9.3600             1.355288E+02             1.407574E+05
                   9.5400             1.381027E+02             1.406576E+05
                   9.7200             1.406748E+02             1.405560E+05
                   9.9000             1.432450E+02             1.404524E+05
                  10.0800             1.458132E+02             1.403471E+05
                  10.2600             1.483796E+02             1.402399E+05
                  10.4400             1.509440E+02             1.401308E+05
                  10.6200             1.535063E+02             1.400199E+05
                  10.8000             1.560666E+02             1.399072E+05
                  10.9800             1.586249E+02             1.397926E+05
                  11.1600             1.611810E+02             1.396762E+05
                  11.3400             1.637350E+02             1.395579E+05
                  11.5200             1.662867E+02             1.394378E+05
                  11.7000             1.688363E+02             1.393159E+05
                  11.8800             1.713837E+02             1.391922E+05
                  12.0600             1.739287E+02             1.390667E+05
                  12.2400             1.764715E+02             1.389393E+05
                  12.4200             1.790118E+02             1.388101E+05
                  12.6000             1.815499E+02             1.386791E+05
                  12.7800             1.840855E+02             1.385463E+05
                  12.9600             1.866186E+02             1.384117E+05
                  13.1400             1.891493E+02             1.382753E+05
                  13.3200             1.916775E+02             1.381371E+05
                  13.5000             1.942031E+02             1.379971E+05
                  13.6800             1.967261E+02             1.378553E+05
                  13.8600             1.992466E+02             1.377117E+05
                  14.0400             2.017643E+02             1.375664E+05
                  14.2200             2.042795E+02             1.374192E+05
                  14.4000             2.067919E+02             1.372703E+05
                  14.5800             2.093015E+02             1.371196E+05
                  14.7600             2.118084E+02             1.369672E+05
                  14.9400             2.143125E+02             1.368129E+05
                  15.1200             2.168138E+02             1.366569E+05
                  15.3000             2.193122E+02             1.364992E+05
                  15.4800             2.218076E+02             1.363397E+05
                  15.6600             2.243002E+02             1.361784E+05
                  15.8400             2.267898E+02             1.360154E+05
                  16.0200             2.292763E+02             1.358507E+05
                  16.2000             2.317599E+02             1.356842E+05
                  16.3800             2.342404E+02             1.355160E+05
                  16.5600             2.367178E+02             1.353460E+05
                  16.7400             2.391921E+02             1.351743E+05
                  16.9200             2.416632E+02             1.350009E+05
                  17.1000             2.441311E+02             1.348258E+05
                  17.2800             2.465958E+02             1.346489E+05
                  17.4600             2.490573E+02             1.344704E+05
                  17.6400             2.515155E+02             1.342901E+05
                  17.8200             2.539703E+02             1.341082E+05
                  18.0000             2.564218E+02             1.339245E+05
                  18.1800             2.588700E+02             1.337391E+05
                  18.3600             2.613147E+02             1.335521E+05
                  18.5400             2.637560E+02             1.333634E+05
                  18.7200             2.661939E+02             1.331730E+05
                  18.9000             2.686282E+02             1.329809E+05
                  19.0800             2.710590E+02             1.327871E+05
                  19.2600             2.734863E+02             1.325917E+05
                  19.4400             2.759099E+02             1.323946E+05
                  19.6200             2.783300E+02             1.321958E+05
                  19.8000             2.807463E+02             1.319954E+05
                  19.9800             2.831590E+02             1.317934E+05
                  20.1600             2.855680E+02             1.315897E+05
                  20.3400             2.879733E+02             1.313844E+05
                  20.5200             2.903748E+02             1.311774E+05
                  20.7000             2.927725E+02             1.309688E+05
                  20.8800             2.951663E+02             1.307586E+05
                  21.0600             2.975563E+02             1.305468E+05
                  21.2400             2.999424E+02             1.303333E+05
                  21.4200             3.023246E+02             1.301182E+05
                  21.6000             3.047028E+02             1.299016E+05
                  21.7800             3.070771E+02             1.296833E+05
                  21.9600             3.094473E+02             1.294634E+05
                  22.1400             3.118135E+02             1.292420E+05
                  22.3200             3.141757E+02             1.290190E+05
                  22.5000             3.165337E+02             1.287943E+05
                  22.6800             3.188876E+02             1.285681E+05
                  22.8600             3.212374E+02             1.283404E+05
                  23.0400             3.235830E+02             1.281111E+05
                  23.2200             3.259244E+02             1.278802E+05
                  23.4000             3.282616E+02             1.276477E+05
                  23.5800             3.305944E+02             1.274138E+05
                  23.7600             3.329230E+02             1.271782E+05
                  23.9400             3.352473E+02             1.269412E+05
                  24.1200             3.375672E+02             1.267026E+05
                  24.3000             3.398827E+02             1.264624E+05
                  24.4800             3.421939E+02             1.262208E+05
                  24.6600             3.445006E+02             1.259776E+05
                  24.8400             3.468028E+02             1.257330E+05
                  25.0200             3.491005E+02             1.254868E+05
                  25.2000             3.513938E+02             1.252391E+05
                  25.3800             3.536824E+02             1.249899E+05
                  25.5600             3.559666E+02             1.247393E+05
                  25.7400             3.582461E+02             1.244871E+05
                  25.9200             3.605210E+02             1.242335E+05
                  26.1000             3.627912E+02             1.239784E+05
                  26.2800             3.650567E+02             1.237219E+05
                  26.4600             3.673176E+02             1.234639E+05
                  26.6400             3.695737E+02             1.232044E+05
                  26.8200             3.718251E+02             1.229435E+05
                  27.0000             3.740716E+02             1.226811E+05
                  27.1800             3.763134E+02             1.224173E+05
                  27.3600             3.785503E+02             1.221521E+05
                  27.5400             3.807824E+02             1.218855E+05
                  27.7200             3.830095E+02             1.216174E+05
                  27.9000             3.852318E+02             1.213479E+05
                  28.0800             3.874491E+02             1.210770E+05
                  28.2600             3.896614E+02             1.208047E+05
                  28.4400             3.918687E+02             1.205310E+05
                  28.6200             3.940711E+02             1.202560E+05
                  28.8000             3.962683E+02             1.199795E+05
                  28.9800             3.984606E+02             1.197017E+05
                  29.1600             4.006477E+02             1.194225E+05
                  29.3400             4.028297E+02             1.191419E+05
                  29.5200             4.050065E+02             1.188599E+05
                  29.7000             4.071782E+02             1.185767E+05
                  29.8800             4.093447E+02             1.182920E+05
                  30.0600             4.115059E+02             1.180060E+05
                  30.2400             4.136620E+02             1.177187E+05
                  30.4200             4.158127E+02             1.174301E+05
                  30.6000             4.179582E+02             1.171401E+05
                  30.7800             4.200983E+02             1.168489E+05
                  30.9600             4.222331E+02             1.165563E+05
                  31.1400             4.243626E+02             1.162624E+05
                  31.3200             4.264866E+02             1.159672E+05
                  31.5000             4.286053E+02             1.156707E+05
                  31.6800             4.307185E+02             1.153729E+05
                  31.8600             4.328262E+02             1.150739E+05
                  32.0400             4.349285E+02             1.147736E+05
                  32.2200             4.370252E+02             1.144720E+05
                  32.4000             4.391165E+02             1.141691E+05
                  32.5800             4.412021E+02             1.138650E+05
                  32.7600             4.432823E+02             1.135597E+05
                  32.9400             4.453568E+02             1.132531E+05
                  33.1200             4.474257E+02             1.129453E+05
                  33.3000             4.494889E+02             1.126362E+05
                  33.4800             4.515465E+02             1.123260E+05
                  33.6600             4.535984E+02             1.120145E+05
                  33.8400             4.556446E+02             1.117018E+05
                  34.0200             4.576850E+02             1.113879E+05
                  34.2000             4.597197E+02             1.110728E+05
                  34.3800             4.617487E+02             1.107565E+05
                  34.5600             4.637718E+02             1.104391E+05
                  34.7400             4.657891E+02             1.101204E+05
                  34.9200             4.678006E+02             1.098006E+05
                  35.1000             4.698062E+02             1.094796E+05
                  35.2800             4.718059E+02             1.091575E+05
                  35.4600             4.737998E+02             1.088342E+05
                  35.6400             4.757877E+02             1.085098E+05
                  35.8200             4.777696E+02             1.081843E+05
                  36.0000             4.797456E+02             1.078576E+05
                  36.1800             4.817156E+02             1.075298E+05
                  36.3600             4.836796E+02             1.072008E+05
                  36.5400             4.856376E+02             1.068708E+05
                  36.7200             4.875895E+02             1.065396E+05
                  36.9000             4.895354E+02             1.062074E+05
                  37.0800             4.914751E+02             1.058741E+05
                  37.2600             4.934088E+02             1.055396E+05
                  37.4400             4.953363E+02             1.052041E+05
                  37.6200             4.972577E+02             1.048676E+05
                  37.8000             4.991730E+02             1.045299E+05
                  37.9800             5.010820E+02             1.041913E+05
                  38.1600             5.029848E+02             1.038515E+05
                  38.3400             5.048814E+02             1.035107E+05
