                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -1.098962E+00            -4.864549E+01             3.775704E+00             5.188068E+00             1.412363E+00             1.997787E+01             2.002773E+01
                   0.1800            -2.699014E+00            -5.065795E+01             2.688202E+00             4.409329E+00             1.728225E+00             2.101760E+01             2.108854E+01
                   0.3600            -3.155366E+00            -5.068446E+01             2.279067E+00             4.393023E+00             2.128120E+00             2.108736E+01             2.119448E+01
                   0.5400            -3.609398E+00            -5.071009E+01             1.871529E+00             4.379058E+00             2.528722E+00             2.115724E+01             2.130782E+01
                   0.7200            -4.061840E+00            -5.073630E+01             1.465203E+00             4.366849E+00             2.929826E+00             2.122781E+01             2.142904E+01
                   0.9000            -4.512992E+00            -5.076383E+01             1.059968E+00             4.356092E+00             3.331248E+00             2.129933E+01             2.155826E+01
                   1.0800            -4.963042E+00            -5.079304E+01             6.557230E-01             4.346632E+00             3.732929E+00             2.137189E+01             2.169544E+01
                   1.2600            -5.412165E+00            -5.082411E+01             2.523412E-01             4.338390E+00             4.134917E+00             2.144550E+01             2.184049E+01
                   1.4400            -5.860352E+00            -5.085712E+01            -1.501482E-01             4.331322E+00             4.537136E+00             2.152012E+01             2.199321E+01
                   1.6200            -6.307632E+00            -5.089210E+01            -5.517653E-01             4.325407E+00             4.939584E+00             2.159569E+01             2.215340E+01
                   1.8000            -6.753994E+00            -5.092903E+01            -9.524927E-01             4.320632E+00             5.342228E+00             2.167211E+01             2.232083E+01
                   1.9800            -7.199477E+00            -5.096792E+01            -1.352371E+00             4.316988E+00             5.745102E+00             2.174930E+01             2.249529E+01
                   2.1600            -7.644045E+00            -5.100874E+01            -1.751361E+00             4.314470E+00             6.148162E+00             2.182717E+01             2.267654E+01
                   2.3400            -8.087713E+00            -5.105147E+01            -2.149482E+00             4.313074E+00             6.551422E+00             2.190563E+01             2.286434E+01
                   2.5200            -8.530464E+00            -5.109610E+01            -2.546717E+00             4.312794E+00             6.954861E+00             2.198459E+01             2.305845E+01
                   2.7000            -8.972292E+00            -5.114259E+01            -2.943062E+00             4.313625E+00             7.358471E+00             2.206394E+01             2.325864E+01
