                   Degree             gamma_1[rad]        dgammadt_1[rad/s]      dgammadtt_1[rad/s2]
                   6.3000            -1.184918E-02            -1.840681E+01             4.702451E+02
                   6.4800            -1.218581E-02            -1.839809E+01             4.835336E+02
                   6.6600            -1.252228E-02            -1.838913E+01             4.968106E+02
                   6.8400            -1.285858E-02            -1.837993E+01             5.100756E+02
                   7.0200            -1.319472E-02            -1.837048E+01             5.233285E+02
                   7.2000            -1.353067E-02            -1.836080E+01             5.365689E+02
                   7.3800            -1.386645E-02            -1.835087E+01             5.497965E+02
                   7.5600            -1.420205E-02            -1.834069E+01             5.630111E+02
                   7.7400            -1.453745E-02            -1.833028E+01             5.762121E+02
                   7.9200            -1.487266E-02            -1.831962E+01             5.893995E+02
                   8.1000            -1.520768E-02            -1.830873E+01             6.025728E+02
                   8.2800            -1.554249E-02            -1.829759E+01             6.157318E+02
                   8.4600            -1.587710E-02            -1.828621E+01             6.288760E+02
                   8.6400            -1.621150E-02            -1.827460E+01             6.420054E+02
                   8.8200            -1.654568E-02            -1.826274E+01             6.551195E+02
                   9.0000            -1.687965E-02            -1.825064E+01             6.682180E+02
                   9.1800            -1.721339E-02            -1.823830E+01             6.813006E+02
                   9.3600            -1.754690E-02            -1.822573E+01             6.943671E+02
                   9.5400            -1.788018E-02            -1.821291E+01             7.074171E+02
                   9.7200            -1.821323E-02            -1.819986E+01             7.204503E+02
                   9.9000            -1.854603E-02            -1.818657E+01             7.334665E+02
                  10.0800            -1.887859E-02            -1.817304E+01             7.464652E+02
                  10.2600            -1.921089E-02            -1.815927E+01             7.594463E+02
                  10.4400            -1.954295E-02            -1.814526E+01             7.724095E+02
                  10.6200            -1.987474E-02            -1.813102E+01             7.853543E+02
                  10.8000            -2.020628E-02            -1.811654E+01             7.982806E+02
                  10.9800            -2.053754E-02            -1.810183E+01             8.111881E+02
                  11.1600            -2.086854E-02            -1.808688E+01             8.240764E+02
                  11.3400            -2.119926E-02            -1.807169E+01             8.369452E+02
                  11.5200            -2.152970E-02            -1.805627E+01             8.497943E+02
                  11.7000            -2.185985E-02            -1.804061E+01             8.626234E+02
                  11.8800            -2.218972E-02            -1.802472E+01             8.754322E+02
                  12.0600            -2.251929E-02            -1.800860E+01             8.882204E+02
                  12.2400            -2.284857E-02            -1.799224E+01             9.009876E+02
                  12.4200            -2.317754E-02            -1.797564E+01             9.137338E+02
                  12.6000            -2.350621E-02            -1.795882E+01             9.264584E+02
                  12.7800            -2.383457E-02            -1.794176E+01             9.391613E+02
                  12.9600            -2.416262E-02            -1.792447E+01             9.518422E+02
                  13.1400            -2.449034E-02            -1.790695E+01             9.645008E+02
                  13.3200            -2.481775E-02            -1.788920E+01             9.771368E+02
                  13.5000            -2.514482E-02            -1.787121E+01             9.897499E+02
                  13.6800            -2.547157E-02            -1.785300E+01             1.002340E+03
                  13.8600            -2.579798E-02            -1.783455E+01             1.014906E+03
                  14.0400            -2.612405E-02            -1.781588E+01             1.027449E+03
                  14.2200            -2.644978E-02            -1.779698E+01             1.039968E+03
                  14.4000            -2.677516E-02            -1.777784E+01             1.052463E+03
                  14.5800            -2.710019E-02            -1.775848E+01             1.064933E+03
                  14.7600            -2.742486E-02            -1.773889E+01             1.077378E+03
                  14.9400            -2.774917E-02            -1.771908E+01             1.089799E+03
                  15.1200            -2.807312E-02            -1.769903E+01             1.102194E+03
                  15.3000            -2.839669E-02            -1.767876E+01             1.114563E+03
                  15.4800            -2.871990E-02            -1.765827E+01             1.126906E+03
                  15.6600            -2.904273E-02            -1.763755E+01             1.139224E+03
                  15.8400            -2.936517E-02            -1.761660E+01             1.151515E+03
                  16.0200            -2.968723E-02            -1.759543E+01             1.163779E+03
                  16.2000            -3.000891E-02            -1.757404E+01             1.176017E+03
                  16.3800            -3.033019E-02            -1.755242E+01             1.188227E+03
                  16.5600            -3.065107E-02            -1.753058E+01             1.200410E+03
                  16.7400            -3.097155E-02            -1.750851E+01             1.212565E+03
                  16.9200            -3.129162E-02            -1.748622E+01             1.224692E+03
                  17.1000            -3.161129E-02            -1.746372E+01             1.236791E+03
                  17.2800            -3.193054E-02            -1.744099E+01             1.248862E+03
                  17.4600            -3.224937E-02            -1.741804E+01             1.260904E+03
                  17.6400            -3.256778E-02            -1.739487E+01             1.272917E+03
                  17.8200            -3.288577E-02            -1.737148E+01             1.284901E+03
                  18.0000            -3.320332E-02            -1.734787E+01             1.296855E+03
                  18.1800            -3.352044E-02            -1.732404E+01             1.308780E+03
                  18.3600            -3.383713E-02            -1.730000E+01             1.320675E+03
                  18.5400            -3.415337E-02            -1.727574E+01             1.332539E+03
                  18.7200            -3.446916E-02            -1.725126E+01             1.344373E+03
                  18.9000            -3.478451E-02            -1.722656E+01             1.356177E+03
                  19.0800            -3.509940E-02            -1.720165E+01             1.367950E+03
                  19.2600            -3.541384E-02            -1.717653E+01             1.379691E+03
                  19.4400            -3.572781E-02            -1.715119E+01             1.391402E+03
                  19.6200            -3.604132E-02            -1.712563E+01             1.403080E+03
                  19.8000            -3.635436E-02            -1.709987E+01             1.414727E+03
                  19.9800            -3.666692E-02            -1.707389E+01             1.426342E+03
                  20.1600            -3.697901E-02            -1.704769E+01             1.437925E+03
                  20.3400            -3.729062E-02            -1.702129E+01             1.449475E+03
                  20.5200            -3.760174E-02            -1.699468E+01             1.460992E+03
                  20.7000            -3.791237E-02            -1.696785E+01             1.472477E+03
                  20.8800            -3.822251E-02            -1.694081E+01             1.483928E+03
                  21.0600            -3.853216E-02            -1.691357E+01             1.495346E+03
                  21.2400            -3.884130E-02            -1.688612E+01             1.506730E+03
                  21.4200            -3.914994E-02            -1.685846E+01             1.518080E+03
                  21.6000            -3.945807E-02            -1.683059E+01             1.529397E+03
                  21.7800            -3.976569E-02            -1.680251E+01             1.540679E+03
                  21.9600            -4.007280E-02            -1.677423E+01             1.551927E+03
                  22.1400            -4.037938E-02            -1.674575E+01             1.563140E+03
                  22.3200            -4.068545E-02            -1.671706E+01             1.574318E+03
                  22.5000            -4.099098E-02            -1.668816E+01             1.585461E+03
                  22.6800            -4.129599E-02            -1.665906E+01             1.596569E+03
                  22.8600            -4.160046E-02            -1.662976E+01             1.607641E+03
                  23.0400            -4.190439E-02            -1.660026E+01             1.618678E+03
                  23.2200            -4.220778E-02            -1.657055E+01             1.629679E+03
                  23.4000            -4.251063E-02            -1.654064E+01             1.640644E+03
                  23.5800            -4.281293E-02            -1.651054E+01             1.651572E+03
                  23.7600            -4.311467E-02            -1.648023E+01             1.662464E+03
                  23.9400            -4.341586E-02            -1.644972E+01             1.673319E+03
                  24.1200            -4.371649E-02            -1.641902E+01             1.684137E+03
                  24.3000            -4.401656E-02            -1.638812E+01             1.694919E+03
                  24.4800            -4.431605E-02            -1.635702E+01             1.705663E+03
                  24.6600            -4.461498E-02            -1.632573E+01             1.716370E+03
                  24.8400            -4.491334E-02            -1.629424E+01             1.727039E+03
                  25.0200            -4.521111E-02            -1.626255E+01             1.737670E+03
                  25.2000            -4.550831E-02            -1.623067E+01             1.748263E+03
                  25.3800            -4.580492E-02            -1.619860E+01             1.758818E+03
                  25.5600            -4.610094E-02            -1.616634E+01             1.769335E+03
                  25.7400            -4.639637E-02            -1.613388E+01             1.779813E+03
                  25.9200            -4.669120E-02            -1.610123E+01             1.790253E+03
                  26.1000            -4.698543E-02            -1.606839E+01             1.800653E+03
                  26.2800            -4.727907E-02            -1.603536E+01             1.811015E+03
                  26.4600            -4.757209E-02            -1.600215E+01             1.821338E+03
                  26.6400            -4.786451E-02            -1.596874E+01             1.831621E+03
                  26.8200            -4.815631E-02            -1.593515E+01             1.841864E+03
                  27.0000            -4.844750E-02            -1.590136E+01             1.852068E+03
                  27.1800            -4.873807E-02            -1.586740E+01             1.862232E+03
                  27.3600            -4.902802E-02            -1.583324E+01             1.872356E+03
                  27.5400            -4.931733E-02            -1.579890E+01             1.882440E+03
                  27.7200            -4.960602E-02            -1.576438E+01             1.892484E+03
                  27.9000            -4.989408E-02            -1.572968E+01             1.902487E+03
                  28.0800            -5.018150E-02            -1.569479E+01             1.912449E+03
                  28.2600            -5.046828E-02            -1.565972E+01             1.922371E+03
                  28.4400            -5.075441E-02            -1.562447E+01             1.932252E+03
                  28.6200            -5.103990E-02            -1.558904E+01             1.942092E+03
                  28.8000            -5.132474E-02            -1.555342E+01             1.951890E+03
                  28.9800            -5.160893E-02            -1.551763E+01             1.961647E+03
                  29.1600            -5.189246E-02            -1.548167E+01             1.971363E+03
                  29.3400            -5.217533E-02            -1.544552E+01             1.981036E+03
                  29.5200            -5.245754E-02            -1.540920E+01             1.990669E+03
                  29.7000            -5.273908E-02            -1.537270E+01             2.000259E+03
                  29.8800            -5.301995E-02            -1.533603E+01             2.009807E+03
                  30.0600            -5.330015E-02            -1.529918E+01             2.019313E+03
                  30.2400            -5.357968E-02            -1.526216E+01             2.028776E+03
                  30.4200            -5.385852E-02            -1.522497E+01             2.038198E+03
                  30.6000            -5.413669E-02            -1.518760E+01             2.047576E+03
                  30.7800            -5.441417E-02            -1.515006E+01             2.056912E+03
                  30.9600            -5.469096E-02            -1.511236E+01             2.066205E+03
                  31.1400            -5.496706E-02            -1.507448E+01             2.075455E+03
                  31.3200            -5.524246E-02            -1.503643E+01             2.084662E+03
                  31.5000            -5.551717E-02            -1.499822E+01             2.093826E+03
                  31.6800            -5.579118E-02            -1.495984E+01             2.102946E+03
                  31.8600            -5.606448E-02            -1.492129E+01             2.112024E+03
                  32.0400            -5.633708E-02            -1.488258E+01             2.121057E+03
                  32.2200            -5.660896E-02            -1.484370E+01             2.130047E+03
                  32.4000            -5.688014E-02            -1.480466E+01             2.138993E+03
                  32.5800            -5.715060E-02            -1.476545E+01             2.147896E+03
                  32.7600            -5.742034E-02            -1.472608E+01             2.156754E+03
                  32.9400            -5.768935E-02            -1.468655E+01             2.165568E+03
                  33.1200            -5.795765E-02            -1.464686E+01             2.174338E+03
                  33.3000            -5.822521E-02            -1.460701E+01             2.183064E+03
                  33.4800            -5.849205E-02            -1.456700E+01             2.191746E+03
                  33.6600            -5.875815E-02            -1.452684E+01             2.200383E+03
                  33.8400            -5.902352E-02            -1.448651E+01             2.208975E+03
                  34.0200            -5.928815E-02            -1.444603E+01             2.217523E+03
                  34.2000            -5.955203E-02            -1.440539E+01             2.226026E+03
                  34.3800            -5.981517E-02            -1.436460E+01             2.234484E+03
                  34.5600            -6.007756E-02            -1.432365E+01             2.242897E+03
                  34.7400            -6.033921E-02            -1.428255E+01             2.251266E+03
                  34.9200            -6.060010E-02            -1.424129E+01             2.259589E+03
                  35.1000            -6.086023E-02            -1.419989E+01             2.267867E+03
                  35.2800            -6.111960E-02            -1.415833E+01             2.276099E+03
                  35.4600            -6.137821E-02            -1.411662E+01             2.284287E+03
                  35.6400            -6.163606E-02            -1.407477E+01             2.292429E+03
                  35.8200            -6.189314E-02            -1.403276E+01             2.300525E+03
                  36.0000            -6.214946E-02            -1.399061E+01             2.308576E+03
                  36.1800            -6.240500E-02            -1.394831E+01             2.316582E+03
                  36.3600            -6.265976E-02            -1.390586E+01             2.324541E+03
                  36.5400            -6.291375E-02            -1.386327E+01             2.332455E+03
                  36.7200            -6.316695E-02            -1.382054E+01             2.340323E+03
                  36.9000            -6.341937E-02            -1.377766E+01             2.348145E+03
                  37.0800            -6.367101E-02            -1.373464E+01             2.355921E+03
                  37.2600            -6.392186E-02            -1.369147E+01             2.363651E+03
                  37.4400            -6.417192E-02            -1.364817E+01             2.371336E+03
                  37.6200            -6.442118E-02            -1.360472E+01             2.378973E+03
                  37.8000            -6.466965E-02            -1.356114E+01             2.386565E+03
                  37.9800            -6.491732E-02            -1.351742E+01             2.394111E+03
                  38.1600            -6.516419E-02            -1.347356E+01             2.401610E+03
                  38.3400            -6.541025E-02            -1.342956E+01             2.409062E+03
                  38.5200            -6.565551E-02            -1.338543E+01             2.416469E+03
                  38.7000            -6.589996E-02            -1.334116E+01             2.423829E+03
                  38.8800            -6.614360E-02            -1.329676E+01             2.431142E+03
                  39.0600            -6.638643E-02            -1.325222E+01             2.438409E+03
                  39.2400            -6.662844E-02            -1.320756E+01             2.445629E+03
                  39.4200            -6.686963E-02            -1.316276E+01             2.452803E+03
                  39.6000            -6.711000E-02            -1.311783E+01             2.459930E+03
                  39.7800            -6.734955E-02            -1.307277E+01             2.467010E+03
                  39.9600            -6.758828E-02            -1.302758E+01             2.474044E+03
                  40.1400            -6.782617E-02            -1.298226E+01             2.481030E+03
                  40.3200            -6.806324E-02            -1.293681E+01             2.487970E+03
                  40.5000            -6.829947E-02            -1.289124E+01             2.494864E+03
                  40.6800            -6.853487E-02            -1.284554E+01             2.501710E+03
                  40.8600            -6.876943E-02            -1.279972E+01             2.508509E+03
                  41.0400            -6.900315E-02            -1.275378E+01             2.515262E+03
                  41.2200            -6.923603E-02            -1.270771E+01             2.521967E+03
                  41.4000            -6.946806E-02            -1.266152E+01             2.528626E+03
                  41.5800            -6.969925E-02            -1.261520E+01             2.535237E+03
                  41.7600            -6.992959E-02            -1.256877E+01             2.541802E+03
                  41.9400            -7.015908E-02            -1.252222E+01             2.548319E+03
                  42.1200            -7.038772E-02            -1.247554E+01             2.554790E+03
                  42.3000            -7.061551E-02            -1.242875E+01             2.561213E+03
                  42.4800            -7.084243E-02            -1.238185E+01             2.567589E+03
                  42.6600            -7.106850E-02            -1.233482E+01             2.573919E+03
                  42.8400            -7.129371E-02            -1.228769E+01             2.580201E+03
                  43.0200            -7.151805E-02            -1.224043E+01             2.586436E+03
                  43.2000            -7.174153E-02            -1.219307E+01             2.592624E+03
                  43.3800            -7.196414E-02            -1.214559E+01             2.598765E+03
                  43.5600            -7.218588E-02            -1.209800E+01             2.604858E+03
                  43.7400            -7.240675E-02            -1.205029E+01             2.610905E+03
                  43.9200            -7.262674E-02            -1.200248E+01             2.616904E+03
                  44.1000            -7.284586E-02            -1.195456E+01             2.622857E+03
                  44.2800            -7.306410E-02            -1.190653E+01             2.628762E+03
                  44.4600            -7.328146E-02            -1.185839E+01             2.634620E+03
                  44.6400            -7.349794E-02            -1.181014E+01             2.640431E+03
                  44.8200            -7.371354E-02            -1.176179E+01             2.646195E+03
                  45.0000            -7.392825E-02            -1.171334E+01             2.651912E+03
                  45.1800            -7.414208E-02            -1.166478E+01             2.657582E+03
                  45.3600            -7.435501E-02            -1.161612E+01             2.663204E+03
                  45.5400            -7.456706E-02            -1.156735E+01             2.668780E+03
                  45.7200            -7.477821E-02            -1.151848E+01             2.674308E+03
                  45.9000            -7.498846E-02            -1.146951E+01             2.679790E+03
                  46.0800            -7.519782E-02            -1.142045E+01             2.685224E+03
                  46.2600            -7.540628E-02            -1.137128E+01             2.690612E+03
                  46.4400            -7.561385E-02            -1.132201E+01             2.695952E+03
                  46.6200            -7.582050E-02            -1.127265E+01             2.701246E+03
                  46.8000            -7.602626E-02            -1.122319E+01             2.706492E+03
                  46.9800            -7.623111E-02            -1.117364E+01             2.711692E+03
                  47.1600            -7.643505E-02            -1.112399E+01             2.716845E+03
                  47.3400            -7.663808E-02            -1.107425E+01             2.721951E+03
                  47.5200            -7.684020E-02            -1.102441E+01             2.727010E+03
                  47.7000            -7.704141E-02            -1.097448E+01             2.732022E+03
                  47.8800            -7.724171E-02            -1.092446E+01             2.736988E+03
                  48.0600            -7.744109E-02            -1.087436E+01             2.741906E+03
                  48.2400            -7.763955E-02            -1.082416E+01             2.746778E+03
                  48.4200            -7.783709E-02            -1.077387E+01             2.751604E+03
                  48.6000            -7.803372E-02            -1.072349E+01             2.756382E+03
                  48.7800            -7.822942E-02            -1.067303E+01             2.761115E+03
                  48.9600            -7.842419E-02            -1.062248E+01             2.765800E+03
                  49.1400            -7.861804E-02            -1.057185E+01             2.770439E+03
                  49.3200            -7.881097E-02            -1.052113E+01             2.775032E+03
                  49.5000            -7.900296E-02            -1.047033E+01             2.779578E+03
                  49.6800            -7.919403E-02            -1.041944E+01             2.784078E+03
                  49.8600            -7.938416E-02            -1.036847E+01             2.788531E+03
                  50.0400            -7.957336E-02            -1.031742E+01             2.792938E+03
                  50.2200            -7.976163E-02            -1.026630E+01             2.797299E+03
                  50.4000            -7.994896E-02            -1.021509E+01             2.801613E+03
                  50.5800            -8.013535E-02            -1.016380E+01             2.805882E+03
                  50.7600            -8.032080E-02            -1.011244E+01             2.810104E+03
                  50.9400            -8.050532E-02            -1.006100E+01             2.814280E+03
                  51.1200            -8.068889E-02            -1.000948E+01             2.818410E+03
                  51.3000            -8.087152E-02            -9.957890E+00             2.822495E+03
                  51.4800            -8.105320E-02            -9.906223E+00             2.826533E+03
                  51.6600            -8.123394E-02            -9.854484E+00             2.830525E+03
                  51.8400            -8.141373E-02            -9.802672E+00             2.834472E+03
                  52.0200            -8.159257E-02            -9.750788E+00             2.838373E+03
                  52.2000            -8.177047E-02            -9.698832E+00             2.842228E+03
                  52.3800            -8.194741E-02            -9.646807E+00             2.846038E+03
                  52.5600            -8.212340E-02            -9.594713E+00             2.849802E+03
                  52.7400            -8.229843E-02            -9.542550E+00             2.853521E+03
                  52.9200            -8.247251E-02            -9.490319E+00             2.857194E+03
                  53.1000            -8.264564E-02            -9.438022E+00             2.860822E+03
                  53.2800            -8.281781E-02            -9.385659E+00             2.864405E+03
                  53.4600            -8.298902E-02            -9.333230E+00             2.867942E+03
                  53.6400            -8.315927E-02            -9.280738E+00             2.871434E+03
                  53.8200            -8.332856E-02            -9.228181E+00             2.874881E+03
                  54.0000            -8.349688E-02            -9.175562E+00             2.878283E+03
                  54.1800            -8.366425E-02            -9.122882E+00             2.881641E+03
                  54.3600            -8.383065E-02            -9.070140E+00             2.884953E+03
                  54.5400            -8.399608E-02            -9.017338E+00             2.888220E+03
                  54.7200            -8.416055E-02            -8.964476E+00             2.891443E+03
                  54.9000            -8.432405E-02            -8.911557E+00             2.894621E+03
                  55.0800            -8.448658E-02            -8.858579E+00             2.897755E+03
                  55.2600            -8.464814E-02            -8.805544E+00             2.900844E+03
                  55.4400            -8.480873E-02            -8.752453E+00             2.903889E+03
                  55.6200            -8.496835E-02            -8.699307E+00             2.906889E+03
                  55.8000            -8.512700E-02            -8.646107E+00             2.909845E+03
                  55.9800            -8.528468E-02            -8.592853E+00             2.912757E+03
                  56.1600            -8.544137E-02            -8.539546E+00             2.915625E+03
                  56.3400            -8.559710E-02            -8.486186E+00             2.918449E+03
                  56.5200            -8.575184E-02            -8.432776E+00             2.921229E+03
                  56.7000            -8.590561E-02            -8.379315E+00             2.923965E+03
                  56.8800            -8.605840E-02            -8.325804E+00             2.926657E+03
                  57.0600            -8.621022E-02            -8.272245E+00             2.929306E+03
                  57.2400            -8.636105E-02            -8.218637E+00             2.931911E+03
                  57.4200            -8.651090E-02            -8.164982E+00             2.934473E+03
                  57.6000            -8.665977E-02            -8.111281E+00             2.936991E+03
                  57.7800            -8.680765E-02            -8.057534E+00             2.939466E+03
                  57.9600            -8.695455E-02            -8.003742E+00             2.941897E+03
                  58.1400            -8.710047E-02            -7.949906E+00             2.944286E+03
                  58.3200            -8.724540E-02            -7.896027E+00             2.946632E+03
                  58.5000            -8.738935E-02            -7.842105E+00             2.948934E+03
                  58.6800            -8.753231E-02            -7.788141E+00             2.951194E+03
                  58.8600            -8.767428E-02            -7.734137E+00             2.953411E+03
                  59.0400            -8.781526E-02            -7.680092E+00             2.955585E+03
                  59.2200            -8.795526E-02            -7.626008E+00             2.957717E+03
                  59.4000            -8.809426E-02            -7.571885E+00             2.959806E+03
                  59.5800            -8.823228E-02            -7.517724E+00             2.961853E+03
                  59.7600            -8.836930E-02            -7.463527E+00             2.963858E+03
                  59.9400            -8.850534E-02            -7.409293E+00             2.965820E+03
                  60.1200            -8.864037E-02            -7.355023E+00             2.967741E+03
                  60.3000            -8.877442E-02            -7.300719E+00             2.969619E+03
                  60.4800            -8.890747E-02            -7.246380E+00             2.971456E+03
                  60.6600            -8.903953E-02            -7.192009E+00             2.973251E+03
                  60.8400            -8.917060E-02            -7.137605E+00             2.975004E+03
                  61.0200            -8.930066E-02            -7.083169E+00             2.976716E+03
                  61.2000            -8.942974E-02            -7.028702E+00             2.978386E+03
                  61.3800            -8.955781E-02            -6.974205E+00             2.980015E+03
                  61.5600            -8.968489E-02            -6.919679E+00             2.981602E+03
                  61.7400            -8.981097E-02            -6.865124E+00             2.983149E+03
                  61.9200            -8.993605E-02            -6.810541E+00             2.984654E+03
                  62.1000            -9.006014E-02            -6.755931E+00             2.986119E+03
                  62.2800            -9.018322E-02            -6.701295E+00             2.987542E+03
                  62.4600            -9.030531E-02            -6.646632E+00             2.988925E+03
                  62.6400            -9.042639E-02            -6.591945E+00             2.990268E+03
                  62.8200            -9.054647E-02            -6.537234E+00             2.991570E+03
                  63.0000            -9.066556E-02            -6.482499E+00             2.992831E+03
                  63.1800            -9.078364E-02            -6.427741E+00             2.994052E+03
                  63.3600            -9.090072E-02            -6.372962E+00             2.995234E+03
                  63.5400            -9.101680E-02            -6.318161E+00             2.996375E+03
                  63.7200            -9.113187E-02            -6.263339E+00             2.997476E+03
                  63.9000            -9.124594E-02            -6.208498E+00             2.998537E+03
                  64.0800            -9.135901E-02            -6.153638E+00             2.999559E+03
                  64.2600            -9.147108E-02            -6.098760E+00             3.000541E+03
                  64.4400            -9.158214E-02            -6.043863E+00             3.001483E+03
                  64.6200            -9.169219E-02            -5.988950E+00             3.002387E+03
                  64.8000            -9.180124E-02            -5.934021E+00             3.003251E+03
                  64.9800            -9.190929E-02            -5.879076E+00             3.004075E+03
                  65.1600            -9.201633E-02            -5.824117E+00             3.004861E+03
                  65.3400            -9.212237E-02            -5.769143E+00             3.005608E+03
                  65.5200            -9.222740E-02            -5.714156E+00             3.006316E+03
                  65.7000            -9.233142E-02            -5.659157E+00             3.006986E+03
                  65.8800            -9.243444E-02            -5.604146E+00             3.007617E+03
                  66.0600            -9.253645E-02            -5.549123E+00             3.008209E+03
                  66.2400            -9.263746E-02            -5.494090E+00             3.008764E+03
                  66.4200            -9.273745E-02            -5.439047E+00             3.009280E+03
                  66.6000            -9.283645E-02            -5.383995E+00             3.009758E+03
                  66.7800            -9.293443E-02            -5.328934E+00             3.010198E+03
                  66.9600            -9.303141E-02            -5.273866E+00             3.010600E+03
                  67.1400            -9.312738E-02            -5.218791E+00             3.010965E+03
                  67.3200            -9.322234E-02            -5.163710E+00             3.011292E+03
                  67.5000            -9.331629E-02            -5.108622E+00             3.011581E+03
                  67.6800            -9.340924E-02            -5.053530E+00             3.011833E+03
                  67.8600            -9.350118E-02            -4.998434E+00             3.012048E+03
                  68.0400            -9.359211E-02            -4.943334E+00             3.012226E+03
                  68.2200            -9.368203E-02            -4.888231E+00             3.012367E+03
                  68.4000            -9.377095E-02            -4.833126E+00             3.012471E+03
                  68.5800            -9.385885E-02            -4.778019E+00             3.012539E+03
                  68.7600            -9.394575E-02            -4.722911E+00             3.012570E+03
                  68.9400            -9.403164E-02            -4.667803E+00             3.012564E+03
                  69.1200            -9.411653E-02            -4.612695E+00             3.012522E+03
                  69.3000            -9.420040E-02            -4.557589E+00             3.012444E+03
                  69.4800            -9.428327E-02            -4.502484E+00             3.012329E+03
                  69.6600            -9.436512E-02            -4.447382E+00             3.012179E+03
                  69.8400            -9.444598E-02            -4.392283E+00             3.011993E+03
                  70.0200            -9.452582E-02            -4.337187E+00             3.011771E+03
                  70.2000            -9.460465E-02            -4.282096E+00             3.011514E+03
                  70.3800            -9.468248E-02            -4.227010E+00             3.011221E+03
                  70.5600            -9.475930E-02            -4.171929E+00             3.010892E+03
                  70.7400            -9.483511E-02            -4.116855E+00             3.010529E+03
                  70.9200            -9.490992E-02            -4.061788E+00             3.010130E+03
                  71.1000            -9.498371E-02            -4.006728E+00             3.009697E+03
                  71.2800            -9.505650E-02            -3.951677E+00             3.009229E+03
                  71.4600            -9.512829E-02            -3.896634E+00             3.008726E+03
                  71.6400            -9.519906E-02            -3.841601E+00             3.008188E+03
                  71.8200            -9.526883E-02            -3.786578E+00             3.007616E+03
                  72.0000            -9.533760E-02            -3.731566E+00             3.007010E+03
                  72.1800            -9.540535E-02            -3.676565E+00             3.006369E+03
                  72.3600            -9.547211E-02            -3.621577E+00             3.005695E+03
                  72.5400            -9.553785E-02            -3.566600E+00             3.004986E+03
                  72.7200            -9.560259E-02            -3.511638E+00             3.004244E+03
                  72.9000            -9.566633E-02            -3.456689E+00             3.003468E+03
                  73.0800            -9.572906E-02            -3.401754E+00             3.002659E+03
                  73.2600            -9.579078E-02            -3.346835E+00             3.001816E+03
                  73.4400            -9.585150E-02            -3.291931E+00             3.000940E+03
                  73.6200            -9.591122E-02            -3.237044E+00             3.000030E+03
                  73.8000            -9.596993E-02            -3.182173E+00             2.999088E+03
                  73.9800            -9.602764E-02            -3.127320E+00             2.998113E+03
                  74.1600            -9.608434E-02            -3.072485E+00             2.997105E+03
                  74.3400            -9.614005E-02            -3.017669E+00             2.996065E+03
                  74.5200            -9.619475E-02            -2.962872E+00             2.994991E+03
                  74.7000            -9.624844E-02            -2.908096E+00             2.993886E+03
                  74.8800            -9.630114E-02            -2.853339E+00             2.992748E+03
                  75.0600            -9.635283E-02            -2.798604E+00             2.991579E+03
                  75.2400            -9.640353E-02            -2.743890E+00             2.990377E+03
                  75.4200            -9.645322E-02            -2.689199E+00             2.989143E+03
                  75.6000            -9.650191E-02            -2.634530E+00             2.987878E+03
