                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             8.109346E+01             1.092476E-01             8.098421E+01             2.845446E+05             1.021821E-01             3.073615E-04             6.758134E-03             1.326454E+01
                   0.1800             8.090320E+01            -2.710004E-01             8.117420E+01             2.845446E+05            -3.131863E-01            -9.420567E-04             4.312794E-02             1.322958E+01
                   0.3600             8.063355E+01            -5.202209E-01             8.115377E+01             2.845446E+05            -6.186663E-01            -1.860928E-03             1.003064E-01             1.322428E+01
                   0.5400             8.036714E+01            -7.695514E-01             8.113669E+01             2.845446E+05            -9.241613E-01            -2.779833E-03             1.573898E-01             1.321992E+01
                   0.7200             8.010431E+01            -1.018975E+00             8.112328E+01             2.845446E+05            -1.229639E+00            -3.698671E-03             2.143629E-01             1.321668E+01
                   0.9000             7.984532E+01            -1.268414E+00             8.111373E+01             2.845446E+05            -1.535018E+00            -4.617188E-03             2.712207E-01             1.321470E+01
                   1.0800             7.959033E+01            -1.517850E+00             8.110818E+01             2.845446E+05            -1.840278E+00            -5.535322E-03             3.279635E-01             1.321415E+01
                   1.2600             7.933936E+01            -1.767322E+00             8.110668E+01             2.845446E+05            -2.145462E+00            -6.453197E-03             3.845939E-01             1.321510E+01
                   1.4400             7.909243E+01            -2.016768E+00             8.110919E+01             2.845446E+05            -2.450514E+00            -7.370632E-03             4.411162E-01             1.321758E+01
                   1.6200             7.884943E+01            -2.266175E+00             8.111561E+01             2.845446E+05            -2.755422E+00            -8.287596E-03             4.975351E-01             1.322152E+01
                   1.8000             7.866943E+01            -2.515504E+00             8.118494E+01             2.845446E+05            -3.060156E+00            -9.203986E-03             5.538562E-01             1.322680E+01
                   1.9800             7.853122E+01            -2.764765E+00             8.129599E+01             2.845446E+05            -3.364730E+00            -1.011984E-02             6.100853E-01             1.323318E+01
                   2.1600             7.839590E+01            -3.013906E+00             8.140981E+01             2.845446E+05            -3.669100E+00            -1.103502E-02             6.662285E-01             1.324039E+01
