                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.027023E-06             8.596415E-08             1.027093E-06             1.675122E-15             2.719512E-08             1.619268E-07             1.130251E-06            -6.969572E-11            -1.085317E-19             9.410590E-07            -8.443469E-08            -1.849763E-07             6.716480E-07
                   0.1800             1.027197E-06             8.606229E-08             1.026739E-06             5.267655E-10             2.717775E-08             1.618690E-07             1.130251E-06            -6.959774E-11            -4.108781E-14             9.411342E-07            -8.444190E-08            -1.850443E-07             6.716480E-07
                   0.3600             1.027387E-06             8.617502E-08             1.026406E-06             1.051177E-09             2.716630E-08             1.618024E-07             1.130251E-06            -6.949151E-11            -8.225496E-14             9.412124E-07            -8.446581E-08            -1.850985E-07             6.716480E-07
                   0.5400             1.027568E-06             8.628191E-08             1.026064E-06             1.573641E-09             2.715555E-08             1.617392E-07             1.130251E-06            -6.938861E-11            -1.234821E-13             9.412863E-07            -8.448868E-08            -1.851496E-07             6.716480E-07
                   0.7200             1.027739E-06             8.638297E-08             1.025714E-06             2.094395E-09             2.714549E-08             1.616795E-07             1.130251E-06            -6.928902E-11            -1.647598E-13             9.413562E-07            -8.451050E-08            -1.851976E-07             6.716480E-07
                   0.9000             1.027900E-06             8.647820E-08             1.025356E-06             2.613613E-09             2.713612E-08             1.616232E-07             1.130251E-06            -6.919275E-11            -2.060823E-13             9.414219E-07            -8.453125E-08            -1.852426E-07             6.716480E-07
                   1.0800             1.028051E-06             8.656759E-08             1.024989E-06             3.131443E-09             2.712740E-08             1.615704E-07             1.130251E-06            -6.909981E-11            -2.474452E-13             9.414835E-07            -8.455088E-08            -1.852846E-07             6.716480E-07
                   1.2600             1.028192E-06             8.665111E-08             1.024613E-06             3.648029E-09             2.711933E-08             1.615210E-07             1.130251E-06            -6.901023E-11            -2.888448E-13             9.415410E-07            -8.456936E-08            -1.853236E-07             6.716480E-07
                   1.4400             1.028323E-06             8.672875E-08             1.024229E-06             4.163514E-09             2.711189E-08             1.614752E-07             1.130251E-06            -6.892401E-11            -3.302771E-13             9.415943E-07            -8.458663E-08            -1.853597E-07             6.716480E-07
                   1.6200             1.028444E-06             8.680047E-08             1.023835E-06             4.678045E-09             2.710505E-08             1.614328E-07             1.130251E-06            -6.884118E-11            -3.717382E-13             9.416436E-07            -8.460267E-08            -1.853929E-07             6.716480E-07
                   1.8000             1.028555E-06             8.686627E-08             1.023432E-06             5.191767E-09             2.709880E-08             1.613939E-07             1.130251E-06            -6.876174E-11            -4.132240E-13             9.416888E-07            -8.461743E-08            -1.854233E-07             6.716480E-07
                   1.9800             1.028656E-06             8.692615E-08             1.023020E-06             5.704828E-09             2.709313E-08             1.613585E-07             1.130251E-06            -6.868570E-11            -4.547304E-13             9.417299E-07            -8.463089E-08            -1.854509E-07             6.716480E-07
                   2.1600             1.028747E-06             8.698014E-08             1.022599E-06             6.217376E-09             2.708804E-08             1.613266E-07             1.130251E-06            -6.861304E-11            -4.962531E-13             9.417669E-07            -8.464305E-08            -1.854758E-07             6.716480E-07
                   2.3400             1.028828E-06             8.702825E-08             1.022168E-06             6.729560E-09             2.708351E-08             1.612982E-07             1.130251E-06            -6.854376E-11            -5.377879E-13             9.417999E-07            -8.465391E-08            -1.854980E-07             6.716480E-07
                   2.5200             1.028899E-06             8.707054E-08             1.021727E-06             7.241529E-09             2.707953E-08             1.612732E-07             1.130251E-06            -6.847783E-11            -5.793303E-13             9.418289E-07            -8.466348E-08            -1.855174E-07             6.716480E-07
                   2.7000             1.028961E-06             8.710704E-08             1.021277E-06             7.753432E-09             2.707612E-08             1.612516E-07             1.130251E-06            -6.841523E-11            -6.208759E-13             9.418539E-07            -8.467175E-08            -1.855341E-07             6.716480E-07
                   2.8800             1.029013E-06             8.713781E-08             1.020816E-06             8.265415E-09             2.707325E-08             1.612334E-07             1.130251E-06            -6.835595E-11            -6.624204E-13             9.418749E-07            -8.467875E-08            -1.855482E-07             6.716480E-07
                   3.0600             1.029055E-06             8.716290E-08             1.020346E-06             8.777622E-09             2.707091E-08             1.612186E-07             1.130251E-06            -6.829994E-11            -7.039593E-13             9.418921E-07            -8.468446E-08            -1.855596E-07             6.716480E-07
                   3.2400             1.029088E-06             8.718237E-08             1.019867E-06             9.290195E-09             2.706910E-08             1.612071E-07             1.130251E-06            -6.824718E-11            -7.454885E-13             9.419054E-07            -8.468890E-08            -1.855685E-07             6.716480E-07
                   3.4200             1.029111E-06             8.719633E-08             1.019377E-06             9.803264E-09             2.706780E-08             1.611988E-07             1.130251E-06            -6.819762E-11            -7.870041E-13             9.419150E-07            -8.469208E-08            -1.855749E-07             6.716480E-07
                   3.6000             1.029126E-06             8.720494E-08             1.018878E-06             1.031694E-08             2.706698E-08             1.611938E-07             1.130251E-06            -6.815116E-11            -8.285025E-13             9.419209E-07            -8.469401E-08            -1.855789E-07             6.716480E-07
                   3.7800             1.029132E-06             8.720852E-08             1.018370E-06             1.083132E-08             2.706661E-08             1.611916E-07             1.130251E-06            -6.810761E-11            -8.699817E-13             9.419234E-07            -8.469475E-08            -1.855806E-07             6.716480E-07
                   3.9600             1.029131E-06             8.720790E-08             1.017854E-06             1.134634E-08             2.706660E-08             1.611920E-07             1.130251E-06            -6.806650E-11            -9.114429E-13             9.419231E-07            -8.469448E-08            -1.855806E-07             6.716480E-07
                   4.1400             1.029126E-06             8.720498E-08             1.017333E-06             1.186171E-08             2.706675E-08             1.611937E-07             1.130251E-06            -6.802673E-11            -9.528960E-13             9.419212E-07            -8.469360E-08            -1.855796E-07             6.716480E-07
                   4.3200             1.029120E-06             8.720151E-08             1.016812E-06             1.237707E-08             2.706691E-08             1.611958E-07             1.130251E-06            -6.798726E-11            -9.943519E-13             9.419190E-07            -8.469250E-08            -1.855784E-07             6.716480E-07
                   4.5000             1.029115E-06             8.719788E-08             1.016291E-06             1.289237E-08             2.706703E-08             1.611979E-07             1.130251E-06            -6.794788E-11            -1.035813E-12             9.419167E-07            -8.469128E-08            -1.855774E-07             6.716480E-07
                   4.6800             1.029108E-06             8.719413E-08             1.015770E-06             1.340761E-08             2.706713E-08             1.612001E-07             1.130251E-06            -6.790857E-11            -1.077278E-12             9.419144E-07            -8.468997E-08            -1.855764E-07             6.716480E-07
                   4.8600             1.029102E-06             8.719030E-08             1.015249E-06             1.392278E-08             2.706721E-08             1.612024E-07             1.130251E-06            -6.786929E-11            -1.118746E-12             9.419120E-07            -8.468859E-08            -1.855754E-07             6.716480E-07
                   5.0400             1.029096E-06             8.718644E-08             1.014727E-06             1.443790E-08             2.706729E-08             1.612047E-07             1.130251E-06            -6.783003E-11            -1.160218E-12             9.419097E-07            -8.468719E-08            -1.855745E-07             6.716480E-07
                   5.2200             1.029090E-06             8.718258E-08             1.014206E-06             1.495298E-08             2.706737E-08             1.612070E-07             1.130251E-06            -6.779077E-11            -1.201691E-12             9.419073E-07            -8.468580E-08            -1.855735E-07             6.716480E-07
                   5.4000             1.029084E-06             8.717876E-08             1.013685E-06             1.546803E-08             2.706746E-08             1.612092E-07             1.130251E-06            -6.775148E-11            -1.243165E-12             9.419049E-07            -8.468443E-08            -1.855725E-07             6.716480E-07
                   5.5800             1.029078E-06             8.717500E-08             1.013164E-06             1.598308E-08             2.706756E-08             1.612115E-07             1.130251E-06            -6.771216E-11            -1.284638E-12             9.419026E-07            -8.468313E-08            -1.855715E-07             6.716480E-07
                   5.7600             1.029072E-06             8.717133E-08             1.012643E-06             1.649813E-08             2.706769E-08             1.612136E-07             1.130251E-06            -6.767279E-11            -1.326110E-12             9.419003E-07            -8.468189E-08            -1.855704E-07             6.716480E-07
                   5.9400             1.029066E-06             8.716776E-08             1.012122E-06             1.701320E-08             2.706783E-08             1.612157E-07             1.130251E-06            -6.763337E-11            -1.367578E-12             9.418981E-07            -8.468075E-08            -1.855693E-07             6.716480E-07
                   6.1200             1.029060E-06             8.716429E-08             1.011601E-06             1.752832E-08             2.706801E-08             1.612178E-07             1.130251E-06            -6.759390E-11            -1.409041E-12             9.418958E-07            -8.467968E-08            -1.855681E-07             6.716480E-07
