                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             8.119381E-04             1.267986E+01             0.000000E+00             1.723650E+00             1.889592E+03
                   0.1800             2.168153E-02             1.270452E+01             0.000000E+00             1.594422E+00             1.889761E+03
                   0.3600             3.650899E-02             1.273200E+01             0.000000E+00             1.557003E+00             1.889808E+03
                   0.5400             4.973689E-02             1.275839E+01             0.000000E+00             1.537373E+00             1.889831E+03
                   0.7200             6.228199E-02             1.278331E+01             0.000000E+00             1.527603E+00             1.889842E+03
                   0.9000             7.443662E-02             1.280653E+01             0.000000E+00             1.523012E+00             1.889846E+03
                   1.0800             8.630249E-02             1.282793E+01             0.000000E+00             1.521049E+00             1.889846E+03
                   1.2600             9.792099E-02             1.284744E+01             0.000000E+00             1.520378E+00             1.889845E+03
                   1.4400             1.093153E-01             1.286503E+01             0.000000E+00             1.520320E+00             1.889843E+03
                   1.6200             1.205035E-01             1.288072E+01             0.000000E+00             1.520528E+00             1.889841E+03
                   1.8000             1.315019E-01             1.289449E+01             0.000000E+00             1.520833E+00             1.889839E+03
                   1.9800             1.423257E-01             1.290637E+01             0.000000E+00             1.521148E+00             1.889837E+03
                   2.1600             1.529893E-01             1.291637E+01             0.000000E+00             1.521432E+00             1.889835E+03
                   2.3400             1.635052E-01             1.292450E+01             0.000000E+00             1.521667E+00             1.889834E+03
                   2.5200             1.738849E-01             1.293077E+01             0.000000E+00             1.521844E+00             1.889832E+03
                   2.7000             1.841387E-01             1.293521E+01             0.000000E+00             1.521961E+00             1.889831E+03
                   2.8800             1.942756E-01             1.293783E+01             0.000000E+00             1.522018E+00             1.889830E+03
                   3.0600             2.043034E-01             1.293867E+01             0.000000E+00             1.522016E+00             1.889830E+03
                   3.2400             2.142294E-01             1.293774E+01             0.000000E+00             1.521958E+00             1.889829E+03
                   3.4200             2.240600E-01             1.293509E+01             0.000000E+00             1.521845E+00             1.889829E+03
                   3.6000             2.338009E-01             1.293077E+01             0.000000E+00             1.521681E+00             1.889829E+03
                   3.7800             2.434574E-01             1.292492E+01             0.000000E+00             1.521470E+00             1.889830E+03
                   3.9600             2.530342E-01             1.291779E+01             0.000000E+00             1.521218E+00             1.889830E+03
                   4.1400             2.625359E-01             1.291001E+01             0.000000E+00             1.520940E+00             1.889830E+03
                   4.3200             2.719664E-01             1.290217E+01             0.000000E+00             1.520649E+00             1.889831E+03
                   4.5000             2.813298E-01             1.289439E+01             0.000000E+00             1.520348E+00             1.889832E+03
                   4.6800             2.906295E-01             1.288667E+01             0.000000E+00             1.520040E+00             1.889832E+03
                   4.8600             2.998691E-01             1.287901E+01             0.000000E+00             1.519726E+00             1.889833E+03
                   5.0400             3.090519E-01             1.287141E+01             0.000000E+00             1.519409E+00             1.889833E+03
                   5.2200             3.181809E-01             1.286388E+01             0.000000E+00             1.519090E+00             1.889834E+03
                   5.4000             3.272594E-01             1.285641E+01             0.000000E+00             1.518771E+00             1.889834E+03
                   5.5800             3.362903E-01             1.284901E+01             0.000000E+00             1.518454E+00             1.889835E+03
                   5.7600             3.452764E-01             1.284166E+01             0.000000E+00             1.518141E+00             1.889835E+03
                   5.9400             3.542206E-01             1.283438E+01             0.000000E+00             1.517834E+00             1.889836E+03
                   6.1200             3.631258E-01             1.282716E+01             0.000000E+00             1.517535E+00             1.889836E+03
                   6.3000             3.719947E-01             1.282001E+01             0.000000E+00             1.517245E+00             1.889837E+03
                   6.4800             3.808301E-01             1.281291E+01             0.000000E+00             1.516966E+00             1.889838E+03
                   6.6600             3.896347E-01             1.280588E+01             0.000000E+00             1.516702E+00             1.889838E+03
                   6.8400             3.984112E-01             1.279891E+01             0.000000E+00             1.516452E+00             1.889838E+03
                   7.0200             4.071624E-01             1.279200E+01             0.000000E+00             1.516220E+00             1.889839E+03
                   7.2000             4.158911E-01             1.278515E+01             0.000000E+00             1.516008E+00             1.889839E+03
                   7.3800             4.245998E-01             1.277836E+01             0.000000E+00             1.515817E+00             1.889840E+03
                   7.5600             4.332915E-01             1.277164E+01             0.000000E+00             1.515649E+00             1.889840E+03
                   7.7400             4.419688E-01             1.276497E+01             0.000000E+00             1.515506E+00             1.889840E+03
                   7.9200             4.506344E-01             1.275837E+01             0.000000E+00             1.515391E+00             1.889841E+03
                   8.1000             4.592913E-01             1.275183E+01             0.000000E+00             1.515305E+00             1.889841E+03
                   8.2800             4.679422E-01             1.274535E+01             0.000000E+00             1.515250E+00             1.889841E+03
                   8.4600             4.765898E-01             1.273892E+01             0.000000E+00             1.515227E+00             1.889841E+03
                   8.6400             4.852370E-01             1.273256E+01             0.000000E+00             1.515239E+00             1.889841E+03
                   8.8200             4.938867E-01             1.272626E+01             0.000000E+00             1.515288E+00             1.889841E+03
                   9.0000             5.025416E-01             1.272002E+01             0.000000E+00             1.515375E+00             1.889841E+03
                   9.1800             5.112046E-01             1.271383E+01             0.000000E+00             1.515502E+00             1.889841E+03
                   9.3600             5.198786E-01             1.270771E+01             0.000000E+00             1.515670E+00             1.889841E+03
                   9.5400             5.285663E-01             1.270165E+01             0.000000E+00             1.515881E+00             1.889841E+03
                   9.7200             5.372706E-01             1.269564E+01             0.000000E+00             1.516137E+00             1.889841E+03
                   9.9000             5.459944E-01             1.268969E+01             0.000000E+00             1.516439E+00             1.889841E+03
                  10.0800             5.547404E-01             1.268381E+01             0.000000E+00             1.516789E+00             1.889840E+03
                  10.2600             5.635115E-01             1.267798E+01             0.000000E+00             1.517186E+00             1.889840E+03
                  10.4400             5.723104E-01             1.267220E+01             0.000000E+00             1.517634E+00             1.889839E+03
                  10.6200             5.811398E-01             1.266649E+01             0.000000E+00             1.518132E+00             1.889839E+03
                  10.8000             5.900024E-01             1.266083E+01             0.000000E+00             1.518683E+00             1.889838E+03
                  10.9800             5.989009E-01             1.265523E+01             0.000000E+00             1.519285E+00             1.889837E+03
                  11.1600             6.078379E-01             1.264969E+01             0.000000E+00             1.519942E+00             1.889837E+03
