                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             2.374997E+01             3.530879E-02             2.424938E-01             5.000006E-01             4.999650E-01
                   0.1800             2.374973E+01             3.116837E-02             2.389577E-01             5.000058E-01            -1.014387E-01
                   0.3600             2.374975E+01             3.110004E-02             2.388958E-01             5.000052E-01            -6.697092E-02
                   0.5400             2.374975E+01             3.110373E-02             2.389267E-01             5.000052E-01            -9.000823E-02
                   0.7200             2.374975E+01             3.112612E-02             2.389703E-01             5.000052E-01            -1.130356E-01
                   0.9000             2.374975E+01             3.116211E-02             2.390272E-01             5.000052E-01            -1.367105E-01
                   1.0800             2.374978E+01             3.113762E-02             2.389297E-01             5.000046E-01            -8.772473E-02
                   1.2600             2.374978E+01             3.118180E-02             2.389757E-01             5.000046E-01            -1.102539E-01
                   1.4400             2.374978E+01             3.123684E-02             2.390346E-01             5.000046E-01            -1.335263E-01
                   1.6200             2.374978E+01             3.130270E-02             2.391074E-01             5.000047E-01            -1.575311E-01
                   1.8000             2.374981E+01             3.128446E-02             2.389723E-01             5.000041E-01            -9.696579E-02
                   1.9800             2.374981E+01             3.135179E-02             2.390263E-01             5.000041E-01            -1.191863E-01
                   2.1600             2.374981E+01             3.142794E-02             2.390923E-01             5.000041E-01            -1.419574E-01
                   2.3400             2.374980E+01             3.151283E-02             2.391713E-01             5.000041E-01            -1.652629E-01
                   2.5200             2.374980E+01             3.160659E-02             2.392644E-01             5.000041E-01            -1.890765E-01
                   2.7000             2.374983E+01             3.157808E-02             2.390553E-01             5.000035E-01            -1.114652E-01
                   2.8800             2.374983E+01             3.166785E-02             2.391180E-01             5.000035E-01            -1.326913E-01
                   3.0600             2.374983E+01             3.176572E-02             2.391919E-01             5.000036E-01            -1.542919E-01
                   3.2400             2.374983E+01             3.187175E-02             2.392778E-01             5.000036E-01            -1.762501E-01
                   3.4200             2.374983E+01             3.198598E-02             2.393765E-01             5.000036E-01            -1.985457E-01
                   3.6000             2.374983E+01             3.210841E-02             2.394888E-01             5.000036E-01            -2.211559E-01
                   3.7800             2.374983E+01             3.223902E-02             2.396155E-01             5.000036E-01            -2.440585E-01
                   3.9600             2.374986E+01             3.217383E-02             2.392356E-01             5.000030E-01            -1.393624E-01
                   4.1400             2.374986E+01             3.229509E-02             2.393129E-01             5.000030E-01            -1.588831E-01
                   4.3200             2.374986E+01             3.242382E-02             2.394002E-01             5.000030E-01            -1.785925E-01
                   4.5000             2.374986E+01             3.255984E-02             2.394981E-01             5.000030E-01            -1.984717E-01
                   4.6800             2.374985E+01             3.270314E-02             2.396072E-01             5.000031E-01            -2.185011E-01
                   4.8600             2.374985E+01             3.285365E-02             2.397279E-01             5.000031E-01            -2.386610E-01
                   5.0400             2.374985E+01             3.301126E-02             2.398607E-01             5.000031E-01            -2.589316E-01
                   5.2200             2.374985E+01             3.317593E-02             2.400060E-01             5.000031E-01            -2.792912E-01
                   5.4000             2.374985E+01             3.334753E-02             2.401645E-01             5.000031E-01            -2.997201E-01
                   5.5800             2.374985E+01             3.352574E-02             2.403365E-01             5.000031E-01            -3.201961E-01
                   5.7600             2.374988E+01             3.337632E-02             2.395815E-01             5.000025E-01            -1.725597E-01
                   5.9400             2.374988E+01             3.353979E-02             2.396739E-01             5.000025E-01            -1.889650E-01
                   6.1200             2.374988E+01             3.370946E-02             2.397742E-01             5.000025E-01            -2.053559E-01
                   6.3000             2.374988E+01             3.388522E-02             2.398826E-01             5.000025E-01            -2.217144E-01
                   6.4800             2.374988E+01             3.406725E-02             2.399993E-01             5.000026E-01            -2.380226E-01
                   6.6600             2.374988E+01             3.425524E-02             2.401243E-01             5.000026E-01            -2.542619E-01
                   6.8400             2.374988E+01             3.444909E-02             2.402579E-01             5.000026E-01            -2.704137E-01
                   7.0200             2.374988E+01             3.464876E-02             2.403999E-01             5.000026E-01            -2.864597E-01
                   7.2000             2.374988E+01             3.485411E-02             2.405507E-01             5.000026E-01            -3.023808E-01
                   7.3800             2.374988E+01             3.506492E-02             2.407100E-01             5.000026E-01            -3.181587E-01
                   7.5600             2.374988E+01             3.528111E-02             2.408779E-01             5.000026E-01            -3.337735E-01
                   7.7400             2.374987E+01             3.550250E-02             2.410544E-01             5.000026E-01            -3.492063E-01
                   7.9200             2.374987E+01             3.572904E-02             2.412394E-01             5.000026E-01            -3.644378E-01
                   8.1000             2.374987E+01             3.596043E-02             2.414326E-01             5.000027E-01            -3.794494E-01
                   8.2800             2.374987E+01             3.619648E-02             2.416340E-01             5.000027E-01            -3.942219E-01
                   8.4600             2.374987E+01             3.643725E-02             2.418432E-01             5.000027E-01            -4.087361E-01
                   8.6400             2.374987E+01             3.668231E-02             2.420600E-01             5.000027E-01            -4.229727E-01
                   8.8200             2.374987E+01             3.693173E-02             2.422841E-01             5.000027E-01            -4.369137E-01
                   9.0000             2.374987E+01             3.718517E-02             2.425151E-01             5.000027E-01            -4.505400E-01
                   9.1800             2.374987E+01             3.744253E-02             2.427524E-01             5.000027E-01            -4.638335E-01
                   9.3600             2.374987E+01             3.770358E-02             2.429958E-01             5.000027E-01            -4.767757E-01
                   9.5400             2.374987E+01             3.796846E-02             2.432445E-01             5.000028E-01            -4.893493E-01
                   9.7200             2.374990E+01             3.753378E-02             2.408923E-01             5.000021E-01            -2.511538E-01
                   9.9000             2.374990E+01             3.778427E-02             2.410082E-01             5.000021E-01            -2.599922E-01
                  10.0800             2.374990E+01             3.803872E-02             2.411264E-01             5.000021E-01            -2.685159E-01
                  10.2600             2.374990E+01             3.829712E-02             2.412468E-01             5.000022E-01            -2.767132E-01
                  10.4400             2.374990E+01             3.855942E-02             2.413689E-01             5.000022E-01            -2.845722E-01
                  10.6200             2.374990E+01             3.882543E-02             2.414925E-01             5.000022E-01            -2.920815E-01
                  10.8000             2.374990E+01             3.909490E-02             2.416173E-01             5.000022E-01            -2.992311E-01
                  10.9800             2.374989E+01             3.936803E-02             2.417429E-01             5.000022E-01            -3.060109E-01
                  11.1600             2.374989E+01             3.964431E-02             2.418690E-01             5.000022E-01            -3.124109E-01
                  11.3400             2.374989E+01             3.992382E-02             2.419952E-01             5.000022E-01            -3.184225E-01
                  11.5200             2.374989E+01             4.020647E-02             2.421212E-01             5.000023E-01            -3.240374E-01
                  11.7000             2.374989E+01             4.049217E-02             2.422467E-01             5.000023E-01            -3.292475E-01
                  11.8800             2.374989E+01             4.078069E-02             2.423712E-01             5.000023E-01            -3.340464E-01
                  12.0600             2.374989E+01             4.107169E-02             2.424945E-01             5.000023E-01            -3.384274E-01
                  12.2400             2.374989E+01             4.136555E-02             2.426161E-01             5.000023E-01            -3.423852E-01
                  12.4200             2.374989E+01             4.166172E-02             2.427358E-01             5.000023E-01            -3.459147E-01
                  12.6000             2.374989E+01             4.196021E-02             2.428532E-01             5.000023E-01            -3.490119E-01
                  12.7800             2.374989E+01             4.226094E-02             2.429679E-01             5.000024E-01            -3.516736E-01
                  12.9600             2.374989E+01             4.256373E-02             2.430798E-01             5.000024E-01            -3.538971E-01
                  13.1400             2.374989E+01             4.286836E-02             2.431885E-01             5.000024E-01            -3.556809E-01
                  13.3200             2.374989E+01             4.317512E-02             2.432938E-01             5.000024E-01            -3.570239E-01
                  13.5000             2.374988E+01             4.348344E-02             2.433954E-01             5.000024E-01            -3.579262E-01
                  13.6800             2.374988E+01             4.379335E-02             2.434930E-01             5.000024E-01            -3.583883E-01
                  13.8600             2.374988E+01             4.410483E-02             2.435867E-01             5.000025E-01            -3.584119E-01
                  14.0400             2.374988E+01             4.441779E-02             2.436761E-01             5.000025E-01            -3.579991E-01
                  14.2200             2.374988E+01             4.473203E-02             2.437611E-01             5.000025E-01            -3.571529E-01
                  14.4000             2.374988E+01             4.504726E-02             2.438417E-01             5.000025E-01            -3.558776E-01
                  14.5800             2.374988E+01             4.536391E-02             2.439178E-01             5.000025E-01            -3.541773E-01
                  14.7600             2.374988E+01             4.568138E-02             2.439893E-01             5.000026E-01            -3.520576E-01
                  14.9400             2.374988E+01             4.599973E-02             2.440563E-01             5.000026E-01            -3.495245E-01
                  15.1200             2.374988E+01             4.631899E-02             2.441187E-01             5.000026E-01            -3.465848E-01
                  15.3000             2.374988E+01             4.663906E-02             2.441767E-01             5.000026E-01            -3.432458E-01
                  15.4800             2.374988E+01             4.695977E-02             2.442303E-01             5.000026E-01            -3.395160E-01
                  15.6600             2.374987E+01             4.728088E-02             2.442797E-01             5.000027E-01            -3.354036E-01
                  15.8400             2.374987E+01             4.760290E-02             2.443249E-01             5.000027E-01            -3.309180E-01
                  16.0200             2.374987E+01             4.792519E-02             2.443662E-01             5.000027E-01            -3.260691E-01
                  16.2000             2.374987E+01             4.824787E-02             2.444038E-01             5.000027E-01            -3.208674E-01
                  16.3800             2.374987E+01             4.857100E-02             2.444378E-01             5.000027E-01            -3.153234E-01
                  16.5600             2.374987E+01             4.889456E-02             2.444686E-01             5.000027E-01            -3.094481E-01
                  16.7400             2.374987E+01             4.921844E-02             2.444964E-01             5.000028E-01            -3.032539E-01
                  16.9200             2.374987E+01             4.954247E-02             2.445214E-01             5.000028E-01            -2.967522E-01
                  17.1000             2.374987E+01             4.986687E-02             2.445440E-01             5.000028E-01            -2.899554E-01
                  17.2800             2.374987E+01             5.019139E-02             2.445645E-01             5.000028E-01            -2.828761E-01
                  17.4600             2.374986E+01             5.051638E-02             2.445832E-01             5.000028E-01            -2.755273E-01
                  17.6400             2.374986E+01             5.084150E-02             2.446004E-01             5.000029E-01            -2.679220E-01
                  17.8200             2.374986E+01             5.116685E-02             2.446165E-01             5.000029E-01            -2.600729E-01
                  18.0000             2.374986E+01             5.149245E-02             2.446317E-01             5.000029E-01            -2.519940E-01
                  18.1800             2.374982E+01             5.276889E-02             2.486270E-01             5.000038E-01            -4.915953E-01
                  18.3600             2.374982E+01             5.307764E-02             2.485117E-01             5.000039E-01            -4.802636E-01
                  18.5400             2.374981E+01             5.338543E-02             2.483939E-01             5.000039E-01            -4.686783E-01
                  18.7200             2.374981E+01             5.369200E-02             2.482745E-01             5.000039E-01            -4.568578E-01
                  18.9000             2.374981E+01             5.399740E-02             2.481542E-01             5.000040E-01            -4.448199E-01
                  19.0800             2.374981E+01             5.430175E-02             2.480337E-01             5.000040E-01            -4.325822E-01
                  19.2600             2.374981E+01             5.460533E-02             2.479137E-01             5.000040E-01            -4.201621E-01
                  19.4400             2.374981E+01             5.490798E-02             2.477950E-01             5.000040E-01            -4.075769E-01
                  19.6200             2.374981E+01             5.520983E-02             2.476781E-01             5.000041E-01            -3.948442E-01
                  19.8000             2.374981E+01             5.551094E-02             2.475637E-01             5.000041E-01            -3.819803E-01
                  19.9800             2.374980E+01             5.581165E-02             2.474523E-01             5.000041E-01            -3.690015E-01
                  20.1600             2.374980E+01             5.611197E-02             2.473445E-01             5.000042E-01            -3.559247E-01
                  20.3400             2.374980E+01             5.641176E-02             2.472409E-01             5.000042E-01            -3.427647E-01
                  20.5200             2.374980E+01             5.671161E-02             2.471418E-01             5.000042E-01            -3.295374E-01
                  20.7000             2.374980E+01             5.701133E-02             2.470478E-01             5.000042E-01            -3.162584E-01
                  20.8800             2.374980E+01             5.731102E-02             2.469592E-01             5.000043E-01            -3.029410E-01
                  21.0600             2.374980E+01             5.761088E-02             2.468765E-01             5.000043E-01            -2.895999E-01
                  21.2400             2.374979E+01             5.791109E-02             2.467999E-01             5.000043E-01            -2.762493E-01
                  21.4200             2.374979E+01             5.821177E-02             2.467298E-01             5.000044E-01            -2.629013E-01
                  21.6000             2.374979E+01             5.851301E-02             2.466664E-01             5.000044E-01            -2.495689E-01
                  21.7800             2.374979E+01             5.881488E-02             2.466099E-01             5.000044E-01            -2.362644E-01
                  21.9600             2.374979E+01             5.911741E-02             2.465606E-01             5.000044E-01            -2.229999E-01
                  22.1400             2.374979E+01             5.942063E-02             2.465187E-01             5.000045E-01            -2.097854E-01
                  22.3200             2.374979E+01             5.972484E-02             2.464842E-01             5.000045E-01            -1.966321E-01
                  22.5000             2.374979E+01             6.003012E-02             2.464573E-01             5.000045E-01            -1.835502E-01
                  22.6800             2.374978E+01             6.033618E-02             2.464381E-01             5.000045E-01            -1.705494E-01
                  22.8600             2.374973E+01             6.120717E-02             2.484858E-01             5.000057E-01            -3.220457E-01
                  23.0400             2.374973E+01             6.148057E-02             2.483286E-01             5.000057E-01            -3.060297E-01
                  23.2200             2.374973E+01             6.175485E-02             2.481843E-01             5.000057E-01            -2.901472E-01
                  23.4000             2.374973E+01             6.203027E-02             2.480529E-01             5.000058E-01            -2.744068E-01
                  23.5800             2.374972E+01             6.230712E-02             2.479342E-01             5.000058E-01            -2.588182E-01
                  23.7600             2.374972E+01             6.258530E-02             2.478282E-01             5.000058E-01            -2.433885E-01
                  23.9400             2.374972E+01             6.286497E-02             2.477347E-01             5.000059E-01            -2.281265E-01
                  24.1200             2.374972E+01             6.314622E-02             2.476536E-01             5.000059E-01            -2.130380E-01
                  24.3000             2.374972E+01             6.342912E-02             2.475847E-01             5.000059E-01            -1.981306E-01
                  24.4800             2.374972E+01             6.371375E-02             2.475278E-01             5.000060E-01            -1.834096E-01
                  24.6600             2.374972E+01             6.400014E-02             2.474827E-01             5.000060E-01            -1.688804E-01
                  24.8400             2.374971E+01             6.428832E-02             2.474491E-01             5.000060E-01            -1.545475E-01
                  25.0200             2.374971E+01             6.457831E-02             2.474269E-01             5.000060E-01            -1.404160E-01
                  25.2000             2.374971E+01             6.487007E-02             2.474157E-01             5.000061E-01            -1.264895E-01
                  25.3800             2.374965E+01             6.550952E-02             2.486279E-01             5.000073E-01            -2.353240E-01
                  25.5600             2.374965E+01             6.577238E-02             2.485146E-01             5.000074E-01            -2.191158E-01
                  25.7400             2.374965E+01             6.603782E-02             2.484172E-01             5.000074E-01            -2.031638E-01
                  25.9200             2.374965E+01             6.630559E-02             2.483352E-01             5.000074E-01            -1.874710E-01
