                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.445522E+02             3.445522E+02             3.474190E+02             3.474190E+02             3.478366E+02             3.452191E+02             3.429599E+02             3.452191E+02             3.429599E+02
                   0.1800             3.445612E+02             3.446262E+02             3.474144E+02             3.474808E+02             3.479018E+02             3.452642E+02             3.430271E+02             3.452891E+02             3.430571E+02
                   0.3600             3.441835E+02             3.442864E+02             3.470432E+02             3.471496E+02             3.475681E+02             3.449306E+02             3.426749E+02             3.449520E+02             3.427002E+02
                   0.5400             3.440167E+02             3.441530E+02             3.468738E+02             3.470162E+02             3.474345E+02             3.447971E+02             3.425407E+02             3.448188E+02             3.425661E+02
                   0.7200             3.439096E+02             3.440766E+02             3.467621E+02             3.469377E+02             3.473565E+02             3.447184E+02             3.424650E+02             3.447418E+02             3.424928E+02
                   0.9000             3.438247E+02             3.440200E+02             3.466722E+02             3.468788E+02             3.472980E+02             3.446584E+02             3.424084E+02             3.446846E+02             3.424397E+02
                   1.0800             3.437522E+02             3.439736E+02             3.465948E+02             3.468304E+02             3.472500E+02             3.446081E+02             3.423608E+02             3.446377E+02             3.423965E+02
                   1.2600             3.436891E+02             3.439350E+02             3.465271E+02             3.467900E+02             3.472098E+02             3.445649E+02             3.423196E+02             3.445986E+02             3.423606E+02
                   1.4400             3.436344E+02             3.439034E+02             3.464682E+02             3.467569E+02             3.471769E+02             3.445284E+02             3.422844E+02             3.445665E+02             3.423311E+02
                   1.6200             3.435877E+02             3.438786E+02             3.464177E+02             3.467309E+02             3.471509E+02             3.444983E+02             3.422548E+02             3.445413E+02             3.423078E+02
                   1.8000             3.435486E+02             3.438604E+02             3.463750E+02             3.467117E+02             3.471316E+02             3.444745E+02             3.422308E+02             3.445227E+02             3.422905E+02
                   1.9800             3.435124E+02             3.438440E+02             3.463355E+02             3.466945E+02             3.471144E+02             3.444523E+02             3.422083E+02             3.445061E+02             3.422749E+02
                   2.1600             3.434773E+02             3.438280E+02             3.462972E+02             3.466776E+02             3.470974E+02             3.444302E+02             3.421857E+02             3.444897E+02             3.422596E+02
