                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             8.068851E-02             3.259528E-04             9.806784E-07             2.171871E-05             3.486522E-04             5.178254E-01             6.890808E-02             5.181741E-01
                   0.1800             7.747226E-02            -9.990399E-04            -3.005760E-06             5.695709E-04            -4.324748E-04             5.147700E-01             6.877275E-02             5.143376E-01
                   0.3600             7.742808E-02            -1.973498E-03            -5.937543E-06             8.699123E-04            -1.109523E-03             5.145644E-01             6.878012E-02             5.134549E-01
                   0.5400             7.741713E-02            -2.948003E-03            -8.869435E-06             1.169231E-03            -1.787642E-03             5.143773E-01             6.877521E-02             5.125897E-01
                   0.7200             7.742037E-02            -3.922454E-03            -1.180111E-05             1.469040E-03            -2.465215E-03             5.142054E-01             6.877030E-02             5.117402E-01
                   0.9000             7.743228E-02            -4.896588E-03            -1.473177E-05             1.769749E-03            -3.141570E-03             5.140440E-01             6.876525E-02             5.109024E-01
                   1.0800             7.745122E-02            -5.870344E-03            -1.766120E-05             2.071494E-03            -3.816511E-03             5.139073E-01             6.877566E-02             5.100908E-01
                   1.2600             7.747651E-02            -6.843859E-03            -2.058980E-05             2.374360E-03            -4.490088E-03             5.137642E-01             6.877083E-02             5.092741E-01
                   1.4400             7.750777E-02            -7.816948E-03            -2.351700E-05             2.678423E-03            -5.162042E-03             5.136295E-01             6.876584E-02             5.084674E-01
                   1.6200             7.754467E-02            -8.789584E-03            -2.644270E-05             2.983765E-03            -5.832262E-03             5.135028E-01             6.876069E-02             5.076706E-01
                   1.8000             7.758686E-02            -9.761661E-03            -2.936657E-05             3.290454E-03            -6.500574E-03             5.134022E-01             6.877357E-02             5.069016E-01
                   1.9800             7.763339E-02            -1.073323E-02            -3.228873E-05             3.598121E-03            -7.167396E-03             5.132887E-01             6.876877E-02             5.061213E-01
                   2.1600             7.768394E-02            -1.170414E-02            -3.520874E-05             3.906608E-03            -7.832745E-03             5.131790E-01             6.876385E-02             5.053462E-01
                   2.3400             7.773851E-02            -1.267440E-02            -3.812657E-05             4.215903E-03            -8.496627E-03             5.130729E-01             6.875881E-02             5.045762E-01
                   2.5200             7.779708E-02            -1.364392E-02            -4.104194E-05             4.525996E-03            -9.158967E-03             5.129705E-01             6.875365E-02             5.038115E-01
                   2.7000             7.785965E-02            -1.461264E-02            -4.395468E-05             4.836878E-03            -9.819717E-03             5.128936E-01             6.877024E-02             5.030739E-01
                   2.8800             7.792622E-02            -1.558052E-02            -4.686465E-05             5.148540E-03            -1.047885E-02             5.127993E-01             6.876559E-02             5.023205E-01
                   3.0600             7.799676E-02            -1.654749E-02            -4.977157E-05             5.460975E-03            -1.113628E-02             5.127087E-01             6.876086E-02             5.015724E-01
                   3.2400             7.807128E-02            -1.751349E-02            -5.267533E-05             5.774177E-03            -1.179199E-02             5.126217E-01             6.875603E-02             5.008298E-01
                   3.4200             7.814978E-02            -1.847849E-02            -5.557575E-05             6.088141E-03            -1.244593E-02             5.125385E-01             6.875113E-02             5.000926E-01
                   3.6000             7.823225E-02            -1.944242E-02            -5.847262E-05             6.402862E-03            -1.309803E-02             5.124589E-01             6.874614E-02             4.993609E-01
                   3.7800             7.831868E-02            -2.040521E-02            -6.136574E-05             6.718335E-03            -1.374824E-02             5.123830E-01             6.874109E-02             4.986347E-01
                   3.9600             7.840907E-02            -2.136683E-02            -6.425498E-05             7.034557E-03            -1.439653E-02             5.123384E-01             6.876366E-02             4.979419E-01
                   4.1400             7.850342E-02            -2.232721E-02            -6.714010E-05             7.351525E-03            -1.504282E-02             5.122707E-01             6.875928E-02             4.972278E-01
                   4.3200             7.860174E-02            -2.328629E-02            -7.002095E-05             7.669235E-03            -1.568708E-02             5.122065E-01             6.875484E-02             4.965195E-01
                   4.5000             7.870401E-02            -2.424402E-02            -7.289732E-05             7.987687E-03            -1.632923E-02             5.121461E-01             6.875035E-02             4.958169E-01
                   4.6800             7.881024E-02            -2.520035E-02            -7.576906E-05             8.306877E-03            -1.696924E-02             5.120893E-01             6.874581E-02             4.951201E-01
                   4.8600             7.892043E-02            -2.615522E-02            -7.863597E-05             8.626804E-03            -1.760705E-02             5.120362E-01             6.874122E-02             4.944291E-01
                   5.0400             7.903458E-02            -2.710858E-02            -8.149788E-05             8.947467E-03            -1.824261E-02             5.119867E-01             6.873659E-02             4.937441E-01
                   5.2200             7.915270E-02            -2.806036E-02            -8.435459E-05             9.268863E-03            -1.887585E-02             5.119409E-01             6.873193E-02             4.930650E-01
                   5.4000             7.927479E-02            -2.901053E-02            -8.720594E-05             9.590991E-03            -1.950674E-02             5.118987E-01             6.872724E-02             4.923920E-01
                   5.5800             7.940084E-02            -2.995901E-02            -9.005173E-05             9.913850E-03            -2.013521E-02             5.118602E-01             6.872252E-02             4.917250E-01
                   5.7600             7.953087E-02            -3.090576E-02            -9.289181E-05             1.023744E-02            -2.076122E-02             5.118625E-01             6.875502E-02             4.911013E-01
                   5.9400             7.966488E-02            -3.185072E-02            -9.572597E-05             1.056175E-02            -2.138470E-02             5.118321E-01             6.875114E-02             4.904474E-01
                   6.1200             7.980287E-02            -3.279385E-02            -9.855405E-05             1.088679E-02            -2.200561E-02             5.118054E-01             6.874724E-02             4.897998E-01
                   6.3000             7.994485E-02            -3.373508E-02            -1.013759E-04             1.121255E-02            -2.262390E-02             5.117822E-01             6.874332E-02             4.891583E-01
                   6.4800             8.009082E-02            -3.467435E-02            -1.041912E-04             1.153903E-02            -2.323951E-02             5.117627E-01             6.873939E-02             4.885231E-01
                   6.6600             8.024078E-02            -3.561163E-02            -1.070000E-04             1.186622E-02            -2.385240E-02             5.120141E-01             6.873544E-02             4.881617E-01
                   6.8400             8.039475E-02            -3.654684E-02            -1.098020E-04             1.219413E-02            -2.446251E-02             5.122872E-01             6.873149E-02             4.878246E-01
                   7.0200             8.055272E-02            -3.747995E-02            -1.125970E-04             1.252274E-02            -2.506980E-02             5.125635E-01             6.872754E-02             4.874937E-01
                   7.2000             8.071470E-02            -3.841089E-02            -1.153848E-04             1.285205E-02            -2.567422E-02             5.128432E-01             6.872360E-02             4.871690E-01
                   7.3800             8.088068E-02            -3.933962E-02            -1.181654E-04             1.318206E-02            -2.627572E-02             5.131263E-01             6.871966E-02             4.868505E-01
                   7.5600             8.105069E-02            -4.026607E-02            -1.209385E-04             1.351275E-02            -2.687426E-02             5.134128E-01             6.871573E-02             4.865385E-01
                   7.7400             8.122470E-02            -4.119021E-02            -1.237039E-04             1.384413E-02            -2.746979E-02             5.137027E-01             6.871181E-02             4.862329E-01
                   7.9200             8.140273E-02            -4.211197E-02            -1.264614E-04             1.417617E-02            -2.806226E-02             5.139962E-01             6.870791E-02             4.859339E-01
                   8.1000             8.158478E-02            -4.303130E-02            -1.292110E-04             1.450887E-02            -2.865164E-02             5.142932E-01             6.870404E-02             4.856416E-01
                   8.2800             8.177083E-02            -4.394816E-02            -1.319524E-04             1.484222E-02            -2.923789E-02             5.145938E-01             6.870020E-02             4.853559E-01
                   8.4600             8.196090E-02            -4.486248E-02            -1.346854E-04             1.517620E-02            -2.982096E-02             5.148980E-01             6.869638E-02             4.850770E-01
                   8.6400             8.215497E-02            -4.577422E-02            -1.374100E-04             1.551081E-02            -3.040082E-02             5.152058E-01             6.869260E-02             4.848050E-01
                   8.8200             8.235304E-02            -4.668333E-02            -1.401258E-04             1.584602E-02            -3.097743E-02             5.155174E-01             6.868887E-02             4.845400E-01
                   9.0000             8.255510E-02            -4.758975E-02            -1.428328E-04             1.618182E-02            -3.155076E-02             5.158326E-01             6.868517E-02             4.842819E-01
                   9.1800             8.276114E-02            -4.849343E-02            -1.455308E-04             1.651819E-02            -3.212077E-02             5.161517E-01             6.868153E-02             4.840309E-01
                   9.3600             8.297114E-02            -4.939433E-02            -1.482196E-04             1.685512E-02            -3.268743E-02             5.164744E-01             6.867793E-02             4.837870E-01
                   9.5400             8.318510E-02            -5.029239E-02            -1.508991E-04             1.719257E-02            -3.325072E-02             5.168010E-01             6.867439E-02             4.835503E-01
                   9.7200             8.340299E-02            -5.118756E-02            -1.535691E-04             1.753053E-02            -3.381060E-02             5.171911E-01             6.873055E-02             4.833805E-01
                   9.9000             8.362480E-02            -5.207979E-02            -1.562294E-04             1.786898E-02            -3.436705E-02             5.175262E-01             6.872795E-02             4.831592E-01
                  10.0800             8.385051E-02            -5.296904E-02            -1.588799E-04             1.820788E-02            -3.492004E-02             5.178651E-01             6.872539E-02             4.829451E-01
                  10.2600             8.408008E-02            -5.385524E-02            -1.615203E-04             1.854721E-02            -3.546955E-02             5.182080E-01             6.872290E-02             4.827384E-01
                  10.4400             8.431350E-02            -5.473836E-02            -1.641507E-04             1.888695E-02            -3.601557E-02             5.185547E-01             6.872045E-02             4.825391E-01
                  10.6200             8.455074E-02            -5.561834E-02            -1.667707E-04             1.922705E-02            -3.655806E-02             5.189053E-01             6.871807E-02             4.823472E-01
                  10.8000             8.479175E-02            -5.649514E-02            -1.693802E-04             1.956749E-02            -3.709702E-02             5.192597E-01             6.871576E-02             4.821627E-01
                  10.9800             8.503652E-02            -5.736869E-02            -1.719791E-04             1.990824E-02            -3.763243E-02             5.196181E-01             6.871351E-02             4.819857E-01
                  11.1600             8.528498E-02            -5.823897E-02            -1.745673E-04             2.024926E-02            -3.816428E-02             5.199804E-01             6.871133E-02             4.818161E-01
                  11.3400             8.553712E-02            -5.910592E-02            -1.771445E-04             2.059051E-02            -3.869255E-02             5.203466E-01             6.870922E-02             4.816540E-01
                  11.5200             8.579287E-02            -5.996948E-02            -1.797106E-04             2.093196E-02            -3.921724E-02             5.207166E-01             6.870719E-02             4.814994E-01
                  11.7000             8.605220E-02            -6.082962E-02            -1.822654E-04             2.127356E-02            -3.973833E-02             5.210905E-01             6.870525E-02             4.813522E-01
                  11.8800             8.631506E-02            -6.168629E-02            -1.848089E-04             2.161528E-02            -4.025582E-02             5.214683E-01             6.870338E-02             4.812124E-01
                  12.0600             8.658138E-02            -6.253943E-02            -1.873408E-04             2.195707E-02            -4.076970E-02             5.218498E-01             6.870161E-02             4.810801E-01
                  12.2400             8.685112E-02            -6.338901E-02            -1.898610E-04             2.229889E-02            -4.127998E-02             5.222352E-01             6.869992E-02             4.809552E-01
                  12.4200             8.712421E-02            -6.423497E-02            -1.923694E-04             2.264070E-02            -4.178664E-02             5.226243E-01             6.869833E-02             4.808376E-01
                  12.6000             8.740059E-02            -6.507727E-02            -1.948657E-04             2.298245E-02            -4.228969E-02             5.230170E-01             6.869683E-02             4.807274E-01
                  12.7800             8.768020E-02            -6.591587E-02            -1.973500E-04             2.332410E-02            -4.278912E-02             5.234135E-01             6.869543E-02             4.806244E-01
                  12.9600             8.796297E-02            -6.675071E-02            -1.998219E-04             2.366559E-02            -4.328494E-02             5.238136E-01             6.869414E-02             4.805286E-01
                  13.1400             8.824883E-02            -6.758175E-02            -2.022814E-04             2.400688E-02            -4.377715E-02             5.242172E-01             6.869295E-02             4.804401E-01
                  13.3200             8.853771E-02            -6.840895E-02            -2.047283E-04             2.434793E-02            -4.426575E-02             5.246244E-01             6.869186E-02             4.803586E-01
                  13.5000             8.882953E-02            -6.923226E-02            -2.071626E-04             2.468868E-02            -4.475074E-02             5.250349E-01             6.869089E-02             4.802842E-01
                  13.6800             8.912421E-02            -7.005164E-02            -2.095839E-04             2.502909E-02            -4.523213E-02             5.254489E-01             6.869002E-02             4.802168E-01
                  13.8600             8.942168E-02            -7.086705E-02            -2.119923E-04             2.536911E-02            -4.570993E-02             5.258661E-01             6.868928E-02             4.801562E-01
                  14.0400             8.972185E-02            -7.167843E-02            -2.143875E-04             2.570869E-02            -4.618413E-02             5.262866E-01             6.868864E-02             4.801025E-01
                  14.2200             9.002464E-02            -7.248575E-02            -2.167694E-04             2.604778E-02            -4.665474E-02             5.267102E-01             6.868813E-02             4.800554E-01
                  14.4000             9.032996E-02            -7.328896E-02            -2.191380E-04             2.638633E-02            -4.712177E-02             5.271368E-01             6.868774E-02             4.800150E-01
                  14.5800             9.063773E-02            -7.408802E-02            -2.214929E-04             2.672430E-02            -4.758521E-02             5.275664E-01             6.868747E-02             4.799812E-01
                  14.7600             9.094785E-02            -7.488289E-02            -2.238342E-04             2.706164E-02            -4.804509E-02             5.279988E-01             6.868732E-02             4.799537E-01
                  14.9400             9.126024E-02            -7.567353E-02            -2.261617E-04             2.739830E-02            -4.850139E-02             5.284340E-01             6.868730E-02             4.799326E-01
                  15.1200             9.157480E-02            -7.645989E-02            -2.284753E-04             2.773424E-02            -4.895412E-02             5.288719E-01             6.868740E-02             4.799177E-01
                  15.3000             9.189144E-02            -7.724193E-02            -2.307747E-04             2.806941E-02            -4.940329E-02             5.293123E-01             6.868763E-02             4.799090E-01
                  15.4800             9.221008E-02            -7.801961E-02            -2.330600E-04             2.840378E-02            -4.984889E-02             5.297551E-01             6.868799E-02             4.799062E-01
                  15.6600             9.253060E-02            -7.879289E-02            -2.353309E-04             2.873729E-02            -5.029093E-02             5.302002E-01             6.868848E-02             4.799093E-01
                  15.8400             9.285292E-02            -7.956173E-02            -2.375874E-04             2.906990E-02            -5.072941E-02             5.306476E-01             6.868910E-02             4.799182E-01
                  16.0200             9.317694E-02            -8.032608E-02            -2.398293E-04             2.940159E-02            -5.116433E-02             5.310970E-01             6.868985E-02             4.799327E-01
                  16.2000             9.350257E-02            -8.108592E-02            -2.420565E-04             2.973230E-02            -5.159568E-02             5.315484E-01             6.869073E-02             4.799527E-01
                  16.3800             9.382971E-02            -8.184120E-02            -2.442688E-04             3.006201E-02            -5.202346E-02             5.320016E-01             6.869174E-02             4.799782E-01
                  16.5600             9.415826E-02            -8.259187E-02            -2.464662E-04             3.039067E-02            -5.244767E-02             5.324566E-01             6.869288E-02             4.800089E-01
                  16.7400             9.448813E-02            -8.333791E-02            -2.486486E-04             3.071827E-02            -5.286830E-02             5.329131E-01             6.869415E-02             4.800448E-01
                  16.9200             9.481921E-02            -8.407927E-02            -2.508157E-04             3.104475E-02            -5.328533E-02             5.333711E-01             6.869554E-02             4.800858E-01
                  17.1000             9.515143E-02            -8.481592E-02            -2.529676E-04             3.137011E-02            -5.369878E-02             5.338304E-01             6.869707E-02             4.801316E-01
                  17.2800             9.548467E-02            -8.554781E-02            -2.551040E-04             3.169431E-02            -5.410861E-02             5.342909E-01             6.869872E-02             4.801823E-01
                  17.4600             9.581884E-02            -8.627491E-02            -2.572249E-04             3.201732E-02            -5.451482E-02             5.347524E-01             6.870049E-02             4.802376E-01
                  17.6400             9.615386E-02            -8.699719E-02            -2.593301E-04             3.233912E-02            -5.491740E-02             5.352149E-01             6.870239E-02             4.802975E-01
                  17.8200             9.648962E-02            -8.771460E-02            -2.614196E-04             3.265970E-02            -5.531632E-02             5.356782E-01             6.870441E-02             4.803618E-01
                  18.0000             9.682604E-02            -8.842711E-02            -2.634932E-04             3.297902E-02            -5.571158E-02             5.361421E-01             6.870655E-02             4.804305E-01
                  18.1800             9.716302E-02            -8.913469E-02            -2.655508E-04             3.329709E-02            -5.610315E-02             5.365247E-01             6.862696E-02             4.804215E-01
                  18.3600             9.750049E-02            -8.983729E-02            -2.675923E-04             3.361387E-02            -5.649101E-02             5.369896E-01             6.862941E-02             4.804986E-01
                  18.5400             9.783834E-02            -9.053489E-02            -2.696177E-04             3.392937E-02            -5.687514E-02             5.374548E-01             6.863200E-02             4.805797E-01
                  18.7200             9.817649E-02            -9.122744E-02            -2.716267E-04             3.424356E-02            -5.725551E-02             5.379202E-01             6.863474E-02             4.806647E-01
                  18.9000             9.851486E-02            -9.191492E-02            -2.736194E-04             3.455644E-02            -5.763210E-02             5.383857E-01             6.863763E-02             4.807536E-01
                  19.0800             9.885336E-02            -9.259729E-02            -2.755955E-04             3.486801E-02            -5.800488E-02             5.388511E-01             6.864065E-02             4.808462E-01
                  19.2600             9.919191E-02            -9.327451E-02            -2.775550E-04             3.517825E-02            -5.837382E-02             5.393162E-01             6.864382E-02             4.809424E-01
                  19.4400             9.953044E-02            -9.394656E-02            -2.794979E-04             3.548717E-02            -5.873889E-02             5.397811E-01             6.864711E-02             4.810422E-01
                  19.6200             9.986886E-02            -9.461340E-02            -2.814239E-04             3.579476E-02            -5.910006E-02             5.402454E-01             6.865054E-02             4.811454E-01
                  19.8000             1.002071E-01            -9.527500E-02            -2.833330E-04             3.610103E-02            -5.945730E-02             5.407093E-01             6.865410E-02             4.812520E-01
                  19.9800             1.005451E-01            -9.593132E-02            -2.852252E-04             3.640597E-02            -5.981057E-02             5.411724E-01             6.865777E-02             4.813619E-01
                  20.1600             1.008828E-01            -9.658234E-02            -2.871002E-04             3.670960E-02            -6.015984E-02             5.416348E-01             6.866157E-02             4.814749E-01
                  20.3400             1.012200E-01            -9.722802E-02            -2.889581E-04             3.701191E-02            -6.050506E-02             5.420962E-01             6.866547E-02             4.815912E-01
                  20.5200             1.015569E-01            -9.786833E-02            -2.907987E-04             3.731292E-02            -6.084621E-02             5.425567E-01             6.866949E-02             4.817105E-01
                  20.7000             1.018931E-01            -9.850324E-02            -2.926220E-04             3.761263E-02            -6.118324E-02             5.430160E-01             6.867360E-02             4.818328E-01
                  20.8800             1.022289E-01            -9.913273E-02            -2.944278E-04             3.791105E-02            -6.151611E-02             5.434742E-01             6.867782E-02             4.819581E-01
                  21.0600             1.025639E-01            -9.975676E-02            -2.962161E-04             3.820819E-02            -6.184479E-02             5.439310E-01             6.868212E-02             4.820862E-01
                  21.2400             1.028983E-01            -1.003753E-01            -2.979868E-04             3.850406E-02            -6.216922E-02             5.443864E-01             6.868651E-02             4.822172E-01
                  21.4200             1.032319E-01            -1.009883E-01            -2.997398E-04             3.879868E-02            -6.248938E-02             5.448404E-01             6.869099E-02             4.823510E-01
                  21.6000             1.035646E-01            -1.015958E-01            -3.014750E-04             3.909206E-02            -6.280522E-02             5.452927E-01             6.869553E-02             4.824875E-01
