                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.407830E-01             4.992991E-02             5.976853E-01             1.460968E+01             1.136634E+01             2.115362E-03             1.460757E+01             2.990634E+01             0.000000E+00
                   0.1800             6.725135E-01             4.992931E-02             5.478422E-01             1.460964E+01             1.091327E+01             2.119191E-03             1.460752E+01             2.990634E+01             0.000000E+00
                   0.3600             6.523026E-01             4.992732E-02             5.474159E-01             1.460945E+01             1.090703E+01             2.130671E-03             1.460732E+01             2.990634E+01             0.000000E+00
                   0.5400             6.310257E-01             4.992400E-02             5.474290E-01             1.460913E+01             1.090545E+01             2.149802E-03             1.460698E+01             2.990634E+01             0.000000E+00
                   0.7200             6.096653E-01             4.991935E-02             5.475923E-01             1.460869E+01             1.090586E+01             2.176585E-03             1.460651E+01             2.990634E+01             0.000000E+00
                   0.9000             5.885093E-01             4.991337E-02             5.478271E-01             1.460812E+01             1.090747E+01             2.211018E-03             1.460591E+01             2.990634E+01             0.000000E+00
                   1.0800             5.676401E-01             4.990607E-02             5.481137E-01             1.460743E+01             1.091006E+01             2.253099E-03             1.460517E+01             2.990634E+01             0.000000E+00
                   1.2600             5.470865E-01             4.989744E-02             5.484462E-01             1.460661E+01             1.091353E+01             2.302825E-03             1.460430E+01             2.990634E+01             0.000000E+00
                   1.4400             5.268719E-01             4.988749E-02             5.488234E-01             1.460566E+01             1.091783E+01             2.360195E-03             1.460330E+01             2.990634E+01             0.000000E+00
                   1.6200             5.070133E-01             4.987621E-02             5.492449E-01             1.460459E+01             1.092291E+01             2.425204E-03             1.460216E+01             2.990634E+01             0.000000E+00
                   1.8000             4.875181E-01             4.986360E-02             5.497089E-01             1.460339E+01             1.092872E+01             2.497850E-03             1.460089E+01             2.990634E+01             0.000000E+00
                   1.9800             4.681605E-01             4.984968E-02             5.501855E-01             1.460207E+01             1.093512E+01             2.578129E-03             1.459949E+01             2.990634E+01             0.000000E+00
                   2.1600             4.488611E-01             4.983442E-02             5.506644E-01             1.460062E+01             1.094208E+01             2.666036E-03             1.459795E+01             2.990634E+01             0.000000E+00
                   2.3400             4.296182E-01             4.981785E-02             5.511456E-01             1.459904E+01             1.094959E+01             2.761567E-03             1.459628E+01             2.990634E+01             0.000000E+00
                   2.5200             4.104325E-01             4.979996E-02             5.516297E-01             1.459734E+01             1.095764E+01             2.864716E-03             1.459448E+01             2.990634E+01             0.000000E+00
                   2.7000             3.913039E-01             4.978074E-02             5.521168E-01             1.459551E+01             1.096625E+01             2.975478E-03             1.459254E+01             2.990634E+01             0.000000E+00
                   2.8800             3.722312E-01             4.976021E-02             5.526072E-01             1.459356E+01             1.097541E+01             3.093847E-03             1.459047E+01             2.990634E+01             0.000000E+00
