                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             6.587536E+01             4.432408E-02             6.583103E+01             3.745696E+05             4.143831E-02             1.246734E-04             2.761095E-03             8.760269E+00
                   0.1800             6.538762E+01            -5.498043E-02             6.544260E+01             3.745696E+05            -1.270077E-01            -3.821216E-04             7.240942E-02             8.743064E+00
                   0.3600             6.527541E+01            -1.410534E-01             6.541647E+01             3.745696E+05            -2.508903E-01            -7.548386E-04             1.105918E-01             8.744002E+00
                   0.5400             6.516542E+01            -2.272625E-01             6.539268E+01             3.745695E+05            -3.747790E-01            -1.127569E-03             1.486440E-01             8.743377E+00
                   0.7200             6.505742E+01            -3.134022E-01             6.537082E+01             3.745695E+05            -4.986607E-01            -1.500273E-03             1.867588E-01             8.742753E+00
                   0.9000             6.495091E+01            -3.993872E-01             6.535030E+01             3.745695E+05            -6.225021E-01            -1.872846E-03             2.249878E-01             8.742111E+00
                   1.0800             6.484773E+01            -4.851922E-01             6.533292E+01             3.745695E+05            -7.462955E-01            -2.245264E-03             2.633486E-01             8.743434E+00
                   1.2600             6.474391E+01            -5.708240E-01             6.531473E+01             3.745695E+05            -8.700583E-01            -2.617577E-03             3.018519E-01             8.742820E+00
                   1.4400             6.464135E+01            -6.562493E-01             6.529760E+01             3.745695E+05            -9.937669E-01            -2.989711E-03             3.405073E-01             8.742186E+00
                   1.6200             6.454005E+01            -7.414542E-01             6.528150E+01             3.745695E+05            -1.117418E+00            -3.361655E-03             3.793253E-01             8.741532E+00
                   1.8000             6.444229E+01            -8.264165E-01             6.526871E+01             3.745695E+05            -1.240998E+00            -3.733365E-03             4.183147E-01             8.743170E+00
                   1.9800             6.434309E+01            -9.111895E-01             6.525428E+01             3.745695E+05            -1.364513E+00            -4.104859E-03             4.574284E-01             8.742559E+00
                   2.1600             6.424455E+01            -9.957751E-01             6.524033E+01             3.745695E+05            -1.487945E+00            -4.476079E-03             4.966462E-01             8.741933E+00
                   2.3400             6.414667E+01            -1.080174E+00             6.522684E+01             3.745695E+05            -1.611294E+00            -4.847022E-03             5.359668E-01             8.741292E+00
                   2.5200             6.404945E+01            -1.164378E+00             6.521383E+01             3.745695E+05            -1.734549E+00            -5.217653E-03             5.753889E-01             8.740637E+00
                   2.7000             6.395568E+01            -1.248378E+00             6.520405E+01             3.745695E+05            -1.857702E+00            -5.587949E-03             6.149112E-01             8.742745E+00
                   2.8800             6.385989E+01            -1.332174E+00             6.519207E+01             3.745695E+05            -1.980749E+00            -5.957892E-03             6.545327E-01             8.742155E+00
                   3.0600             6.376479E+01            -1.415753E+00             6.518054E+01             3.745695E+05            -2.103678E+00            -6.327449E-03             6.942526E-01             8.741553E+00
                   3.2400             6.367038E+01            -1.499113E+00             6.516949E+01             3.745695E+05            -2.226487E+00            -6.696603E-03             7.340699E-01             8.740940E+00
                   3.4200             6.357666E+01            -1.582248E+00             6.515891E+01             3.745695E+05            -2.349167E+00            -7.065333E-03             7.739841E-01             8.740316E+00
                   3.6000             6.348364E+01            -1.665150E+00             6.514879E+01             3.745695E+05            -2.471711E+00            -7.433611E-03             8.139945E-01             8.739682E+00
                   3.7800             6.339133E+01            -1.747811E+00             6.513914E+01             3.745695E+05            -2.594110E+00            -7.801413E-03             8.541005E-01             8.739040E+00
                   3.9600             6.330324E+01            -1.830228E+00             6.513347E+01             3.745695E+05            -2.716361E+00            -8.168722E-03             8.943017E-01             8.741909E+00
                   4.1400             6.321247E+01            -1.912391E+00             6.512486E+01             3.745695E+05            -2.838453E+00            -8.535506E-03             9.345977E-01             8.741353E+00
