                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000             1.431721E-07             6.849597E-02             1.687538E-08
                   0.1800             6.417031E-05             2.759844E+01             1.530650E-08
                   0.3600             6.446203E-05             2.772394E+01             1.379477E-08
                   0.5400             6.448723E-05             2.773464E+01             1.234003E-08
                   0.7200             6.444933E-05             2.771827E+01             1.094235E-08
                   0.9000             6.440222E-05             2.769802E+01             9.601763E-09
                   1.0800             6.435630E-05             2.767826E+01             8.318251E-09
                   1.2600             6.431667E-05             2.766124E+01             7.091855E-09
                   1.4400             6.428243E-05             2.764652E+01             5.922565E-09
                   1.6200             6.425406E-05             2.763433E+01             4.810430E-09
                   1.8000             6.423130E-05             2.762455E+01             3.755436E-09
                   1.9800             6.421380E-05             2.761704E+01             2.757605E-09
                   2.1600             6.420130E-05             2.761168E+01             1.816955E-09
                   2.3400             6.419349E-05             2.760833E+01             9.334895E-10
                   2.5200             6.419008E-05             2.760688E+01             1.072292E-10
                   2.7000             6.419077E-05             2.760719E+01            -6.618297E-10
                   2.8800             6.419529E-05             2.760914E+01            -1.373678E-09
                   3.0600             6.420334E-05             2.761262E+01            -2.028297E-09
                   3.2400             6.421464E-05             2.761749E+01            -2.625690E-09
                   3.4200             6.422894E-05             2.762365E+01            -3.165846E-09
                   3.6000             6.424589E-05             2.763096E+01            -3.648757E-09
                   3.7800             6.426524E-05             2.763929E+01            -4.074428E-09
                   3.9600             6.428671E-05             2.764853E+01            -4.442850E-09
                   4.1400             6.431003E-05             2.765858E+01            -4.754022E-09
                   4.3200             6.433488E-05             2.766928E+01            -5.007941E-09
                   4.5000             6.436100E-05             2.768053E+01            -5.204611E-09
                   4.6800             6.438809E-05             2.769219E+01            -5.344028E-09
                   4.8600             6.441585E-05             2.770414E+01            -5.426196E-09
                   5.0400             6.444404E-05             2.771628E+01            -5.451112E-09
                   5.2200             6.447231E-05             2.772845E+01            -5.418788E-09
                   5.4000             6.450042E-05             2.774056E+01            -5.329219E-09
                   5.5800             6.452804E-05             2.775245E+01            -5.182413E-09
                   5.7600             6.455489E-05             2.776400E+01            -4.978380E-09
                   5.9400             6.458070E-05             2.777512E+01            -4.717123E-09
                   6.1200             6.460513E-05             2.778564E+01            -4.398649E-09
                   6.3000             6.462791E-05             2.779545E+01            -4.022966E-09
                   6.4800             6.464878E-05             2.780444E+01            -3.590085E-09
                   6.6600             6.466736E-05             2.781245E+01            -3.100015E-09
                   6.8400             6.468341E-05             2.781936E+01            -2.552768E-09
                   7.0200             6.469662E-05             2.782506E+01            -1.948358E-09
                   7.2000             6.470670E-05             2.782941E+01            -1.286794E-09
                   7.3800             6.471339E-05             2.783230E+01            -5.680897E-10
                   7.5600             6.471632E-05             2.783358E+01             2.077388E-10
                   7.7400             6.471523E-05             2.783312E+01             1.040674E-09
                   7.9200             6.470980E-05             2.783080E+01             1.930704E-09
                   8.1000             6.469981E-05             2.782652E+01             2.877808E-09
                   8.2800             6.468494E-05             2.782014E+01             3.881968E-09
                   8.4600             6.466490E-05             2.781154E+01             4.943168E-09
                   8.6400             6.463939E-05             2.780058E+01             6.061384E-09
                   8.8200             6.460818E-05             2.778718E+01             7.236601E-09
                   9.0000             6.457096E-05             2.777119E+01             8.468791E-09
                   9.1800             6.452750E-05             2.775251E+01             9.757934E-09
