                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             3.284577E-05             1.017425E+02             3.497095E+02             3.759967E+05             1.013523E+00             4.763849E+05             4.040013E+03             2.085410E-05             1.009193E+03             2.998288E-02             3.328996E-05             0.000000E+00             0.000000E+00
                   0.1800             3.284572E-05             1.015840E+02             3.495963E+02             3.759157E+05             1.012273E+00             4.762710E+05             4.040135E+03             2.084897E-05             1.009182E+03             2.997485E-02             3.324915E-05             0.000000E+00             0.000000E+00
                   0.3600             3.284566E-05             1.014440E+02             3.494956E+02             3.758436E+05             1.011170E+00             4.761696E+05             4.040241E+03             2.084441E-05             1.009173E+03             2.996770E-02             3.321282E-05             0.000000E+00             0.000000E+00
                   0.5400             3.284559E-05             1.013212E+02             3.494073E+02             3.757804E+05             1.010201E+00             4.760806E+05             4.040334E+03             2.084041E-05             1.009165E+03             2.996143E-02             3.318091E-05             0.000000E+00             0.000000E+00
                   0.7200             3.284552E-05             1.012155E+02             3.493312E+02             3.757260E+05             1.009367E+00             4.760041E+05             4.040414E+03             2.083696E-05             1.009158E+03             2.995603E-02             3.315340E-05             0.000000E+00             0.000000E+00
                   0.9000             3.284544E-05             1.011268E+02             3.492675E+02             3.756805E+05             1.008667E+00             4.759399E+05             4.040482E+03             2.083407E-05             1.009152E+03             2.995150E-02             3.313029E-05             0.000000E+00             0.000000E+00
                   1.0800             3.284536E-05             1.010551E+02             3.492161E+02             3.756438E+05             1.008100E+00             4.758881E+05             4.040538E+03             2.083174E-05             1.009147E+03             2.994785E-02             3.311156E-05             0.000000E+00             0.000000E+00
                   1.2600             3.284527E-05             1.010003E+02             3.491770E+02             3.756160E+05             1.007667E+00             4.758487E+05             4.040580E+03             2.082997E-05             1.009143E+03             2.994507E-02             3.309721E-05             0.000000E+00             0.000000E+00
                   1.4400             3.284517E-05             1.009625E+02             3.491501E+02             3.755971E+05             1.007368E+00             4.758217E+05             4.040610E+03             2.082875E-05             1.009141E+03             2.994317E-02             3.308724E-05             0.000000E+00             0.000000E+00
                   1.6200             3.284507E-05             1.009417E+02             3.491357E+02             3.755870E+05             1.007202E+00             4.758071E+05             4.040628E+03             2.082810E-05             1.009140E+03             2.994214E-02             3.308166E-05             0.000000E+00             0.000000E+00
                   1.8000             3.284496E-05             1.009374E+02             3.491332E+02             3.755854E+05             1.007166E+00             4.758046E+05             4.040633E+03             2.082798E-05             1.009139E+03             2.994196E-02             3.308033E-05             0.000000E+00             0.000000E+00
                   1.9800             3.284485E-05             1.009374E+02             3.491339E+02             3.755859E+05             1.007164E+00             4.758053E+05             4.040635E+03             2.082802E-05             1.009139E+03             2.994201E-02             3.308015E-05             0.000000E+00             0.000000E+00
                   2.1600             3.284472E-05             1.009374E+02             3.491346E+02             3.755864E+05             1.007162E+00             4.758060E+05             4.040637E+03             2.082805E-05             1.009139E+03             2.994206E-02             3.307996E-05             0.000000E+00             0.000000E+00
                   2.3400             3.284459E-05             1.009374E+02             3.491353E+02             3.755869E+05             1.007160E+00             4.758068E+05             4.040639E+03             2.082808E-05             1.009140E+03             2.994211E-02             3.307976E-05             0.000000E+00             0.000000E+00
                   2.5200             3.284446E-05             1.009374E+02             3.491360E+02             3.755874E+05             1.007158E+00             4.758075E+05             4.040641E+03             2.082811E-05             1.009140E+03             2.994216E-02             3.307956E-05             0.000000E+00             0.000000E+00
                   2.7000             3.284431E-05             1.009374E+02             3.491367E+02             3.755880E+05             1.007156E+00             4.758082E+05             4.040643E+03             2.082814E-05             1.009140E+03             2.994221E-02             3.307934E-05             0.000000E+00             0.000000E+00
                   2.8800             3.284416E-05             1.009374E+02             3.491374E+02             3.755885E+05             1.007154E+00             4.758089E+05             4.040645E+03             2.082818E-05             1.009140E+03             2.994226E-02             3.307912E-05             0.000000E+00             0.000000E+00
                   3.0600             3.284400E-05             1.009374E+02             3.491381E+02             3.755890E+05             1.007152E+00             4.758096E+05             4.040647E+03             2.082821E-05             1.009140E+03             2.994231E-02             3.307890E-05             0.000000E+00             0.000000E+00
                   3.2400             3.284383E-05             1.009374E+02             3.491388E+02             3.755895E+05             1.007150E+00             4.758103E+05             4.040649E+03             2.082824E-05             1.009140E+03             2.994236E-02             3.307866E-05             0.000000E+00             0.000000E+00
                   3.4200             3.284365E-05             1.009374E+02             3.491395E+02             3.755900E+05             1.007148E+00             4.758110E+05             4.040651E+03             2.082827E-05             1.009140E+03             2.994241E-02             3.307842E-05             0.000000E+00             0.000000E+00
                   3.6000             3.284347E-05             1.009374E+02             3.491402E+02             3.755905E+05             1.007146E+00             4.758117E+05             4.040653E+03             2.082830E-05             1.009140E+03             2.994246E-02             3.307816E-05             0.000000E+00             0.000000E+00
                   3.7800             3.284328E-05             1.009374E+02             3.491409E+02             3.755910E+05             1.007144E+00             4.758125E+05             4.040655E+03             2.082834E-05             1.009140E+03             2.994251E-02             3.307790E-05             0.000000E+00             0.000000E+00
                   3.9600             3.284307E-05             1.009374E+02             3.491416E+02             3.755915E+05             1.007142E+00             4.758132E+05             4.040657E+03             2.082837E-05             1.009140E+03             2.994256E-02             3.307763E-05             0.000000E+00             0.000000E+00
                   4.1400             3.284286E-05             1.009374E+02             3.491423E+02             3.755920E+05             1.007140E+00             4.758139E+05             4.040659E+03             2.082840E-05             1.009140E+03             2.994261E-02             3.307736E-05             0.000000E+00             0.000000E+00
                   4.3200             3.284264E-05             1.009374E+02             3.491430E+02             3.755925E+05             1.007138E+00             4.758146E+05             4.040661E+03             2.082843E-05             1.009140E+03             2.994266E-02             3.307707E-05             0.000000E+00             0.000000E+00
                   4.5000             3.284241E-05             1.009374E+02             3.491437E+02             3.755930E+05             1.007136E+00             4.758153E+05             4.040663E+03             2.082846E-05             1.009140E+03             2.994271E-02             3.307677E-05             0.000000E+00             0.000000E+00
                   4.6800             3.284217E-05             1.009374E+02             3.491444E+02             3.755935E+05             1.007134E+00             4.758160E+05             4.040665E+03             2.082849E-05             1.009140E+03             2.994276E-02             3.307647E-05             0.000000E+00             0.000000E+00
                   4.8600             3.284192E-05             1.009374E+02             3.491451E+02             3.755940E+05             1.007132E+00             4.758167E+05             4.040667E+03             2.082853E-05             1.009140E+03             2.994281E-02             3.307615E-05             0.000000E+00             0.000000E+00
                   5.0400             3.284166E-05             1.009375E+02             3.491458E+02             3.755945E+05             1.007130E+00             4.758174E+05             4.040669E+03             2.082856E-05             1.009140E+03             2.994286E-02             3.307582E-05             0.000000E+00             0.000000E+00
                   5.2200             3.284140E-05             1.009375E+02             3.491465E+02             3.755950E+05             1.007128E+00             4.758181E+05             4.040671E+03             2.082859E-05             1.009140E+03             2.994291E-02             3.307549E-05             0.000000E+00             0.000000E+00
                   5.4000             3.284112E-05             1.009375E+02             3.491472E+02             3.755955E+05             1.007126E+00             4.758188E+05             4.040673E+03             2.082862E-05             1.009140E+03             2.994295E-02             3.307514E-05             0.000000E+00             0.000000E+00
                   5.5800             3.284083E-05             1.009375E+02             3.491479E+02             3.755961E+05             1.007124E+00             4.758195E+05             4.040675E+03             2.082865E-05             1.009141E+03             2.994300E-02             3.307479E-05             0.000000E+00             0.000000E+00
                   5.7600             3.284053E-05             1.009375E+02             3.491486E+02             3.755966E+05             1.007122E+00             4.758202E+05             4.040677E+03             2.082868E-05             1.009141E+03             2.994305E-02             3.307442E-05             0.000000E+00             0.000000E+00
                   5.9400             3.284022E-05             1.009375E+02             3.491493E+02             3.755971E+05             1.007120E+00             4.758209E+05             4.040679E+03             2.082871E-05             1.009141E+03             2.994310E-02             3.307405E-05             0.000000E+00             0.000000E+00
                   6.1200             3.283990E-05             1.009375E+02             3.491500E+02             3.755976E+05             1.007118E+00             4.758216E+05             4.040681E+03             2.082875E-05             1.009141E+03             2.994315E-02             3.307366E-05             0.000000E+00             0.000000E+00
                   6.3000             3.283956E-05             1.009375E+02             3.491507E+02             3.755981E+05             1.007116E+00             4.758223E+05             4.040683E+03             2.082878E-05             1.009141E+03             2.994320E-02             3.307326E-05             0.000000E+00             0.000000E+00
                   6.4800             3.283922E-05             1.009375E+02             3.491514E+02             3.755986E+05             1.007114E+00             4.758230E+05             4.040685E+03             2.082881E-05             1.009141E+03             2.994325E-02             3.307285E-05             0.000000E+00             0.000000E+00
                   6.6600             3.283887E-05             1.009375E+02             3.491521E+02             3.755991E+05             1.007112E+00             4.758237E+05             4.040687E+03             2.082884E-05             1.009141E+03             2.994330E-02             3.307242E-05             0.000000E+00             0.000000E+00
                   6.8400             3.283850E-05             1.009375E+02             3.491528E+02             3.755996E+05             1.007110E+00             4.758244E+05             4.040689E+03             2.082887E-05             1.009141E+03             2.994335E-02             3.307199E-05             0.000000E+00             0.000000E+00
                   7.0200             3.283812E-05             1.009375E+02             3.491535E+02             3.756001E+05             1.007108E+00             4.758251E+05             4.040691E+03             2.082890E-05             1.009141E+03             2.994340E-02             3.307154E-05             0.000000E+00             0.000000E+00
