                             Degree                     Suc.Volume[m3]                    Comp.Volume[m3]               I.Suct.Press._1[kPa]                    I.Suct.Temp.[K]                 I.Disc.Press.[kPa]                    I.Disc.Temp.[K]
                             0.0000                       5.000000E-08                       3.284577E-05                       1.009374E+02                       3.036884E+02                       1.002137E+02                       3.030644E+02
                             0.1800                       5.005066E-08                       3.284572E-05                       1.009374E+02                       3.036884E+02                       1.002139E+02                       3.030646E+02
                             0.3600                       5.009648E-08                       3.284566E-05                       1.009374E+02                       3.036884E+02                       1.002142E+02                       3.030648E+02
                             0.5400                       5.013763E-08                       3.284559E-05                       1.009374E+02                       3.036884E+02                       1.002145E+02                       3.030651E+02
                             0.7200                       5.017429E-08                       3.284552E-05                       1.009374E+02                       3.036884E+02                       1.002148E+02                       3.030653E+02
                             0.9000                       5.020665E-08                       3.284544E-05                       1.009374E+02                       3.036884E+02                       1.002151E+02                       3.030656E+02
                             1.0800                       5.023489E-08                       3.284536E-05                       1.009374E+02                       3.036884E+02                       1.002155E+02                       3.030659E+02
                             1.2600                       5.025918E-08                       3.284527E-05                       1.009374E+02                       3.036884E+02                       1.002159E+02                       3.030663E+02
                             1.4400                       5.027970E-08                       3.284517E-05                       1.009374E+02                       3.036884E+02                       1.002163E+02                       3.030666E+02
                             1.6200                       5.029663E-08                       3.284507E-05                       1.009374E+02                       3.036884E+02                       1.002167E+02                       3.030670E+02
                             1.8000                       5.031015E-08                       3.284496E-05                       1.009374E+02                       3.036884E+02                       1.002172E+02                       3.030674E+02
                             1.9800                       5.032045E-08                       3.284485E-05                       1.009374E+02                       3.036884E+02                       1.002177E+02                       3.030678E+02
                             2.1600                       5.032769E-08                       3.284472E-05                       1.009374E+02                       3.036884E+02                       1.002182E+02                       3.030683E+02
                             2.3400                       5.033207E-08                       3.284459E-05                       1.009374E+02                       3.036884E+02                       1.002187E+02                       3.030688E+02
                             2.5200                       5.033375E-08                       3.284446E-05                       1.009374E+02                       3.036884E+02                       1.002193E+02                       3.030693E+02
                             2.7000                       5.033292E-08                       3.284431E-05                       1.009374E+02                       3.036884E+02                       1.002199E+02                       3.030698E+02
                             2.8800                       5.032977E-08                       3.284416E-05                       1.009374E+02                       3.036884E+02                       1.002206E+02                       3.030704E+02
                             3.0600                       5.032446E-08                       3.284400E-05                       1.009374E+02                       3.036884E+02                       1.002213E+02                       3.030710E+02
                             3.2400                       5.031718E-08                       3.284383E-05                       1.009374E+02                       3.036884E+02                       1.002220E+02                       3.030716E+02
                             3.4200                       5.030811E-08                       3.284365E-05                       1.009374E+02                       3.036884E+02                       1.002228E+02                       3.030722E+02
                             3.6000                       5.029743E-08                       3.284347E-05                       1.009374E+02                       3.036884E+02                       1.002235E+02                       3.030729E+02
                             3.7800                       5.028532E-08                       3.284328E-05                       1.009374E+02                       3.036884E+02                       1.002244E+02                       3.030736E+02
                             3.9600                       5.027195E-08                       3.284307E-05                       1.009374E+02                       3.036884E+02                       1.002252E+02                       3.030744E+02
                             4.1400                       5.025752E-08                       3.284286E-05                       1.009374E+02                       3.036884E+02                       1.002261E+02                       3.030752E+02
                             4.3200                       5.024219E-08                       3.284264E-05                       1.009374E+02                       3.036884E+02                       1.002271E+02                       3.030760E+02
                             4.5000                       5.022615E-08                       3.284241E-05                       1.009374E+02                       3.036884E+02                       1.002281E+02                       3.030768E+02
                             4.6800                       5.020957E-08                       3.284217E-05                       1.009374E+02                       3.036884E+02                       1.002291E+02                       3.030777E+02
                             4.8600                       5.019265E-08                       3.284192E-05                       1.009374E+02                       3.036884E+02                       1.002302E+02                       3.030786E+02
                             5.0400                       5.017555E-08                       3.284166E-05                       1.009374E+02                       3.036884E+02                       1.002313E+02                       3.030796E+02
                             5.2200                       5.015845E-08                       3.284140E-05                       1.009374E+02                       3.036884E+02                       1.002324E+02                       3.030806E+02
                             5.4000                       5.014155E-08                       3.284112E-05                       1.009374E+02                       3.036884E+02                       1.002336E+02                       3.030816E+02
                             5.5800                       5.012501E-08                       3.284083E-05                       1.009374E+02                       3.036884E+02                       1.002348E+02                       3.030827E+02
                             5.7600                       5.010902E-08                       3.284053E-05                       1.009374E+02                       3.036884E+02                       1.002361E+02                       3.030838E+02
                             5.9400                       5.009376E-08                       3.284022E-05                       1.009374E+02                       3.036884E+02                       1.002375E+02                       3.030849E+02
                             6.1200                       5.007940E-08                       3.283990E-05                       1.009374E+02                       3.036884E+02                       1.002388E+02                       3.030861E+02
                             6.3000                       5.006612E-08                       3.283956E-05                       1.009374E+02                       3.036884E+02                       1.002402E+02                       3.030873E+02
                             6.4800                       5.005412E-08                       3.283922E-05                       1.009374E+02                       3.036884E+02                       1.002417E+02                       3.030886E+02
                             6.6600                       5.004355E-08                       3.283887E-05                       1.009374E+02                       3.036884E+02                       1.002432E+02                       3.030899E+02
                             6.8400                       5.003462E-08                       3.283850E-05                       1.009374E+02                       3.036884E+02                       1.002448E+02                       3.030913E+02
                             7.0200                       5.002748E-08                       3.283812E-05                       1.009374E+02                       3.036884E+02                       1.002464E+02                       3.030927E+02
                             7.2000                       5.002233E-08                       3.283773E-05                       1.009374E+02                       3.036884E+02                       1.002481E+02                       3.030941E+02
                             7.3800                       5.001935E-08                       3.283733E-05                       1.009374E+02                       3.036884E+02                       1.002498E+02                       3.030956E+02
                             7.5600                       5.001871E-08                       3.283691E-05                       1.009374E+02                       3.036884E+02                       1.002516E+02                       3.030971E+02
                             7.7400                       5.002059E-08                       3.283649E-05                       1.009374E+02                       3.036884E+02                       1.002534E+02                       3.030987E+02
                             7.9200                       5.002517E-08                       3.283605E-05                       1.009374E+02                       3.036884E+02                       1.002553E+02                       3.031003E+02
                             8.1000                       5.003263E-08                       3.283559E-05                       1.009374E+02                       3.036884E+02                       1.002572E+02                       3.031020E+02
                             8.2800                       5.004316E-08                       3.283513E-05                       1.009374E+02                       3.036884E+02                       1.002592E+02                       3.031037E+02
                             8.4600                       5.005692E-08                       3.283465E-05                       1.009374E+02                       3.036884E+02                       1.002613E+02                       3.031055E+02
                             8.6400                       5.007411E-08                       3.283416E-05                       1.009374E+02                       3.036884E+02                       1.002634E+02                       3.031073E+02
                             8.8200                       5.009489E-08                       3.283365E-05                       1.009374E+02                       3.036884E+02                       1.002655E+02                       3.031092E+02
                             9.0000                       5.011945E-08                       3.283313E-05                       1.009374E+02                       3.036884E+02                       1.002678E+02                       3.031111E+02
                             9.1800                       5.014796E-08                       3.283260E-05                       1.009374E+02                       3.036884E+02                       1.002700E+02                       3.031131E+02
                             9.3600                       5.018061E-08                       3.283205E-05                       1.009374E+02                       3.036884E+02                       1.002724E+02                       3.031151E+02
                             9.5400                       5.021757E-08                       3.283149E-05                       1.009374E+02                       3.036884E+02                       1.002748E+02                       3.031172E+02
                             9.7200                       5.025903E-08                       3.283092E-05                       1.009374E+02                       3.036884E+02                       1.002772E+02                       3.031193E+02
                             9.9000                       5.030516E-08                       3.283033E-05                       1.009374E+02                       3.036884E+02                       1.002798E+02                       3.031215E+02
                            10.0800                       5.035613E-08                       3.282972E-05                       1.009374E+02                       3.036884E+02                       1.002824E+02                       3.031237E+02
                            10.2600                       5.041214E-08                       3.282910E-05                       1.009374E+02                       3.036884E+02                       1.002850E+02                       3.031260E+02
                            10.4400                       5.047335E-08                       3.282847E-05                       1.009374E+02                       3.036884E+02                       1.002877E+02                       3.031284E+02
                            10.6200                       5.053994E-08                       3.282782E-05                       1.009374E+02                       3.036884E+02                       1.002905E+02                       3.031308E+02
                            10.8000                       5.061210E-08                       3.282715E-05                       1.009374E+02                       3.036884E+02                       1.002933E+02                       3.031332E+02
                            10.9800                       5.069000E-08                       3.282647E-05                       1.009374E+02                       3.036884E+02                       1.002963E+02                       3.031357E+02
                            11.1600                       5.077382E-08                       3.282578E-05                       1.009374E+02                       3.036884E+02                       1.002992E+02                       3.031383E+02
                            11.3400                       5.086374E-08                       3.282506E-05                       1.009374E+02                       3.036884E+02                       1.003023E+02                       3.031410E+02
                            11.5200                       5.095993E-08                       3.282434E-05                       1.009374E+02                       3.036884E+02                       1.003054E+02                       3.031437E+02
                            11.7000                       5.106258E-08                       3.282359E-05                       1.009374E+02                       3.036884E+02                       1.003086E+02                       3.031464E+02
                            11.8800                       5.117185E-08                       3.282283E-05                       1.009374E+02                       3.036884E+02                       1.003119E+02                       3.031492E+02
                            12.0600                       5.128793E-08                       3.282205E-05                       1.009374E+02                       3.036884E+02                       1.003152E+02                       3.031521E+02
                            12.2400                       5.141100E-08                       3.282126E-05                       1.009374E+02                       3.036884E+02                       1.003186E+02                       3.031550E+02
                            12.4200                       5.154123E-08                       3.282045E-05                       1.009374E+02                       3.036884E+02                       1.003221E+02                       3.031580E+02
                            12.6000                       5.167880E-08                       3.281962E-05                       1.009374E+02                       3.036884E+02                       1.003256E+02                       3.031611E+02
                            12.7800                       5.182389E-08                       3.281877E-05                       1.009374E+02                       3.036884E+02                       1.003292E+02                       3.031642E+02
                            12.9600                       5.197667E-08                       3.281791E-05                       1.009374E+02                       3.036884E+02                       1.003329E+02                       3.031674E+02
                            13.1400                       5.213732E-08                       3.281703E-05                       1.009374E+02                       3.036884E+02                       1.003367E+02                       3.031707E+02
                            13.3200                       5.230601E-08                       3.281613E-05                       1.009374E+02                       3.036884E+02                       1.003405E+02                       3.031740E+02
                            13.5000                       5.248293E-08                       3.281522E-05                       1.009374E+02                       3.036884E+02                       1.003445E+02                       3.031774E+02
                            13.6800                       5.266825E-08                       3.281428E-05                       1.009374E+02                       3.036884E+02                       1.003485E+02                       3.031808E+02
                            13.8600                       5.286215E-08                       3.281333E-05                       1.009374E+02                       3.036884E+02                       1.003526E+02                       3.031844E+02
                            14.0400                       5.306479E-08                       3.281236E-05                       1.009374E+02                       3.036884E+02                       1.003567E+02                       3.031880E+02
