                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -9.085383E-01            -4.868941E+01             3.940463E+00             5.299536E+00             1.359072E+00             1.997284E+01             2.001903E+01
                   0.1800            -1.251930E+00            -4.758302E+01             3.372210E+00             5.761096E+00             2.395546E+00             1.948276E+01             1.962948E+01
                   0.3600            -1.965220E+00            -4.764318E+01             2.709670E+00             5.752175E+00             3.055952E+00             1.953961E+01             1.977714E+01
                   0.5400            -2.678366E+00            -4.770536E+01             2.047465E+00             5.743842E+00             3.716734E+00             1.959800E+01             1.994732E+01
                   0.7200            -3.391157E+00            -4.776921E+01             1.385723E+00             5.736220E+00             4.377881E+00             1.965770E+01             2.013929E+01
                   0.9000            -4.103330E+00            -4.783448E+01             7.246495E-01             5.729385E+00             5.039260E+00             1.971852E+01             2.035225E+01
                   1.0800            -4.814801E+00            -4.790101E+01             6.429158E-02             5.723385E+00             5.700868E+00             1.978032E+01             2.058545E+01
                   1.2600            -5.525647E+00            -4.796874E+01            -5.954473E-01             5.718249E+00             6.362827E+00             1.984299E+01             2.083818E+01
                   1.4400            -6.235742E+00            -4.803757E+01            -1.254460E+00             5.713992E+00             7.025041E+00             1.990643E+01             2.110965E+01
                   1.6200            -6.945078E+00            -4.810747E+01            -1.912748E+00             5.710620E+00             7.687516E+00             1.997055E+01             2.139909E+01
                   1.8000            -7.653602E+00            -4.817841E+01            -2.570268E+00             5.708134E+00             8.350204E+00             2.003526E+01             2.170570E+01
                   1.9800            -8.361371E+00            -4.825038E+01            -3.227078E+00             5.706531E+00             9.013163E+00             2.010049E+01             2.202877E+01
                   2.1600            -9.068315E+00            -4.832336E+01            -3.883115E+00             5.705806E+00             9.676318E+00             2.016615E+01             2.236750E+01
                   2.3400            -9.774460E+00            -4.839736E+01            -4.538405E+00             5.705951E+00             1.033969E+01             2.023219E+01             2.272115E+01
                   2.5200            -1.047978E+01            -4.847237E+01            -5.192924E+00             5.706959E+00             1.100324E+01             2.029853E+01             2.308900E+01
                   2.7000            -1.118426E+01            -4.854839E+01            -5.846663E+00             5.708821E+00             1.166696E+01             2.036511E+01             2.347031E+01
                   2.8800            -1.188792E+01            -4.862543E+01            -6.499632E+00             5.711528E+00             1.233085E+01             2.043186E+01             2.386442E+01
                   3.0600            -1.259073E+01            -4.870347E+01            -7.151805E+00             5.715071E+00             1.299486E+01             2.049871E+01             2.427063E+01
                   3.2400            -1.329269E+01            -4.878254E+01            -7.803189E+00             5.719441E+00             1.365900E+01             2.056561E+01             2.468831E+01
                   3.4200            -1.399381E+01            -4.886264E+01            -8.453783E+00             5.724628E+00             1.432326E+01             2.063249E+01             2.511684E+01
                   3.6000            -1.469407E+01            -4.894376E+01            -9.103575E+00             5.730623E+00             1.498762E+01             2.069930E+01             2.555562E+01
                   3.7800            -1.539346E+01            -4.902591E+01            -9.752555E+00             5.737418E+00             1.565207E+01             2.076597E+01             2.600409E+01
                   3.9600            -1.609199E+01            -4.910910E+01            -1.040073E+01             5.745002E+00             1.631659E+01             2.083244E+01             2.646170E+01
                   4.1400            -1.678964E+01            -4.919334E+01            -1.104808E+01             5.753367E+00             1.698117E+01             2.089866E+01             2.692794E+01
                   4.3200            -1.748642E+01            -4.927862E+01            -1.169462E+01             5.762503E+00             1.764580E+01             2.096457E+01             2.740232E+01
                   4.5000            -1.818231E+01            -4.936495E+01            -1.234032E+01             5.772400E+00             1.831046E+01             2.103011E+01             2.788437E+01
                   4.6800            -1.887731E+01            -4.945233E+01            -1.298519E+01             5.783049E+00             1.897515E+01             2.109522E+01             2.837367E+01
                   4.8600            -1.957142E+01            -4.954077E+01            -1.362922E+01             5.794438E+00             1.963986E+01             2.115986E+01             2.886977E+01
                   5.0400            -2.026464E+01            -4.963027E+01            -1.427242E+01             5.806556E+00             2.030456E+01             2.122398E+01             2.937231E+01
                   5.2200            -2.095697E+01            -4.972082E+01            -1.491477E+01             5.819386E+00             2.096926E+01             2.128751E+01             2.988089E+01
                   5.4000            -2.164841E+01            -4.981242E+01            -1.555628E+01             5.832909E+00             2.163393E+01             2.135041E+01             3.039518E+01
                   5.5800            -2.233897E+01            -4.990502E+01            -1.619697E+01             5.847083E+00             2.229855E+01             2.141265E+01             3.091483E+01
                   5.7600            -2.302876E+01            -4.999847E+01            -1.683693E+01             5.861776E+00             2.296307E+01             2.147422E+01             3.143955E+01
                   5.9400            -2.371809E+01            -5.009220E+01            -1.747643E+01             5.876552E+00             2.362734E+01             2.153527E+01             3.196903E+01
                   6.1200            -2.440710E+01            -5.018598E+01            -1.811562E+01             5.891207E+00             2.429128E+01             2.159586E+01             3.250303E+01
                   6.3000            -2.509580E+01            -5.027979E+01            -1.875450E+01             5.905729E+00             2.495486E+01             2.165601E+01             3.304131E+01
                   6.4800            -2.578417E+01            -5.037365E+01            -1.939304E+01             5.920110E+00             2.561808E+01             2.171574E+01             3.358362E+01
                   6.6600            -2.647221E+01            -5.046757E+01            -2.003127E+01             5.934343E+00             2.628092E+01             2.177506E+01             3.412975E+01
                   6.8400            -2.715991E+01            -5.056155E+01            -2.066915E+01             5.948420E+00             2.694337E+01             2.183397E+01             3.467949E+01
                   7.0200            -2.784725E+01            -5.065560E+01            -2.130669E+01             5.962335E+00             2.760540E+01             2.189249E+01             3.523265E+01
                   7.2000            -2.853423E+01            -5.074974E+01            -2.194388E+01             5.976079E+00             2.826701E+01             2.195064E+01             3.578903E+01
                   7.3800            -2.922085E+01            -5.084397E+01            -2.258071E+01             5.989646E+00             2.892819E+01             2.200843E+01             3.634847E+01
                   7.5600            -2.990709E+01            -5.093830E+01            -2.321718E+01             6.003027E+00             2.958891E+01             2.206588E+01             3.691079E+01
                   7.7400            -3.059295E+01            -5.103274E+01            -2.385329E+01             6.016215E+00             3.024916E+01             2.212300E+01             3.747584E+01
                   7.9200            -3.127842E+01            -5.112730E+01            -2.448902E+01             6.029203E+00             3.090893E+01             2.217980E+01             3.804346E+01
                   8.1000            -3.196349E+01            -5.122198E+01            -2.512436E+01             6.041984E+00             3.156820E+01             2.223630E+01             3.861352E+01
                   8.2800            -3.264815E+01            -5.131679E+01            -2.575932E+01             6.054550E+00             3.222695E+01             2.229252E+01             3.918588E+01
                   8.4600            -3.333240E+01            -5.141174E+01            -2.639389E+01             6.066893E+00             3.288518E+01             2.234848E+01             3.976041E+01
                   8.6400            -3.401622E+01            -5.150685E+01            -2.702805E+01             6.079008E+00             3.354286E+01             2.240420E+01             4.033698E+01
