                             Degree                         Volume[m3]                    I.Pressure[kPa]                   I.Temperature[K]                         I.Mass[kg]
                             0.0000                       5.000000E-08                       1.006643E+02                       3.050255E+02                       5.750022E-08
                             0.1800                       5.005066E-08                       1.006643E+02                       3.050255E+02                       5.755848E-08
                             0.3600                       5.009648E-08                       1.006643E+02                       3.050255E+02                       5.761117E-08
                             0.5400                       5.013763E-08                       1.006643E+02                       3.050255E+02                       5.765849E-08
                             0.7200                       5.017429E-08                       1.006643E+02                       3.050255E+02                       5.770066E-08
                             0.9000                       5.020665E-08                       1.006643E+02                       3.050255E+02                       5.773787E-08
                             1.0800                       5.023489E-08                       1.006643E+02                       3.050255E+02                       5.777034E-08
                             1.2600                       5.025918E-08                       1.006643E+02                       3.050255E+02                       5.779827E-08
                             1.4400                       5.027970E-08                       1.006643E+02                       3.050255E+02                       5.782187E-08
                             1.6200                       5.029663E-08                       1.006643E+02                       3.050255E+02                       5.784134E-08
                             1.8000                       5.031015E-08                       1.006643E+02                       3.050255E+02                       5.785689E-08
                             1.9800                       5.032045E-08                       1.006643E+02                       3.050255E+02                       5.786873E-08
                             2.1600                       5.032769E-08                       1.006643E+02                       3.050255E+02                       5.787706E-08
                             2.3400                       5.033207E-08                       1.006643E+02                       3.050255E+02                       5.788210E-08
                             2.5200                       5.033375E-08                       1.006643E+02                       3.050255E+02                       5.788403E-08
                             2.7000                       5.033292E-08                       1.006643E+02                       3.050255E+02                       5.788308E-08
                             2.8800                       5.032977E-08                       1.006643E+02                       3.050255E+02                       5.787945E-08
                             3.0600                       5.032446E-08                       1.006643E+02                       3.050255E+02                       5.787335E-08
                             3.2400                       5.031718E-08                       1.006643E+02                       3.050255E+02                       5.786498E-08
                             3.4200                       5.030811E-08                       1.006643E+02                       3.050255E+02                       5.785455E-08
                             3.6000                       5.029743E-08                       1.006643E+02                       3.050255E+02                       5.784227E-08
                             3.7800                       5.028532E-08                       1.006643E+02                       3.050255E+02                       5.782834E-08
                             3.9600                       5.027195E-08                       1.006643E+02                       3.050255E+02                       5.781297E-08
                             4.1400                       5.025752E-08                       1.006643E+02                       3.050255E+02                       5.779636E-08
                             4.3200                       5.024219E-08                       1.006643E+02                       3.050255E+02                       5.777873E-08
                             4.5000                       5.022615E-08                       1.006643E+02                       3.050255E+02                       5.776029E-08
                             4.6800                       5.020957E-08                       1.006643E+02                       3.050255E+02                       5.774123E-08
                             4.8600                       5.019265E-08                       1.006643E+02                       3.050255E+02                       5.772176E-08
                             5.0400                       5.017555E-08                       1.006643E+02                       3.050255E+02                       5.770210E-08
                             5.2200                       5.015845E-08                       1.006643E+02                       3.050255E+02                       5.768244E-08
                             5.4000                       5.014155E-08                       1.006643E+02                       3.050255E+02                       5.766300E-08
                             5.5800                       5.012501E-08                       1.006643E+02                       3.050255E+02                       5.764398E-08
                             5.7600                       5.010902E-08                       1.006643E+02                       3.050255E+02                       5.762559E-08
                             5.9400                       5.009376E-08                       1.006643E+02                       3.050255E+02                       5.760804E-08
                             6.1200                       5.007940E-08                       1.006643E+02                       3.050255E+02                       5.759152E-08
                             6.3000                       5.006612E-08                       1.006643E+02                       3.050255E+02                       5.757626E-08
                             6.4800                       5.005412E-08                       1.006643E+02                       3.050255E+02                       5.756245E-08
                             6.6600                       5.004355E-08                       1.006643E+02                       3.050255E+02                       5.755030E-08
                             6.8400                       5.003462E-08                       1.006643E+02                       3.050255E+02                       5.754003E-08
                             7.0200                       5.002748E-08                       1.006643E+02                       3.050255E+02                       5.753182E-08
                             7.2000                       5.002233E-08                       1.006643E+02                       3.050255E+02                       5.752590E-08
                             7.3800                       5.001935E-08                       1.006643E+02                       3.050255E+02                       5.752247E-08
                             7.5600                       5.001871E-08                       1.006643E+02                       3.050255E+02                       5.752173E-08
                             7.7400                       5.002059E-08                       1.006643E+02                       3.050255E+02                       5.752390E-08
                             7.9200                       5.002517E-08                       1.006643E+02                       3.050255E+02                       5.752917E-08
                             8.1000                       5.003263E-08                       1.006643E+02                       3.050255E+02                       5.753775E-08
                             8.2800                       5.004316E-08                       1.006643E+02                       3.050255E+02                       5.754985E-08
                             8.4600                       5.005692E-08                       1.006643E+02                       3.050255E+02                       5.756568E-08
                             8.6400                       5.007411E-08                       1.006643E+02                       3.050255E+02                       5.758544E-08
                             8.8200                       5.009489E-08                       1.006643E+02                       3.050255E+02                       5.760934E-08
                             9.0000                       5.011945E-08                       1.006643E+02                       3.050255E+02                       5.763758E-08
                             9.1800                       5.014796E-08                       1.006643E+02                       3.050255E+02                       5.767037E-08
                             9.3600                       5.018061E-08                       1.006643E+02                       3.050255E+02                       5.770792E-08
                             9.5400                       5.021757E-08                       1.006643E+02                       3.050255E+02                       5.775043E-08
                             9.7200                       5.025903E-08                       1.006643E+02                       3.050255E+02                       5.779810E-08
                             9.9000                       5.030516E-08                       1.006643E+02                       3.050255E+02                       5.785115E-08
                            10.0800                       5.035613E-08                       1.006643E+02                       3.050255E+02                       5.790977E-08
                            10.2600                       5.041214E-08                       1.006643E+02                       3.050255E+02                       5.797418E-08
                            10.4400                       5.047335E-08                       1.006643E+02                       3.050255E+02                       5.804457E-08
                            10.6200                       5.053994E-08                       1.006643E+02                       3.050255E+02                       5.812116E-08
                            10.8000                       5.061210E-08                       1.006643E+02                       3.050255E+02                       5.820414E-08
                            10.9800                       5.069000E-08                       1.006643E+02                       3.050255E+02                       5.829372E-08
                            11.1600                       5.077382E-08                       1.006643E+02                       3.050255E+02                       5.839012E-08
                            11.3400                       5.086374E-08                       1.006643E+02                       3.050255E+02                       5.849352E-08
