                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             1.108448E+02             2.289913E-01             1.106158E+02             0.000000E+00             2.166405E-01             6.517957E-04             1.169903E-02             1.140123E+01
                   0.1800             1.097701E+02            -5.681593E-01             1.103382E+02             0.000000E+00            -6.639994E-01            -1.997741E-03             9.783787E-02             1.137445E+01
                   0.3600             1.091730E+02            -1.148020E+00             1.103210E+02             0.000000E+00            -1.311661E+00            -3.946314E-03             1.675872E-01             1.137463E+01
                   0.5400             1.085848E+02            -1.727934E+00             1.103127E+02             0.000000E+00            -1.959353E+00            -5.894959E-03             2.373141E-01             1.137430E+01
                   0.7200             1.080061E+02            -2.307829E+00             1.103139E+02             0.000000E+00            -2.607010E+00            -7.843462E-03             3.070241E-01             1.137435E+01
                   0.9000             1.074368E+02            -2.887527E+00             1.103243E+02             0.000000E+00            -3.254456E+00            -9.791284E-03             3.767205E-01             1.137482E+01
                   1.0800             1.068752E+02            -3.466984E+00             1.103422E+02             0.000000E+00            -3.901651E+00            -1.173829E-02             4.464053E-01             1.137427E+01
                   1.2600             1.063221E+02            -4.046290E+00             1.103684E+02             0.000000E+00            -4.548685E+00            -1.368475E-02             5.160800E-01             1.137394E+01
                   1.4400             1.058459E+02            -4.625321E+00             1.104712E+02             0.000000E+00            -5.195437E+00            -1.563028E-02             5.857459E-01             1.137383E+01
                   1.6200             1.054685E+02            -5.204057E+00             1.106726E+02             0.000000E+00            -5.841887E+00            -1.757481E-02             6.554044E-01             1.137394E+01
                   1.8000             1.050969E+02            -5.782427E+00             1.108793E+02             0.000000E+00            -6.487966E+00            -1.951812E-02             7.250573E-01             1.137241E+01
                   1.9800             1.047343E+02            -6.360460E+00             1.110948E+02             0.000000E+00            -7.133706E+00            -2.146030E-02             7.947065E-01             1.137288E+01
                   2.1600             1.043788E+02            -6.938060E+00             1.113169E+02             0.000000E+00            -7.779013E+00            -2.340105E-02             8.643544E-01             1.137360E+01
                   2.3400             1.040278E+02            -7.515220E+00             1.115430E+02             0.000000E+00            -8.423884E+00            -2.534035E-02             9.340036E-01             1.137233E+01
                   2.5200             1.036853E+02            -8.091882E+00             1.117772E+02             0.000000E+00            -9.068262E+00            -2.727802E-02             1.003658E+00             1.137342E+01
                   2.7000             1.033466E+02            -8.668003E+00             1.120146E+02             0.000000E+00            -9.712108E+00            -2.921393E-02             1.073320E+00             1.137229E+01
                   2.8800             1.030135E+02            -9.243555E+00             1.122571E+02             0.000000E+00            -1.035540E+01            -3.114800E-02             1.142994E+00             1.137118E+01
                   3.0600             1.026887E+02            -9.818476E+00             1.125071E+02             0.000000E+00            -1.099808E+01            -3.308005E-02             1.212685E+00             1.137277E+01
                   3.2400             1.023664E+02            -1.039274E+01             1.127592E+02             0.000000E+00            -1.164013E+01            -3.501000E-02             1.282398E+00             1.137181E+01
                   3.4200             1.020492E+02            -1.096630E+01             1.130155E+02             0.000000E+00            -1.228150E+01            -3.693773E-02             1.352137E+00             1.137086E+01
                   3.6000             1.017398E+02            -1.153911E+01             1.132789E+02             0.000000E+00            -1.292216E+01            -3.886310E-02             1.421910E+00             1.137297E+01
                   3.7800             1.014320E+02            -1.211113E+01             1.135431E+02             0.000000E+00            -1.356207E+01            -4.078597E-02             1.491721E+00             1.137216E+01
                   3.9600             1.011286E+02            -1.268233E+01             1.138109E+02             0.000000E+00            -1.420120E+01            -4.270627E-02             1.561578E+00             1.137137E+01
                   4.1400             1.008294E+02            -1.325264E+01             1.140820E+02             0.000000E+00            -1.483950E+01            -4.462383E-02             1.631487E+00             1.137059E+01
                   4.3200             1.005342E+02            -1.382203E+01             1.143562E+02             0.000000E+00            -1.547694E+01            -4.653855E-02             1.701455E+00             1.136983E+01
                   4.5000             1.002428E+02            -1.439045E+01             1.146333E+02             0.000000E+00            -1.611349E+01            -4.845029E-02             1.771491E+00             1.136908E+01
                   4.6800             9.995894E+01            -1.495786E+01             1.149168E+02             0.000000E+00            -1.674910E+01            -5.035896E-02             1.841602E+00             1.137208E+01
                   4.8600             9.967501E+01            -1.552421E+01             1.151992E+02             0.000000E+00            -1.738374E+01            -5.226442E-02             1.911797E+00             1.137147E+01
