                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             3.284577E-05             1.006643E+02             3.056028E+02             3.442384E+05             1.147827E+00             4.319383E+05             3.907219E+03             1.880617E-05             1.006580E+03             2.679912E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   0.1800             3.284572E-05             1.006643E+02             3.056015E+02             3.442385E+05             1.141949E+00             4.319382E+05             3.908693E+03             1.880603E-05             1.006572E+03             2.679887E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   0.3600             3.284566E-05             1.006643E+02             3.056017E+02             3.442386E+05             1.141951E+00             4.319383E+05             3.908693E+03             1.880604E-05             1.006572E+03             2.679888E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   0.5400             3.284559E-05             1.006643E+02             3.056019E+02             3.442387E+05             1.141953E+00             4.319385E+05             3.908693E+03             1.880605E-05             1.006572E+03             2.679889E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   0.7200             3.284552E-05             1.006643E+02             3.056020E+02             3.442388E+05             1.141956E+00             4.319387E+05             3.908692E+03             1.880606E-05             1.006572E+03             2.679891E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   0.9000             3.284544E-05             1.006643E+02             3.056022E+02             3.442390E+05             1.141958E+00             4.319389E+05             3.908692E+03             1.880607E-05             1.006572E+03             2.679892E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   1.0800             3.284536E-05             1.006643E+02             3.056024E+02             3.442391E+05             1.141961E+00             4.319391E+05             3.908692E+03             1.880608E-05             1.006572E+03             2.679894E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   1.2600             3.284527E-05             1.006643E+02             3.056027E+02             3.442393E+05             1.141964E+00             4.319393E+05             3.908692E+03             1.880609E-05             1.006572E+03             2.679895E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   1.4400             3.284517E-05             1.006643E+02             3.056029E+02             3.442394E+05             1.141968E+00             4.319395E+05             3.908691E+03             1.880610E-05             1.006572E+03             2.679897E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   1.6200             3.284507E-05             1.006643E+02             3.056032E+02             3.442396E+05             1.141971E+00             4.319398E+05             3.908691E+03             1.880611E-05             1.006572E+03             2.679899E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   1.8000             3.284496E-05             1.006643E+02             3.056034E+02             3.442398E+05             1.141975E+00             4.319401E+05             3.908691E+03             1.880613E-05             1.006572E+03             2.679901E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   1.9800             3.284485E-05             1.006643E+02             3.056037E+02             3.442400E+05             1.141979E+00             4.319404E+05             3.908690E+03             1.880614E-05             1.006572E+03             2.679903E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   2.1600             3.284472E-05             1.006643E+02             3.056040E+02             3.442402E+05             1.141983E+00             4.319407E+05             3.908690E+03             1.880615E-05             1.006572E+03             2.679906E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   2.3400             3.284459E-05             1.006643E+02             3.056043E+02             3.442405E+05             1.141988E+00             4.319410E+05             3.908690E+03             1.880617E-05             1.006572E+03             2.679908E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   2.5200             3.284446E-05             1.006643E+02             3.056047E+02             3.442407E+05             1.141993E+00             4.319413E+05             3.908689E+03             1.880619E-05             1.006572E+03             2.679911E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   2.7000             3.284431E-05             1.006643E+02             3.056050E+02             3.442410E+05             1.141998E+00             4.319417E+05             3.908689E+03             1.880620E-05             1.006572E+03             2.679913E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   2.8800             3.284416E-05             1.006643E+02             3.056054E+02             3.442413E+05             1.142003E+00             4.319421E+05             3.908688E+03             1.880622E-05             1.006572E+03             2.679916E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   3.0600             3.284400E-05             1.006643E+02             3.056058E+02             3.442415E+05             1.142009E+00             4.319425E+05             3.908688E+03             1.880624E-05             1.006572E+03             2.679919E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   3.2400             3.284383E-05             1.006643E+02             3.056063E+02             3.442419E+05             1.142014E+00             4.319429E+05             3.908687E+03             1.880626E-05             1.006572E+03             2.679922E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   3.4200             3.284365E-05             1.006643E+02             3.056067E+02             3.442422E+05             1.142021E+00             4.319434E+05             3.908687E+03             1.880628E-05             1.006572E+03             2.679925E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   3.6000             3.284347E-05             1.006643E+02             3.056072E+02             3.442425E+05             1.142027E+00             4.319438E+05             3.908686E+03             1.880630E-05             1.006572E+03             2.679929E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   3.7800             3.284328E-05             1.006643E+02             3.056076E+02             3.442428E+05             1.142034E+00             4.319443E+05             3.908686E+03             1.880633E-05             1.006572E+03             2.679933E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   3.9600             3.284307E-05             1.006643E+02             3.056081E+02             3.442432E+05             1.142041E+00             4.319448E+05             3.908685E+03             1.880635E-05             1.006572E+03             2.679936E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   4.1400             3.284286E-05             1.006643E+02             3.056087E+02             3.442436E+05             1.142048E+00             4.319453E+05             3.908685E+03             1.880638E-05             1.006572E+03             2.679940E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   4.3200             3.284264E-05             1.006643E+02             3.056092E+02             3.442440E+05             1.142056E+00             4.319459E+05             3.908684E+03             1.880640E-05             1.006572E+03             2.679944E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   4.5000             3.284241E-05             1.006643E+02             3.056098E+02             3.442444E+05             1.142064E+00             4.319465E+05             3.908683E+03             1.880643E-05             1.006573E+03             2.679949E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   4.6800             3.284217E-05             1.006643E+02             3.056104E+02             3.442448E+05             1.142072E+00             4.319471E+05             3.908683E+03             1.880646E-05             1.006573E+03             2.679953E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   4.8600             3.284192E-05             1.006643E+02             3.056110E+02             3.442453E+05             1.142081E+00             4.319477E+05             3.908682E+03             1.880649E-05             1.006573E+03             2.679958E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   5.0400             3.284166E-05             1.006643E+02             3.056117E+02             3.442457E+05             1.142090E+00             4.319483E+05             3.908681E+03             1.880652E-05             1.006573E+03             2.679962E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   5.2200             3.284140E-05             1.006643E+02             3.056123E+02             3.442462E+05             1.142099E+00             4.319490E+05             3.908680E+03             1.880655E-05             1.006573E+03             2.679967E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   5.4000             3.284112E-05             1.006643E+02             3.056130E+02             3.442467E+05             1.142109E+00             4.319497E+05             3.908680E+03             1.880659E-05             1.006573E+03             2.679973E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   5.5800             3.284083E-05             1.006643E+02             3.056138E+02             3.442472E+05             1.142119E+00             4.319504E+05             3.908679E+03             1.880662E-05             1.006573E+03             2.679978E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   5.7600             3.284053E-05             1.006643E+02             3.056145E+02             3.442478E+05             1.142129E+00             4.319512E+05             3.908678E+03             1.880666E-05             1.006573E+03             2.679984E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   5.9400             3.284022E-05             1.006643E+02             3.056153E+02             3.442483E+05             1.142140E+00             4.319520E+05             3.908677E+03             1.880669E-05             1.006573E+03             2.679989E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   6.1200             3.283990E-05             1.006643E+02             3.056161E+02             3.442489E+05             1.142151E+00             4.319528E+05             3.908676E+03             1.880673E-05             1.006573E+03             2.679995E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   6.3000             3.283956E-05             1.006643E+02             3.056169E+02             3.442495E+05             1.142163E+00             4.319536E+05             3.908675E+03             1.880677E-05             1.006573E+03             2.680001E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   6.4800             3.283922E-05             1.006643E+02             3.056178E+02             3.442501E+05             1.142175E+00             4.319545E+05             3.908674E+03             1.880681E-05             1.006573E+03             2.680008E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   6.6600             3.283887E-05             1.006643E+02             3.056187E+02             3.442507E+05             1.142187E+00             4.319554E+05             3.908673E+03             1.880686E-05             1.006573E+03             2.680014E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   6.8400             3.283850E-05             1.006643E+02             3.056196E+02             3.442514E+05             1.142200E+00             4.319563E+05             3.908672E+03             1.880690E-05             1.006573E+03             2.680021E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   7.0200             3.283812E-05             1.006643E+02             3.056205E+02             3.442521E+05             1.142213E+00             4.319572E+05             3.908671E+03             1.880695E-05             1.006573E+03             2.680028E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   7.2000             3.283773E-05             1.006643E+02             3.056215E+02             3.442528E+05             1.142227E+00             4.319582E+05             3.908670E+03             1.880699E-05             1.006573E+03             2.680035E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   7.3800             3.283733E-05             1.006643E+02             3.056225E+02             3.442535E+05             1.142241E+00             4.319592E+05             3.908669E+03             1.880704E-05             1.006573E+03             2.680043E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   7.5600             3.283691E-05             1.006643E+02             3.056235E+02             3.442542E+05             1.142255E+00             4.319603E+05             3.908667E+03             1.880709E-05             1.006573E+03             2.680051E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   7.7400             3.283649E-05             1.006643E+02             3.056246E+02             3.442550E+05             1.142270E+00             4.319613E+05             3.908666E+03             1.880714E-05             1.006573E+03             2.680059E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   7.9200             3.283605E-05             1.006643E+02             3.056257E+02             3.442558E+05             1.142285E+00             4.319624E+05             3.908665E+03             1.880720E-05             1.006574E+03             2.680067E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   8.1000             3.283559E-05             1.006643E+02             3.056268E+02             3.442566E+05             1.142301E+00             4.319636E+05             3.908664E+03             1.880725E-05             1.006574E+03             2.680075E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   8.2800             3.283513E-05             1.006643E+02             3.056280E+02             3.442574E+05             1.142317E+00             4.319647E+05             3.908662E+03             1.880731E-05             1.006574E+03             2.680084E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   8.4600             3.283465E-05             1.006643E+02             3.056292E+02             3.442583E+05             1.142334E+00             4.319659E+05             3.908661E+03             1.880736E-05             1.006574E+03             2.680093E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   8.6400             3.283416E-05             1.006643E+02             3.056304E+02             3.442592E+05             1.142351E+00             4.319672E+05             3.908660E+03             1.880742E-05             1.006574E+03             2.680102E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   8.8200             3.283365E-05             1.006643E+02             3.056317E+02             3.442601E+05             1.142369E+00             4.319684E+05             3.908658E+03             1.880748E-05             1.006574E+03             2.680111E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   9.0000             3.283313E-05             1.006643E+02             3.056330E+02             3.442610E+05             1.142387E+00             4.319697E+05             3.908657E+03             1.880755E-05             1.006574E+03             2.680121E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   9.1800             3.283260E-05             1.006643E+02             3.056343E+02             3.442620E+05             1.142405E+00             4.319711E+05             3.908655E+03             1.880761E-05             1.006574E+03             2.680131E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   9.3600             3.283205E-05             1.006643E+02             3.056357E+02             3.442629E+05             1.142424E+00             4.319724E+05             3.908653E+03             1.880767E-05             1.006574E+03             2.680141E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   9.5400             3.283149E-05             1.006643E+02             3.056371E+02             3.442640E+05             1.142444E+00             4.319738E+05             3.908652E+03             1.880774E-05             1.006574E+03             2.680151E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   9.7200             3.283092E-05             1.006643E+02             3.056385E+02             3.442650E+05             1.142464E+00             4.319753E+05             3.908650E+03             1.880781E-05             1.006574E+03             2.680162E-02             3.750813E-05             0.000000E+00             0.000000E+00
                   9.9000             3.283033E-05             1.006643E+02             3.056400E+02             3.442660E+05             1.142484E+00             4.319768E+05             3.908648E+03             1.880788E-05             1.006574E+03             2.680173E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  10.0800             3.282972E-05             1.006643E+02             3.056415E+02             3.442671E+05             1.142505E+00             4.319783E+05             3.908647E+03             1.880795E-05             1.006575E+03             2.680184E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  10.2600             3.282910E-05             1.006643E+02             3.056431E+02             3.442682E+05             1.142527E+00             4.319798E+05             3.908645E+03             1.880803E-05             1.006575E+03             2.680196E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  10.4400             3.282847E-05             1.006643E+02             3.056446E+02             3.442694E+05             1.142549E+00             4.319814E+05             3.908643E+03             1.880811E-05             1.006575E+03             2.680207E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  10.6200             3.282782E-05             1.006643E+02             3.056463E+02             3.442705E+05             1.142572E+00             4.319831E+05             3.908641E+03             1.880818E-05             1.006575E+03             2.680220E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  10.8000             3.282715E-05             1.006643E+02             3.056479E+02             3.442717E+05             1.142595E+00             4.319847E+05             3.908639E+03             1.880826E-05             1.006575E+03             2.680232E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  10.9800             3.282647E-05             1.006643E+02             3.056496E+02             3.442729E+05             1.142618E+00             4.319864E+05             3.908637E+03             1.880834E-05             1.006575E+03             2.680245E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  11.1600             3.282578E-05             1.006643E+02             3.056514E+02             3.442742E+05             1.142643E+00             4.319882E+05             3.908635E+03             1.880843E-05             1.006575E+03             2.680257E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  11.3400             3.282506E-05             1.006643E+02             3.056532E+02             3.442755E+05             1.142668E+00             4.319900E+05             3.908633E+03             1.880851E-05             1.006575E+03             2.680271E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  11.5200             3.282434E-05             1.006643E+02             3.056550E+02             3.442768E+05             1.142693E+00             4.319918E+05             3.908631E+03             1.880860E-05             1.006575E+03             2.680284E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  11.7000             3.282359E-05             1.006643E+02             3.056568E+02             3.442781E+05             1.142719E+00             4.319937E+05             3.908629E+03             1.880869E-05             1.006576E+03             2.680298E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  11.8800             3.282283E-05             1.006643E+02             3.056587E+02             3.442795E+05             1.142745E+00             4.319956E+05             3.908627E+03             1.880878E-05             1.006576E+03             2.680312E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  12.0600             3.282205E-05             1.006643E+02             3.056607E+02             3.442809E+05             1.142772E+00             4.319975E+05             3.908625E+03             1.880888E-05             1.006576E+03             2.680327E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  12.2400             3.282126E-05             1.006643E+02             3.056627E+02             3.442823E+05             1.142800E+00             4.319995E+05             3.908622E+03             1.880897E-05             1.006576E+03             2.680341E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  12.4200             3.282045E-05             1.006643E+02             3.056647E+02             3.442837E+05             1.142828E+00             4.320015E+05             3.908620E+03             1.880907E-05             1.006576E+03             2.680356E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  12.6000             3.281962E-05             1.006643E+02             3.056668E+02             3.442852E+05             1.142857E+00             4.320036E+05             3.908618E+03             1.880917E-05             1.006576E+03             2.680372E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  12.7800             3.281877E-05             1.006643E+02             3.056689E+02             3.442867E+05             1.142887E+00             4.320057E+05             3.908615E+03             1.880927E-05             1.006576E+03             2.680387E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  12.9600             3.281791E-05             1.006643E+02             3.056710E+02             3.442883E+05             1.142917E+00             4.320079E+05             3.908613E+03             1.880937E-05             1.006576E+03             2.680404E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  13.1400             3.281703E-05             1.006643E+02             3.056732E+02             3.442898E+05             1.142947E+00             4.320101E+05             3.908610E+03             1.880948E-05             1.006577E+03             2.680420E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  13.3200             3.281613E-05             1.006643E+02             3.056755E+02             3.442915E+05             1.142979E+00             4.320124E+05             3.908607E+03             1.880959E-05             1.006577E+03             2.680437E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  13.5000             3.281522E-05             1.006643E+02             3.056778E+02             3.442931E+05             1.143011E+00             4.320147E+05             3.908605E+03             1.880970E-05             1.006577E+03             2.680454E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  13.6800             3.281428E-05             1.006643E+02             3.056801E+02             3.442948E+05             1.143043E+00             4.320170E+05             3.908602E+03             1.880981E-05             1.006577E+03             2.680471E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  13.8600             3.281333E-05             1.006643E+02             3.056825E+02             3.442965E+05             1.143076E+00             4.320194E+05             3.908599E+03             1.880992E-05             1.006577E+03             2.680489E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  14.0400             3.281236E-05             1.006643E+02             3.056849E+02             3.442982E+05             1.143110E+00             4.320218E+05             3.908597E+03             1.881004E-05             1.006577E+03             2.680507E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  14.2200             3.281137E-05             1.006643E+02             3.056874E+02             3.443000E+05             1.143145E+00             4.320243E+05             3.908594E+03             1.881016E-05             1.006578E+03             2.680525E-02             3.750813E-05             0.000000E+00             0.000000E+00
                  14.4000             3.281036E-05             1.006643E+02             3.056899E+02             3.443018E+05             1.143180E+00             4.320268E+05             3.908591E+03             1.881028E-05             1.006578E+03             2.680544E-02             3.750813E-05             0.000000E+00             0.000000E+00
