                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             1.720229E-15             4.445730E+02             1.720229E-15             7.464027E+01             0.000000E+00             5.192133E+02             8.218472E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.1800             1.659300E+01             4.301048E+02             1.505131E-02             7.228177E+01             1.660805E+01             5.023866E+02             8.501298E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.3600             1.660641E+01             4.157710E+02             4.306186E-03             6.993927E+01             1.661071E+01             4.857103E+02             7.958786E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.5400             1.660262E+01             4.014535E+02             7.586389E-04             6.759280E+01             1.660338E+01             4.690463E+02             7.463596E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.7200             1.658896E+01             3.871519E+02             4.710704E-06             6.524250E+01             1.658896E+01             4.523944E+02             7.117426E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.9000             1.657021E+01             3.728656E+02             2.167103E-04             6.288853E+01             1.657042E+01             4.357541E+02             6.867861E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.0800             1.654947E+01             3.585940E+02             6.745117E-04             6.053103E+01             1.655014E+01             4.191250E+02             6.717357E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.2600             1.652869E+01             3.443370E+02             1.118809E-03             5.817019E+01             1.652981E+01             4.025072E+02             6.545302E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.4400             1.650916E+01             3.300944E+02             1.474764E-03             5.580624E+01             1.651064E+01             3.859006E+02             6.383813E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.6200             1.649165E+01             3.158661E+02             1.736511E-03             5.343938E+01             1.649339E+01             3.693054E+02             6.233335E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
