                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824998E+01             3.534583E-02             2.192325E-01             5.000004E-01             5.000936E-01
                   0.1800             1.825565E+01             2.925604E-02             3.308470E-01             4.998453E-01             2.573951E+00
                   0.3600             1.825667E+01             2.814742E-02             3.395341E-01             4.998172E-01             2.746537E+00
                   0.5400             1.825768E+01             2.717230E-02             3.460192E-01             4.997896E-01             2.920006E+00
                   0.7200             1.825863E+01             2.657591E-02             3.499050E-01             4.997636E-01             3.090885E+00
                   0.9000             1.825950E+01             2.713705E-02             3.511016E-01             4.997399E-01             3.259727E+00
                   1.0800             1.826026E+01             2.849505E-02             3.496710E-01             4.997189E-01             3.425251E+00
                   1.2600             1.826091E+01             3.010053E-02             3.458675E-01             4.997010E-01             3.586450E+00
                   1.4400             1.826145E+01             3.181513E-02             3.400584E-01             4.996862E-01             3.742959E+00
                   1.6200             1.826188E+01             3.357170E-02             3.326848E-01             4.996744E-01             3.894377E+00
                   1.8000             1.826221E+01             3.532945E-02             3.241949E-01             4.996654E-01             4.040628E+00
                   1.9800             1.826246E+01             3.705390E-02             3.150724E-01             4.996587E-01             4.181032E+00
                   2.1600             1.826262E+01             3.872406E-02             3.057052E-01             4.996542E-01             4.315682E+00
                   2.3400             1.826273E+01             4.032031E-02             2.964500E-01             4.996512E-01             4.444287E+00
                   2.5200             1.826279E+01             4.183082E-02             2.875587E-01             4.996495E-01             4.566971E+00
                   2.7000             1.826282E+01             4.324645E-02             2.792197E-01             4.996487E-01             4.683774E+00
                   2.8800             1.826283E+01             4.456145E-02             2.715607E-01             4.996485E-01             4.794676E+00
                   3.0600             1.826282E+01             4.577492E-02             2.646311E-01             4.996487E-01             4.899951E+00
                   3.2400             1.826281E+01             4.688851E-02             2.584563E-01             4.996491E-01             4.999628E+00
                   3.4200             1.826279E+01             4.790776E-02             2.530178E-01             4.996496E-01             5.093881E+00
                   3.6000             1.826278E+01             4.884042E-02             2.482721E-01             4.996500E-01             5.182939E+00
                   3.7800             1.826277E+01             4.969749E-02             2.441623E-01             4.996502E-01             5.267046E+00
                   3.9600             1.826277E+01             5.049059E-02             2.406315E-01             4.996502E-01             5.346337E+00
                   4.1400             1.826277E+01             5.123258E-02             2.376138E-01             4.996501E-01             5.421079E+00
                   4.3200             1.826279E+01             5.193659E-02             2.350492E-01             4.996496E-01             5.491474E+00
                   4.5000             1.826282E+01             5.261511E-02             2.328805E-01             4.996489E-01             5.557740E+00
                   4.6800             1.826285E+01             5.327962E-02             2.310564E-01             4.996479E-01             5.620075E+00
                   4.8600             1.826290E+01             5.394046E-02             2.295315E-01             4.996467E-01             5.678667E+00
                   5.0400             1.826295E+01             5.460588E-02             2.282653E-01             4.996452E-01             5.733710E+00
                   5.2200             1.826301E+01             5.528270E-02             2.272227E-01             4.996435E-01             5.785391E+00
                   5.4000             1.826308E+01             5.597667E-02             2.263742E-01             4.996416E-01             5.833858E+00
                   5.5800             1.826316E+01             5.669125E-02             2.256937E-01             4.996394E-01             5.879284E+00
                   5.7600             1.826325E+01             5.742906E-02             2.251600E-01             4.996370E-01             5.921777E+00
                   5.9400             1.826335E+01             5.819136E-02             2.247538E-01             4.996344E-01             5.961480E+00
                   6.1200             1.826345E+01             5.897830E-02             2.244590E-01             4.996316E-01             5.998499E+00
                   6.3000             1.826356E+01             5.979004E-02             2.242613E-01             4.996285E-01             6.032955E+00
                   6.4800             1.826367E+01             6.062539E-02             2.241482E-01             4.996254E-01             6.064963E+00
                   6.6600             1.826380E+01             6.148285E-02             2.241091E-01             4.996220E-01             6.094599E+00
