                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.270984E+02             3.270984E+02             3.297398E+02             3.297398E+02             3.307206E+02             3.276441E+02             3.273122E+02             3.276441E+02             3.273122E+02
                   0.1800             3.270200E+02             3.270598E+02             3.296524E+02             3.296961E+02             3.306783E+02             3.275852E+02             3.272606E+02             3.276036E+02             3.272838E+02
                   0.3600             3.269474E+02             3.270086E+02             3.295738E+02             3.296419E+02             3.306249E+02             3.275378E+02             3.272202E+02             3.275517E+02             3.272377E+02
                   0.5400             3.268809E+02             3.269577E+02             3.295018E+02             3.295885E+02             3.305722E+02             3.274887E+02             3.271769E+02             3.275001E+02             3.271912E+02
                   0.7200             3.268183E+02             3.269075E+02             3.294342E+02             3.295361E+02             3.305203E+02             3.274395E+02             3.271324E+02             3.274493E+02             3.271449E+02
                   0.9000             3.267587E+02             3.268583E+02             3.293699E+02             3.294850E+02             3.304697E+02             3.273908E+02             3.270879E+02             3.273996E+02             3.270993E+02
                   1.0800             3.267019E+02             3.268105E+02             3.293087E+02             3.294355E+02             3.304205E+02             3.273431E+02             3.270439E+02             3.273513E+02             3.270548E+02
                   1.2600             3.266477E+02             3.267643E+02             3.292504E+02             3.293876E+02             3.303730E+02             3.272967E+02             3.270010E+02             3.273046E+02             3.270117E+02
                   1.4400             3.265961E+02             3.267199E+02             3.291950E+02             3.293417E+02             3.303274E+02             3.272519E+02             3.269593E+02             3.272597E+02             3.269701E+02
                   1.6200             3.265471E+02             3.266773E+02             3.291422E+02             3.292976E+02             3.302837E+02             3.272088E+02             3.269191E+02             3.272167E+02             3.269302E+02
                   1.8000             3.265006E+02             3.266367E+02             3.290922E+02             3.292556E+02             3.302419E+02             3.271675E+02             3.268805E+02             3.271756E+02             3.268921E+02
                   1.9800             3.264566E+02             3.265980E+02             3.290449E+02             3.292157E+02             3.302022E+02             3.271281E+02             3.268436E+02             3.271365E+02             3.268558E+02
                   2.1600             3.264150E+02             3.265613E+02             3.290001E+02             3.291777E+02             3.301645E+02             3.270906E+02             3.268084E+02             3.270994E+02             3.268213E+02
                   2.3400             3.263759E+02             3.265266E+02             3.289580E+02             3.291419E+02             3.301288E+02             3.270551E+02             3.267751E+02             3.270643E+02             3.267888E+02
                   2.5200             3.263391E+02             3.264939E+02             3.289183E+02             3.291081E+02             3.300952E+02             3.270215E+02             3.267435E+02             3.270312E+02             3.267580E+02
                   2.7000             3.263046E+02             3.264632E+02             3.288811E+02             3.290763E+02             3.300636E+02             3.269899E+02             3.267138E+02             3.270001E+02             3.267292E+02
                   2.8800             3.262724E+02             3.264344E+02             3.288464E+02             3.290466E+02             3.300340E+02             3.269602E+02             3.266858E+02             3.269710E+02             3.267021E+02
                   3.0600             3.262424E+02             3.264076E+02             3.288139E+02             3.290189E+02             3.300065E+02             3.269325E+02             3.266597E+02             3.269439E+02             3.266769E+02
                   3.2400             3.262146E+02             3.263828E+02             3.287838E+02             3.289932E+02             3.299809E+02             3.269067E+02             3.266355E+02             3.269187E+02             3.266536E+02
                   3.4200             3.261890E+02             3.263598E+02             3.287560E+02             3.289695E+02             3.299572E+02             3.268829E+02             3.266130E+02             3.268955E+02             3.266320E+02
                   3.6000             3.261654E+02             3.263388E+02             3.287304E+02             3.289478E+02             3.299355E+02             3.268609E+02             3.265923E+02             3.268742E+02             3.266123E+02
                   3.7800             3.261439E+02             3.263197E+02             3.287070E+02             3.289280E+02             3.299158E+02             3.268409E+02             3.265734E+02             3.268548E+02             3.265943E+02
                   3.9600             3.261245E+02             3.263025E+02             3.286857E+02             3.289101E+02             3.298979E+02             3.268228E+02             3.265562E+02             3.268373E+02             3.265781E+02
                   4.1400             3.261070E+02             3.262871E+02             3.286665E+02             3.288942E+02             3.298820E+02             3.268065E+02             3.265408E+02             3.268217E+02             3.265636E+02
                   4.3200             3.260914E+02             3.262735E+02             3.286493E+02             3.288801E+02             3.298679E+02             3.267920E+02             3.265271E+02             3.268079E+02             3.265508E+02
                   4.5000             3.260778E+02             3.262617E+02             3.286341E+02             3.288679E+02             3.298556E+02             3.267794E+02             3.265151E+02             3.267959E+02             3.265397E+02
                   4.6800             3.260660E+02             3.262517E+02             3.286209E+02             3.288575E+02             3.298452E+02             3.267685E+02             3.265048E+02             3.267857E+02             3.265303E+02
                   4.8600             3.260560E+02             3.262434E+02             3.286096E+02             3.288488E+02             3.298365E+02             3.267594E+02             3.264960E+02             3.267772E+02             3.265225E+02
                   5.0400             3.260477E+02             3.262368E+02             3.286001E+02             3.288419E+02             3.298295E+02             3.267519E+02             3.264889E+02             3.267704E+02             3.265162E+02
                   5.2200             3.260411E+02             3.262318E+02             3.285924E+02             3.288366E+02             3.298241E+02             3.267460E+02             3.264832E+02             3.267653E+02             3.265114E+02
                   5.4000             3.260360E+02             3.262282E+02             3.285862E+02             3.288328E+02             3.298202E+02             3.267417E+02             3.264789E+02             3.267616E+02             3.265080E+02
                   5.5800             3.260322E+02             3.262259E+02             3.285815E+02             3.288304E+02             3.298176E+02             3.267385E+02             3.264758E+02             3.267591E+02             3.265058E+02
                   5.7600             3.260294E+02             3.262246E+02             3.285778E+02             3.288289E+02             3.298160E+02             3.267364E+02             3.264736E+02             3.267577E+02             3.265045E+02
                   5.9400             3.260272E+02             3.262237E+02             3.285747E+02             3.288279E+02             3.298149E+02             3.267347E+02             3.264718E+02             3.267567E+02             3.265037E+02
                   6.1200             3.260252E+02             3.262230E+02             3.285718E+02             3.288271E+02             3.298139E+02             3.267333E+02             3.264703E+02             3.267559E+02             3.265030E+02
                   6.3000             3.260232E+02             3.262224E+02             3.285691E+02             3.288263E+02             3.298130E+02             3.267318E+02             3.264688E+02             3.267552E+02             3.265023E+02
                   6.4800             3.260214E+02             3.262217E+02             3.285665E+02             3.288255E+02             3.298121E+02             3.267304E+02             3.264673E+02             3.267544E+02             3.265017E+02
                   6.6600             3.260195E+02             3.262210E+02             3.285640E+02             3.288247E+02             3.298111E+02             3.267289E+02             3.264657E+02             3.267536E+02             3.265010E+02
                   6.8400             3.260177E+02             3.262203E+02             3.285614E+02             3.288239E+02             3.298101E+02             3.267275E+02             3.264642E+02             3.267528E+02             3.265003E+02
                   7.0200             3.260159E+02             3.262196E+02             3.285590E+02             3.288230E+02             3.298091E+02             3.267260E+02             3.264627E+02             3.267519E+02             3.264995E+02
                   7.2000             3.260142E+02             3.262188E+02             3.285566E+02             3.288221E+02             3.298081E+02             3.267245E+02             3.264612E+02             3.267510E+02             3.264988E+02
                   7.3800             3.260124E+02             3.262180E+02             3.285542E+02             3.288212E+02             3.298070E+02             3.267230E+02             3.264596E+02             3.267501E+02             3.264980E+02
                   7.5600             3.260106E+02             3.262172E+02             3.285518E+02             3.288203E+02             3.298059E+02             3.267214E+02             3.264580E+02             3.267492E+02             3.264971E+02
                   7.7400             3.260088E+02             3.262163E+02             3.285494E+02             3.288193E+02             3.298048E+02             3.267198E+02             3.264564E+02             3.267482E+02             3.264963E+02
                   7.9200             3.260071E+02             3.262154E+02             3.285471E+02             3.288182E+02             3.298036E+02             3.267182E+02             3.264548E+02             3.267472E+02             3.264954E+02
                   8.1000             3.260053E+02             3.262145E+02             3.285447E+02             3.288171E+02             3.298024E+02             3.267165E+02             3.264531E+02             3.267461E+02             3.264944E+02
                   8.2800             3.260034E+02             3.262135E+02             3.285423E+02             3.288160E+02             3.298011E+02             3.267148E+02             3.264514E+02             3.267450E+02             3.264934E+02
                   8.4600             3.260016E+02             3.262124E+02             3.285400E+02             3.288149E+02             3.297998E+02             3.267131E+02             3.264497E+02             3.267439E+02             3.264924E+02
                   8.6400             3.259997E+02             3.262114E+02             3.285376E+02             3.288136E+02             3.297985E+02             3.267113E+02             3.264479E+02             3.267427E+02             3.264913E+02
                   8.8200             3.259977E+02             3.262102E+02             3.285352E+02             3.288124E+02             3.297971E+02             3.267095E+02             3.264461E+02             3.267414E+02             3.264902E+02
                   9.0000             3.259958E+02             3.262090E+02             3.285327E+02             3.288111E+02             3.297956E+02             3.267076E+02             3.264443E+02             3.267401E+02             3.264890E+02
                   9.1800             3.259937E+02             3.262078E+02             3.285303E+02             3.288097E+02             3.297941E+02             3.267057E+02             3.264423E+02             3.267388E+02             3.264878E+02
                   9.3600             3.259917E+02             3.262065E+02             3.285277E+02             3.288082E+02             3.297925E+02             3.267037E+02             3.264404E+02             3.267374E+02             3.264865E+02
                   9.5400             3.259895E+02             3.262052E+02             3.285252E+02             3.288068E+02             3.297909E+02             3.267016E+02             3.264384E+02             3.267359E+02             3.264852E+02
                   9.7200             3.259873E+02             3.262038E+02             3.285226E+02             3.288052E+02             3.297892E+02             3.266995E+02             3.264363E+02             3.267344E+02             3.264838E+02
                   9.9000             3.259850E+02             3.262023E+02             3.285199E+02             3.288036E+02             3.297874E+02             3.266973E+02             3.264341E+02             3.267328E+02             3.264823E+02
                  10.0800             3.259827E+02             3.262008E+02             3.285172E+02             3.288019E+02             3.297856E+02             3.266951E+02             3.264319E+02             3.267311E+02             3.264808E+02
                  10.2600             3.259803E+02             3.261992E+02             3.285143E+02             3.288002E+02             3.297837E+02             3.266927E+02             3.264296E+02             3.267294E+02             3.264793E+02
                  10.4400             3.259778E+02             3.261975E+02             3.285115E+02             3.287984E+02             3.297817E+02             3.266903E+02             3.264273E+02             3.267276E+02             3.264776E+02
                  10.6200             3.259752E+02             3.261958E+02             3.285085E+02             3.287965E+02             3.297797E+02             3.266878E+02             3.264249E+02             3.267258E+02             3.264759E+02
                  10.8000             3.259725E+02             3.261940E+02             3.285055E+02             3.287945E+02             3.297776E+02             3.266853E+02             3.264224E+02             3.267239E+02             3.264741E+02
                  10.9800             3.259697E+02             3.261921E+02             3.285024E+02             3.287925E+02             3.297754E+02             3.266826E+02             3.264198E+02             3.267219E+02             3.264723E+02
                  11.1600             3.259668E+02             3.261901E+02             3.284992E+02             3.287904E+02             3.297732E+02             3.266799E+02             3.264171E+02             3.267198E+02             3.264704E+02
                  11.3400             3.259639E+02             3.261881E+02             3.284959E+02             3.287882E+02             3.297708E+02             3.266770E+02             3.264143E+02             3.267177E+02             3.264684E+02
                  11.5200             3.259608E+02             3.261860E+02             3.284925E+02             3.287859E+02             3.297684E+02             3.266741E+02             3.264115E+02             3.267154E+02             3.264663E+02
                  11.7000             3.259576E+02             3.261838E+02             3.284890E+02             3.287836E+02             3.297659E+02             3.266711E+02             3.264085E+02             3.267131E+02             3.264642E+02
                  11.8800             3.259543E+02             3.261816E+02             3.284854E+02             3.287812E+02             3.297633E+02             3.266680E+02             3.264055E+02             3.267108E+02             3.264620E+02
                  12.0600             3.259509E+02             3.261793E+02             3.284817E+02             3.287787E+02             3.297607E+02             3.266648E+02             3.264023E+02             3.267083E+02             3.264597E+02
                  12.2400             3.259474E+02             3.261768E+02             3.284779E+02             3.287761E+02             3.297579E+02             3.266614E+02             3.263991E+02             3.267057E+02             3.264573E+02
                  12.4200             3.259437E+02             3.261743E+02             3.284739E+02             3.287734E+02             3.297551E+02             3.266580E+02             3.263957E+02             3.267031E+02             3.264549E+02
                  12.6000             3.259399E+02             3.261718E+02             3.284699E+02             3.287706E+02             3.297522E+02             3.266545E+02             3.263923E+02             3.267004E+02             3.264523E+02
                  12.7800             3.259361E+02             3.261691E+02             3.284658E+02             3.287678E+02             3.297491E+02             3.266508E+02             3.263887E+02             3.266976E+02             3.264497E+02
                  12.9600             3.259320E+02             3.261664E+02             3.284615E+02             3.287648E+02             3.297460E+02             3.266471E+02             3.263851E+02             3.266947E+02             3.264470E+02
                  13.1400             3.259279E+02             3.261635E+02             3.284571E+02             3.287618E+02             3.297429E+02             3.266432E+02             3.263813E+02             3.266918E+02             3.264443E+02
                  13.3200             3.259236E+02             3.261606E+02             3.284526E+02             3.287587E+02             3.297396E+02             3.266393E+02             3.263774E+02             3.266887E+02             3.264414E+02
                  13.5000             3.259192E+02             3.261576E+02             3.284480E+02             3.287555E+02             3.297362E+02             3.266352E+02             3.263734E+02             3.266856E+02             3.264385E+02
                  13.6800             3.259147E+02             3.261545E+02             3.284432E+02             3.287522E+02             3.297327E+02             3.266310E+02             3.263693E+02             3.266824E+02             3.264355E+02
                  13.8600             3.259101E+02             3.261514E+02             3.284383E+02             3.287489E+02             3.297292E+02             3.266267E+02             3.263651E+02             3.266791E+02             3.264324E+02
                  14.0400             3.259053E+02             3.261481E+02             3.284333E+02             3.287454E+02             3.297256E+02             3.266223E+02             3.263608E+02             3.266757E+02             3.264292E+02
                  14.2200             3.259004E+02             3.261448E+02             3.284282E+02             3.287418E+02             3.297218E+02             3.266177E+02             3.263564E+02             3.266722E+02             3.264259E+02
                  14.4000             3.258953E+02             3.261414E+02             3.284230E+02             3.287382E+02             3.297180E+02             3.266131E+02             3.263518E+02             3.266686E+02             3.264226E+02
                  14.5800             3.258902E+02             3.261379E+02             3.284176E+02             3.287345E+02             3.297141E+02             3.266083E+02             3.263472E+02             3.266650E+02             3.264192E+02
                  14.7600             3.258849E+02             3.261343E+02             3.284122E+02             3.287307E+02             3.297101E+02             3.266034E+02             3.263424E+02             3.266612E+02             3.264156E+02
                  14.9400             3.258794E+02             3.261306E+02             3.284066E+02             3.287268E+02             3.297060E+02             3.265984E+02             3.263375E+02             3.266574E+02             3.264121E+02
                  15.1200             3.258739E+02             3.261269E+02             3.284008E+02             3.287228E+02             3.297018E+02             3.265933E+02             3.263326E+02             3.266535E+02             3.264084E+02
                  15.3000             3.258682E+02             3.261230E+02             3.283950E+02             3.287187E+02             3.296976E+02             3.265881E+02             3.263275E+02             3.266495E+02             3.264047E+02
