                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.148080E-09            -1.789746E-03             1.687538E-08
                   0.1800            -1.963483E-05            -8.528857E+00             1.530650E-08
                   0.3600            -1.961121E-05            -8.531657E+00             1.379477E-08
                   0.5400            -1.959149E-05            -8.531818E+00             1.234003E-08
                   0.7200            -1.957495E-05            -8.530442E+00             1.094235E-08
                   0.9000            -1.956105E-05            -8.528265E+00             9.601763E-09
                   1.0800            -1.954944E-05            -8.525772E+00             8.318251E-09
                   1.2600            -1.953983E-05            -8.523277E+00             7.091855E-09
                   1.4400            -1.953200E-05            -8.520981E+00             5.922565E-09
                   1.6200            -1.952579E-05            -8.519005E+00             4.810430E-09
                   1.8000            -1.952107E-05            -8.517421E+00             3.755436E-09
                   1.9800            -1.951772E-05            -8.516267E+00             2.757605E-09
                   2.1600            -1.951562E-05            -8.515555E+00             1.816955E-09
                   2.3400            -1.951470E-05            -8.515284E+00             9.334895E-10
                   2.5200            -1.951486E-05            -8.515443E+00             1.072292E-10
                   2.7000            -1.951602E-05            -8.516010E+00            -6.618297E-10
                   2.8800            -1.951810E-05            -8.516965E+00            -1.373678E-09
                   3.0600            -1.952102E-05            -8.518279E+00            -2.028297E-09
                   3.2400            -1.952470E-05            -8.519924E+00            -2.625690E-09
                   3.4200            -1.952907E-05            -8.521870E+00            -3.165846E-09
                   3.6000            -1.953406E-05            -8.524086E+00            -3.648757E-09
                   3.7800            -1.953958E-05            -8.526540E+00            -4.074428E-09
                   3.9600            -1.954557E-05            -8.529200E+00            -4.442850E-09
                   4.1400            -1.955194E-05            -8.532034E+00            -4.754022E-09
                   4.3200            -1.955863E-05            -8.535008E+00            -5.007941E-09
                   4.5000            -1.956556E-05            -8.538091E+00            -5.204611E-09
                   4.6800            -1.957265E-05            -8.541249E+00            -5.344028E-09
                   4.8600            -1.957984E-05            -8.544448E+00            -5.426196E-09
                   5.0400            -1.958704E-05            -8.547655E+00            -5.451112E-09
                   5.2200            -1.959418E-05            -8.550837E+00            -5.418788E-09
                   5.4000            -1.960118E-05            -8.553960E+00            -5.329219E-09
                   5.5800            -1.960797E-05            -8.556991E+00            -5.182413E-09
                   5.7600            -1.961448E-05            -8.559895E+00            -4.978380E-09
                   5.9400            -1.962062E-05            -8.562638E+00            -4.717123E-09
                   6.1200            -1.962632E-05            -8.565187E+00            -4.398649E-09
                   6.3000            -1.963150E-05            -8.567508E+00            -4.022966E-09
                   6.4800            -1.963609E-05            -8.569565E+00            -3.590085E-09
                   6.6600            -1.964001E-05            -8.571326E+00            -3.100015E-09
                   6.8400            -1.964319E-05            -8.572755E+00            -2.552768E-09
                   7.0200            -1.964554E-05            -8.573819E+00            -1.948358E-09
                   7.2000            -1.964699E-05            -8.574483E+00            -1.286794E-09
                   7.3800            -1.964747E-05            -8.574714E+00            -5.680897E-10
                   7.5600            -1.964690E-05            -8.574477E+00             2.077388E-10
                   7.7400            -1.964519E-05            -8.573738E+00             1.040674E-09
                   7.9200            -1.964229E-05            -8.572465E+00             1.930704E-09
                   8.1000            -1.963810E-05            -8.570622E+00             2.877808E-09
                   8.2800            -1.963257E-05            -8.568178E+00             3.881968E-09
                   8.4600            -1.962560E-05            -8.565100E+00             4.943168E-09
                   8.6400            -1.961714E-05            -8.561353E+00             6.061384E-09
                   8.8200            -1.960710E-05            -8.556908E+00             7.236601E-09
                   9.0000            -1.959543E-05            -8.551731E+00             8.468791E-09
                   9.1800            -1.958204E-05            -8.545793E+00             9.757934E-09
                   9.3600            -1.956687E-05            -8.539061E+00             1.110401E-08
                   9.5400            -1.954984E-05            -8.531506E+00             1.250699E-08
                   9.7200            -1.953091E-05            -8.523100E+00             1.396685E-08
                   9.9000            -1.950999E-05            -8.513812E+00             1.548356E-08
                  10.0800            -1.948704E-05            -8.503616E+00             1.705710E-08
                  10.2600            -1.946198E-05            -8.492484E+00             1.868745E-08
                  10.4400            -1.943476E-05            -8.480392E+00             2.037456E-08
                  10.6200            -1.940532E-05            -8.467312E+00             2.211842E-08
                  10.8000            -1.937361E-05            -8.453223E+00             2.391898E-08
                  10.9800            -1.933957E-05            -8.438100E+00             2.577623E-08
                  11.1600            -1.930317E-05            -8.421922E+00             2.769013E-08
                  11.3400            -1.926434E-05            -8.404668E+00             2.966064E-08
                  11.5200            -1.922305E-05            -8.386320E+00             3.168773E-08
                  11.7000            -1.917925E-05            -8.366860E+00             3.377137E-08
                  11.8800            -1.913291E-05            -8.346270E+00             3.591152E-08
                  12.0600            -1.908400E-05            -8.324536E+00             3.810815E-08
                  12.2400            -1.903247E-05            -8.301645E+00             4.036122E-08
                  12.4200            -1.897831E-05            -8.277585E+00             4.267068E-08
                  12.6000            -1.892149E-05            -8.252344E+00             4.503651E-08
                  12.7800            -1.886198E-05            -8.225914E+00             4.745866E-08
                  12.9600            -1.879977E-05            -8.198288E+00             4.993709E-08
                  13.1400            -1.873485E-05            -8.169460E+00             5.247175E-08
                  13.3200            -1.866721E-05            -8.139427E+00             5.506262E-08
                  13.5000            -1.859684E-05            -8.108186E+00             5.770964E-08
                  13.6800            -1.852373E-05            -8.075737E+00             6.041277E-08
                  13.8600            -1.844789E-05            -8.042080E+00             6.317197E-08
                  14.0400            -1.836932E-05            -8.007220E+00             6.598718E-08
                  14.2200            -1.828804E-05            -7.971161E+00             6.885837E-08
                  14.4000            -1.820405E-05            -7.933910E+00             7.178549E-08
                  14.5800            -1.811738E-05            -7.895474E+00             7.476848E-08
                  14.7600            -1.802803E-05            -7.855864E+00             7.780731E-08
                  14.9400            -1.793605E-05            -7.815092E+00             8.090191E-08
                  15.1200            -1.784145E-05            -7.773170E+00             8.405224E-08
                  15.3000            -1.774427E-05            -7.730113E+00             8.725825E-08
                  15.4800            -1.764453E-05            -7.685939E+00             9.051988E-08
                  15.6600            -1.754230E-05            -7.640665E+00             9.383709E-08
                  15.8400            -1.743759E-05            -7.594310E+00             9.720981E-08
                  16.0200            -1.733046E-05            -7.546897E+00             1.006380E-07
                  16.2000            -1.722096E-05            -7.498447E+00             1.041216E-07
                  16.3800            -1.710915E-05            -7.448983E+00             1.076605E-07
                  16.5600            -1.699506E-05            -7.398532E+00             1.112548E-07
                  16.7400            -1.687877E-05            -7.347119E+00             1.149043E-07
                  16.9200            -1.676033E-05            -7.294772E+00             1.186089E-07
                  17.1000            -1.663980E-05            -7.241519E+00             1.223687E-07
                  17.2800            -1.651725E-05            -7.187390E+00             1.261836E-07
                  17.4600            -1.639275E-05            -7.132415E+00             1.300534E-07
                  17.6400            -1.626636E-05            -7.076625E+00             1.339782E-07
                  17.8200            -1.613817E-05            -7.020052E+00             1.379578E-07
                  18.0000            -1.600823E-05            -6.962730E+00             1.419923E-07
                  18.1800            -1.587662E-05            -6.904690E+00             1.460815E-07
                  18.3600            -1.574342E-05            -6.845968E+00             1.502253E-07
                  18.5400            -1.560870E-05            -6.786597E+00             1.544238E-07
                  18.7200            -1.547255E-05            -6.726612E+00             1.586769E-07
                  18.9000            -1.533504E-05            -6.666048E+00             1.629844E-07
                  19.0800            -1.519625E-05            -6.604939E+00             1.673463E-07
                  19.2600            -1.505625E-05            -6.543322E+00             1.717626E-07
                  19.4400            -1.491513E-05            -6.481232E+00             1.762332E-07
                  19.6200            -1.477297E-05            -6.418703E+00             1.807579E-07
                  19.8000            -1.462984E-05            -6.355771E+00             1.853368E-07
                  19.9800            -1.448583E-05            -6.292471E+00             1.899697E-07
                  20.1600            -1.434102E-05            -6.228838E+00             1.946567E-07
                  20.3400            -1.419547E-05            -6.164907E+00             1.993975E-07
                  20.5200            -1.404928E-05            -6.100710E+00             2.041922E-07
                  20.7000            -1.390251E-05            -6.036284E+00             2.090407E-07
                  20.8800            -1.375524E-05            -5.971659E+00             2.139428E-07
                  21.0600            -1.360755E-05            -5.906870E+00             2.188986E-07
                  21.2400            -1.345951E-05            -5.841949E+00             2.239079E-07
                  21.4200            -1.331119E-05            -5.776927E+00             2.289706E-07
                  21.6000            -1.316267E-05            -5.711836E+00             2.340868E-07
                  21.7800            -1.301401E-05            -5.646705E+00             2.392562E-07
                  21.9600            -1.286528E-05            -5.581564E+00             2.444789E-07
                  22.1400            -1.271654E-05            -5.516443E+00             2.497546E-07
                  22.3200            -1.256787E-05            -5.451368E+00             2.550835E-07
                  22.5000            -1.241933E-05            -5.386368E+00             2.604653E-07
                  22.6800            -1.227097E-05            -5.321469E+00             2.659000E-07
                  22.8600            -1.212285E-05            -5.256697E+00             2.713876E-07
                  23.0400            -1.197504E-05            -5.192076E+00             2.769278E-07
                  23.2200            -1.182758E-05            -5.127630E+00             2.825207E-07
                  23.4000            -1.168054E-05            -5.063382E+00             2.881661E-07
                  23.5800            -1.153396E-05            -4.999355E+00             2.938640E-07
                  23.7600            -1.138789E-05            -4.935569E+00             2.996143E-07
                  23.9400            -1.124238E-05            -4.872045E+00             3.054169E-07
                  24.1200            -1.109748E-05            -4.808803E+00             3.112717E-07
                  24.3000            -1.095322E-05            -4.745861E+00             3.171786E-07
                  24.4800            -1.080966E-05            -4.683236E+00             3.231375E-07
                  24.6600            -1.066682E-05            -4.620945E+00             3.291483E-07
                  24.8400            -1.052475E-05            -4.559005E+00             3.352110E-07
                  25.0200            -1.038349E-05            -4.497430E+00             3.413255E-07
                  25.2000            -1.024306E-05            -4.436234E+00             3.474916E-07
                  25.3800            -1.010350E-05            -4.375432E+00             3.537092E-07
                  25.5600            -9.964833E-06            -4.315034E+00             3.599783E-07
                  25.7400            -9.827094E-06            -4.255054E+00             3.662988E-07
                  25.9200            -9.690306E-06            -4.195501E+00             3.726706E-07
                  26.1000            -9.554494E-06            -4.136386E+00             3.790936E-07
                  26.2800            -9.419680E-06            -4.077718E+00             3.855676E-07
                  26.4600            -9.285885E-06            -4.019506E+00             3.920927E-07
                  26.6400            -9.153127E-06            -3.961758E+00             3.986686E-07
                  26.8200            -9.021424E-06            -3.904480E+00             4.052953E-07
                  27.0000            -8.890792E-06            -3.847679E+00             4.119727E-07
                  27.1800            -8.761245E-06            -3.791361E+00             4.187007E-07
                  27.3600            -8.632795E-06            -3.735531E+00             4.254792E-07
                  27.5400            -8.505454E-06            -3.680194E+00             4.323081E-07
                  27.7200            -8.379232E-06            -3.625352E+00             4.391873E-07
                  27.9000            -8.254136E-06            -3.571010E+00             4.461166E-07
                  28.0800            -8.130175E-06            -3.517170E+00             4.530961E-07
                  28.2600            -8.007352E-06            -3.463834E+00             4.601255E-07
                  28.4400            -7.885674E-06            -3.411004E+00             4.672048E-07
                  28.6200            -7.765144E-06            -3.358680E+00             4.743338E-07
                  28.8000            -7.645762E-06            -3.306864E+00             4.815126E-07
                  28.9800            -7.527531E-06            -3.255555E+00             4.887408E-07
                  29.1600            -7.410450E-06            -3.204752E+00             4.960186E-07
                  29.3400            -7.294518E-06            -3.154456E+00             5.033457E-07
                  29.5200            -7.179734E-06            -3.104665E+00             5.107220E-07
                  29.7000            -7.066092E-06            -3.055377E+00             5.181474E-07
                  29.8800            -6.953591E-06            -3.006590E+00             5.256219E-07
                  30.0600            -6.842224E-06            -2.958301E+00             5.331453E-07
                  30.2400            -6.731986E-06            -2.910509E+00             5.407174E-07
                  30.4200            -6.622871E-06            -2.863209E+00             5.483383E-07
                  30.6000            -6.514871E-06            -2.816398E+00             5.560077E-07
                  30.7800            -6.407978E-06            -2.770073E+00             5.637256E-07
                  30.9600            -6.302184E-06            -2.724229E+00             5.714919E-07
                  31.1400            -6.197478E-06            -2.678862E+00             5.793064E-07
                  31.3200            -6.093851E-06            -2.633968E+00             5.871690E-07
                  31.5000            -5.991292E-06            -2.589542E+00             5.950796E-07
                  31.6800            -5.889790E-06            -2.545577E+00             6.030381E-07
                  31.8600            -5.789333E-06            -2.502070E+00             6.110444E-07
                  32.0400            -5.689908E-06            -2.459015E+00             6.190983E-07
                  32.2200            -5.591503E-06            -2.416405E+00             6.271999E-07
                  32.4000            -5.494104E-06            -2.374236E+00             6.353488E-07
                  32.5800            -5.397698E-06            -2.332499E+00             6.435450E-07
                  32.7600            -5.302269E-06            -2.291190E+00             6.517885E-07
                  32.9400            -5.207804E-06            -2.250302E+00             6.600790E-07
                  33.1200            -5.114287E-06            -2.209827E+00             6.684164E-07
                  33.3000            -5.021703E-06            -2.169760E+00             6.768008E-07
                  33.4800            -4.930035E-06            -2.130092E+00             6.852318E-07
                  33.6600            -4.839268E-06            -2.090817E+00             6.937094E-07
                  33.8400            -4.749384E-06            -2.051928E+00             7.022335E-07
                  34.0200            -4.660366E-06            -2.013416E+00             7.108039E-07
                  34.2000            -4.572198E-06            -1.975275E+00             7.194206E-07
                  34.3800            -4.484861E-06            -1.937496E+00             7.280834E-07
                  34.5600            -4.398337E-06            -1.900071E+00             7.367921E-07
                  34.7400            -4.312607E-06            -1.862992E+00             7.455467E-07
                  34.9200            -4.227653E-06            -1.826251E+00             7.543471E-07
                  35.1000            -4.143456E-06            -1.789840E+00             7.631931E-07
                  35.2800            -4.059995E-06            -1.753750E+00             7.720845E-07
                  35.4600            -3.977251E-06            -1.717972E+00             7.810213E-07
                  35.6400            -3.895204E-06            -1.682497E+00             7.900034E-07
                  35.8200            -3.813832E-06            -1.647316E+00             7.990305E-07
                  36.0000            -3.733115E-06            -1.612420E+00             8.081027E-07
                  36.1800            -3.653030E-06            -1.577800E+00             8.172196E-07
                  36.3600            -3.573556E-06            -1.543445E+00             8.263813E-07
                  36.5400            -3.494670E-06            -1.509346E+00             8.355876E-07
                  36.7200            -3.416348E-06            -1.475493E+00             8.448384E-07
                  36.9000            -3.338567E-06            -1.441875E+00             8.541335E-07
                  37.0800            -3.261301E-06            -1.408482E+00             8.634728E-07
                  37.2600            -3.184527E-06            -1.375303E+00             8.728562E-07
                  37.4400            -3.108217E-06            -1.342326E+00             8.822835E-07
                  37.6200            -3.032345E-06            -1.309539E+00             8.917547E-07
                  37.8000            -2.956882E-06            -1.276931E+00             9.012695E-07
                  37.9800            -2.881800E-06            -1.244489E+00             9.108279E-07
                  38.1600            -2.807069E-06            -1.212199E+00             9.204297E-07
                  38.3400            -2.732656E-06            -1.180049E+00             9.300747E-07
                  38.5200            -2.658529E-06            -1.148023E+00             9.397630E-07
                  38.7000            -2.584653E-06            -1.116107E+00             9.494942E-07
                  38.8800            -2.510992E-06            -1.084284E+00             9.592683E-07
                  39.0600            -2.437506E-06            -1.052539E+00             9.690852E-07
                  39.2400            -2.364153E-06            -1.020852E+00             9.789447E-07
                  39.4200            -2.290891E-06            -9.892057E-01             9.888467E-07
                  39.6000            -2.217670E-06            -9.575782E-01             9.987910E-07
                  39.7800            -2.144440E-06            -9.259475E-01             1.008777E-06
                  39.9600            -2.071144E-06            -8.942896E-01             1.018806E-06
                  40.1400            -1.997722E-06            -8.625778E-01             1.028877E-06
                  40.3200            -1.924106E-06            -8.307831E-01             1.038989E-06
                  40.5000            -1.850220E-06            -7.988731E-01             1.049143E-06
                  40.6800            -1.775981E-06            -7.668114E-01             1.059338E-06
                  40.8600            -1.701294E-06            -7.345572E-01             1.069575E-06
                  41.0400            -1.626051E-06            -7.020637E-01             1.079853E-06
                  41.2200            -1.550128E-06            -6.692771E-01             1.090172E-06
                  41.4000            -1.473378E-06            -6.361345E-01             1.100533E-06
                  41.5800            -1.395630E-06            -6.025615E-01             1.110934E-06
                  41.7600            -1.316676E-06            -5.684685E-01             1.121375E-06
                  41.9400            -1.236262E-06            -5.337463E-01             1.131857E-06
                  42.1200            -1.154072E-06            -4.982578E-01             1.142380E-06
                  42.3000            -1.069700E-06            -4.618276E-01             1.152943E-06
                  42.4800            -9.826081E-07            -4.242240E-01             1.163546E-06
                  42.6600            -8.920593E-07            -3.851286E-01             1.174189E-06
                  42.8400            -7.969902E-07            -3.440822E-01             1.184872E-06
                  43.0200            -6.957603E-07            -3.003767E-01             1.195594E-06
                  43.2000            -5.855819E-07            -2.528085E-01             1.206356E-06
                  43.3800            -4.609208E-07            -1.989886E-01             1.217157E-06
                  43.5600            -3.068813E-07            -1.324861E-01             1.227998E-06
                  43.7400             9.744232E-08             4.204283E-02             1.238878E-06
                  43.9200             8.081872E-07             3.487035E-01             1.249797E-06
                  44.1000             1.252238E-06             5.402953E-01             1.260754E-06
                  44.2800             1.428249E-06             6.162377E-01             1.271750E-06
                  44.4600             1.471952E-06             6.350940E-01             1.282785E-06
                  44.6400             1.487507E-06             6.418054E-01             1.293858E-06
                  44.8200             1.500399E-06             6.473676E-01             1.304970E-06
                  45.0000             1.513210E-06             6.528952E-01             1.316119E-06
                  45.1800             1.526062E-06             6.584403E-01             1.327307E-06
                  45.3600             1.538957E-06             6.640040E-01             1.338532E-06
                  45.5400             1.551894E-06             6.695861E-01             1.349795E-06
                  45.7200             1.564875E-06             6.751867E-01             1.361095E-06
                  45.9000             1.577898E-06             6.808057E-01             1.372433E-06
                  46.0800             1.590963E-06             6.864430E-01             1.383808E-06
                  46.2600             1.604071E-06             6.920984E-01             1.395220E-06
                  46.4400             1.617221E-06             6.977720E-01             1.406669E-06
                  46.6200             1.630412E-06             7.034637E-01             1.418154E-06
                  46.8000             1.643645E-06             7.091733E-01             1.429677E-06
                  46.9800             1.656920E-06             7.149009E-01             1.441235E-06
                  47.1600             1.670236E-06             7.206463E-01             1.452830E-06
                  47.3400             1.683593E-06             7.264094E-01             1.464462E-06
                  47.5200             1.696991E-06             7.321902E-01             1.476129E-06
                  47.7000             1.710430E-06             7.379886E-01             1.487832E-06
                  47.8800             1.723910E-06             7.438045E-01             1.499571E-06
                  48.0600             1.737429E-06             7.496378E-01             1.511345E-06
                  48.2400             1.750990E-06             7.554885E-01             1.523155E-06
                  48.4200             1.764590E-06             7.613565E-01             1.535000E-06
                  48.6000             1.778230E-06             7.672417E-01             1.546880E-06
                  48.7800             1.791910E-06             7.731440E-01             1.558795E-06
                  48.9600             1.805629E-06             7.790634E-01             1.570745E-06
                  49.1400             1.819387E-06             7.849997E-01             1.582730E-06
                  49.3200             1.833185E-06             7.909529E-01             1.594749E-06
                  49.5000             1.847022E-06             7.969230E-01             1.606802E-06
                  49.6800             1.860897E-06             8.029098E-01             1.618890E-06
                  49.8600             1.874811E-06             8.089132E-01             1.631012E-06
                  50.0400             1.888764E-06             8.149332E-01             1.643167E-06
                  50.2200             1.902755E-06             8.209697E-01             1.655356E-06
                  50.4000             1.916783E-06             8.270226E-01             1.667579E-06
                  50.5800             1.930850E-06             8.330918E-01             1.679835E-06
                  50.7600             1.944954E-06             8.391773E-01             1.692125E-06
                  50.9400             1.959096E-06             8.452790E-01             1.704448E-06
                  51.1200             1.973275E-06             8.513968E-01             1.716803E-06
                  51.3000             1.987492E-06             8.575306E-01             1.729192E-06
                  51.4800             2.001745E-06             8.636803E-01             1.741613E-06
                  51.6600             2.016035E-06             8.698459E-01             1.754066E-06
                  51.8400             2.030361E-06             8.760272E-01             1.766552E-06
                  52.0200             2.044724E-06             8.822243E-01             1.779070E-06
                  52.2000             2.059123E-06             8.884369E-01             1.791620E-06
                  52.3800             2.073558E-06             8.946651E-01             1.804202E-06
                  52.5600             2.088029E-06             9.009088E-01             1.816816E-06
                  52.7400             2.102535E-06             9.071678E-01             1.829461E-06
                  52.9200             2.117077E-06             9.134421E-01             1.842137E-06
                  53.1000             2.131654E-06             9.197316E-01             1.854845E-06
                  53.2800             2.146267E-06             9.260363E-01             1.867584E-06
                  53.4600             2.160914E-06             9.323560E-01             1.880354E-06
                  53.6400             2.175596E-06             9.386906E-01             1.893155E-06
                  53.8200             2.190312E-06             9.450402E-01             1.905986E-06
                  54.0000             2.205062E-06             9.514045E-01             1.918848E-06
                  54.1800             2.219847E-06             9.577836E-01             1.931740E-06
                  54.3600             2.234666E-06             9.641773E-01             1.944662E-06
                  54.5400             2.249518E-06             9.705856E-01             1.957614E-06
                  54.7200             2.264404E-06             9.770083E-01             1.970596E-06
                  54.9000             2.279324E-06             9.834455E-01             1.983608E-06
                  55.0800             2.294276E-06             9.898969E-01             1.996649E-06
                  55.2600             2.309261E-06             9.963626E-01             2.009719E-06
                  55.4400             2.324280E-06             1.002842E+00             2.022819E-06
                  55.6200             2.339331E-06             1.009336E+00             2.035948E-06
                  55.8000             2.354414E-06             1.015844E+00             2.049105E-06
                  55.9800             2.369529E-06             1.022366E+00             2.062291E-06
                  56.1600             2.384677E-06             1.028902E+00             2.075506E-06
                  56.3400             2.399856E-06             1.035451E+00             2.088749E-06
                  56.5200             2.415067E-06             1.042014E+00             2.102021E-06
                  56.7000             2.430310E-06             1.048590E+00             2.115321E-06
                  56.8800             2.445583E-06             1.055181E+00             2.128648E-06
                  57.0600             2.460888E-06             1.061784E+00             2.142003E-06
                  57.2400             2.476224E-06             1.068401E+00             2.155386E-06
                  57.4200             2.491590E-06             1.075031E+00             2.168796E-06
                  57.6000             2.506987E-06             1.081674E+00             2.182234E-06
                  57.7800             2.522414E-06             1.088330E+00             2.195699E-06
                  57.9600             2.537871E-06             1.094999E+00             2.209190E-06
                  58.1400             2.553358E-06             1.101682E+00             2.222709E-06
                  58.3200             2.568875E-06             1.108376E+00             2.236254E-06
                  58.5000             2.584422E-06             1.115084E+00             2.249825E-06
                  58.6800             2.599997E-06             1.121805E+00             2.263423E-06
                  58.8600             2.615602E-06             1.128538E+00             2.277047E-06
                  59.0400             2.631236E-06             1.135283E+00             2.290697E-06
                  59.2200             2.646899E-06             1.142041E+00             2.304373E-06
                  59.4000             2.662590E-06             1.148811E+00             2.318074E-06
                  59.5800             2.678309E-06             1.155593E+00             2.331801E-06
                  59.7600             2.694057E-06             1.162388E+00             2.345554E-06
                  59.9400             2.709833E-06             1.169195E+00             2.359331E-06
                  60.1200             2.725636E-06             1.176013E+00             2.373134E-06
                  60.3000             2.741467E-06             1.182844E+00             2.386961E-06
                  60.4800             2.757326E-06             1.189686E+00             2.400813E-06
                  60.6600             2.773211E-06             1.196540E+00             2.414690E-06
                  60.8400             2.789124E-06             1.203406E+00             2.428591E-06
                  61.0200             2.805064E-06             1.210283E+00             2.442517E-06
                  61.2000             2.821030E-06             1.217172E+00             2.456466E-06
                  61.3800             2.837022E-06             1.224072E+00             2.470439E-06
                  61.5600             2.853041E-06             1.230984E+00             2.484436E-06
                  61.7400             2.869086E-06             1.237907E+00             2.498457E-06
                  61.9200             2.885157E-06             1.244841E+00             2.512501E-06
                  62.1000             2.901253E-06             1.251786E+00             2.526568E-06
                  62.2800             2.917375E-06             1.258742E+00             2.540658E-06
                  62.4600             2.933522E-06             1.265708E+00             2.554772E-06
                  62.6400             2.949694E-06             1.272686E+00             2.568908E-06
                  62.8200             2.965891E-06             1.279675E+00             2.583066E-06
                  63.0000             2.982113E-06             1.286674E+00             2.597247E-06
                  63.1800             2.998359E-06             1.293683E+00             2.611451E-06
                  63.3600             3.014630E-06             1.300703E+00             2.625676E-06
                  63.5400             3.030924E-06             1.307734E+00             2.639924E-06
                  63.7200             3.047243E-06             1.314775E+00             2.654193E-06
                  63.9000             3.063585E-06             1.321826E+00             2.668484E-06
                  64.0800             3.079951E-06             1.328887E+00             2.682796E-06
                  64.2600             3.096340E-06             1.335958E+00             2.697130E-06
                  64.4400             3.112752E-06             1.343040E+00             2.711484E-06
                  64.6200             3.129187E-06             1.350131E+00             2.725860E-06
                  64.8000             3.145645E-06             1.357232E+00             2.740257E-06
                  64.9800             3.162126E-06             1.364343E+00             2.754674E-06
                  65.1600             3.178628E-06             1.371463E+00             2.769112E-06
                  65.3400             3.195153E-06             1.378593E+00             2.783570E-06
                  65.5200             3.211700E-06             1.385732E+00             2.798048E-06
                  65.7000             3.228269E-06             1.392881E+00             2.812546E-06
                  65.8800             3.244859E-06             1.400039E+00             2.827065E-06
                  66.0600             3.261471E-06             1.407206E+00             2.841602E-06
