                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.148080E-09            -1.789746E-03             1.687538E-08
                   0.1800            -1.963517E-05            -8.529061E+00             1.530650E-08
                   0.3600            -1.961178E-05            -8.532081E+00             1.379477E-08
                   0.5400            -1.959226E-05            -8.532471E+00             1.234003E-08
                   0.7200            -1.957588E-05            -8.531328E+00             1.094235E-08
                   0.9000            -1.956215E-05            -8.529384E+00             9.601763E-09
                   1.0800            -1.955068E-05            -8.527122E+00             8.318251E-09
                   1.2600            -1.954121E-05            -8.524856E+00             7.091855E-09
                   1.4400            -1.953352E-05            -8.522784E+00             5.922565E-09
                   1.6200            -1.952744E-05            -8.521030E+00             4.810430E-09
                   1.8000            -1.952285E-05            -8.519666E+00             3.755436E-09
                   1.9800            -1.951963E-05            -8.518727E+00             2.757605E-09
                   2.1600            -1.951766E-05            -8.518227E+00             1.816955E-09
                   2.3400            -1.951687E-05            -8.518166E+00             9.334895E-10
                   2.5200            -1.951715E-05            -8.518531E+00             1.072292E-10
                   2.7000            -1.951844E-05            -8.519304E+00            -6.618297E-10
                   2.8800            -1.952064E-05            -8.520460E+00            -1.373678E-09
                   3.0600            -1.952368E-05            -8.521975E+00            -2.028297E-09
                   3.2400            -1.952748E-05            -8.523818E+00            -2.625690E-09
                   3.4200            -1.953197E-05            -8.525960E+00            -3.165846E-09
                   3.6000            -1.953707E-05            -8.528371E+00            -3.648757E-09
                   3.7800            -1.954271E-05            -8.531018E+00            -4.074428E-09
                   3.9600            -1.954881E-05            -8.533870E+00            -4.442850E-09
                   4.1400            -1.955530E-05            -8.536893E+00            -4.754022E-09
                   4.3200            -1.956211E-05            -8.540057E+00            -5.007941E-09
                   4.5000            -1.956915E-05            -8.543327E+00            -5.204611E-09
                   4.6800            -1.957636E-05            -8.546670E+00            -5.344028E-09
                   4.8600            -1.958366E-05            -8.550054E+00            -5.426196E-09
                   5.0400            -1.959097E-05            -8.553446E+00            -5.451112E-09
                   5.2200            -1.959822E-05            -8.556810E+00            -5.418788E-09
                   5.4000            -1.960533E-05            -8.560115E+00            -5.329219E-09
                   5.5800            -1.961224E-05            -8.563327E+00            -5.182413E-09
                   5.7600            -1.961885E-05            -8.566410E+00            -4.978380E-09
                   5.9400            -1.962510E-05            -8.569332E+00            -4.717123E-09
                   6.1200            -1.963091E-05            -8.572059E+00            -4.398649E-09
                   6.3000            -1.963621E-05            -8.574557E+00            -4.022966E-09
                   6.4800            -1.964091E-05            -8.576790E+00            -3.590085E-09
                   6.6600            -1.964494E-05            -8.578726E+00            -3.100015E-09
                   6.8400            -1.964822E-05            -8.580330E+00            -2.552768E-09
                   7.0200            -1.965069E-05            -8.581568E+00            -1.948358E-09
                   7.2000            -1.965225E-05            -8.582405E+00            -1.286794E-09
                   7.3800            -1.965283E-05            -8.582809E+00            -5.680897E-10
                   7.5600            -1.965237E-05            -8.582743E+00             2.077388E-10
                   7.7400            -1.965077E-05            -8.582176E+00             1.040674E-09
                   7.9200            -1.964797E-05            -8.581073E+00             1.930704E-09
                   8.1000            -1.964390E-05            -8.579400E+00             2.877808E-09
                   8.2800            -1.963847E-05            -8.577125E+00             3.881968E-09
                   8.4600            -1.963161E-05            -8.574215E+00             4.943168E-09
                   8.6400            -1.962325E-05            -8.570637E+00             6.061384E-09
                   8.8200            -1.961333E-05            -8.566359E+00             7.236601E-09
                   9.0000            -1.960176E-05            -8.561349E+00             8.468791E-09
                   9.1800            -1.958847E-05            -8.555577E+00             9.757934E-09
                   9.3600            -1.957341E-05            -8.549011E+00             1.110401E-08
                   9.5400            -1.955649E-05            -8.541621E+00             1.250699E-08
                   9.7200            -1.953766E-05            -8.533379E+00             1.396685E-08
                   9.9000            -1.951685E-05            -8.524256E+00             1.548356E-08
                  10.0800            -1.949400E-05            -8.514223E+00             1.705710E-08
                  10.2600            -1.946905E-05            -8.503255E+00             1.868745E-08
                  10.4400            -1.944193E-05            -8.491325E+00             2.037456E-08
                  10.6200            -1.941260E-05            -8.478407E+00             2.211842E-08
                  10.8000            -1.938100E-05            -8.464479E+00             2.391898E-08
                  10.9800            -1.934707E-05            -8.449517E+00             2.577623E-08
                  11.1600            -1.931076E-05            -8.433500E+00             2.769013E-08
                  11.3400            -1.927204E-05            -8.416407E+00             2.966064E-08
                  11.5200            -1.923085E-05            -8.398218E+00             3.168773E-08
                  11.7000            -1.918716E-05            -8.378917E+00             3.377137E-08
                  11.8800            -1.914093E-05            -8.358486E+00             3.591152E-08
                  12.0600            -1.909212E-05            -8.336911E+00             3.810815E-08
                  12.2400            -1.904070E-05            -8.314178E+00             4.036122E-08
                  12.4200            -1.898664E-05            -8.290274E+00             4.267068E-08
                  12.6000            -1.892992E-05            -8.265190E+00             4.503651E-08
                  12.7800            -1.887052E-05            -8.238917E+00             4.745866E-08
                  12.9600            -1.880841E-05            -8.211447E+00             4.993709E-08
                  13.1400            -1.874360E-05            -8.182775E+00             5.247175E-08
                  13.3200            -1.867606E-05            -8.152897E+00             5.506262E-08
                  13.5000            -1.860579E-05            -8.121810E+00             5.770964E-08
                  13.6800            -1.853278E-05            -8.089515E+00             6.041277E-08
                  13.8600            -1.845704E-05            -8.056013E+00             6.317197E-08
                  14.0400            -1.837858E-05            -8.021306E+00             6.598718E-08
                  14.2200            -1.829740E-05            -7.985400E+00             6.885837E-08
                  14.4000            -1.821352E-05            -7.948301E+00             7.178549E-08
                  14.5800            -1.812695E-05            -7.910017E+00             7.476848E-08
                  14.7600            -1.803771E-05            -7.870558E+00             7.780731E-08
                  14.9400            -1.794582E-05            -7.829937E+00             8.090191E-08
                  15.1200            -1.785133E-05            -7.788165E+00             8.405224E-08
                  15.3000            -1.775425E-05            -7.745259E+00             8.725825E-08
                  15.4800            -1.765462E-05            -7.701234E+00             9.051988E-08
                  15.6600            -1.755249E-05            -7.656109E+00             9.383709E-08
                  15.8400            -1.744789E-05            -7.609903E+00             9.720981E-08
                  16.0200            -1.734086E-05            -7.562638E+00             1.006380E-07
                  16.2000            -1.723147E-05            -7.514335E+00             1.041216E-07
                  16.3800            -1.711976E-05            -7.465019E+00             1.076605E-07
                  16.5600            -1.700578E-05            -7.414715E+00             1.112548E-07
                  16.7400            -1.688959E-05            -7.363448E+00             1.149043E-07
                  16.9200            -1.677125E-05            -7.311246E+00             1.186089E-07
                  17.1000            -1.665083E-05            -7.258138E+00             1.223687E-07
                  17.2800            -1.652839E-05            -7.204154E+00             1.261836E-07
                  17.4600            -1.640400E-05            -7.149322E+00             1.300534E-07
                  17.6400            -1.627772E-05            -7.093676E+00             1.339782E-07
                  17.8200            -1.614963E-05            -7.037246E+00             1.379578E-07
                  18.0000            -1.601980E-05            -6.980066E+00             1.419923E-07
                  18.1800            -1.588830E-05            -6.922168E+00             1.460815E-07
                  18.3600            -1.575522E-05            -6.863587E+00             1.502253E-07
                  18.5400            -1.562061E-05            -6.804357E+00             1.544238E-07
                  18.7200            -1.548458E-05            -6.744512E+00             1.586769E-07
                  18.9000            -1.534718E-05            -6.684087E+00             1.629844E-07
                  19.0800            -1.520850E-05            -6.623118E+00             1.673463E-07
                  19.2600            -1.506862E-05            -6.561639E+00             1.717626E-07
                  19.4400            -1.492762E-05            -6.499686E+00             1.762332E-07
                  19.6200            -1.478558E-05            -6.437294E+00             1.807579E-07
                  19.8000            -1.464257E-05            -6.374499E+00             1.853368E-07
                  19.9800            -1.449868E-05            -6.311335E+00             1.899697E-07
                  20.1600            -1.435399E-05            -6.247837E+00             1.946567E-07
                  20.3400            -1.420857E-05            -6.184040E+00             1.993975E-07
                  20.5200            -1.406250E-05            -6.119978E+00             2.041922E-07
                  20.7000            -1.391586E-05            -6.055684E+00             2.090407E-07
                  20.8800            -1.376872E-05            -5.991193E+00             2.139428E-07
                  21.0600            -1.362116E-05            -5.926536E+00             2.188986E-07
                  21.2400            -1.347326E-05            -5.861747E+00             2.239079E-07
                  21.4200            -1.332507E-05            -5.796856E+00             2.289706E-07
                  21.6000            -1.317669E-05            -5.731894E+00             2.340868E-07
                  21.7800            -1.302817E-05            -5.666893E+00             2.392562E-07
                  21.9600            -1.287958E-05            -5.601881E+00             2.444789E-07
                  22.1400            -1.273099E-05            -5.536888E+00             2.497546E-07
                  22.3200            -1.258247E-05            -5.471941E+00             2.550835E-07
                  22.5000            -1.243407E-05            -5.407068E+00             2.604653E-07
                  22.6800            -1.228586E-05            -5.342296E+00             2.659000E-07
                  22.8600            -1.213790E-05            -5.277649E+00             2.713876E-07
                  23.0400            -1.199025E-05            -5.213153E+00             2.769278E-07
                  23.2200            -1.184295E-05            -5.148832E+00             2.825207E-07
                  23.4000            -1.169607E-05            -5.084708E+00             2.881661E-07
                  23.5800            -1.154966E-05            -5.020805E+00             2.938640E-07
                  23.7600            -1.140376E-05            -4.957142E+00             2.996143E-07
                  23.9400            -1.125843E-05            -4.893740E+00             3.054169E-07
                  24.1200            -1.111370E-05            -4.830620E+00             3.112717E-07
                  24.3000            -1.096963E-05            -4.767798E+00             3.171786E-07
                  24.4800            -1.082625E-05            -4.705294E+00             3.231375E-07
                  24.6600            -1.068360E-05            -4.643124E+00             3.291483E-07
                  24.8400            -1.054172E-05            -4.581303E+00             3.352110E-07
                  25.0200            -1.040065E-05            -4.519847E+00             3.413255E-07
                  25.2000            -1.026042E-05            -4.458771E+00             3.474916E-07
                  25.3800            -1.012107E-05            -4.398086E+00             3.537092E-07
                  25.5600            -9.982610E-06            -4.337807E+00             3.599783E-07
                  25.7400            -9.845084E-06            -4.277943E+00             3.662988E-07
                  25.9200            -9.708514E-06            -4.218508E+00             3.726706E-07
