                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -9.552237E-01            -4.865516E+01             3.903901E+00             5.245906E+00             1.342005E+00             1.996599E+01             2.001104E+01
                   0.1800            -2.502271E+00            -4.991861E+01             2.688381E+00             4.791926E+00             2.110543E+00             2.065606E+01             2.076361E+01
                   0.3600            -3.218190E+00            -4.998375E+01             2.024664E+00             4.785982E+00             2.775345E+00             2.074965E+01             2.093443E+01
                   0.5400            -3.933456E+00            -5.004965E+01             1.361525E+00             4.780976E+00             3.440533E+00             2.084399E+01             2.112603E+01
                   0.7200            -4.648121E+00            -5.011648E+01             6.989535E-01             4.776830E+00             4.106037E+00             2.093910E+01             2.133789E+01
                   0.9000            -5.362094E+00            -5.018434E+01             3.706033E-02             4.773487E+00             4.771685E+00             2.103496E+01             2.156938E+01
                   1.0800            -6.075404E+00            -5.025328E+01            -6.241660E-01             4.770908E+00             5.437447E+00             2.113154E+01             2.181989E+01
                   1.2600            -6.788198E+00            -5.032337E+01            -1.284861E+00             4.769072E+00             6.103433E+00             2.122883E+01             2.208880E+01
                   1.4400            -7.500396E+00            -5.039462E+01            -1.944941E+00             4.767957E+00             6.769534E+00             2.132677E+01             2.237538E+01
                   1.6200            -8.212016E+00            -5.046706E+01            -2.604422E+00             4.767548E+00             7.435751E+00             2.142533E+01             2.267896E+01
                   1.8000            -8.923023E+00            -5.054066E+01            -3.263269E+00             4.767834E+00             8.102035E+00             2.152445E+01             2.299880E+01
                   1.9800            -9.633479E+00            -5.061545E+01            -3.921544E+00             4.768809E+00             8.768441E+00             2.162408E+01             2.333423E+01
                   2.1600            -1.034332E+01            -5.069141E+01            -4.579185E+00             4.770463E+00             9.434893E+00             2.172416E+01             2.368452E+01
                   2.3400            -1.105257E+01            -5.076853E+01            -5.236218E+00             4.772791E+00             1.010141E+01             2.182465E+01             2.404899E+01
                   2.5200            -1.176119E+01            -5.084681E+01            -5.892616E+00             4.775787E+00             1.076797E+01             2.192547E+01             2.442694E+01
                   2.7000            -1.246918E+01            -5.092623E+01            -6.548369E+00             4.779447E+00             1.143454E+01             2.202658E+01             2.481771E+01
                   2.8800            -1.317654E+01            -5.100677E+01            -7.203482E+00             4.783766E+00             1.210113E+01             2.212791E+01             2.522066E+01
                   3.0600            -1.388322E+01            -5.108844E+01            -7.857927E+00             4.788738E+00             1.276771E+01             2.222941E+01             2.563515E+01
                   3.2400            -1.458925E+01            -5.117120E+01            -8.511708E+00             4.794360E+00             1.343427E+01             2.233101E+01             2.606057E+01
                   3.4200            -1.529460E+01            -5.125506E+01            -9.164820E+00             4.800627E+00             1.410080E+01             2.243266E+01             2.649635E+01
                   3.6000            -1.599925E+01            -5.133998E+01            -9.817247E+00             4.807533E+00             1.476729E+01             2.253430E+01             2.694193E+01
                   3.7800            -1.670320E+01            -5.142597E+01            -1.046898E+01             4.815075E+00             1.543373E+01             2.263586E+01             2.739675E+01
                   3.9600            -1.740643E+01            -5.151300E+01            -1.112002E+01             4.823245E+00             1.610010E+01             2.273730E+01             2.786033E+01
                   4.1400            -1.810894E+01            -5.160106E+01            -1.177035E+01             4.832038E+00             1.676639E+01             2.283854E+01             2.833215E+01
                   4.3200            -1.881071E+01            -5.169013E+01            -1.241996E+01             4.841446E+00             1.743259E+01             2.293953E+01             2.881176E+01
                   4.5000            -1.951173E+01            -5.178018E+01            -1.306886E+01             4.851459E+00             1.809868E+01             2.304022E+01             2.929870E+01
                   4.6800            -2.021199E+01            -5.187119E+01            -1.371703E+01             4.862068E+00             1.876466E+01             2.314054E+01             2.979256E+01
                   4.8600            -2.091150E+01            -5.196313E+01            -1.436448E+01             4.873257E+00             1.943050E+01             2.324044E+01             3.029294E+01
                   5.0400            -2.161024E+01            -5.205597E+01            -1.501121E+01             4.885005E+00             2.009620E+01             2.333986E+01             3.079946E+01
                   5.2200            -2.230823E+01            -5.214966E+01            -1.565722E+01             4.897283E+00             2.076173E+01             2.343877E+01             3.131174E+01
                   5.4000            -2.300549E+01            -5.224412E+01            -1.630254E+01             4.910045E+00             2.142708E+01             2.353710E+01             3.182946E+01
                   5.5800            -2.370205E+01            -5.233925E+01            -1.694721E+01             4.923212E+00             2.209220E+01             2.363485E+01             3.235230E+01
                   5.7600            -2.439801E+01            -5.243485E+01            -1.759131E+01             4.936653E+00             2.275704E+01             2.373201E+01             3.287995E+01
