                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.199207E-02             9.867390E-04             2.968090E-06             4.666506E-05             1.036372E-03             4.621772E-01             6.750501E-02             4.632136E-01
                   0.1800             7.326731E-02            -3.024338E-03            -9.097137E-06             3.043019E-04            -2.729134E-03             4.629764E-01             6.751511E-02             4.602473E-01
                   0.3600             7.355670E-02            -5.974260E-03            -1.797038E-05             6.336122E-04            -5.358619E-03             4.628997E-01             6.748601E-02             4.575411E-01
                   0.5400             7.388125E-02            -8.924327E-03            -2.684395E-05             9.624207E-04            -7.988750E-03             4.628596E-01             6.745412E-02             4.548708E-01
                   0.7200             7.424008E-02            -1.187423E-02            -3.571687E-05             1.290714E-03            -1.061923E-02             4.628565E-01             6.742094E-02             4.522372E-01
                   0.9000             7.463215E-02            -1.482317E-02            -4.458669E-05             1.618485E-03            -1.324927E-02             4.628902E-01             6.738725E-02             4.496410E-01
                   1.0800             7.505637E-02            -1.777097E-02            -5.345282E-05             1.945734E-03            -1.587869E-02             4.629608E-01             6.735417E-02             4.470821E-01
                   1.2600             7.551172E-02            -2.071804E-02            -6.231643E-05             2.272464E-03            -1.850789E-02             4.637914E-01             6.732270E-02             4.452835E-01
                   1.4400             7.599699E-02            -2.366382E-02            -7.117581E-05             2.598682E-03            -2.113631E-02             4.646845E-01             6.729354E-02             4.435482E-01
                   1.6200             7.651099E-02            -2.660822E-02            -8.003063E-05             2.924394E-03            -2.376386E-02             4.656120E-01             6.726728E-02             4.418481E-01
                   1.8000             7.705251E-02            -2.955094E-02            -8.887991E-05             3.249610E-03            -2.639021E-02             4.665728E-01             6.724427E-02             4.401826E-01
                   1.9800             7.762040E-02            -3.249211E-02            -9.772403E-05             3.574344E-03            -2.901549E-02             4.675658E-01             6.722481E-02             4.385503E-01
                   2.1600             7.821341E-02            -3.543131E-02            -1.065616E-04             3.898607E-03            -3.163926E-02             4.685898E-01             6.720893E-02             4.369505E-01
                   2.3400             7.883040E-02            -3.836852E-02            -1.153926E-04             4.222413E-03            -3.426150E-02             4.696433E-01             6.719659E-02             4.353818E-01
                   2.5200             7.947020E-02            -4.130349E-02            -1.242162E-04             4.545779E-03            -3.688193E-02             4.707247E-01             6.718761E-02             4.338428E-01
                   2.7000             8.013166E-02            -4.423604E-02            -1.330318E-04             4.868722E-03            -3.950035E-02             4.718326E-01             6.718177E-02             4.323323E-01
                   2.8800             8.081371E-02            -4.716606E-02            -1.418390E-04             5.191259E-03            -4.211664E-02             4.729655E-01             6.717877E-02             4.308488E-01
                   3.0600             8.151527E-02            -5.009330E-02            -1.506371E-04             5.513410E-03            -4.473052E-02             4.741216E-01             6.717832E-02             4.293911E-01
                   3.2400             8.223531E-02            -5.301763E-02            -1.594255E-04             5.835196E-03            -4.734186E-02             4.752996E-01             6.718009E-02             4.279577E-01
                   3.4200             8.297285E-02            -5.593892E-02            -1.682038E-04             6.156638E-03            -4.995049E-02             4.764980E-01             6.718376E-02             4.265475E-01
                   3.6000             8.372694E-02            -5.885696E-02            -1.769714E-04             6.477760E-03            -5.255617E-02             4.777153E-01             6.718904E-02             4.251592E-01
                   3.7800             8.449665E-02            -6.177157E-02            -1.857276E-04             6.798585E-03            -5.515871E-02             4.789503E-01             6.719565E-02             4.237916E-01
                   3.9600             8.528114E-02            -6.468263E-02            -1.944721E-04             7.119138E-03            -5.775797E-02             4.802017E-01             6.720333E-02             4.224437E-01
                   4.1400             8.607956E-02            -6.758992E-02            -2.032041E-04             7.439445E-03            -6.035368E-02             4.814682E-01             6.721187E-02             4.211145E-01
                   4.3200             8.689112E-02            -7.049330E-02            -2.119232E-04             7.759532E-03            -6.294569E-02             4.827487E-01             6.722106E-02             4.198030E-01
                   4.5000             8.771506E-02            -7.339259E-02            -2.206287E-04             8.079424E-03            -6.553379E-02             4.840422E-01             6.723073E-02             4.185084E-01
                   4.6800             8.855068E-02            -7.628763E-02            -2.293202E-04             8.399149E-03            -6.811780E-02             4.853476E-01             6.724073E-02             4.172298E-01
                   4.8600             8.939729E-02            -7.917825E-02            -2.379971E-04             8.718731E-03            -7.069752E-02             4.866642E-01             6.725093E-02             4.159666E-01
                   5.0400             9.025425E-02            -8.206430E-02            -2.466589E-04             9.038191E-03            -7.327277E-02             4.879909E-01             6.726122E-02             4.147181E-01
                   5.2200             9.112094E-02            -8.494559E-02            -2.553049E-04             9.357547E-03            -7.584334E-02             4.893270E-01             6.727151E-02             4.134837E-01
