                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             9.950953E-16             3.116391E+02             9.950953E-16             5.026097E+01             0.000000E+00             3.619001E+02             0.000000E+00             6.491527E-05             1.357911E+00             5.700307E-02             9.118113E-01             5.115359E-01             1.654802E+01             1.528808E+01             1.297207E+01             4.244786E+01
                   0.1800             1.544307E+01             3.013637E+02             5.786963E-02             4.863886E+01             1.538520E+01             3.500026E+02             0.000000E+00             3.071301E-03             1.364663E+00             5.700238E-02             9.364772E-01             3.663989E-01             1.654797E+01             1.555888E+01             1.297401E+01             4.244786E+01
                   0.3600             1.542161E+01             2.911626E+02             8.729507E-02             4.702542E+01             1.533432E+01             3.381880E+02             0.000000E+00             5.263508E-03             1.371282E+00             5.700011E-02             9.384438E-01             2.935306E-01             1.654776E+01             1.562031E+01             1.296842E+01             4.244786E+01
                   0.5400             1.539867E+01             2.809679E+02             1.104468E-01             4.540942E+01             1.528822E+01             3.263773E+02             0.000000E+00             7.184973E-03             1.377648E+00             5.699632E-02             9.405997E-01             2.207109E-01             1.654740E+01             1.568918E+01             1.296229E+01             4.244786E+01
                   0.7200             1.537598E+01             2.707802E+02             1.275364E-01             4.379112E+01             1.524845E+01             3.145713E+02             0.000000E+00             8.966588E-03             1.383757E+00             5.699101E-02             9.429463E-01             1.479456E-01             1.654690E+01             1.576531E+01             1.295592E+01             4.244786E+01
                   0.9000             1.535465E+01             2.606003E+02             1.397352E-01             4.217077E+01             1.521492E+01             3.027711E+02             0.000000E+00             1.066625E-02             1.389605E+00             5.698419E-02             9.454829E-01             7.525571E-02             1.654626E+01             1.584847E+01             1.294944E+01             4.244786E+01
                   1.0800             1.533536E+01             2.504290E+02             1.482916E-01             4.054865E+01             1.518707E+01             2.909776E+02             0.000000E+00             1.231276E-02             1.395190E+00             5.697585E-02             9.482086E-01             2.646131E-03             1.654547E+01             1.593844E+01             1.294309E+01             4.244786E+01
                   1.2600             1.531850E+01             2.402671E+02             1.542508E-01             3.892503E+01             1.516425E+01             2.791922E+02             0.000000E+00             1.392125E-02             1.400510E+00             5.696600E-02             9.511226E-01             6.989483E-02             1.654454E+01             1.603500E+01             1.293704E+01             4.244786E+01
                   1.4400             1.530428E+01             2.301158E+02             1.584065E-01             3.730023E+01             1.514587E+01             2.674160E+02             0.000000E+00             1.549991E-02             1.405564E+00             5.695464E-02             9.542225E-01             1.423503E-01             1.654347E+01             1.613789E+01             1.293144E+01             4.244786E+01
                   1.6200             1.529278E+01             2.199759E+02             1.613326E-01             3.567455E+01             1.513145E+01             2.556505E+02             0.000000E+00             1.705340E-02             1.410351E+00             5.694176E-02             9.575060E-01             2.147167E-01             1.654225E+01             1.624686E+01             1.292639E+01             4.244786E+01
