                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             6.112492E-04             1.270069E+01             0.000000E+00             1.288515E+00             5.603450E+03
                   0.1800             2.233226E-02             1.274898E+01             0.000000E+00             1.020311E+00             5.588511E+03
                   0.3600             3.722593E-02             1.279543E+01             0.000000E+00             9.132597E-01             5.589903E+03
                   0.5400             5.077758E-02             1.283967E+01             0.000000E+00             8.645757E-01             5.590253E+03
                   0.7200             6.381651E-02             1.288180E+01             0.000000E+00             8.501186E-01             5.590329E+03
                   0.9000             7.650614E-02             1.292170E+01             0.000000E+00             8.509220E-01             5.590310E+03
                   1.0800             8.888523E-02             1.295930E+01             0.000000E+00             8.572348E-01             5.590254E+03
                   1.2600             1.009773E-01             1.299457E+01             0.000000E+00             8.650069E-01             5.590186E+03
                   1.4400             1.128075E-01             1.302749E+01             0.000000E+00             8.727313E-01             5.590114E+03
                   1.6200             1.244014E-01             1.305809E+01             0.000000E+00             8.799009E-01             5.590044E+03
                   1.8000             1.357830E-01             1.308638E+01             0.000000E+00             8.863801E-01             5.589976E+03
                   1.9800             1.469734E-01             1.311239E+01             0.000000E+00             8.921652E-01             5.589910E+03
                   2.1600             1.579909E-01             1.313613E+01             0.000000E+00             8.972948E-01             5.589849E+03
                   2.3400             1.688510E-01             1.315763E+01             0.000000E+00             9.018177E-01             5.589791E+03
                   2.5200             1.795669E-01             1.317692E+01             0.000000E+00             9.057815E-01             5.589738E+03
                   2.7000             1.901499E-01             1.319400E+01             0.000000E+00             9.092294E-01             5.589689E+03
                   2.8800             2.006096E-01             1.320891E+01             0.000000E+00             9.121992E-01             5.589645E+03
                   3.0600             2.109548E-01             1.322165E+01             0.000000E+00             9.147238E-01             5.589606E+03
                   3.2400             2.211928E-01             1.323226E+01             0.000000E+00             9.168316E-01             5.589571E+03
                   3.4200             2.313304E-01             1.324075E+01             0.000000E+00             9.185472E-01             5.589542E+03
                   3.6000             2.413735E-01             1.324715E+01             0.000000E+00             9.198918E-01             5.589518E+03
                   3.7800             2.513277E-01             1.325147E+01             0.000000E+00             9.208838E-01             5.589498E+03
                   3.9600             2.611981E-01             1.325374E+01             0.000000E+00             9.215394E-01             5.589485E+03
                   4.1400             2.709891E-01             1.325399E+01             0.000000E+00             9.218730E-01             5.589476E+03
                   4.3200             2.807053E-01             1.325227E+01             0.000000E+00             9.218982E-01             5.589472E+03
                   4.5000             2.903506E-01             1.324863E+01             0.000000E+00             9.216297E-01             5.589474E+03
                   4.6800             2.999290E-01             1.324318E+01             0.000000E+00             9.210873E-01             5.589480E+03
                   4.8600             3.094442E-01             1.323621E+01             0.000000E+00             9.203114E-01             5.589489E+03
                   5.0400             3.188997E-01             1.322842E+01             0.000000E+00             9.194027E-01             5.589501E+03
                   5.2200             3.282990E-01             1.322054E+01             0.000000E+00             9.184667E-01             5.589514E+03
                   5.4000             3.376454E-01             1.321272E+01             0.000000E+00             9.175284E-01             5.589526E+03
                   5.5800             3.469423E-01             1.320496E+01             0.000000E+00             9.165942E-01             5.589538E+03
                   5.7600             3.561929E-01             1.319727E+01             0.000000E+00             9.156698E-01             5.589550E+03
                   5.9400             3.654004E-01             1.318965E+01             0.000000E+00             9.147606E-01             5.589561E+03
                   6.1200             3.745680E-01             1.318209E+01             0.000000E+00             9.138726E-01             5.589572E+03
                   6.3000             3.836989E-01             1.317459E+01             0.000000E+00             9.130116E-01             5.589583E+03
                   6.4800             3.927961E-01             1.316717E+01             0.000000E+00             9.121836E-01             5.589593E+03
                   6.6600             4.018629E-01             1.315980E+01             0.000000E+00             9.113945E-01             5.589603E+03
                   6.8400             4.109025E-01             1.315250E+01             0.000000E+00             9.106505E-01             5.589613E+03
                   7.0200             4.199180E-01             1.314527E+01             0.000000E+00             9.099576E-01             5.589621E+03
                   7.2000             4.289127E-01             1.313810E+01             0.000000E+00             9.093221E-01             5.589629E+03
                   7.3800             4.378897E-01             1.313100E+01             0.000000E+00             9.087500E-01             5.589636E+03
                   7.5600             4.468524E-01             1.312396E+01             0.000000E+00             9.082477E-01             5.589643E+03
                   7.7400             4.558040E-01             1.311699E+01             0.000000E+00             9.078212E-01             5.589649E+03
                   7.9200             4.647478E-01             1.311008E+01             0.000000E+00             9.074765E-01             5.589653E+03
                   8.1000             4.736872E-01             1.310324E+01             0.000000E+00             9.072197E-01             5.589657E+03
                   8.2800             4.826256E-01             1.309646E+01             0.000000E+00             9.070567E-01             5.589660E+03
                   8.4600             4.915663E-01             1.308975E+01             0.000000E+00             9.069931E-01             5.589661E+03
                   8.6400             5.005127E-01             1.308310E+01             0.000000E+00             9.070346E-01             5.589662E+03
                   8.8200             5.094684E-01             1.307651E+01             0.000000E+00             9.071865E-01             5.589661E+03
                   9.0000             5.184367E-01             1.306999E+01             0.000000E+00             9.074538E-01             5.589659E+03
                   9.1800             5.274211E-01             1.306353E+01             0.000000E+00             9.078415E-01             5.589656E+03
                   9.3600             5.364251E-01             1.305714E+01             0.000000E+00             9.083540E-01             5.589652E+03
                   9.5400             5.454522E-01             1.305081E+01             0.000000E+00             9.089955E-01             5.589646E+03
                   9.7200             5.545059E-01             1.304454E+01             0.000000E+00             9.097699E-01             5.589638E+03
                   9.9000             5.635895E-01             1.303834E+01             0.000000E+00             9.106805E-01             5.589629E+03
                  10.0800             5.727067E-01             1.303219E+01             0.000000E+00             9.117302E-01             5.589619E+03
                  10.2600             5.818606E-01             1.302612E+01             0.000000E+00             9.129217E-01             5.589607E+03
                  10.4400             5.910549E-01             1.302010E+01             0.000000E+00             9.142570E-01             5.589593E+03
                  10.6200             6.002928E-01             1.301414E+01             0.000000E+00             9.157376E-01             5.589577E+03
                  10.8000             6.095776E-01             1.300825E+01             0.000000E+00             9.173646E-01             5.589560E+03
                  10.9800             6.189126E-01             1.300242E+01             0.000000E+00             9.191385E-01             5.589540E+03
                  11.1600             6.283009E-01             1.299665E+01             0.000000E+00             9.210594E-01             5.589519E+03
                  11.3400             6.377456E-01             1.299093E+01             0.000000E+00             9.231266E-01             5.589495E+03
                  11.5200             6.472498E-01             1.298528E+01             0.000000E+00             9.253393E-01             5.589470E+03
                  11.7000             6.568163E-01             1.297969E+01             0.000000E+00             9.276957E-01             5.589442E+03
                  11.8800             6.664481E-01             1.297416E+01             0.000000E+00             9.301939E-01             5.589412E+03
                  12.0600             6.761477E-01             1.296868E+01             0.000000E+00             9.328313E-01             5.589379E+03
                  12.2400             6.859178E-01             1.296326E+01             0.000000E+00             9.356049E-01             5.589345E+03
                  12.4200             6.957608E-01             1.295791E+01             0.000000E+00             9.385113E-01             5.589307E+03
                  12.6000             7.056790E-01             1.295260E+01             0.000000E+00             9.415464E-01             5.589267E+03
                  12.7800             7.156745E-01             1.294736E+01             0.000000E+00             9.447062E-01             5.589224E+03
                  12.9600             7.257495E-01             1.294216E+01             0.000000E+00             9.479859E-01             5.589178E+03
                  13.1400             7.359057E-01             1.293703E+01             0.000000E+00             9.513805E-01             5.589129E+03
                  13.3200             7.461448E-01             1.293195E+01             0.000000E+00             9.548849E-01             5.589078E+03
                  13.5000             7.564683E-01             1.292692E+01             0.000000E+00             9.584934E-01             5.589022E+03
                  13.6800             7.668775E-01             1.292195E+01             0.000000E+00             9.622003E-01             5.588964E+03
                  13.8600             7.773736E-01             1.291702E+01             0.000000E+00             9.659997E-01             5.588902E+03
                  14.0400             7.879575E-01             1.291215E+01             0.000000E+00             9.698854E-01             5.588836E+03
                  14.2200             7.986299E-01             1.290734E+01             0.000000E+00             9.738514E-01             5.588766E+03
                  14.4000             8.093914E-01             1.290257E+01             0.000000E+00             9.778911E-01             5.588692E+03
                  14.5800             8.202423E-01             1.289785E+01             0.000000E+00             9.819984E-01             5.588614E+03
                  14.7600             8.311829E-01             1.289318E+01             0.000000E+00             9.861668E-01             5.588532E+03
                  14.9400             8.422130E-01             1.288856E+01             0.000000E+00             9.903898E-01             5.588444E+03
                  15.1200             8.533325E-01             1.288399E+01             0.000000E+00             9.946613E-01             5.588352E+03
                  15.3000             8.645409E-01             1.287947E+01             0.000000E+00             9.989749E-01             5.588254E+03
                  15.4800             8.758376E-01             1.287499E+01             0.000000E+00             1.003324E+00             5.588151E+03
                  15.6600             8.872217E-01             1.287056E+01             0.000000E+00             1.007703E+00             5.588042E+03
