                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264676E+05             5.266703E+05             5.264637E+05             4.683728E+05             4.669353E+05             8.522226E+05
                   0.1800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264676E+05             5.266702E+05             5.264637E+05             4.684790E+05             4.670415E+05             8.524911E+05
                   0.3600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264676E+05             5.266702E+05             5.264637E+05             4.685942E+05             4.671567E+05             8.527401E+05
                   0.5400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264676E+05             5.266702E+05             5.264637E+05             4.687044E+05             4.672669E+05             8.529780E+05
                   0.7200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264676E+05             5.266702E+05             5.264637E+05             4.688094E+05             4.673719E+05             8.532049E+05
                   0.9000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266702E+05             5.264637E+05             4.689095E+05             4.674720E+05             8.534207E+05
                   1.0800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266702E+05             5.264637E+05             4.690045E+05             4.675670E+05             8.536258E+05
                   1.2600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266701E+05             5.264637E+05             4.690946E+05             4.676571E+05             8.538200E+05
                   1.4400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266701E+05             5.264637E+05             4.691797E+05             4.677422E+05             8.540037E+05
                   1.6200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266701E+05             5.264637E+05             4.692599E+05             4.678224E+05             8.541767E+05
                   1.8000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266701E+05             5.264637E+05             4.693352E+05             4.678977E+05             8.543393E+05
                   1.9800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266701E+05             5.264637E+05             4.694057E+05             4.679682E+05             8.544914E+05
                   2.1600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266701E+05             5.264637E+05             4.694713E+05             4.680338E+05             8.546333E+05
                   2.3400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266701E+05             5.264637E+05             4.695321E+05             4.680946E+05             8.547649E+05
                   2.5200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266701E+05             5.264637E+05             4.695880E+05             4.681505E+05             8.548864E+05
                   2.7000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.696392E+05             4.682017E+05             8.549979E+05
                   2.8800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.696855E+05             4.682480E+05             8.550994E+05
                   3.0600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697270E+05             4.682896E+05             8.551910E+05
                   3.2400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697639E+05             4.683264E+05             8.552728E+05
                   3.4200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697962E+05             4.683587E+05             8.553447E+05
                   3.6000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698240E+05             4.683866E+05             8.554070E+05
                   3.7800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698475E+05             4.684100E+05             8.554596E+05
                   3.9600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698667E+05             4.684292E+05             8.555025E+05
                   4.1400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698817E+05             4.684442E+05             8.555361E+05
                   4.3200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698927E+05             4.684552E+05             8.555603E+05
                   4.5000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698997E+05             4.684622E+05             8.555755E+05
                   4.6800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.699030E+05             4.684655E+05             8.555822E+05
                   4.8600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.699030E+05             4.684655E+05             8.555818E+05
                   5.0400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.699012E+05             4.684637E+05             8.555773E+05
                   5.2200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698992E+05             4.684617E+05             8.555722E+05
                   5.4000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698971E+05             4.684596E+05             8.555670E+05
                   5.5800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698950E+05             4.684575E+05             8.555618E+05
                   5.7600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698929E+05             4.684555E+05             8.555567E+05
                   5.9400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698908E+05             4.684533E+05             8.555515E+05
                   6.1200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698887E+05             4.684512E+05             8.555464E+05
                   6.3000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698865E+05             4.684490E+05             8.555412E+05
                   6.4800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698842E+05             4.684467E+05             8.555361E+05
                   6.6600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698819E+05             4.684444E+05             8.555311E+05
                   6.8400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698795E+05             4.684420E+05             8.555261E+05
                   7.0200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698770E+05             4.684395E+05             8.555211E+05
                   7.2000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698744E+05             4.684369E+05             8.555162E+05
                   7.3800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698717E+05             4.684342E+05             8.555114E+05
                   7.5600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698690E+05             4.684315E+05             8.555066E+05
                   7.7400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698663E+05             4.684288E+05             8.555018E+05
                   7.9200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698636E+05             4.684261E+05             8.554971E+05
                   8.1000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698609E+05             4.684234E+05             8.554923E+05
                   8.2800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698583E+05             4.684208E+05             8.554876E+05
                   8.4600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698557E+05             4.684182E+05             8.554829E+05
                   8.6400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698533E+05             4.684158E+05             8.554782E+05
                   8.8200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698509E+05             4.684134E+05             8.554736E+05
                   9.0000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698486E+05             4.684111E+05             8.554689E+05
                   9.1800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698464E+05             4.684089E+05             8.554643E+05
                   9.3600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698442E+05             4.684067E+05             8.554598E+05
                   9.5400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698421E+05             4.684046E+05             8.554553E+05
                   9.7200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698400E+05             4.684026E+05             8.554508E+05
                   9.9000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698380E+05             4.684005E+05             8.554465E+05
                  10.0800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698361E+05             4.683986E+05             8.554421E+05
                  10.2600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698341E+05             4.683966E+05             8.554379E+05
                  10.4400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698322E+05             4.683948E+05             8.554338E+05
                  10.6200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698304E+05             4.683929E+05             8.554297E+05
                  10.8000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698286E+05             4.683911E+05             8.554258E+05
                  10.9800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698268E+05             4.683893E+05             8.554219E+05
                  11.1600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698251E+05             4.683876E+05             8.554182E+05
                  11.3400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698234E+05             4.683859E+05             8.554145E+05
                  11.5200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698217E+05             4.683842E+05             8.554110E+05
                  11.7000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698201E+05             4.683826E+05             8.554076E+05
                  11.8800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698185E+05             4.683810E+05             8.554043E+05
                  12.0600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698170E+05             4.683795E+05             8.554012E+05
                  12.2400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698156E+05             4.683781E+05             8.553982E+05
                  12.4200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698142E+05             4.683767E+05             8.553953E+05
                  12.6000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698128E+05             4.683753E+05             8.553926E+05
                  12.7800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698115E+05             4.683740E+05             8.553900E+05
                  12.9600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698103E+05             4.683728E+05             8.553875E+05
                  13.1400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698091E+05             4.683716E+05             8.553852E+05
                  13.3200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698079E+05             4.683705E+05             8.553831E+05
                  13.5000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698069E+05             4.683694E+05             8.553811E+05
                  13.6800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698059E+05             4.683684E+05             8.553793E+05
                  13.8600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698049E+05             4.683674E+05             8.553776E+05
                  14.0400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698041E+05             4.683666E+05             8.553761E+05
                  14.2200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698032E+05             4.683657E+05             8.553748E+05
                  14.4000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698025E+05             4.683650E+05             8.553736E+05
                  14.5800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698018E+05             4.683643E+05             8.553726E+05
                  14.7600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698012E+05             4.683637E+05             8.553717E+05
                  14.9400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698006E+05             4.683631E+05             8.553711E+05
                  15.1200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698001E+05             4.683626E+05             8.553706E+05
                  15.3000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697997E+05             4.683622E+05             8.553703E+05
                  15.4800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697993E+05             4.683619E+05             8.553701E+05
                  15.6600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697991E+05             4.683616E+05             8.553701E+05
                  15.8400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697988E+05             4.683614E+05             8.553703E+05
                  16.0200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697987E+05             4.683612E+05             8.553706E+05
                  16.2000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697986E+05             4.683611E+05             8.553711E+05
                  16.3800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697987E+05             4.683612E+05             8.553718E+05
                  16.5600             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697988E+05             4.683613E+05             8.553726E+05
                  16.7400             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697990E+05             4.683615E+05             8.553735E+05
                  16.9200             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697993E+05             4.683618E+05             8.553746E+05
                  17.1000             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.697998E+05             4.683623E+05             8.553758E+05
                  17.2800             5.253362E+05             5.258418E+05             5.258407E+05             5.250265E+05             5.264675E+05             5.266700E+05             5.264637E+05             4.698004E+05             4.683629E+05             8.553771E+05
