                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824999E+01             3.564399E-02             2.310349E-01             5.000004E-01             5.000806E-01
                   0.1800             1.825962E+01             3.805886E-02             2.514147E-01             4.997365E-01             4.798414E+00
                   0.3600             1.825928E+01             3.894700E-02             2.442602E-01             4.997457E-01             5.027733E+00
                   0.5400             1.825891E+01             3.934931E-02             2.387747E-01             4.997558E-01             5.250679E+00
                   0.7200             1.825853E+01             3.929292E-02             2.347845E-01             4.997664E-01             5.474209E+00
                   0.9000             1.825814E+01             3.887418E-02             2.321301E-01             4.997770E-01             5.702217E+00
                   1.0800             1.825776E+01             3.833506E-02             2.306104E-01             4.997875E-01             5.935533E+00
                   1.2600             1.825739E+01             3.803047E-02             2.299695E-01             4.997975E-01             6.174179E+00
                   1.4400             1.825705E+01             3.825179E-02             2.300268E-01             4.998069E-01             1.348595E-01
                   1.6200             1.825673E+01             3.901813E-02             2.308701E-01             4.998157E-01             3.836325E-01
                   1.8000             1.825644E+01             4.002546E-02             2.328989E-01             4.998237E-01             6.370635E-01
                   1.9800             1.825618E+01             4.082269E-02             2.366616E-01             4.998306E-01             8.945245E-01
                   2.1600             1.825599E+01             4.106141E-02             2.426560E-01             4.998360E-01             1.155743E+00
                   2.3400             1.825587E+01             4.060688E-02             2.511088E-01             4.998392E-01             1.420212E+00
                   2.5200             1.825585E+01             3.949623E-02             2.617994E-01             4.998398E-01             1.687628E+00
                   2.7000             1.825594E+01             3.785299E-02             2.739706E-01             4.998373E-01             1.957625E+00
                   2.8800             1.825616E+01             3.583346E-02             2.863895E-01             4.998313E-01             2.229787E+00
                   3.0600             1.825648E+01             3.361053E-02             2.975544E-01             4.998223E-01             2.503865E+00
                   3.2400             1.825690E+01             3.140704E-02             3.059598E-01             4.998110E-01             2.779459E+00
                   3.4200             1.825736E+01             2.968587E-02             3.103954E-01             4.997984E-01             3.056256E+00
                   3.6000             1.825782E+01             3.052306E-02             3.101784E-01             4.997859E-01             3.333977E+00
                   3.7800             1.825822E+01             3.301930E-02             3.052919E-01             4.997747E-01             3.612366E+00
                   3.9600             1.825855E+01             3.584191E-02             2.964066E-01             4.997658E-01             3.891098E+00
                   4.1400             1.825876E+01             3.866235E-02             2.847649E-01             4.997600E-01             4.169946E+00
                   4.3200             1.825886E+01             4.125498E-02             2.719507E-01             4.997572E-01             4.448649E+00
                   4.5000             1.825886E+01             4.340623E-02             2.595719E-01             4.997573E-01             4.726962E+00
                   4.6800             1.825878E+01             4.490574E-02             2.489361E-01             4.997595E-01             5.004625E+00
                   4.8600             1.825864E+01             4.559368E-02             2.408101E-01             4.997633E-01             5.281321E+00
                   5.0400             1.825848E+01             4.547937E-02             2.353466E-01             4.997678E-01             5.556603E+00
                   5.2200             1.825830E+01             4.488197E-02             2.322007E-01             4.997726E-01             5.830068E+00
                   5.4000             1.825813E+01             4.440270E-02             2.307928E-01             4.997773E-01             6.101421E+00
                   5.5800             1.825796E+01             4.459358E-02             2.306357E-01             4.997819E-01             8.722985E-02
                   5.7600             1.825780E+01             4.555193E-02             2.316506E-01             4.997862E-01             3.535859E-01
                   5.9400             1.825766E+01             4.686348E-02             2.342113E-01             4.997901E-01             6.170667E-01
                   6.1200             1.825754E+01             4.793430E-02             2.388608E-01             4.997934E-01             8.774081E-01
                   6.3000             1.825745E+01             4.835655E-02             2.460164E-01             4.997960E-01             1.134372E+00
                   6.4800             1.825740E+01             4.801189E-02             2.557570E-01             4.997973E-01             1.387724E+00
                   6.6600             1.825740E+01             4.697816E-02             2.677103E-01             4.997973E-01             1.637211E+00
                   6.8400             1.825746E+01             4.541147E-02             2.810728E-01             4.997955E-01             1.882619E+00
                   7.0200             1.825759E+01             4.348071E-02             2.947391E-01             4.997920E-01             2.123706E+00
                   7.2000             1.825778E+01             4.134628E-02             3.074997E-01             4.997867E-01             2.360256E+00
                   7.3800             1.825802E+01             3.916636E-02             3.182351E-01             4.997801E-01             2.592044E+00
                   7.5600             1.825830E+01             3.712740E-02             3.260739E-01             4.997726E-01             2.818851E+00
                   7.7400             1.825859E+01             3.557305E-02             3.304858E-01             4.997645E-01             3.040471E+00
                   7.9200             1.825889E+01             3.592939E-02             3.313107E-01             4.997565E-01             3.256684E+00
                   8.1000             1.825917E+01             3.800410E-02             3.287345E-01             4.997489E-01             3.467291E+00
                   8.2800             1.825941E+01             4.045680E-02             3.232234E-01             4.997421E-01             3.672083E+00
                   8.4600             1.825963E+01             4.299373E-02             3.154351E-01             4.997363E-01             3.870867E+00
                   8.6400             1.825980E+01             4.547832E-02             3.061222E-01             4.997316E-01             4.063442E+00
                   8.8200             1.825993E+01             4.782152E-02             2.960394E-01             4.997280E-01             4.249621E+00
                   9.0000             1.826002E+01             4.995664E-02             2.858673E-01             4.997255E-01             4.429215E+00
                   9.1800             1.826008E+01             5.183172E-02             2.761585E-01             4.997238E-01             4.602046E+00
                   9.3600             1.826012E+01             5.340776E-02             2.673106E-01             4.997228E-01             4.767938E+00
                   9.5400             1.826014E+01             5.466137E-02             2.595628E-01             4.997223E-01             4.926722E+00
                   9.7200             1.826014E+01             5.558692E-02             2.530134E-01             4.997222E-01             5.078234E+00
                   9.9000             1.826014E+01             5.620089E-02             2.476486E-01             4.997223E-01             5.222317E+00
                  10.0800             1.826013E+01             5.654188E-02             2.433772E-01             4.997226E-01             5.358822E+00
                  10.2600             1.826012E+01             5.666878E-02             2.400635E-01             4.997228E-01             5.487604E+00
                  10.4400             1.826011E+01             5.665335E-02             2.375550E-01             4.997231E-01             5.608530E+00
                  10.6200             1.826010E+01             5.657012E-02             2.357016E-01             4.997232E-01             5.721472E+00
                  10.8000             1.826010E+01             5.648556E-02             2.343675E-01             4.997233E-01             5.826311E+00
                  10.9800             1.826010E+01             5.645027E-02             2.334375E-01             4.997232E-01             5.922938E+00
                  11.1600             1.826011E+01             5.649511E-02             2.328172E-01             4.997230E-01             6.011251E+00
                  11.3400             1.826012E+01             5.663205E-02             2.324319E-01             4.997226E-01             6.091160E+00
                  11.5200             1.826014E+01             5.685765E-02             2.322226E-01             4.997221E-01             6.162585E+00
                  11.7000             1.826017E+01             5.715868E-02             2.321428E-01             4.997215E-01             6.225456E+00
                  11.8800             1.826020E+01             5.751715E-02             2.321546E-01             4.997206E-01             6.279713E+00
                  12.0600             1.826023E+01             5.791374E-02             2.322267E-01             4.997197E-01             4.212509E-02
                  12.2400             1.826027E+01             5.833098E-02             2.323323E-01             4.997185E-01             7.902478E-02
                  12.4200             1.826032E+01             5.875375E-02             2.324489E-01             4.997172E-01             1.072040E-01
