                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -5.293537E-09            -2.276675E-03             1.687538E-08
                   0.1800            -4.514089E-05            -1.978546E+01             1.530650E-08
                   0.3600            -4.506366E-05            -1.984031E+01             1.379477E-08
                   0.5400            -4.500964E-05            -1.985148E+01             1.234003E-08
                   0.7200            -4.496761E-05            -1.984634E+01             1.094235E-08
                   0.9000            -4.493300E-05            -1.983592E+01             9.601763E-09
                   1.0800            -4.490385E-05            -1.982459E+01             8.318251E-09
                   1.2600            -4.487929E-05            -1.981401E+01             7.091855E-09
                   1.4400            -4.485882E-05            -1.980479E+01             5.922565E-09
                   1.6200            -4.484215E-05            -1.979712E+01             4.810430E-09
                   1.8000            -4.482902E-05            -1.979102E+01             3.755436E-09
                   1.9800            -4.481924E-05            -1.978643E+01             2.757605E-09
                   2.1600            -4.481260E-05            -1.978329E+01             1.816955E-09
                   2.3400            -4.480890E-05            -1.978151E+01             9.334895E-10
                   2.5200            -4.480796E-05            -1.978101E+01             1.072292E-10
                   2.7000            -4.480959E-05            -1.978170E+01            -6.618297E-10
                   2.8800            -4.481359E-05            -1.978350E+01            -1.373678E-09
                   3.0600            -4.481979E-05            -1.978632E+01            -2.028297E-09
                   3.2400            -4.482799E-05            -1.979007E+01            -2.625690E-09
                   3.4200            -4.483801E-05            -1.979467E+01            -3.165846E-09
                   3.6000            -4.484967E-05            -1.980003E+01            -3.648757E-09
                   3.7800            -4.486277E-05            -1.980607E+01            -4.074428E-09
                   3.9600            -4.487714E-05            -1.981269E+01            -4.442850E-09
                   4.1400            -4.489258E-05            -1.981982E+01            -4.754022E-09
                   4.3200            -4.490892E-05            -1.982737E+01            -5.007941E-09
                   4.5000            -4.492595E-05            -1.983525E+01            -5.204611E-09
                   4.6800            -4.494351E-05            -1.984337E+01            -5.344028E-09
                   4.8600            -4.496139E-05            -1.985165E+01            -5.426196E-09
                   5.0400            -4.497942E-05            -1.986000E+01            -5.451112E-09
                   5.2200            -4.499739E-05            -1.986833E+01            -5.418788E-09
                   5.4000            -4.501513E-05            -1.987656E+01            -5.329219E-09
                   5.5800            -4.503244E-05            -1.988459E+01            -5.182413E-09
                   5.7600            -4.504913E-05            -1.989234E+01            -4.978380E-09
                   5.9400            -4.506501E-05            -1.989972E+01            -4.717123E-09
                   6.1200            -4.507988E-05            -1.990664E+01            -4.398649E-09
                   6.3000            -4.509357E-05            -1.991301E+01            -4.022966E-09
                   6.4800            -4.510586E-05            -1.991874E+01            -3.590085E-09
                   6.6600            -4.511657E-05            -1.992374E+01            -3.100015E-09
                   6.8400            -4.512552E-05            -1.992792E+01            -2.552768E-09
                   7.0200            -4.513249E-05            -1.993120E+01            -1.948358E-09
                   7.2000            -4.513731E-05            -1.993348E+01            -1.286794E-09
                   7.3800            -4.513977E-05            -1.993467E+01            -5.680897E-10
                   7.5600            -4.513970E-05            -1.993469E+01             2.077388E-10
                   7.7400            -4.513689E-05            -1.993344E+01             1.040674E-09
                   7.9200            -4.513115E-05            -1.993085E+01             1.930704E-09
                   8.1000            -4.512231E-05            -1.992681E+01             2.877808E-09
                   8.2800            -4.511017E-05            -1.992125E+01             3.881968E-09
                   8.4600            -4.509454E-05            -1.991408E+01             4.943168E-09
                   8.6400            -4.507525E-05            -1.990522E+01             6.061384E-09
                   8.8200            -4.505212E-05            -1.989457E+01             7.236601E-09
                   9.0000            -4.502496E-05            -1.988207E+01             8.468791E-09
                   9.1800            -4.499361E-05            -1.986762E+01             9.757934E-09
                   9.3600            -4.495789E-05            -1.985116E+01             1.110401E-08
                   9.5400            -4.491763E-05            -1.983260E+01             1.250699E-08
                   9.7200            -4.487268E-05            -1.981186E+01             1.396685E-08
                   9.9000            -4.482287E-05            -1.978889E+01             1.548356E-08
                  10.0800            -4.476805E-05            -1.976360E+01             1.705710E-08
                  10.2600            -4.470808E-05            -1.973593E+01             1.868745E-08
                  10.4400            -4.464281E-05            -1.970581E+01             2.037456E-08
                  10.6200            -4.457210E-05            -1.967319E+01             2.211842E-08
                  10.8000            -4.449583E-05            -1.963800E+01             2.391898E-08
                  10.9800            -4.441387E-05            -1.960019E+01             2.577623E-08
                  11.1600            -4.432611E-05            -1.955970E+01             2.769013E-08
                  11.3400            -4.423244E-05            -1.951650E+01             2.966064E-08
                  11.5200            -4.413275E-05            -1.947052E+01             3.168773E-08
                  11.7000            -4.402696E-05            -1.942175E+01             3.377137E-08
                  11.8800            -4.391497E-05            -1.937012E+01             3.591152E-08
                  12.0600            -4.379672E-05            -1.931562E+01             3.810815E-08
                  12.2400            -4.367214E-05            -1.925822E+01             4.036122E-08
                  12.4200            -4.354117E-05            -1.919789E+01             4.267068E-08
                  12.6000            -4.340375E-05            -1.913461E+01             4.503651E-08
                  12.7800            -4.325986E-05            -1.906838E+01             4.745866E-08
                  12.9600            -4.310947E-05            -1.899917E+01             4.993709E-08
                  13.1400            -4.295254E-05            -1.892698E+01             5.247175E-08
                  13.3200            -4.278908E-05            -1.885182E+01             5.506262E-08
                  13.5000            -4.261909E-05            -1.877369E+01             5.770964E-08
                  13.6800            -4.244257E-05            -1.869259E+01             6.041277E-08
                  13.8600            -4.225955E-05            -1.860854E+01             6.317197E-08
                  14.0400            -4.207006E-05            -1.852157E+01             6.598718E-08
                  14.2200            -4.187414E-05            -1.843168E+01             6.885837E-08
                  14.4000            -4.167183E-05            -1.833892E+01             7.178549E-08
                  14.5800            -4.146321E-05            -1.824331E+01             7.476848E-08
                  14.7600            -4.124834E-05            -1.814489E+01             7.780731E-08
                  14.9400            -4.102730E-05            -1.804370E+01             8.090191E-08
                  15.1200            -4.080018E-05            -1.793979E+01             8.405224E-08
                  15.3000            -4.056707E-05            -1.783320E+01             8.725825E-08
                  15.4800            -4.032809E-05            -1.772400E+01             9.051988E-08
                  15.6600            -4.008335E-05            -1.761223E+01             9.383709E-08
                  15.8400            -3.983297E-05            -1.749796E+01             9.720981E-08
                  16.0200            -3.957709E-05            -1.738126E+01             1.006380E-07
                  16.2000            -3.931584E-05            -1.726219E+01             1.041216E-07
                  16.3800            -3.904937E-05            -1.714082E+01             1.076605E-07
                  16.5600            -3.877782E-05            -1.701723E+01             1.112548E-07
                  16.7400            -3.850137E-05            -1.689149E+01             1.149043E-07
                  16.9200            -3.822016E-05            -1.676368E+01             1.186089E-07
                  17.1000            -3.793438E-05            -1.663389E+01             1.223687E-07
                  17.2800            -3.764419E-05            -1.650219E+01             1.261836E-07
                  17.4600            -3.734978E-05            -1.636867E+01             1.300534E-07
                  17.6400            -3.705132E-05            -1.623343E+01             1.339782E-07
                  17.8200            -3.674900E-05            -1.609653E+01             1.379578E-07
                  18.0000            -3.644302E-05            -1.595808E+01             1.419923E-07
                  18.1800            -3.613355E-05            -1.581816E+01             1.460815E-07
                  18.3600            -3.582081E-05            -1.567687E+01             1.502253E-07
                  18.5400            -3.550497E-05            -1.553429E+01             1.544238E-07
                  18.7200            -3.518623E-05            -1.539052E+01             1.586769E-07
                  18.9000            -3.486480E-05            -1.524564E+01             1.629844E-07
                  19.0800            -3.454087E-05            -1.509975E+01             1.673463E-07
                  19.2600            -3.421463E-05            -1.495293E+01             1.717626E-07
                  19.4400            -3.388628E-05            -1.480528E+01             1.762332E-07
                  19.6200            -3.355602E-05            -1.465689E+01             1.807579E-07
                  19.8000            -3.322404E-05            -1.450784E+01             1.853368E-07
                  19.9800            -3.289053E-05            -1.435822E+01             1.899697E-07
                  20.1600            -3.255568E-05            -1.420812E+01             1.946567E-07
                  20.3400            -3.221968E-05            -1.405761E+01             1.993975E-07
                  20.5200            -3.188271E-05            -1.390680E+01             2.041922E-07
                  20.7000            -3.154496E-05            -1.375574E+01             2.090407E-07
                  20.8800            -3.120660E-05            -1.360453E+01             2.139428E-07
                  21.0600            -3.086781E-05            -1.345324E+01             2.188986E-07
