                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   0.0000             3.259190E+02             3.258694E+02             3.259190E+02             3.258694E+02             3.285046E+02             3.279463E+02             3.285046E+02             3.279463E+02             3.292783E+02             3.286252E+02
                   0.1800             3.265139E+02             3.264869E+02             3.265366E+02             3.265092E+02             3.290462E+02             3.285198E+02             3.290715E+02             3.285444E+02             3.298589E+02             3.292357E+02
                   0.3600             3.267142E+02             3.266982E+02             3.267448E+02             3.267274E+02             3.292217E+02             3.287102E+02             3.292566E+02             3.287436E+02             3.300503E+02             3.294406E+02
                   0.5400             3.267463E+02             3.267364E+02             3.267824E+02             3.267701E+02             3.292405E+02             3.287369E+02             3.292825E+02             3.287767E+02             3.300794E+02             3.294766E+02
                   0.7200             3.266751E+02             3.266683E+02             3.267159E+02             3.267056E+02             3.291634E+02             3.286632E+02             3.292114E+02             3.287085E+02             3.300095E+02             3.294095E+02
                   0.9000             3.265607E+02             3.265554E+02             3.266055E+02             3.265959E+02             3.290462E+02             3.285476E+02             3.290996E+02             3.285975E+02             3.298980E+02             3.292989E+02
                   1.0800             3.264349E+02             3.264307E+02             3.264831E+02             3.264736E+02             3.289189E+02             3.284211E+02             3.289770E+02             3.284751E+02             3.297755E+02             3.291765E+02
                   1.2600             3.263110E+02             3.263076E+02             3.263619E+02             3.263524E+02             3.287938E+02             3.282966E+02             3.288560E+02             3.283540E+02             3.296544E+02             3.290553E+02
                   1.4400             3.261936E+02             3.261909E+02             3.262468E+02             3.262372E+02             3.286753E+02             3.281786E+02             3.287410E+02             3.282390E+02             3.295393E+02             3.289402E+02
                   1.6200             3.260842E+02             3.260820E+02             3.261390E+02             3.261295E+02             3.285647E+02             3.280686E+02             3.286334E+02             3.281313E+02             3.294316E+02             3.288325E+02
                   1.8000             3.259828E+02             3.259813E+02             3.260390E+02             3.260294E+02             3.284622E+02             3.279666E+02             3.285334E+02             3.280313E+02             3.293316E+02             3.287325E+02
                   1.9800             3.258894E+02             3.258884E+02             3.259465E+02             3.259371E+02             3.283675E+02             3.278725E+02             3.284409E+02             3.279389E+02             3.292391E+02             3.286400E+02
                   2.1600             3.258037E+02             3.258032E+02             3.258614E+02             3.258520E+02             3.282805E+02             3.277860E+02             3.283557E+02             3.278538E+02             3.291539E+02             3.285549E+02
                   2.3400             3.257253E+02             3.257252E+02             3.257834E+02             3.257741E+02             3.282008E+02             3.277069E+02             3.282775E+02             3.277757E+02             3.290757E+02             3.284769E+02
                   2.5200             3.256539E+02             3.256543E+02             3.257122E+02             3.257030E+02             3.281281E+02             3.276348E+02             3.282061E+02             3.277045E+02             3.290043E+02             3.284056E+02
                   2.7000             3.255893E+02             3.255901E+02             3.256476E+02             3.256385E+02             3.280622E+02             3.275695E+02             3.281413E+02             3.276398E+02             3.289395E+02             3.283410E+02
                   2.8800             3.255313E+02             3.255325E+02             3.255894E+02             3.255805E+02             3.280029E+02             3.275107E+02             3.280828E+02             3.275816E+02             3.288811E+02             3.282827E+02
                   3.0600             3.254796E+02             3.254812E+02             3.255375E+02             3.255286E+02             3.279499E+02             3.274583E+02             3.280306E+02             3.275295E+02             3.288289E+02             3.282307E+02
                   3.2400             3.254341E+02             3.254360E+02             3.254916E+02             3.254829E+02             3.279032E+02             3.274121E+02             3.279845E+02             3.274836E+02             3.287828E+02             3.281848E+02
                   3.4200             3.253947E+02             3.253969E+02             3.254517E+02             3.254431E+02             3.278625E+02             3.273719E+02             3.279443E+02             3.274435E+02             3.287426E+02             3.281448E+02
                   3.6000             3.253611E+02             3.253636E+02             3.254176E+02             3.254091E+02             3.278277E+02             3.273375E+02             3.279099E+02             3.274093E+02             3.287083E+02             3.281107E+02
                   3.7800             3.253332E+02             3.253360E+02             3.253891E+02             3.253808E+02             3.277987E+02             3.273090E+02             3.278813E+02             3.273808E+02             3.286796E+02             3.280822E+02
                   3.9600             3.253110E+02             3.253140E+02             3.253663E+02             3.253581E+02             3.277753E+02             3.272860E+02             3.278582E+02             3.273579E+02             3.286566E+02             3.280593E+02
                   4.1400             3.252942E+02             3.252975E+02             3.253490E+02             3.253408E+02             3.277574E+02             3.272686E+02             3.278406E+02             3.273405E+02             3.286390E+02             3.280419E+02
                   4.3200             3.252828E+02             3.252862E+02             3.253369E+02             3.253289E+02             3.277449E+02             3.272565E+02             3.278284E+02             3.273284E+02             3.286268E+02             3.280298E+02
                   4.5000             3.252765E+02             3.252801E+02             3.253301E+02             3.253221E+02             3.277376E+02             3.272495E+02             3.278213E+02             3.273214E+02             3.286197E+02             3.280228E+02
                   4.6800             3.252750E+02             3.252788E+02             3.253280E+02             3.253201E+02             3.277351E+02             3.272473E+02             3.278191E+02             3.273193E+02             3.286175E+02             3.280207E+02
                   4.8600             3.252776E+02             3.252816E+02             3.253302E+02             3.253223E+02             3.277367E+02             3.272493E+02             3.278210E+02             3.273213E+02             3.286195E+02             3.280228E+02
                   5.0400             3.252825E+02             3.252866E+02             3.253346E+02             3.253268E+02             3.277407E+02             3.272536E+02             3.278252E+02             3.273256E+02             3.286237E+02             3.280271E+02
                   5.2200             3.252878E+02             3.252921E+02             3.253393E+02             3.253316E+02             3.277451E+02             3.272583E+02             3.278299E+02             3.273303E+02             3.286283E+02             3.280318E+02
