                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -5.293537E-09            -2.276675E-03             1.687538E-08
                   0.1800            -4.514131E-05            -1.978578E+01             1.530650E-08
                   0.3600            -4.506434E-05            -1.984094E+01             1.379477E-08
                   0.5400            -4.501055E-05            -1.985242E+01             1.234003E-08
                   0.7200            -4.496874E-05            -1.984757E+01             1.094235E-08
                   0.9000            -4.493433E-05            -1.983745E+01             9.601763E-09
                   1.0800            -4.490539E-05            -1.982640E+01             8.318251E-09
                   1.2600            -4.488102E-05            -1.981609E+01             7.091855E-09
                   1.4400            -4.486075E-05            -1.980714E+01             5.922565E-09
                   1.6200            -4.484426E-05            -1.979973E+01             4.810430E-09
                   1.8000            -4.483133E-05            -1.979388E+01             3.755436E-09
                   1.9800            -4.482173E-05            -1.978954E+01             2.757605E-09
                   2.1600            -4.481527E-05            -1.978665E+01             1.816955E-09
                   2.3400            -4.481175E-05            -1.978511E+01             9.334895E-10
                   2.5200            -4.481098E-05            -1.978485E+01             1.072292E-10
                   2.7000            -4.481278E-05            -1.978578E+01            -6.618297E-10
                   2.8800            -4.481696E-05            -1.978782E+01            -1.373678E-09
                   3.0600            -4.482333E-05            -1.979087E+01            -2.028297E-09
                   3.2400            -4.483170E-05            -1.979485E+01            -2.625690E-09
                   3.4200            -4.484189E-05            -1.979968E+01            -3.165846E-09
                   3.6000            -4.485371E-05            -1.980526E+01            -3.648757E-09
                   3.7800            -4.486698E-05            -1.981152E+01            -4.074428E-09
                   3.9600            -4.488151E-05            -1.981837E+01            -4.442850E-09
                   4.1400            -4.489711E-05            -1.982572E+01            -4.754022E-09
                   4.3200            -4.491361E-05            -1.983349E+01            -5.007941E-09
                   4.5000            -4.493081E-05            -1.984158E+01            -5.204611E-09
                   4.6800            -4.494852E-05            -1.984992E+01            -5.344028E-09
                   4.8600            -4.496656E-05            -1.985842E+01            -5.426196E-09
                   5.0400            -4.498475E-05            -1.986698E+01            -5.451112E-09
                   5.2200            -4.500288E-05            -1.987552E+01            -5.418788E-09
                   5.4000            -4.502077E-05            -1.988396E+01            -5.329219E-09
                   5.5800            -4.503824E-05            -1.989220E+01            -5.182413E-09
                   5.7600            -4.505508E-05            -1.990016E+01            -4.978380E-09
                   5.9400            -4.507112E-05            -1.990775E+01            -4.717123E-09
                   6.1200            -4.508615E-05            -1.991487E+01            -4.398649E-09
                   6.3000            -4.509998E-05            -1.992145E+01            -4.022966E-09
                   6.4800            -4.511243E-05            -1.992738E+01            -3.590085E-09
                   6.6600            -4.512330E-05            -1.993259E+01            -3.100015E-09
                   6.8400            -4.513239E-05            -1.993697E+01            -2.552768E-09
                   7.0200            -4.513952E-05            -1.994045E+01            -1.948358E-09
                   7.2000            -4.514448E-05            -1.994293E+01            -1.286794E-09
                   7.3800            -4.514710E-05            -1.994433E+01            -5.680897E-10
                   7.5600            -4.514717E-05            -1.994455E+01             2.077388E-10
                   7.7400            -4.514451E-05            -1.994350E+01             1.040674E-09
                   7.9200            -4.513893E-05            -1.994110E+01             1.930704E-09
                   8.1000            -4.513023E-05            -1.993727E+01             2.877808E-09
                   8.2800            -4.511824E-05            -1.993191E+01             3.881968E-09
