                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             8.224435E+01             7.841375E-02             8.216594E+01             5.264676E+05             6.731549E-02             2.024836E-04             1.089577E-02             1.147760E+01
                   0.1800             8.220684E+01            -1.699718E-01             8.237682E+01             5.264676E+05            -2.063208E-01            -6.206081E-04             3.696967E-02             1.143396E+01
                   0.3600             8.203941E+01            -3.213914E-01             8.236080E+01             5.264676E+05            -4.075650E-01            -1.225942E-03             8.739949E-02             1.143524E+01
                   0.5400             8.187430E+01            -4.729247E-01             8.234723E+01             5.264676E+05            -6.088190E-01            -1.831298E-03             1.377256E-01             1.143790E+01
                   0.7200             8.171184E+01            -6.245901E-01             8.233643E+01             5.264676E+05            -8.100617E-01            -2.436610E-03             1.879082E-01             1.144185E+01
                   0.9000             8.155213E+01            -7.763455E-01             8.232847E+01             5.264675E+05            -1.011239E+00            -3.041711E-03             2.379353E-01             1.144702E+01
                   1.0800             8.139504E+01            -9.281797E-01             8.232322E+01             5.264675E+05            -1.212338E+00            -3.646559E-03             2.878051E-01             1.145322E+01
                   1.2600             8.124026E+01            -1.080119E+00             8.232038E+01             5.264675E+05            -1.413388E+00            -4.251237E-03             3.375202E-01             1.146020E+01
                   1.4400             8.108744E+01            -1.232120E+00             8.231956E+01             5.264675E+05            -1.614349E+00            -4.855625E-03             3.870847E-01             1.146758E+01
                   1.6200             8.093613E+01            -1.384173E+00             8.232030E+01             5.264675E+05            -1.815217E+00            -5.459702E-03             4.365034E-01             1.147493E+01
                   1.8000             8.078582E+01            -1.536251E+00             8.232207E+01             5.264675E+05            -2.015970E+00            -6.063402E-03             4.857821E-01             1.148177E+01
                   1.9800             8.063597E+01            -1.688357E+00             8.232432E+01             5.264675E+05            -2.216617E+00            -6.666748E-03             5.349265E-01             1.148759E+01
                   2.1600             8.048609E+01            -1.840456E+00             8.232655E+01             5.264675E+05            -2.417129E+00            -7.269652E-03             5.839430E-01             1.149194E+01
                   2.3400             8.039794E+01            -1.992540E+00             8.239048E+01             5.264675E+05            -2.617506E+00            -7.872105E-03             6.328384E-01             1.149441E+01
                   2.5200             8.032224E+01            -2.144585E+00             8.246683E+01             5.264675E+05            -2.817731E+00            -8.474051E-03             6.816197E-01             1.149475E+01
                   2.7000             8.024534E+01            -2.296570E+00             8.254191E+01             5.264675E+05            -3.017789E+00            -9.075452E-03             7.302946E-01             1.149282E+01
                   2.8800             8.016724E+01            -2.448481E+00             8.261572E+01             5.264675E+05            -3.217676E+00            -9.676282E-03             7.788709E-01             1.148869E+01
                   3.0600             8.008813E+01            -2.600292E+00             8.268842E+01             5.264675E+05            -3.417372E+00            -1.027648E-02             8.273568E-01             1.148258E+01
                   3.2400             8.000839E+01            -2.751986E+00             8.276037E+01             5.264675E+05            -3.616871E+00            -1.087603E-02             8.757612E-01             1.147491E+01
                   3.4200             7.992851E+01            -2.903544E+00             8.283205E+01             5.264675E+05            -3.816162E+00            -1.147489E-02             9.240929E-01             1.146623E+01
