                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             9.619850E+01             1.518347E-01             9.604666E+01             2.637027E+05             1.443100E-01             4.340816E-04             7.090557E-03             1.669496E+01
                   0.1800             9.583813E+01            -3.912190E-01             9.622935E+01             2.637027E+05            -4.423078E-01            -1.330451E-03             5.241934E-02             1.667794E+01
                   0.3600             9.544745E+01            -7.603016E-01             9.620776E+01             2.637027E+05            -8.737323E-01            -2.628158E-03             1.160589E-01             1.667093E+01
                   0.5400             9.506110E+01            -1.129505E+00             9.619060E+01             2.637027E+05            -1.305178E+00            -3.925913E-03             1.795987E-01             1.666399E+01
                   0.7200             9.467939E+01            -1.498791E+00             9.617818E+01             2.637027E+05            -1.736599E+00            -5.223573E-03             2.430323E-01             1.665742E+01
                   0.9000             9.430261E+01            -1.868044E+00             9.617065E+01             2.637027E+05            -2.167881E+00            -6.520780E-03             3.063575E-01             1.665143E+01
                   1.0800             9.393093E+01            -2.237237E+00             9.616817E+01             2.637027E+05            -2.598994E+00            -7.817445E-03             3.695750E-01             1.664627E+01
                   1.2600             9.356442E+01            -2.606428E+00             9.617085E+01             2.637027E+05            -3.030002E+00            -9.113744E-03             4.326868E-01             1.664214E+01
                   1.4400             9.324683E+01            -2.975533E+00             9.622236E+01             2.637027E+05            -3.460820E+00            -1.040942E-02             4.956962E-01             1.663920E+01
                   1.6200             9.301497E+01            -3.344536E+00             9.635950E+01             2.637027E+05            -3.891438E+00            -1.170444E-02             5.586068E-01             1.663755E+01
                   1.8000             9.278813E+01            -3.713384E+00             9.650151E+01             2.637027E+05            -4.321809E+00            -1.299864E-02             6.214229E-01             1.663724E+01
                   1.9800             9.256616E+01            -4.082096E+00             9.664825E+01             2.637027E+05            -4.751953E+00            -1.429209E-02             6.841491E-01             1.663825E+01
                   2.1600             9.234891E+01            -4.450604E+00             9.679952E+01             2.637027E+05            -5.181810E+00            -1.558458E-02             7.467904E-01             1.664054E+01
                   2.3400             9.213616E+01            -4.818899E+00             9.695506E+01             2.637027E+05            -5.611375E+00            -1.687611E-02             8.093520E-01             1.664399E+01
                   2.5200             9.192765E+01            -5.186940E+00             9.711459E+01             2.637027E+05            -6.040613E+00            -1.816656E-02             8.718396E-01             1.664845E+01
                   2.7000             9.172311E+01            -5.554693E+00             9.727780E+01             2.637027E+05            -6.469496E+00            -1.945583E-02             9.342589E-01             1.665375E+01
                   2.8800             9.152222E+01            -5.922138E+00             9.744436E+01             2.637027E+05            -6.898011E+00            -2.074388E-02             9.966161E-01             1.665971E+01
                   3.0600             9.132471E+01            -6.289231E+00             9.761394E+01             2.637027E+05            -7.326117E+00            -2.203059E-02             1.058917E+00             1.666612E+01
