                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             1.095475E-15             2.161419E+02             1.095475E-15             2.641500E+01             0.000000E+00             2.425569E+02             0.000000E+00             5.381854E-05             1.239087E+00             6.423545E-02             7.979930E-01             4.998306E-01             1.859898E+01             1.538031E+01             1.476376E+01             3.429350E+01
                   0.1800             2.362336E+01             2.067629E+02             1.346187E-01             2.529135E+01             2.348874E+01             2.320543E+02             0.000000E+00             2.585252E-03             1.245022E+00             6.423468E-02             8.254134E-01             3.655793E-01             1.859892E+01             1.565995E+01             1.474871E+01             3.429350E+01
                   0.3600             2.360264E+01             1.974456E+02             2.080971E-01             2.417231E+01             2.339454E+01             2.216179E+02             0.000000E+00             4.319900E-03             1.250772E+00             6.423211E-02             8.266480E-01             3.103433E-01             1.859868E+01             1.570093E+01             1.474251E+01             3.429350E+01
                   0.5400             2.357149E+01             1.881287E+02             2.585844E-01             2.305030E+01             2.331290E+01             2.111790E+02             0.000000E+00             5.826614E-03             1.256224E+00             6.422784E-02             8.279742E-01             2.551983E-01             1.859828E+01             1.574569E+01             1.473637E+01             3.429350E+01
                   0.7200             2.353669E+01             1.788136E+02             2.906475E-01             2.192566E+01             2.324604E+01             2.007393E+02             0.000000E+00             7.236042E-03             1.261368E+00             6.422186E-02             8.294004E-01             2.001358E-01             1.859772E+01             1.579423E+01             1.473056E+01             3.429350E+01
                   0.9000             2.350215E+01             1.695020E+02             3.102310E-01             2.079873E+01             2.319192E+01             1.903007E+02             0.000000E+00             8.596252E-03             1.266202E+00             6.421418E-02             8.309305E-01             1.451654E-01             1.859699E+01             1.584649E+01             1.472527E+01             3.429350E+01
                   1.0800             2.347005E+01             1.601956E+02             3.219496E-01             1.966991E+01             2.314811E+01             1.798655E+02             0.000000E+00             9.925974E-03             1.270720E+00             6.420478E-02             8.325667E-01             9.028795E-02             1.859611E+01             1.590239E+01             1.472071E+01             3.429350E+01
                   1.2600             2.344157E+01             1.508963E+02             3.288969E-01             1.853958E+01             2.311267E+01             1.694359E+02             0.000000E+00             1.123251E-02             1.274922E+00             6.419368E-02             8.343100E-01             3.549380E-02             1.859507E+01             1.596186E+01             1.471706E+01             3.429350E+01
                   1.4400             2.341725E+01             1.416065E+02             3.330195E-01             1.740818E+01             2.308423E+01             1.590147E+02             0.000000E+00             1.251871E-02             1.278805E+00             6.418088E-02             8.361597E-01             1.920348E-02             1.859386E+01             1.602478E+01             1.471445E+01             3.429350E+01
                   1.6200             2.339733E+01             1.323287E+02             3.355035E-01             1.627620E+01             2.306183E+01             1.486049E+02             0.000000E+00             1.378585E-02             1.282370E+00             6.416636E-02             8.381151E-01             7.379974E-02             1.859250E+01             1.609106E+01             1.471299E+01             3.429350E+01
                   1.8000             2.338182E+01             1.230659E+02             3.370591E-01             1.514417E+01             2.304476E+01             1.382100E+02             0.000000E+00             1.503470E-02             1.285615E+00             6.415015E-02             8.401750E-01             1.282852E-01             1.859097E+01             1.616058E+01             1.471272E+01             3.429350E+01
                   1.9800             2.337061E+01             1.138217E+02             3.381069E-01             1.401270E+01             2.303250E+01             1.278344E+02             0.000000E+00             1.626599E-02             1.288541E+00             6.413223E-02             8.423380E-01             1.826598E-01             1.858929E+01             1.623323E+01             1.471362E+01             3.429350E+01
                   2.1600             2.336354E+01             1.046007E+02             3.388937E-01             1.288249E+01             2.302465E+01             1.174832E+02             0.000000E+00             1.748046E-02             1.291149E+00             6.411261E-02             8.446026E-01             2.369107E-01             1.858744E+01             1.630890E+01             1.471564E+01             3.429350E+01
                   2.3400             2.336040E+01             9.540817E+01             3.395632E-01             1.175438E+01             2.302084E+01             1.071625E+02             0.000000E+00             1.867890E-02             1.293438E+00             6.409129E-02             8.469672E-01             2.910342E-01             1.858544E+01             1.638747E+01             1.471868E+01             3.429350E+01
                   2.5200             2.336097E+01             8.625122E+01             3.401980E-01             1.062939E+01             2.302077E+01             9.688061E+01             0.000000E+00             1.986215E-02             1.295410E+00             6.406826E-02             8.494299E-01             3.450213E-01             1.858327E+01             1.646883E+01             1.472263E+01             3.429350E+01
