                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661143E+05             2.663252E+05             2.660923E+05             6.949979E+04             6.710998E+04             3.480948E+05
                   0.1800             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661143E+05             2.663252E+05             2.660923E+05             6.954964E+04             6.715983E+04             3.482273E+05
                   0.3600             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661143E+05             2.663252E+05             2.660923E+05             6.960561E+04             6.721580E+04             3.483514E+05
                   0.5400             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661143E+05             2.663252E+05             2.660923E+05             6.965884E+04             6.726903E+04             3.484691E+05
                   0.7200             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661143E+05             2.663252E+05             2.660922E+05             6.970940E+04             6.731959E+04             3.485807E+05
                   0.9000             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661143E+05             2.663252E+05             2.660922E+05             6.975730E+04             6.736749E+04             3.486861E+05
                   1.0800             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661143E+05             2.663252E+05             2.660922E+05             6.980257E+04             6.741276E+04             3.487853E+05
                   1.2600             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661143E+05             2.663252E+05             2.660922E+05             6.984521E+04             6.745540E+04             3.488784E+05
                   1.4400             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661143E+05             2.663252E+05             2.660922E+05             6.988522E+04             6.749541E+04             3.489654E+05
                   1.6200             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661143E+05             2.663252E+05             2.660922E+05             6.992260E+04             6.753278E+04             3.490463E+05
                   1.8000             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661142E+05             2.663251E+05             2.660922E+05             6.995732E+04             6.756750E+04             3.491213E+05
                   1.9800             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661142E+05             2.663251E+05             2.660922E+05             6.998937E+04             6.759955E+04             3.491902E+05
                   2.1600             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661142E+05             2.663251E+05             2.660922E+05             7.001874E+04             6.762893E+04             3.492533E+05
                   2.3400             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661142E+05             2.663251E+05             2.660922E+05             7.004542E+04             6.765561E+04             3.493105E+05
                   2.5200             2.640104E+05             2.645160E+05             2.645151E+05             2.637027E+05             2.661142E+05             2.663251E+05             2.660922E+05             7.006942E+04             6.767961E+04             3.493618E+05
