                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             3.284777E-05             1.006904E+02             3.044190E+02             3.433874E+05             1.152600E+00             4.307467E+05             3.903238E+03             1.874953E-05             1.006532E+03             2.671169E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   0.1800             3.284772E-05             1.006904E+02             3.044178E+02             3.433875E+05             1.146628E+00             4.307466E+05             3.904729E+03             1.874939E-05             1.006524E+03             2.671143E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   0.3600             3.284766E-05             1.006904E+02             3.044179E+02             3.433876E+05             1.146630E+00             4.307468E+05             3.904729E+03             1.874940E-05             1.006524E+03             2.671144E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   0.5400             3.284759E-05             1.006904E+02             3.044181E+02             3.433877E+05             1.146632E+00             4.307469E+05             3.904729E+03             1.874941E-05             1.006524E+03             2.671145E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   0.7200             3.284752E-05             1.006904E+02             3.044182E+02             3.433878E+05             1.146634E+00             4.307471E+05             3.904729E+03             1.874942E-05             1.006524E+03             2.671147E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   0.9000             3.284744E-05             1.006904E+02             3.044184E+02             3.433880E+05             1.146637E+00             4.307473E+05             3.904729E+03             1.874943E-05             1.006524E+03             2.671148E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   1.0800             3.284736E-05             1.006904E+02             3.044186E+02             3.433881E+05             1.146640E+00             4.307475E+05             3.904728E+03             1.874944E-05             1.006524E+03             2.671150E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   1.2600             3.284727E-05             1.006904E+02             3.044189E+02             3.433883E+05             1.146643E+00             4.307477E+05             3.904728E+03             1.874945E-05             1.006524E+03             2.671151E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   1.4400             3.284717E-05             1.006904E+02             3.044191E+02             3.433884E+05             1.146647E+00             4.307480E+05             3.904728E+03             1.874946E-05             1.006524E+03             2.671153E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   1.6200             3.284707E-05             1.006904E+02             3.044194E+02             3.433886E+05             1.146650E+00             4.307482E+05             3.904728E+03             1.874947E-05             1.006525E+03             2.671155E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   1.8000             3.284696E-05             1.006904E+02             3.044196E+02             3.433888E+05             1.146654E+00             4.307485E+05             3.904727E+03             1.874948E-05             1.006525E+03             2.671157E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   1.9800             3.284685E-05             1.006904E+02             3.044199E+02             3.433890E+05             1.146658E+00             4.307488E+05             3.904727E+03             1.874950E-05             1.006525E+03             2.671159E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   2.1600             3.284672E-05             1.006904E+02             3.044202E+02             3.433892E+05             1.146662E+00             4.307491E+05             3.904727E+03             1.874951E-05             1.006525E+03             2.671161E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   2.3400             3.284659E-05             1.006904E+02             3.044206E+02             3.433895E+05             1.146667E+00             4.307494E+05             3.904726E+03             1.874953E-05             1.006525E+03             2.671164E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   2.5200             3.284646E-05             1.006904E+02             3.044209E+02             3.433897E+05             1.146672E+00             4.307498E+05             3.904726E+03             1.874954E-05             1.006525E+03             2.671166E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   2.7000             3.284631E-05             1.006904E+02             3.044213E+02             3.433900E+05             1.146677E+00             4.307501E+05             3.904725E+03             1.874956E-05             1.006525E+03             2.671169E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   2.8800             3.284616E-05             1.006904E+02             3.044216E+02             3.433902E+05             1.146682E+00             4.307505E+05             3.904725E+03             1.874958E-05             1.006525E+03             2.671172E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   3.0600             3.284600E-05             1.006904E+02             3.044220E+02             3.433905E+05             1.146688E+00             4.307509E+05             3.904724E+03             1.874960E-05             1.006525E+03             2.671175E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   3.2400             3.284583E-05             1.006904E+02             3.044225E+02             3.433908E+05             1.146693E+00             4.307513E+05             3.904724E+03             1.874962E-05             1.006525E+03             2.671178E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   3.4200             3.284565E-05             1.006904E+02             3.044229E+02             3.433911E+05             1.146700E+00             4.307518E+05             3.904723E+03             1.874964E-05             1.006525E+03             2.671181E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   3.6000             3.284547E-05             1.006904E+02             3.044234E+02             3.433915E+05             1.146706E+00             4.307522E+05             3.904723E+03             1.874966E-05             1.006525E+03             2.671185E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   3.7800             3.284528E-05             1.006904E+02             3.044238E+02             3.433918E+05             1.146713E+00             4.307527E+05             3.904722E+03             1.874969E-05             1.006525E+03             2.671188E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   3.9600             3.284507E-05             1.006904E+02             3.044243E+02             3.433922E+05             1.146720E+00             4.307532E+05             3.904722E+03             1.874971E-05             1.006525E+03             2.671192E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   4.1400             3.284486E-05             1.006904E+02             3.044249E+02             3.433926E+05             1.146727E+00             4.307537E+05             3.904721E+03             1.874973E-05             1.006525E+03             2.671196E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   4.3200             3.284464E-05             1.006904E+02             3.044254E+02             3.433930E+05             1.146735E+00             4.307543E+05             3.904721E+03             1.874976E-05             1.006525E+03             2.671200E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   4.5000             3.284441E-05             1.006904E+02             3.044260E+02             3.433934E+05             1.146743E+00             4.307549E+05             3.904720E+03             1.874979E-05             1.006525E+03             2.671204E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   4.6800             3.284417E-05             1.006904E+02             3.044266E+02             3.433938E+05             1.146751E+00             4.307555E+05             3.904719E+03             1.874982E-05             1.006525E+03             2.671209E-02             3.766410E-05             0.000000E+00             0.000000E+00
                   4.8600             3.284392E-05             1.006904E+02             3.044272E+02             3.433942E+05             1.146760E+00             4.307561E+05             3.904718E+03             1.874985E-05             1.006525E+03             2.671213E-02             3.766410E-05             0.000000E+00             0.000000E+00
