                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             1.025944E-03             1.522482E+01             0.000000E+00             1.888322E+00             1.717524E+03
                   0.1800             2.701960E-02             1.524487E+01             0.000000E+00             1.808507E+00             1.717622E+03
                   0.3600             4.636171E-02             1.526746E+01             0.000000E+00             1.786990E+00             1.717647E+03
                   0.5400             6.364146E-02             1.528898E+01             0.000000E+00             1.773930E+00             1.717661E+03
                   0.7200             7.988297E-02             1.530921E+01             0.000000E+00             1.766107E+00             1.717669E+03
                   0.9000             9.549690E-02             1.532803E+01             0.000000E+00             1.761446E+00             1.717673E+03
                   1.0800             1.106708E-01             1.534535E+01             0.000000E+00             1.758665E+00             1.717674E+03
                   1.2600             1.254989E-01             1.536113E+01             0.000000E+00             1.756990E+00             1.717675E+03
                   1.4400             1.400343E-01             1.537535E+01             0.000000E+00             1.755961E+00             1.717674E+03
                   1.6200             1.543110E-01             1.538801E+01             0.000000E+00             1.755306E+00             1.717673E+03
                   1.8000             1.683540E-01             1.539910E+01             0.000000E+00             1.754865E+00             1.717672E+03
                   1.9800             1.821833E-01             1.540862E+01             0.000000E+00             1.754545E+00             1.717671E+03
                   2.1600             1.958162E-01             1.541659E+01             0.000000E+00             1.754292E+00             1.717670E+03
                   2.3400             2.092678E-01             1.542302E+01             0.000000E+00             1.754076E+00             1.717669E+03
                   2.5200             2.225515E-01             1.542792E+01             0.000000E+00             1.753877E+00             1.717669E+03
                   2.7000             2.356796E-01             1.543130E+01             0.000000E+00             1.753686E+00             1.717668E+03
                   2.8800             2.486627E-01             1.543318E+01             0.000000E+00             1.753498E+00             1.717667E+03
                   3.0600             2.615107E-01             1.543357E+01             0.000000E+00             1.753309E+00             1.717667E+03
                   3.2400             2.742323E-01             1.543249E+01             0.000000E+00             1.753120E+00             1.717667E+03
                   3.4200             2.868356E-01             1.542997E+01             0.000000E+00             1.752928E+00             1.717667E+03
                   3.6000             2.993277E-01             1.542604E+01             0.000000E+00             1.752736E+00             1.717666E+03
                   3.7800             3.117152E-01             1.542074E+01             0.000000E+00             1.752542E+00             1.717667E+03
                   3.9600             3.240041E-01             1.541415E+01             0.000000E+00             1.752348E+00             1.717667E+03
                   4.1400             3.361999E-01             1.540639E+01             0.000000E+00             1.752153E+00             1.717667E+03
                   4.3200             3.483078E-01             1.539774E+01             0.000000E+00             1.751956E+00             1.717667E+03
                   4.5000             3.603325E-01             1.538865E+01             0.000000E+00             1.751758E+00             1.717668E+03
                   4.6800             3.722784E-01             1.537951E+01             0.000000E+00             1.751555E+00             1.717668E+03
                   4.8600             3.841497E-01             1.537043E+01             0.000000E+00             1.751350E+00             1.717669E+03
                   5.0400             3.959503E-01             1.536143E+01             0.000000E+00             1.751143E+00             1.717669E+03
                   5.2200             4.076841E-01             1.535250E+01             0.000000E+00             1.750934E+00             1.717669E+03
                   5.4000             4.193544E-01             1.534364E+01             0.000000E+00             1.750725E+00             1.717670E+03
