                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             8.273363E-02             7.489454E-04             2.252812E-06             3.679882E-05             7.879970E-04             4.984663E-01             8.664407E-02             4.992543E-01
                   0.1800             8.423792E-02            -2.295505E-03            -6.904823E-06             2.720477E-04            -2.030362E-03             4.994144E-01             8.655576E-02             4.973841E-01
                   0.3600             8.445848E-02            -4.534527E-03            -1.363971E-05             6.023265E-04            -3.945840E-03             4.993024E-01             8.651939E-02             4.953565E-01
                   0.5400             8.469955E-02            -6.773658E-03            -2.037484E-05             9.320877E-04            -5.861945E-03             4.992134E-01             8.648335E-02             4.933514E-01
                   0.7200             8.496106E-02            -9.012665E-03            -2.710948E-05             1.261297E-03            -7.778477E-03             4.991489E-01             8.644926E-02             4.913704E-01
                   0.9000             8.524267E-02            -1.125094E-02            -3.384177E-05             1.589945E-03            -9.694840E-03             4.991098E-01             8.641819E-02             4.894150E-01
                   1.0800             8.554399E-02            -1.348835E-02            -4.057125E-05             1.918033E-03            -1.161089E-02             4.990969E-01             8.639140E-02             4.874861E-01
                   1.2600             8.586460E-02            -1.572521E-02            -4.729883E-05             2.245573E-03            -1.352693E-02             4.991108E-01             8.636998E-02             4.855839E-01
                   1.4400             8.620393E-02            -1.796109E-02            -5.402319E-05             2.572582E-03            -1.544253E-02             4.993782E-01             8.635472E-02             4.839357E-01
                   1.6200             8.656141E-02            -2.019592E-02            -6.074410E-05             2.899077E-03            -1.735759E-02             5.000899E-01             8.634614E-02             4.827323E-01
                   1.8000             8.693645E-02            -2.242947E-02            -6.746079E-05             3.225082E-03            -1.927185E-02             5.008269E-01             8.634452E-02             4.815551E-01
                   1.9800             8.732846E-02            -2.466185E-02            -7.417357E-05             3.550621E-03            -2.118541E-02             5.015885E-01             8.634979E-02             4.804031E-01
                   2.1600             8.773683E-02            -2.689274E-02            -8.088141E-05             3.875719E-03            -2.309790E-02             5.023735E-01             8.636166E-02             4.792756E-01
                   2.3400             8.816094E-02            -2.912211E-02            -8.758424E-05             4.200404E-03            -2.500929E-02             5.031808E-01             8.637954E-02             4.781715E-01
                   2.5200             8.860019E-02            -3.134978E-02            -9.428144E-05             4.524704E-03            -2.691936E-02             5.040087E-01             8.640269E-02             4.770894E-01
                   2.7000             8.905396E-02            -3.357562E-02            -1.009726E-04             4.848650E-03            -2.882794E-02             5.048557E-01             8.643021E-02             4.760278E-01
                   2.8800             8.952167E-02            -3.579954E-02            -1.076573E-04             5.172273E-03            -3.073492E-02             5.057202E-01             8.646112E-02             4.749852E-01
                   3.0600             9.000271E-02            -3.802134E-02            -1.143351E-04             5.495606E-03            -3.264007E-02             5.066003E-01             8.649443E-02             4.739602E-01
                   3.2400             9.049653E-02            -4.024094E-02            -1.210056E-04             5.818681E-03            -3.454327E-02             5.074943E-01             8.652911E-02             4.729511E-01
