                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.679531E-01             7.299018E-02             9.067524E-01             2.136064E+01             1.766405E+01             3.092348E-03             2.135755E+01             3.877932E+01             0.000000E+00
                   0.1800             4.154045E-01             7.298930E-02             9.379099E-01             2.136057E+01             1.798521E+01             3.097945E-03             2.135747E+01             3.877932E+01             0.000000E+00
                   0.3600             3.526404E-01             7.298639E-02             9.393129E-01             2.136029E+01             1.803227E+01             3.114727E-03             2.135718E+01             3.877932E+01             0.000000E+00
                   0.5400             2.899796E-01             7.298153E-02             9.408198E-01             2.135983E+01             1.808368E+01             3.142694E-03             2.135669E+01             3.877932E+01             0.000000E+00
                   0.7200             2.274126E-01             7.297474E-02             9.424403E-01             2.135919E+01             1.813943E+01             3.181847E-03             2.135600E+01             3.877932E+01             0.000000E+00
                   0.9000             1.649502E-01             7.296600E-02             9.441790E-01             2.135836E+01             1.819945E+01             3.232183E-03             2.135512E+01             3.877932E+01             0.000000E+00
                   1.0800             1.025934E-01             7.295533E-02             9.460382E-01             2.135734E+01             1.826365E+01             3.293699E-03             2.135405E+01             3.877932E+01             0.000000E+00
                   1.2600             4.033129E-02             7.294271E-02             9.480191E-01             2.135614E+01             1.833195E+01             3.366392E-03             2.135278E+01             3.877932E+01             0.000000E+00
                   1.4400             2.182075E-02             7.292816E-02             9.501209E-01             2.135476E+01             1.840421E+01             3.450257E-03             2.135131E+01             3.877932E+01             0.000000E+00
                   1.6200             8.385799E-02             7.291167E-02             9.523428E-01             2.135319E+01             1.848033E+01             3.545292E-03             2.134964E+01             3.877932E+01             0.000000E+00
                   1.8000             1.457693E-01             7.289325E-02             9.546834E-01             2.135144E+01             1.856017E+01             3.651490E-03             2.134779E+01             3.877932E+01             0.000000E+00
                   1.9800             2.075547E-01             7.287289E-02             9.571413E-01             2.134950E+01             1.864361E+01             3.768845E-03             2.134573E+01             3.877932E+01             0.000000E+00
                   2.1600             2.691996E-01             7.285059E-02             9.597145E-01             2.134738E+01             1.873051E+01             3.897352E-03             2.134349E+01             3.877932E+01             0.000000E+00
                   2.3400             3.306996E-01             7.282636E-02             9.624013E-01             2.134508E+01             1.882075E+01             4.037004E-03             2.134104E+01             3.877932E+01             0.000000E+00
                   2.5200             3.920446E-01             7.280020E-02             9.651997E-01             2.134259E+01             1.891419E+01             4.187792E-03             2.133841E+01             3.877932E+01             0.000000E+00
                   2.7000             4.532262E-01             7.277211E-02             9.681075E-01             2.133992E+01             1.901070E+01             4.349710E-03             2.133557E+01             3.877932E+01             0.000000E+00
                   2.8800             5.142381E-01             7.274210E-02             9.711228E-01             2.133707E+01             1.911016E+01             4.522748E-03             2.133255E+01             3.877932E+01             0.000000E+00
                   3.0600             5.750702E-01             7.271016E-02             9.742433E-01             2.133404E+01             1.921244E+01             4.706897E-03             2.132933E+01             3.877932E+01             0.000000E+00
                   3.2400             6.357167E-01             7.267629E-02             9.774666E-01             2.133082E+01             1.931741E+01             4.902148E-03             2.132592E+01             3.877932E+01             0.000000E+00
                   3.4200             6.961712E-01             7.264051E-02             9.807907E-01             2.132742E+01             1.942496E+01             5.108489E-03             2.132231E+01             3.877932E+01             0.000000E+00
                   3.6000             7.564272E-01             7.260280E-02             9.842128E-01             2.132384E+01             1.953496E+01             5.325910E-03             2.131851E+01             3.877932E+01             0.000000E+00
                   3.7800             8.164800E-01             7.256318E-02             9.877304E-01             2.132008E+01             1.964731E+01             5.554399E-03             2.131452E+01             3.877932E+01             0.000000E+00
                   3.9600             8.763300E-01             7.252164E-02             9.913405E-01             2.131613E+01             1.976188E+01             5.793944E-03             2.131034E+01             3.877932E+01             0.000000E+00
                   4.1400             9.359813E-01             7.247820E-02             9.950393E-01             2.131201E+01             1.987858E+01             6.044532E-03             2.130596E+01             3.877932E+01             0.000000E+00
                   4.3200             9.954569E-01             7.243284E-02             9.988216E-01             2.130770E+01             1.999729E+01             6.306149E-03             2.130140E+01             3.877932E+01             0.000000E+00
                   4.5000             1.054802E+00             7.238558E-02             1.002680E+00             2.130322E+01             2.011792E+01             6.578782E-03             2.129664E+01             3.877932E+01             0.000000E+00
