                             Degree                         Volume[m3]                    I.Pressure[kPa]                   I.Temperature[K]                         I.Mass[kg]
                             0.0000                       5.000000E-08                       1.006904E+02                       3.039742E+02                       5.771454E-08
                             0.1800                       5.005066E-08                       1.006904E+02                       3.039742E+02                       5.777301E-08
                             0.3600                       5.009648E-08                       1.006904E+02                       3.039742E+02                       5.782590E-08
                             0.5400                       5.013763E-08                       1.006904E+02                       3.039742E+02                       5.787340E-08
                             0.7200                       5.017429E-08                       1.006904E+02                       3.039742E+02                       5.791572E-08
                             0.9000                       5.020665E-08                       1.006904E+02                       3.039742E+02                       5.795308E-08
                             1.0800                       5.023489E-08                       1.006904E+02                       3.039742E+02                       5.798567E-08
                             1.2600                       5.025918E-08                       1.006904E+02                       3.039742E+02                       5.801370E-08
                             1.4400                       5.027970E-08                       1.006904E+02                       3.039742E+02                       5.803739E-08
                             1.6200                       5.029663E-08                       1.006904E+02                       3.039742E+02                       5.805693E-08
                             1.8000                       5.031015E-08                       1.006904E+02                       3.039742E+02                       5.807254E-08
                             1.9800                       5.032045E-08                       1.006904E+02                       3.039742E+02                       5.808442E-08
                             2.1600                       5.032769E-08                       1.006904E+02                       3.039742E+02                       5.809279E-08
                             2.3400                       5.033207E-08                       1.006904E+02                       3.039742E+02                       5.809784E-08
                             2.5200                       5.033375E-08                       1.006904E+02                       3.039742E+02                       5.809978E-08
                             2.7000                       5.033292E-08                       1.006904E+02                       3.039742E+02                       5.809883E-08
                             2.8800                       5.032977E-08                       1.006904E+02                       3.039742E+02                       5.809518E-08
                             3.0600                       5.032446E-08                       1.006904E+02                       3.039742E+02                       5.808906E-08
                             3.2400                       5.031718E-08                       1.006904E+02                       3.039742E+02                       5.808066E-08
                             3.4200                       5.030811E-08                       1.006904E+02                       3.039742E+02                       5.807019E-08
                             3.6000                       5.029743E-08                       1.006904E+02                       3.039742E+02                       5.805786E-08
                             3.7800                       5.028532E-08                       1.006904E+02                       3.039742E+02                       5.804388E-08
                             3.9600                       5.027195E-08                       1.006904E+02                       3.039742E+02                       5.802845E-08
                             4.1400                       5.025752E-08                       1.006904E+02                       3.039742E+02                       5.801178E-08
                             4.3200                       5.024219E-08                       1.006904E+02                       3.039742E+02                       5.799409E-08
                             4.5000                       5.022615E-08                       1.006904E+02                       3.039742E+02                       5.797557E-08
                             4.6800                       5.020957E-08                       1.006904E+02                       3.039742E+02                       5.795644E-08
                             4.8600                       5.019265E-08                       1.006904E+02                       3.039742E+02                       5.793691E-08
                             5.0400                       5.017555E-08                       1.006904E+02                       3.039742E+02                       5.791717E-08
                             5.2200                       5.015845E-08                       1.006904E+02                       3.039742E+02                       5.789744E-08
                             5.4000                       5.014155E-08                       1.006904E+02                       3.039742E+02                       5.787793E-08
