                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   4.3200             3.269874E+02             3.270389E+02             3.271526E+02             3.271788E+02             3.304271E+02             3.297870E+02             3.306395E+02             3.299769E+02             3.318321E+02             3.310240E+02
                   4.5000             3.269855E+02             3.270373E+02             3.271523E+02             3.271784E+02             3.304238E+02             3.297843E+02             3.306390E+02             3.299764E+02             3.318314E+02             3.310234E+02
                   4.6800             3.269839E+02             3.270361E+02             3.271520E+02             3.271782E+02             3.304208E+02             3.297818E+02             3.306386E+02             3.299761E+02             3.318309E+02             3.310230E+02
                   4.8600             3.269824E+02             3.270349E+02             3.271519E+02             3.271780E+02             3.304180E+02             3.297796E+02             3.306383E+02             3.299758E+02             3.318305E+02             3.310226E+02
                   5.0400             3.269811E+02             3.270338E+02             3.271517E+02             3.271778E+02             3.304153E+02             3.297774E+02             3.306379E+02             3.299755E+02             3.318300E+02             3.310222E+02
                   5.2200             3.269798E+02             3.270328E+02             3.271515E+02             3.271776E+02             3.304128E+02             3.297754E+02             3.306376E+02             3.299752E+02             3.318296E+02             3.310218E+02
                   5.4000             3.269786E+02             3.270319E+02             3.271513E+02             3.271774E+02             3.304104E+02             3.297735E+02             3.306372E+02             3.299749E+02             3.318291E+02             3.310214E+02
                   5.5800             3.269775E+02             3.270310E+02             3.271510E+02             3.271772E+02             3.304081E+02             3.297717E+02             3.306369E+02             3.299746E+02             3.318286E+02             3.310210E+02
                   5.7600             3.269765E+02             3.270302E+02             3.271508E+02             3.271770E+02             3.304059E+02             3.297699E+02             3.306365E+02             3.299742E+02             3.318281E+02             3.310205E+02
                   5.9400             3.269755E+02             3.270294E+02             3.271505E+02             3.271767E+02             3.304038E+02             3.297683E+02             3.306361E+02             3.299738E+02             3.318276E+02             3.310200E+02
                   6.1200             3.269745E+02             3.270287E+02             3.271502E+02             3.271764E+02             3.304018E+02             3.297666E+02             3.306356E+02             3.299734E+02             3.318270E+02             3.310195E+02
                   6.3000             3.269736E+02             3.270279E+02             3.271499E+02             3.271761E+02             3.303998E+02             3.297650E+02             3.306351E+02             3.299730E+02             3.318264E+02             3.310190E+02
                   6.4800             3.269727E+02             3.270272E+02             3.271495E+02             3.271757E+02             3.303979E+02             3.297635E+02             3.306346E+02             3.299725E+02             3.318258E+02             3.310184E+02
                   6.6600             3.269718E+02             3.270264E+02             3.271491E+02             3.271753E+02             3.303960E+02             3.297620E+02             3.306341E+02             3.299720E+02             3.318251E+02             3.310178E+02
                   6.8400             3.269710E+02             3.270257E+02             3.271486E+02             3.271749E+02             3.303942E+02             3.297605E+02             3.306335E+02             3.299715E+02             3.318244E+02             3.310172E+02
                   7.0200             3.269701E+02             3.270250E+02             3.271482E+02             3.271744E+02             3.303923E+02             3.297590E+02             3.306328E+02             3.299709E+02             3.318236E+02             3.310165E+02
                   7.2000             3.269692E+02             3.270242E+02             3.271476E+02             3.271738E+02             3.303905E+02             3.297575E+02             3.306322E+02             3.299702E+02             3.318228E+02             3.310157E+02
                   7.3800             3.269683E+02             3.270234E+02             3.271470E+02             3.271732E+02             3.303887E+02             3.297560E+02             3.306314E+02             3.299695E+02             3.318220E+02             3.310149E+02
                   7.5600             3.269673E+02             3.270226E+02             3.271463E+02             3.271726E+02             3.303869E+02             3.297545E+02             3.306306E+02             3.299688E+02             3.318211E+02             3.310141E+02
                   7.7400             3.269664E+02             3.270217E+02             3.271456E+02             3.271719E+02             3.303850E+02             3.297530E+02             3.306298E+02             3.299680E+02             3.318201E+02             3.310132E+02
                   7.9200             3.269653E+02             3.270208E+02             3.271448E+02             3.271711E+02             3.303832E+02             3.297514E+02             3.306289E+02             3.299671E+02             3.318191E+02             3.310122E+02
                   8.1000             3.269643E+02             3.270198E+02             3.271440E+02             3.271703E+02             3.303813E+02             3.297498E+02             3.306279E+02             3.299662E+02             3.318180E+02             3.310111E+02
                   8.2800             3.269631E+02             3.270187E+02             3.271431E+02             3.271694E+02             3.303794E+02             3.297482E+02             3.306268E+02             3.299651E+02             3.318168E+02             3.310100E+02
                   8.4600             3.269619E+02             3.270176E+02             3.271421E+02             3.271684E+02             3.303774E+02             3.297465E+02             3.306257E+02             3.299640E+02             3.318155E+02             3.310088E+02
                   8.6400             3.269607E+02             3.270164E+02             3.271410E+02             3.271673E+02             3.303753E+02             3.297447E+02             3.306245E+02             3.299629E+02             3.318142E+02             3.310076E+02
                   8.8200             3.269593E+02             3.270152E+02             3.271399E+02             3.271662E+02             3.303732E+02             3.297429E+02             3.306232E+02             3.299616E+02             3.318128E+02             3.310062E+02
                   9.0000             3.269579E+02             3.270138E+02             3.271386E+02             3.271650E+02             3.303711E+02             3.297410E+02             3.306218E+02             3.299603E+02             3.318113E+02             3.310048E+02
                   9.1800             3.269563E+02             3.270124E+02             3.271373E+02             3.271636E+02             3.303688E+02             3.297390E+02             3.306203E+02             3.299589E+02             3.318097E+02             3.310033E+02
                   9.3600             3.269547E+02             3.270108E+02             3.271359E+02             3.271622E+02             3.303665E+02             3.297369E+02             3.306188E+02             3.299574E+02             3.318081E+02             3.310016E+02
                   9.5400             3.269529E+02             3.270091E+02             3.271344E+02             3.271607E+02             3.303640E+02             3.297347E+02             3.306171E+02             3.299558E+02             3.318063E+02             3.309999E+02
                   9.7200             3.269511E+02             3.270073E+02             3.271328E+02             3.271592E+02             3.303615E+02             3.297324E+02             3.306154E+02             3.299541E+02             3.318044E+02             3.309981E+02
                   9.9000             3.269491E+02             3.270054E+02             3.271311E+02             3.271575E+02             3.303589E+02             3.297300E+02             3.306135E+02             3.299523E+02             3.318025E+02             3.309962E+02
                  10.0800             3.269470E+02             3.270034E+02             3.271293E+02             3.271557E+02             3.303561E+02             3.297274E+02             3.306116E+02             3.299504E+02             3.318004E+02             3.309942E+02
                  10.2600             3.269447E+02             3.270012E+02             3.271274E+02             3.271538E+02             3.303532E+02             3.297248E+02             3.306095E+02             3.299483E+02             3.317982E+02             3.309921E+02
                  10.4400             3.269423E+02             3.269989E+02             3.271254E+02             3.271518E+02             3.303502E+02             3.297220E+02             3.306074E+02             3.299462E+02             3.317959E+02             3.309899E+02
                  10.6200             3.269398E+02             3.269965E+02             3.271233E+02             3.271496E+02             3.303471E+02             3.297191E+02             3.306051E+02             3.299440E+02             3.317935E+02             3.309875E+02
                  10.8000             3.269371E+02             3.269938E+02             3.271210E+02             3.271474E+02             3.303438E+02             3.297160E+02             3.306027E+02             3.299416E+02             3.317910E+02             3.309851E+02
                  10.9800             3.269343E+02             3.269911E+02             3.271187E+02             3.271451E+02             3.303404E+02             3.297128E+02             3.306002E+02             3.299392E+02             3.317884E+02             3.309825E+02
                  11.1600             3.269313E+02             3.269882E+02             3.271162E+02             3.271426E+02             3.303368E+02             3.297095E+02             3.305976E+02             3.299366E+02             3.317856E+02             3.309798E+02
                  11.3400             3.269281E+02             3.269851E+02             3.271136E+02             3.271400E+02             3.303331E+02             3.297060E+02             3.305948E+02             3.299339E+02             3.317827E+02             3.309770E+02
                  11.5200             3.269248E+02             3.269818E+02             3.271109E+02             3.271373E+02             3.303292E+02             3.297023E+02             3.305919E+02             3.299311E+02             3.317797E+02             3.309740E+02
                  11.7000             3.269213E+02             3.269784E+02             3.271081E+02             3.271345E+02             3.303251E+02             3.296984E+02             3.305889E+02             3.299281E+02             3.317766E+02             3.309709E+02
                  11.8800             3.269176E+02             3.269748E+02             3.271051E+02             3.271315E+02             3.303209E+02             3.296944E+02             3.305858E+02             3.299250E+02             3.317733E+02             3.309677E+02
                  12.0600             3.269137E+02             3.269710E+02             3.271020E+02             3.271284E+02             3.303165E+02             3.296903E+02             3.305825E+02             3.299218E+02             3.317699E+02             3.309644E+02
                  12.2400             3.269096E+02             3.269670E+02             3.270988E+02             3.271252E+02             3.303120E+02             3.296859E+02             3.305791E+02             3.299184E+02             3.317663E+02             3.309609E+02
                  12.4200             3.269054E+02             3.269629E+02             3.270954E+02             3.271219E+02             3.303072E+02             3.296814E+02             3.305756E+02             3.299150E+02             3.317627E+02             3.309573E+02
                  12.6000             3.269009E+02             3.269586E+02             3.270919E+02             3.271184E+02             3.303023E+02             3.296767E+02             3.305719E+02             3.299114E+02             3.317589E+02             3.309536E+02
                  12.7800             3.268963E+02             3.269540E+02             3.270883E+02             3.271148E+02             3.302972E+02             3.296718E+02             3.305681E+02             3.299076E+02             3.317549E+02             3.309497E+02
                  12.9600             3.268914E+02             3.269493E+02             3.270846E+02             3.271110E+02             3.302919E+02             3.296667E+02             3.305642E+02             3.299037E+02             3.317508E+02             3.309457E+02
                  13.1400             3.268864E+02             3.269444E+02             3.270807E+02             3.271072E+02             3.302864E+02             3.296615E+02             3.305601E+02             3.298997E+02             3.317466E+02             3.309415E+02
                  13.3200             3.268812E+02             3.269393E+02             3.270767E+02             3.271032E+02             3.302808E+02             3.296560E+02             3.305559E+02             3.298956E+02             3.317422E+02             3.309372E+02
                  13.5000             3.268757E+02             3.269340E+02             3.270725E+02             3.270990E+02             3.302749E+02             3.296504E+02             3.305516E+02             3.298913E+02             3.317377E+02             3.309328E+02
                  13.6800             3.268701E+02             3.269284E+02             3.270682E+02             3.270947E+02             3.302689E+02             3.296446E+02             3.305471E+02             3.298869E+02             3.317331E+02             3.309282E+02
                  13.8600             3.268643E+02             3.269227E+02             3.270638E+02             3.270903E+02             3.302626E+02             3.296385E+02             3.305425E+02             3.298823E+02             3.317283E+02             3.309235E+02
                  14.0400             3.268582E+02             3.269169E+02             3.270593E+02             3.270858E+02             3.302562E+02             3.296323E+02             3.305377E+02             3.298776E+02             3.317234E+02             3.309187E+02
                  14.2200             3.268520E+02             3.269108E+02             3.270546E+02             3.270811E+02             3.302496E+02             3.296260E+02             3.305329E+02             3.298728E+02             3.317183E+02             3.309137E+02
                  14.4000             3.268456E+02             3.269045E+02             3.270498E+02             3.270763E+02             3.302428E+02             3.296194E+02             3.305278E+02             3.298678E+02             3.317131E+02             3.309086E+02
                  14.5800             3.268389E+02             3.268980E+02             3.270449E+02             3.270714E+02             3.302359E+02             3.296126E+02             3.305227E+02             3.298627E+02             3.317078E+02             3.309033E+02
                  14.7600             3.268321E+02             3.268913E+02             3.270398E+02             3.270663E+02             3.302287E+02             3.296057E+02             3.305174E+02             3.298575E+02             3.317023E+02             3.308979E+02
                  14.9400             3.268251E+02             3.268845E+02             3.270346E+02             3.270612E+02             3.302214E+02             3.295986E+02             3.305120E+02             3.298521E+02             3.316967E+02             3.308924E+02
                  15.1200             3.268179E+02             3.268774E+02             3.270293E+02             3.270559E+02             3.302139E+02             3.295913E+02             3.305064E+02             3.298467E+02             3.316910E+02             3.308868E+02
                  15.3000             3.268105E+02             3.268702E+02             3.270239E+02             3.270504E+02             3.302062E+02             3.295838E+02             3.305008E+02             3.298411E+02             3.316851E+02             3.308810E+02
                  15.4800             3.268030E+02             3.268628E+02             3.270183E+02             3.270449E+02             3.301983E+02             3.295762E+02             3.304950E+02             3.298353E+02             3.316791E+02             3.308751E+02
                  15.6600             3.267952E+02             3.268552E+02             3.270126E+02             3.270392E+02             3.301903E+02             3.295684E+02             3.304891E+02             3.298295E+02             3.316730E+02             3.308691E+02
                  15.8400             3.267873E+02             3.268475E+02             3.270068E+02             3.270335E+02             3.301821E+02             3.295604E+02             3.304830E+02             3.298235E+02             3.316668E+02             3.308629E+02
                  16.0200             3.267792E+02             3.268396E+02             3.270009E+02             3.270276E+02             3.301737E+02             3.295523E+02             3.304769E+02             3.298175E+02             3.316604E+02             3.308567E+02
                  16.2000             3.267709E+02             3.268315E+02             3.269949E+02             3.270216E+02             3.301652E+02             3.295441E+02             3.304706E+02             3.298113E+02             3.316540E+02             3.308503E+02
                  16.3800             3.267625E+02             3.268232E+02             3.269888E+02             3.270155E+02             3.301566E+02             3.295356E+02             3.304643E+02             3.298050E+02             3.316474E+02             3.308438E+02
                  16.5600             3.267539E+02             3.268149E+02             3.269826E+02             3.270093E+02             3.301478E+02             3.295271E+02             3.304578E+02             3.297986E+02             3.316407E+02             3.308372E+02
                  16.7400             3.267452E+02             3.268063E+02             3.269763E+02             3.270030E+02             3.301388E+02             3.295184E+02             3.304512E+02             3.297921E+02             3.316339E+02             3.308305E+02
                  16.9200             3.267364E+02             3.267977E+02             3.269699E+02             3.269966E+02             3.301298E+02             3.295095E+02             3.304445E+02             3.297855E+02             3.316270E+02             3.308237E+02
                  17.1000             3.267274E+02             3.267888E+02             3.269634E+02             3.269902E+02             3.301206E+02             3.295006E+02             3.304377E+02             3.297788E+02             3.316200E+02             3.308168E+02
                  17.2800             3.267182E+02             3.267799E+02             3.269568E+02             3.269836E+02             3.301113E+02             3.294915E+02             3.304309E+02             3.297720E+02             3.316129E+02             3.308097E+02
                  17.4600             3.267090E+02             3.267708E+02             3.269501E+02             3.269769E+02             3.301018E+02             3.294823E+02             3.304239E+02             3.297651E+02             3.316057E+02             3.308027E+02
                  17.6400             3.266996E+02             3.267617E+02             3.269434E+02             3.269702E+02             3.300923E+02             3.294730E+02             3.304169E+02             3.297581E+02             3.315984E+02             3.307955E+02
                  17.8200             3.266901E+02             3.267524E+02             3.269366E+02             3.269634E+02             3.300826E+02             3.294636E+02             3.304097E+02             3.297511E+02             3.315910E+02             3.307882E+02
                  18.0000             3.266805E+02             3.267430E+02             3.269297E+02             3.269565E+02             3.300729E+02             3.294540E+02             3.304025E+02             3.297440E+02             3.315836E+02             3.307809E+02
                  18.1800             3.266708E+02             3.267335E+02             3.269227E+02             3.269496E+02             3.300631E+02             3.294444E+02             3.303952E+02             3.297368E+02             3.315760E+02             3.307735E+02
                  18.3600             3.266610E+02             3.267239E+02             3.269157E+02             3.269426E+02             3.300531E+02             3.294348E+02             3.303879E+02             3.297296E+02             3.315684E+02             3.307660E+02
                  18.5400             3.266511E+02             3.267143E+02             3.269086E+02             3.269355E+02             3.300431E+02             3.294250E+02             3.303805E+02             3.297222E+02             3.315608E+02             3.307584E+02
                  18.7200             3.266412E+02             3.267045E+02             3.269015E+02             3.269284E+02             3.300331E+02             3.294152E+02             3.303730E+02             3.297149E+02             3.315530E+02             3.307508E+02
                  18.9000             3.266312E+02             3.266947E+02             3.268943E+02             3.269213E+02             3.300230E+02             3.294053E+02             3.303655E+02             3.297074E+02             3.315453E+02             3.307432E+02
                  19.0800             3.266211E+02             3.266849E+02             3.268870E+02             3.269140E+02             3.300128E+02             3.293953E+02             3.303579E+02             3.297000E+02             3.315374E+02             3.307355E+02
                  19.2600             3.266110E+02             3.266749E+02             3.268797E+02             3.269068E+02             3.300025E+02             3.293854E+02             3.303503E+02             3.296924E+02             3.315295E+02             3.307277E+02
                  19.4400             3.266008E+02             3.266650E+02             3.268724E+02             3.268995E+02             3.299923E+02             3.293753E+02             3.303426E+02             3.296849E+02             3.315216E+02             3.307199E+02
                  19.6200             3.265905E+02             3.266549E+02             3.268650E+02             3.268922E+02             3.299820E+02             3.293652E+02             3.303349E+02             3.296773E+02             3.315136E+02             3.307120E+02
                  19.8000             3.265803E+02             3.266449E+02             3.268577E+02             3.268848E+02             3.299716E+02             3.293551E+02             3.303271E+02             3.296696E+02             3.315056E+02             3.307041E+02
                  19.9800             3.265700E+02             3.266348E+02             3.268502E+02             3.268774E+02             3.299613E+02             3.293450E+02             3.303194E+02             3.296620E+02             3.314976E+02             3.306962E+02
                  20.1600             3.265597E+02             3.266247E+02             3.268428E+02             3.268700E+02             3.299509E+02             3.293349E+02             3.303115E+02             3.296543E+02             3.314895E+02             3.306883E+02
                  20.3400             3.265494E+02             3.266146E+02             3.268353E+02             3.268626E+02             3.299405E+02             3.293247E+02             3.303037E+02             3.296466E+02             3.314814E+02             3.306803E+02
                  20.5200             3.265390E+02             3.266045E+02             3.268279E+02             3.268552E+02             3.299301E+02             3.293146E+02             3.302959E+02             3.296388E+02             3.314733E+02             3.306723E+02
                  20.7000             3.265287E+02             3.265944E+02             3.268204E+02             3.268477E+02             3.299197E+02             3.293044E+02             3.302880E+02             3.296311E+02             3.314651E+02             3.306643E+02
                  20.8800             3.265184E+02             3.265842E+02             3.268129E+02             3.268403E+02             3.299094E+02             3.292943E+02             3.302801E+02             3.296233E+02             3.314570E+02             3.306563E+02
                  21.0600             3.265080E+02             3.265741E+02             3.268054E+02             3.268328E+02             3.298990E+02             3.292841E+02             3.302722E+02             3.296155E+02             3.314488E+02             3.306483E+02
                  21.2400             3.264977E+02             3.265640E+02             3.267979E+02             3.268253E+02             3.298886E+02             3.292740E+02             3.302643E+02             3.296078E+02             3.314406E+02             3.306403E+02
                  21.4200             3.264875E+02             3.265540E+02             3.267904E+02             3.268179E+02             3.298783E+02             3.292639E+02             3.302564E+02             3.296000E+02             3.314325E+02             3.306323E+02
                  21.6000             3.264772E+02             3.265439E+02             3.267829E+02             3.268104E+02             3.298680E+02             3.292538E+02             3.302485E+02             3.295922E+02             3.314243E+02             3.306242E+02
                  21.7800             3.264670E+02             3.265339E+02             3.267754E+02             3.268030E+02             3.298578E+02             3.292438E+02             3.302406E+02             3.295845E+02             3.314161E+02             3.306162E+02
                  21.9600             3.264568E+02             3.265239E+02             3.267679E+02             3.267955E+02             3.298476E+02             3.292338E+02             3.302327E+02             3.295767E+02             3.314080E+02             3.306082E+02
                  22.1400             3.264467E+02             3.265140E+02             3.267604E+02             3.267881E+02             3.298374E+02             3.292239E+02             3.302249E+02             3.295690E+02             3.313998E+02             3.306002E+02
                  22.3200             3.264366E+02             3.265041E+02             3.267530E+02             3.267807E+02             3.298273E+02             3.292140E+02             3.302170E+02             3.295613E+02             3.313917E+02             3.305922E+02
                  22.5000             3.264265E+02             3.264943E+02             3.267455E+02             3.267733E+02             3.298172E+02             3.292041E+02             3.302092E+02             3.295536E+02             3.313836E+02             3.305843E+02
                  22.6800             3.264166E+02             3.264845E+02             3.267381E+02             3.267660E+02             3.298072E+02             3.291943E+02             3.302013E+02             3.295459E+02             3.313755E+02             3.305763E+02
                  22.8600             3.264066E+02             3.264748E+02             3.267308E+02             3.267587E+02             3.297973E+02             3.291846E+02             3.301935E+02             3.295382E+02             3.313674E+02             3.305684E+02
                  23.0400             3.263968E+02             3.264651E+02             3.267234E+02             3.267513E+02             3.297874E+02             3.291749E+02             3.301858E+02             3.295306E+02             3.313594E+02             3.305605E+02
                  23.2200             3.263870E+02             3.264555E+02             3.267161E+02             3.267441E+02             3.297776E+02             3.291653E+02             3.301780E+02             3.295230E+02             3.313514E+02             3.305527E+02
                  23.4000             3.263773E+02             3.264460E+02             3.267088E+02             3.267368E+02             3.297678E+02             3.291558E+02             3.301703E+02             3.295154E+02             3.313434E+02             3.305448E+02
                  23.5800             3.263677E+02             3.264365E+02             3.267015E+02             3.267296E+02             3.297582E+02             3.291463E+02             3.301626E+02             3.295078E+02             3.313354E+02             3.305370E+02
                  23.7600             3.263581E+02             3.264272E+02             3.266943E+02             3.267224E+02             3.297486E+02             3.291369E+02             3.301549E+02             3.295003E+02             3.313275E+02             3.305293E+02
                  23.9400             3.263486E+02             3.264179E+02             3.266871E+02             3.267153E+02             3.297391E+02             3.291276E+02             3.301473E+02             3.294928E+02             3.313196E+02             3.305216E+02
                  24.1200             3.263393E+02             3.264087E+02             3.266799E+02             3.267082E+02             3.297297E+02             3.291184E+02             3.301397E+02             3.294854E+02             3.313118E+02             3.305139E+02
                  24.3000             3.263300E+02             3.263996E+02             3.266728E+02             3.267011E+02             3.297203E+02             3.291093E+02             3.301322E+02             3.294780E+02             3.313040E+02             3.305062E+02
                  24.4800             3.263208E+02             3.263905E+02             3.266657E+02             3.266941E+02             3.297111E+02             3.291002E+02             3.301246E+02             3.294706E+02             3.312962E+02             3.304986E+02
                  24.6600             3.263117E+02             3.263816E+02             3.266587E+02             3.266872E+02             3.297019E+02             3.290913E+02             3.301172E+02             3.294633E+02             3.312885E+02             3.304911E+02
                  24.8400             3.263026E+02             3.263727E+02             3.266517E+02             3.266802E+02             3.296929E+02             3.290824E+02             3.301097E+02             3.294560E+02             3.312808E+02             3.304836E+02
                  25.0200             3.262937E+02             3.263640E+02             3.266448E+02             3.266734E+02             3.296839E+02             3.290736E+02             3.301024E+02             3.294488E+02             3.312732E+02             3.304761E+02
                  25.2000             3.262849E+02             3.263553E+02             3.266379E+02             3.266665E+02             3.296750E+02             3.290650E+02             3.300950E+02             3.294416E+02             3.312656E+02             3.304687E+02
                  25.3800             3.262762E+02             3.263468E+02             3.266310E+02             3.266597E+02             3.296663E+02             3.290564E+02             3.300877E+02             3.294345E+02             3.312581E+02             3.304613E+02
                  25.5600             3.262676E+02             3.263383E+02             3.266242E+02             3.266530E+02             3.296576E+02             3.290479E+02             3.300805E+02             3.294274E+02             3.312506E+02             3.304540E+02
                  25.7400             3.262591E+02             3.263300E+02             3.266175E+02             3.266463E+02             3.296490E+02             3.290395E+02             3.300733E+02             3.294203E+02             3.312432E+02             3.304467E+02
                  25.9200             3.262507E+02             3.263217E+02             3.266108E+02             3.266397E+02             3.296406E+02             3.290312E+02             3.300661E+02             3.294134E+02             3.312358E+02             3.304395E+02
                  26.1000             3.262424E+02             3.263136E+02             3.266041E+02             3.266331E+02             3.296322E+02             3.290230E+02             3.300591E+02             3.294064E+02             3.312285E+02             3.304324E+02
                  26.2800             3.262342E+02             3.263055E+02             3.265975E+02             3.266266E+02             3.296239E+02             3.290150E+02             3.300520E+02             3.293995E+02             3.312212E+02             3.304253E+02
                  26.4600             3.262261E+02             3.262976E+02             3.265910E+02             3.266201E+02             3.296158E+02             3.290070E+02             3.300450E+02             3.293927E+02             3.312140E+02             3.304182E+02
                  26.6400             3.262182E+02             3.262898E+02             3.265845E+02             3.266137E+02             3.296077E+02             3.289991E+02             3.300381E+02             3.293859E+02             3.312068E+02             3.304112E+02
                  26.8200             3.262103E+02             3.262820E+02             3.265781E+02             3.266073E+02             3.295998E+02             3.289913E+02             3.300312E+02             3.293792E+02             3.311997E+02             3.304043E+02
                  27.0000             3.262026E+02             3.262744E+02             3.265717E+02             3.266010E+02             3.295919E+02             3.289836E+02             3.300244E+02             3.293725E+02             3.311927E+02             3.303974E+02
                  27.1800             3.261950E+02             3.262669E+02             3.265654E+02             3.265947E+02             3.295842E+02             3.289761E+02             3.300176E+02             3.293659E+02             3.311857E+02             3.303906E+02
                  27.3600             3.261874E+02             3.262595E+02             3.265591E+02             3.265885E+02             3.295766E+02             3.289686E+02             3.300109E+02             3.293593E+02             3.311787E+02             3.303838E+02
                  27.5400             3.261800E+02             3.262522E+02             3.265529E+02             3.265824E+02             3.295691E+02             3.289613E+02             3.300042E+02             3.293528E+02             3.311719E+02             3.303771E+02
                  27.7200             3.261727E+02             3.262450E+02             3.265467E+02             3.265763E+02             3.295616E+02             3.289540E+02             3.299976E+02             3.293464E+02             3.311651E+02             3.303705E+02
                  27.9000             3.261655E+02             3.262380E+02             3.265406E+02             3.265702E+02             3.295543E+02             3.289469E+02             3.299910E+02             3.293400E+02             3.311583E+02             3.303639E+02
                  28.0800             3.261585E+02             3.262310E+02             3.265345E+02             3.265642E+02             3.295471E+02             3.289398E+02             3.299845E+02             3.293337E+02             3.311516E+02             3.303574E+02
                  28.2600             3.261515E+02             3.262242E+02             3.265285E+02             3.265583E+02             3.295400E+02             3.289329E+02             3.299781E+02             3.293274E+02             3.311450E+02             3.303509E+02
