                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824999E+01             3.527319E-02             1.069145E-01             5.000003E-01             5.000939E-01
                   0.1800             1.825665E+01             2.592643E-02             1.975576E-01             4.998178E-01             3.113285E+00
                   0.3600             1.825733E+01             2.661991E-02             1.974161E-01             4.997993E-01             3.300799E+00
                   0.5400             1.825791E+01             2.806193E-02             1.949309E-01             4.997833E-01             3.490216E+00
                   0.7200             1.825838E+01             2.974928E-02             1.902472E-01             4.997705E-01             3.679620E+00
                   0.9000             1.825873E+01             3.155229E-02             1.836107E-01             4.997609E-01             3.869895E+00
                   1.0800             1.825896E+01             3.338634E-02             1.754410E-01             4.997546E-01             4.060272E+00
                   1.2600             1.825907E+01             3.518311E-02             1.662656E-01             4.997515E-01             4.250037E+00
                   1.4400             1.825908E+01             3.688208E-02             1.566404E-01             4.997511E-01             4.438854E+00
                   1.6200             1.825901E+01             3.842340E-02             1.471119E-01             4.997531E-01             4.626285E+00
                   1.8000             1.825887E+01             3.974924E-02             1.381481E-01             4.997569E-01             4.812099E+00
                   1.9800             1.825869E+01             4.080571E-02             1.301319E-01             4.997619E-01             4.995531E+00
                   2.1600             1.825848E+01             4.155768E-02             1.232812E-01             4.997677E-01             5.176415E+00
                   2.3400             1.825826E+01             4.199792E-02             1.176936E-01             4.997737E-01             5.354252E+00
                   2.5200             1.825804E+01             4.216338E-02             1.133410E-01             4.997798E-01             5.528875E+00
                   2.7000             1.825782E+01             4.214219E-02             1.101212E-01             4.997857E-01             5.700041E+00
                   2.8800             1.825762E+01             4.206431E-02             1.078959E-01             4.997912E-01             5.867460E+00
                   3.0600             1.825743E+01             4.207438E-02             1.065236E-01             4.997963E-01             6.031097E+00
                   3.2400             1.825726E+01             4.229258E-02             1.058945E-01             4.998010E-01             6.190714E+00
                   3.4200             1.825711E+01             4.278249E-02             1.059399E-01             4.998053E-01             6.302491E-02
                   3.6000             1.825697E+01             4.353963E-02             1.066340E-01             4.998091E-01             2.143583E-01
                   3.7800             1.825684E+01             4.450123E-02             1.079869E-01             4.998125E-01             3.615183E-01
                   3.9600             1.825673E+01             4.557152E-02             1.100296E-01             4.998155E-01             5.044081E-01
                   4.1400             1.825664E+01             4.664962E-02             1.128021E-01             4.998181E-01             6.430594E-01
                   4.3200             1.825656E+01             4.765058E-02             1.163371E-01             4.998203E-01             7.774467E-01
