                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.193251E-09            -1.804352E-03             1.687538E-08
                   0.1800            -2.616888E-05            -1.136814E+01             1.530650E-08
                   0.3600            -2.613283E-05            -1.137890E+01             1.379477E-08
                   0.5400            -2.610413E-05            -1.138189E+01             1.234003E-08
                   0.7200            -2.608074E-05            -1.138071E+01             1.094235E-08
                   0.9000            -2.606140E-05            -1.137749E+01             9.601763E-09
                   1.0800            -2.604532E-05            -1.137346E+01             8.318251E-09
                   1.2600            -2.603201E-05            -1.136933E+01             7.091855E-09
                   1.4400            -2.602113E-05            -1.136551E+01             5.922565E-09
                   1.6200            -2.601243E-05            -1.136222E+01             4.810430E-09
                   1.8000            -2.600572E-05            -1.135955E+01             3.755436E-09
                   1.9800            -2.600086E-05            -1.135755E+01             2.757605E-09
                   2.1600            -2.599771E-05            -1.135623E+01             1.816955E-09
                   2.3400            -2.599615E-05            -1.135557E+01             9.334895E-10
                   2.5200            -2.599607E-05            -1.135554E+01             1.072292E-10
                   2.7000            -2.599736E-05            -1.135611E+01            -6.618297E-10
                   2.8800            -2.599991E-05            -1.135725E+01            -1.373678E-09
                   3.0600            -2.600363E-05            -1.135890E+01            -2.028297E-09
                   3.2400            -2.600841E-05            -1.136103E+01            -2.625690E-09
                   3.4200            -2.601415E-05            -1.136358E+01            -3.165846E-09
                   3.6000            -2.602074E-05            -1.136653E+01            -3.648757E-09
                   3.7800            -2.602809E-05            -1.136981E+01            -4.074428E-09
                   3.9600            -2.603610E-05            -1.137339E+01            -4.442850E-09
                   4.1400            -2.604466E-05            -1.137722E+01            -4.754022E-09
                   4.3200            -2.605367E-05            -1.138126E+01            -5.007941E-09
                   4.5000            -2.606303E-05            -1.138546E+01            -5.204611E-09
                   4.6800            -2.607264E-05            -1.138977E+01            -5.344028E-09
                   4.8600            -2.608239E-05            -1.139415E+01            -5.426196E-09
                   5.0400            -2.609220E-05            -1.139855E+01            -5.451112E-09
                   5.2200            -2.610194E-05            -1.140293E+01            -5.418788E-09
                   5.4000            -2.611152E-05            -1.140724E+01            -5.329219E-09
                   5.5800            -2.612084E-05            -1.141143E+01            -5.182413E-09
                   5.7600            -2.612979E-05            -1.141546E+01            -4.978380E-09
                   5.9400            -2.613827E-05            -1.141928E+01            -4.717123E-09
                   6.1200            -2.614617E-05            -1.142285E+01            -4.398649E-09
                   6.3000            -2.615340E-05            -1.142611E+01            -4.022966E-09
                   6.4800            -2.615983E-05            -1.142902E+01            -3.590085E-09
                   6.6600            -2.616538E-05            -1.143153E+01            -3.100015E-09
