                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.695550E-02             4.410460E-04             1.326657E-06             5.932440E-05             5.016970E-04             4.736600E-01             7.599982E-02             4.741617E-01
                   0.1800             7.929807E-02            -1.351798E-03            -4.066177E-06             2.294894E-04            -1.126375E-03             4.751227E-01             7.571084E-02             4.739964E-01
                   0.3600             7.943739E-02            -2.670335E-03            -8.032279E-06             5.663494E-04            -2.112018E-03             4.750317E-01             7.572345E-02             4.729196E-01
                   0.5400             7.958134E-02            -3.988936E-03            -1.199853E-05             9.025936E-04            -3.098341E-03             4.749558E-01             7.574504E-02             4.718575E-01
                   0.7200             7.973325E-02            -5.307463E-03            -1.596449E-05             1.237941E-03            -4.085487E-03             4.748975E-01             7.577492E-02             4.708120E-01
                   0.9000             7.989428E-02            -6.625561E-03            -1.992906E-05             1.572310E-03            -5.073180E-03             4.748572E-01             7.581243E-02             4.697840E-01
                   1.0800             8.006472E-02            -7.943148E-03            -2.389198E-05             1.905696E-03            -6.061344E-03             4.748337E-01             7.585621E-02             4.687724E-01
                   1.2600             8.024452E-02            -9.260409E-03            -2.785378E-05             2.238121E-03            -7.050141E-03             4.748250E-01             7.590422E-02             4.677748E-01
                   1.4400             8.043344E-02            -1.057709E-02            -3.181368E-05             2.569618E-03            -8.039289E-03             4.748281E-01             7.595385E-02             4.667889E-01
                   1.6200             8.063123E-02            -1.189316E-02            -3.577156E-05             2.900226E-03            -9.028710E-03             4.748399E-01             7.600200E-02             4.658112E-01
                   1.8000             8.083756E-02            -1.320848E-02            -3.972695E-05             3.229988E-03            -1.001822E-02             4.748566E-01             7.604533E-02             4.648384E-01
                   1.9800             8.105215E-02            -1.452311E-02            -4.368003E-05             3.558949E-03            -1.100784E-02             4.748747E-01             7.608048E-02             4.638669E-01
                   2.1600             8.127468E-02            -1.583685E-02            -4.763021E-05             3.887158E-03            -1.199732E-02             4.748908E-01             7.610443E-02             4.628935E-01
                   2.3400             8.150483E-02            -1.714970E-02            -5.157743E-05             4.214666E-03            -1.298662E-02             4.753358E-01             7.611478E-02             4.623492E-01
                   2.5200             8.174228E-02            -1.846156E-02            -5.552134E-05             4.541525E-03            -1.397555E-02             4.758328E-01             7.611007E-02             4.618573E-01
                   2.7000             8.198671E-02            -1.977233E-02            -5.946167E-05             4.867793E-03            -1.496400E-02             4.763204E-01             7.608992E-02             4.613564E-01
                   2.8800             8.223782E-02            -2.108197E-02            -6.339826E-05             5.193527E-03            -1.595184E-02             4.767989E-01             7.605526E-02             4.608470E-01
                   3.0600             8.249529E-02            -2.239036E-02            -6.733074E-05             5.518789E-03            -1.693891E-02             4.772701E-01             7.600824E-02             4.603312E-01
                   3.2400             8.275880E-02            -2.369747E-02            -7.125893E-05             5.843642E-03            -1.792508E-02             4.777369E-01             7.595220E-02             4.598118E-01
                   3.4200             8.302805E-02            -2.500320E-02            -7.518260E-05             6.168149E-03            -1.891024E-02             4.782031E-01             7.589140E-02             4.592929E-01
                   3.6000             8.330272E-02            -2.630749E-02            -7.910147E-05             6.492376E-03            -1.989421E-02             4.786732E-01             7.583065E-02             4.587790E-01
                   3.7800             8.358252E-02            -2.761024E-02            -8.301527E-05             6.816388E-03            -2.087687E-02             4.791517E-01             7.577495E-02             4.582749E-01
                   3.9600             8.386716E-02            -2.891141E-02            -8.692382E-05             7.140243E-03            -2.185809E-02             4.796431E-01             7.572901E-02             4.577850E-01
                   4.1400             8.415634E-02            -3.021089E-02            -9.082679E-05             7.463979E-03            -2.283774E-02             4.801508E-01             7.569683E-02             4.573131E-01
                   4.3200             8.444980E-02            -3.150862E-02            -9.472399E-05             7.787561E-03            -2.381579E-02             4.806778E-01             7.568129E-02             4.568620E-01
                   4.5000             8.474739E-02            -3.280453E-02            -9.861514E-05             8.110718E-03            -2.479242E-02             4.812259E-01             7.568388E-02             4.564335E-01
                   4.6800             8.504900E-02            -3.409853E-02            -1.025000E-04             8.433223E-03            -2.576781E-02             4.817954E-01             7.570452E-02             4.560276E-01
                   4.8600             8.535451E-02            -3.539056E-02            -1.063784E-04             8.755047E-03            -2.674190E-02             4.823846E-01             7.574160E-02             4.556427E-01
                   5.0400             8.566377E-02            -3.668055E-02            -1.102499E-04             9.076184E-03            -2.771462E-02             4.829904E-01             7.579213E-02             4.552758E-01
                   5.2200             8.597667E-02            -3.796841E-02            -1.141145E-04             9.396628E-03            -2.868589E-02             4.836084E-01             7.585206E-02             4.549225E-01
                   5.4000             8.629307E-02            -3.925407E-02            -1.179718E-04             9.716374E-03            -2.965567E-02             4.842339E-01             7.591659E-02             4.545782E-01
                   5.5800             8.661283E-02            -4.053746E-02            -1.218215E-04             1.003541E-02            -3.062387E-02             4.848615E-01             7.598069E-02             4.542376E-01
                   5.7600             8.693583E-02            -4.181851E-02            -1.256636E-04             1.035375E-02            -3.159043E-02             4.854862E-01             7.603946E-02             4.538958E-01
                   5.9400             8.726194E-02            -4.309714E-02            -1.294976E-04             1.067136E-02            -3.255527E-02             4.861036E-01             7.608856E-02             4.535483E-01
                   6.1200             8.759103E-02            -4.437327E-02            -1.333234E-04             1.098825E-02            -3.351834E-02             4.867099E-01             7.612452E-02             4.531916E-01
                   6.3000             8.792297E-02            -4.564685E-02            -1.371408E-04             1.130442E-02            -3.447957E-02             4.873028E-01             7.614502E-02             4.528233E-01
                   6.4800             8.825763E-02            -4.691778E-02            -1.409494E-04             1.161986E-02            -3.543887E-02             4.878810E-01             7.614897E-02             4.524421E-01
                   6.6600             8.859488E-02            -4.818600E-02            -1.447491E-04             1.193455E-02            -3.639620E-02             4.884444E-01             7.613652E-02             4.520482E-01
                   6.8400             8.893461E-02            -4.945144E-02            -1.485396E-04             1.224851E-02            -3.735146E-02             4.889942E-01             7.610897E-02             4.516427E-01
                   7.0200             8.927667E-02            -5.071402E-02            -1.523207E-04             1.256173E-02            -3.830461E-02             4.895325E-01             7.606859E-02             4.512279E-01
                   7.2000             8.962096E-02            -5.197368E-02            -1.560921E-04             1.287420E-02            -3.925557E-02             4.900622E-01             7.601835E-02             4.508066E-01
                   7.3800             8.996734E-02            -5.323033E-02            -1.598536E-04             1.318592E-02            -4.020427E-02             4.905865E-01             7.596167E-02             4.503822E-01
                   7.5600             9.031570E-02            -5.448392E-02            -1.636050E-04             1.349688E-02            -4.115065E-02             4.911087E-01             7.590210E-02             4.499581E-01
                   7.7400             9.066591E-02            -5.573437E-02            -1.673460E-04             1.380709E-02            -4.209462E-02             4.916323E-01             7.584310E-02             4.495377E-01
                   7.9200             9.101785E-02            -5.698160E-02            -1.710764E-04             1.411655E-02            -4.303613E-02             4.921601E-01             7.578777E-02             4.491240E-01
                   8.1000             9.137141E-02            -5.822555E-02            -1.747960E-04             1.442525E-02            -4.397509E-02             4.926946E-01             7.573871E-02             4.487195E-01
                   8.2800             9.172647E-02            -5.946614E-02            -1.785045E-04             1.473320E-02            -4.491144E-02             4.932377E-01             7.569792E-02             4.483263E-01
                   8.4600             9.208291E-02            -6.070331E-02            -1.822018E-04             1.504040E-02            -4.584511E-02             4.937905E-01             7.566671E-02             4.479454E-01
                   8.6400             9.244063E-02            -6.193698E-02            -1.858875E-04             1.534684E-02            -4.677603E-02             4.943536E-01             7.564577E-02             4.475775E-01
                   8.8200             9.279950E-02            -6.316709E-02            -1.895615E-04             1.565254E-02            -4.770412E-02             4.949268E-01             7.563516E-02             4.472227E-01
                   9.0000             9.315943E-02            -6.439357E-02            -1.932235E-04             1.595749E-02            -4.862930E-02             4.955096E-01             7.563443E-02             4.468803E-01
                   9.1800             9.352030E-02            -6.561634E-02            -1.968734E-04             1.626170E-02            -4.955151E-02             4.961011E-01             7.564273E-02             4.465495E-01
                   9.3600             9.388201E-02            -6.683534E-02            -2.005108E-04             1.656518E-02            -5.047068E-02             4.966998E-01             7.565887E-02             4.462291E-01
                   9.5400             9.424446E-02            -6.805051E-02            -2.041356E-04             1.686793E-02            -5.138671E-02             4.973042E-01             7.568150E-02             4.459175E-01
                   9.7200             9.460754E-02            -6.926176E-02            -2.077475E-04             1.716996E-02            -5.229954E-02             4.979130E-01             7.570920E-02             4.456134E-01
                   9.9000             9.497116E-02            -7.046903E-02            -2.113463E-04             1.747128E-02            -5.320910E-02             4.985243E-01             7.574052E-02             4.453153E-01
                  10.0800             9.533522E-02            -7.167227E-02            -2.149319E-04             1.777190E-02            -5.411530E-02             4.991369E-01             7.577412E-02             4.450216E-01
                  10.2600             9.569963E-02            -7.287139E-02            -2.185039E-04             1.807183E-02            -5.501807E-02             4.997493E-01             7.580877E-02             4.447313E-01
                  10.4400             9.606430E-02            -7.406633E-02            -2.220622E-04             1.837108E-02            -5.591732E-02             5.003604E-01             7.584341E-02             4.444431E-01
                  10.6200             9.642915E-02            -7.525703E-02            -2.256065E-04             1.866966E-02            -5.681298E-02             5.009691E-01             7.587716E-02             4.441562E-01
                  10.8000             9.679408E-02            -7.644342E-02            -2.291367E-04             1.896758E-02            -5.770497E-02             5.015748E-01             7.590934E-02             4.438698E-01
                  10.9800             9.715902E-02            -7.762543E-02            -2.326525E-04             1.926487E-02            -5.859321E-02             5.021766E-01             7.593943E-02             4.435834E-01
                  11.1600             9.752389E-02            -7.880300E-02            -2.361537E-04             1.956154E-02            -5.947762E-02             5.027743E-01             7.596708E-02             4.432967E-01
                  11.3400             9.788862E-02            -7.997606E-02            -2.396401E-04             1.985760E-02            -6.035811E-02             5.033674E-01             7.599208E-02             4.430093E-01
                  11.5200             9.825313E-02            -8.114455E-02            -2.431116E-04             2.015307E-02            -6.123460E-02             5.039559E-01             7.601432E-02             4.427213E-01
                  11.7000             9.861736E-02            -8.230841E-02            -2.465678E-04             2.044797E-02            -6.210701E-02             5.045395E-01             7.603380E-02             4.424325E-01
                  11.8800             9.898125E-02            -8.346756E-02            -2.500085E-04             2.074231E-02            -6.297525E-02             5.051183E-01             7.605056E-02             4.421430E-01
                  12.0600             9.934473E-02            -8.462194E-02            -2.534337E-04             2.103613E-02            -6.383925E-02             5.056922E-01             7.606470E-02             4.418529E-01
                  12.2400             9.970775E-02            -8.577150E-02            -2.568430E-04             2.132944E-02            -6.469891E-02             5.062613E-01             7.607633E-02             4.415624E-01
                  12.4200             1.000703E-01            -8.691617E-02            -2.602363E-04             2.162225E-02            -6.555415E-02             5.068257E-01             7.608554E-02             4.412715E-01
                  12.6000             1.004322E-01            -8.805589E-02            -2.636134E-04             2.191460E-02            -6.640490E-02             5.073853E-01             7.609245E-02             4.409805E-01
                  12.7800             1.007936E-01            -8.919058E-02            -2.669741E-04             2.220651E-02            -6.725105E-02             5.079403E-01             7.609711E-02             4.406892E-01
                  12.9600             1.011543E-01            -9.032021E-02            -2.703181E-04             2.249800E-02            -6.809253E-02             5.084905E-01             7.609956E-02             4.403979E-01
                  13.1400             1.015143E-01            -9.144469E-02            -2.736453E-04             2.278909E-02            -6.892924E-02             5.090359E-01             7.609978E-02             4.401066E-01
                  13.3200             1.018736E-01            -9.256397E-02            -2.769555E-04             2.307981E-02            -6.976112E-02             5.095764E-01             7.609773E-02             4.398152E-01
                  13.5000             1.022322E-01            -9.367799E-02            -2.802485E-04             2.337018E-02            -7.058806E-02             5.101118E-01             7.609331E-02             4.395238E-01
                  13.6800             1.025900E-01            -9.478669E-02            -2.835241E-04             2.366023E-02            -7.140998E-02             5.106421E-01             7.608638E-02             4.392322E-01
                  13.8600             1.029470E-01            -9.589001E-02            -2.867821E-04             2.394999E-02            -7.222681E-02             5.111671E-01             7.607679E-02             4.389403E-01
                  14.0400             1.033032E-01            -9.698789E-02            -2.900223E-04             2.423947E-02            -7.303844E-02             5.116864E-01             7.606433E-02             4.386480E-01
                  14.2200             1.036586E-01            -9.808027E-02            -2.932446E-04             2.452871E-02            -7.384481E-02             5.122000E-01             7.604881E-02             4.383552E-01
                  14.4000             1.040132E-01            -9.916710E-02            -2.964487E-04             2.481772E-02            -7.464582E-02             5.127075E-01             7.603005E-02             4.380617E-01
                  14.5800             1.043669E-01            -1.002483E-01            -2.996346E-04             2.510654E-02            -7.544139E-02             5.132090E-01             7.600789E-02             4.377676E-01
                  14.7600             1.047199E-01            -1.013238E-01            -3.028019E-04             2.539519E-02            -7.623145E-02             5.137042E-01             7.598223E-02             4.374727E-01
                  14.9400             1.050720E-01            -1.023936E-01            -3.059505E-04             2.568370E-02            -7.701590E-02             5.141932E-01             7.595307E-02             4.371773E-01
                  15.1200             1.054233E-01            -1.034577E-01            -3.090802E-04             2.597208E-02            -7.779466E-02             5.146760E-01             7.592050E-02             4.368814E-01
                  15.3000             1.057737E-01            -1.045158E-01            -3.121909E-04             2.626037E-02            -7.856766E-02             5.151530E-01             7.588477E-02             4.365854E-01
                  15.4800             1.061234E-01            -1.055681E-01            -3.152824E-04             2.654858E-02            -7.933482E-02             5.156247E-01             7.584630E-02             4.362898E-01
                  15.6600             1.064723E-01            -1.066144E-01            -3.183545E-04             2.683673E-02            -8.009606E-02             5.160915E-01             7.580571E-02             4.359955E-01
                  15.8400             1.068204E-01            -1.076548E-01            -3.214071E-04             2.712486E-02            -8.085130E-02             5.165545E-01             7.576381E-02             4.357032E-01
                  16.0200             1.071677E-01            -1.086890E-01            -3.244399E-04             2.741298E-02            -8.160046E-02             5.170146E-01             7.572165E-02             4.354142E-01
                  16.2000             1.075144E-01            -1.097171E-01            -3.274528E-04             2.770111E-02            -8.234348E-02             5.174732E-01             7.568048E-02             4.351298E-01
                  16.3800             1.078603E-01            -1.107391E-01            -3.304457E-04             2.798927E-02            -8.308027E-02             5.179318E-01             7.564175E-02             4.348516E-01
                  16.5600             1.082056E-01            -1.117548E-01            -3.334183E-04             2.827747E-02            -8.381078E-02             5.183920E-01             7.560705E-02             4.345813E-01
                  16.7400             1.085502E-01            -1.127643E-01            -3.363706E-04             2.856575E-02            -8.453492E-02             5.188556E-01             7.557806E-02             4.343206E-01
                  16.9200             1.088942E-01            -1.137674E-01            -3.393023E-04             2.885410E-02            -8.525263E-02             5.193242E-01             7.555647E-02             4.340716E-01
                  17.1000             1.092376E-01            -1.147642E-01            -3.422133E-04             2.914255E-02            -8.596384E-02             5.197996E-01             7.554389E-02             4.338357E-01
