                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.802659E-01             4.912359E-02             7.010149E-01             1.437606E+01             1.260854E+01             2.081201E-03             1.437398E+01             3.048474E+01             0.000000E+00
                   0.1800             4.155737E-01             4.912300E-02             7.409642E-01             1.437602E+01             1.299234E+01             2.084968E-03             1.437393E+01             3.048474E+01             0.000000E+00
                   0.3600             3.773485E-01             4.912104E-02             7.412438E-01             1.437583E+01             1.301514E+01             2.096262E-03             1.437373E+01             3.048474E+01             0.000000E+00
                   0.5400             3.394774E-01             4.911777E-02             7.414806E-01             1.437552E+01             1.303868E+01             2.115085E-03             1.437340E+01             3.048474E+01             0.000000E+00
                   0.7200             3.017884E-01             4.911320E-02             7.417408E-01             1.437508E+01             1.306352E+01             2.141436E-03             1.437294E+01             3.048474E+01             0.000000E+00
                   0.9000             2.642269E-01             4.910732E-02             7.420500E-01             1.437453E+01             1.308982E+01             2.175312E-03             1.437235E+01             3.048474E+01             0.000000E+00
                   1.0800             2.267740E-01             4.910014E-02             7.424174E-01             1.437384E+01             1.311765E+01             2.216713E-03             1.437163E+01             3.048474E+01             0.000000E+00
                   1.2600             1.894201E-01             4.909165E-02             7.428463E-01             1.437304E+01             1.314700E+01             2.265637E-03             1.437077E+01             3.048474E+01             0.000000E+00
                   1.4400             1.521771E-01             4.908185E-02             7.433370E-01             1.437210E+01             1.317782E+01             2.322080E-03             1.436978E+01             3.048474E+01             0.000000E+00
                   1.6200             1.150527E-01             4.907076E-02             7.438891E-01             1.437105E+01             1.321008E+01             2.386040E-03             1.436866E+01             3.048474E+01             0.000000E+00
                   1.8000             7.805899E-02             4.905836E-02             7.445017E-01             1.436987E+01             1.324372E+01             2.457513E-03             1.436741E+01             3.048474E+01             0.000000E+00
                   1.9800             4.120201E-02             4.904465E-02             7.451738E-01             1.436857E+01             1.327870E+01             2.536495E-03             1.436603E+01             3.048474E+01             0.000000E+00
                   2.1600             4.496213E-03             4.902965E-02             7.459044E-01             1.436714E+01             1.331496E+01             2.622982E-03             1.436452E+01             3.048474E+01             0.000000E+00
                   2.3400             3.204986E-02             4.901334E-02             7.466923E-01             1.436559E+01             1.335245E+01             2.716970E-03             1.436287E+01             3.048474E+01             0.000000E+00
                   2.5200             6.842417E-02             4.899574E-02             7.475365E-01             1.436392E+01             1.339111E+01             2.818453E-03             1.436110E+01             3.048474E+01             0.000000E+00
                   2.7000             1.046158E-01             4.897683E-02             7.484358E-01             1.436212E+01             1.343090E+01             2.927427E-03             1.435919E+01             3.048474E+01             0.000000E+00
                   2.8800             1.406149E-01             4.895663E-02             7.493890E-01             1.436020E+01             1.347177E+01             3.043884E-03             1.435716E+01             3.048474E+01             0.000000E+00
                   3.0600             1.764096E-01             4.893513E-02             7.503950E-01             1.435816E+01             1.351366E+01             3.167819E-03             1.435499E+01             3.048474E+01             0.000000E+00
                   3.2400             2.119904E-01             4.891234E-02             7.514525E-01             1.435599E+01             1.355652E+01             3.299226E-03             1.435269E+01             3.048474E+01             0.000000E+00
                   3.4200             2.473473E-01             4.888826E-02             7.525605E-01             1.435371E+01             1.360029E+01             3.438097E-03             1.435027E+01             3.048474E+01             0.000000E+00
                   3.6000             2.824706E-01             4.886288E-02             7.537174E-01             1.435130E+01             1.364494E+01             3.584425E-03             1.434771E+01             3.048474E+01             0.000000E+00
                   3.7800             3.173519E-01             4.883622E-02             7.549219E-01             1.434876E+01             1.369041E+01             3.738202E-03             1.434502E+01             3.048474E+01             0.000000E+00
                   3.9600             3.519866E-01             4.880826E-02             7.561722E-01             1.434611E+01             1.373665E+01             3.899420E-03             1.434221E+01             3.048474E+01             0.000000E+00
                   4.1400             3.863754E-01             4.877902E-02             7.574660E-01             1.434333E+01             1.378361E+01             4.068069E-03             1.433926E+01             3.048474E+01             0.000000E+00
                   4.3200             4.205466E-01             4.874849E-02             7.587981E-01             1.434044E+01             1.383126E+01             4.244142E-03             1.433619E+01             3.048474E+01             0.000000E+00
