                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             8.951404E-07             8.032872E-08             8.951966E-07             1.482747E-15             2.275590E-08             1.354945E-07             9.731182E-07            -5.619322E-11            -8.600422E-20             8.148116E-07            -7.413247E-08            -1.624066E-07             5.782726E-07
                   0.1800             8.953818E-07             8.046713E-08             8.949898E-07             4.480861E-10             2.273552E-08             1.354119E-07             9.731182E-07            -5.607837E-11            -3.392742E-14             8.149147E-07            -7.415018E-08            -1.624919E-07             5.782726E-07
                   0.3600             8.956381E-07             8.061891E-08             8.948013E-07             8.928859E-10             2.272071E-08             1.353223E-07             9.731182E-07            -5.595679E-11            -6.796875E-14             8.150192E-07            -7.418350E-08            -1.625632E-07             5.782726E-07
                   0.5400             8.958817E-07             8.076313E-08             8.946025E-07             1.335138E-09             2.270667E-08             1.352371E-07             9.731182E-07            -5.583950E-11            -1.020864E-13             8.151185E-07            -7.421521E-08            -1.626308E-07             5.782726E-07
                   0.7200             8.961125E-07             8.089984E-08             8.943932E-07             1.775129E-09             2.269338E-08             1.351563E-07             9.731182E-07            -5.572649E-11            -1.362692E-13             8.152127E-07            -7.424529E-08            -1.626948E-07             5.782726E-07
                   0.9000             8.963307E-07             8.102907E-08             8.941734E-07             2.213035E-09             2.268082E-08             1.350800E-07             9.731182E-07            -5.561773E-11            -1.705128E-13             8.153016E-07            -7.427376E-08            -1.627553E-07             5.782726E-07
                   1.0800             8.965363E-07             8.115086E-08             8.939430E-07             2.649015E-09             2.266900E-08             1.350081E-07             9.731182E-07            -5.551320E-11            -2.048134E-13             8.153855E-07            -7.430061E-08            -1.628123E-07             5.782726E-07
                   1.2600             8.967294E-07             8.126525E-08             8.937019E-07             3.083236E-09             2.265790E-08             1.349405E-07             9.731182E-07            -5.541289E-11            -2.391668E-13             8.154642E-07            -7.432583E-08            -1.628658E-07             5.782726E-07
                   1.4400             8.969102E-07             8.137230E-08             8.934499E-07             3.515868E-09             2.264751E-08             1.348773E-07             9.731182E-07            -5.531676E-11            -2.735688E-13             8.155379E-07            -7.434943E-08            -1.629159E-07             5.782726E-07
                   1.6200             8.970785E-07             8.147205E-08             8.931870E-07             3.947089E-09             2.263783E-08             1.348184E-07             9.731182E-07            -5.522481E-11            -3.080145E-13             8.156065E-07            -7.437142E-08            -1.629625E-07             5.782726E-07
