                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933151E+05             2.935250E+05             2.933044E+05             1.402029E+05             1.387955E+05             4.078620E+05
                   0.1800             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933151E+05             2.935250E+05             2.933044E+05             1.402964E+05             1.388890E+05             4.080967E+05
                   0.3600             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933151E+05             2.935250E+05             2.933044E+05             1.403979E+05             1.389905E+05             4.083162E+05
                   0.5400             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933151E+05             2.935249E+05             2.933044E+05             1.404944E+05             1.390870E+05             4.085245E+05
                   0.7200             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933151E+05             2.935249E+05             2.933044E+05             1.405858E+05             1.391784E+05             4.087220E+05
                   0.9000             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933151E+05             2.935249E+05             2.933044E+05             1.406723E+05             1.392649E+05             4.089085E+05
                   1.0800             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933151E+05             2.935249E+05             2.933044E+05             1.407537E+05             1.393463E+05             4.090843E+05
                   1.2600             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935249E+05             2.933044E+05             1.408303E+05             1.394228E+05             4.092494E+05
                   1.4400             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935249E+05             2.933044E+05             1.409019E+05             1.394944E+05             4.094039E+05
                   1.6200             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935249E+05             2.933044E+05             1.409686E+05             1.395612E+05             4.095478E+05
                   1.8000             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933044E+05             1.410304E+05             1.396230E+05             4.096813E+05
                   1.9800             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933044E+05             1.410874E+05             1.396800E+05             4.098044E+05
                   2.1600             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933044E+05             1.411396E+05             1.397322E+05             4.099172E+05
                   2.3400             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933044E+05             1.411869E+05             1.397795E+05             4.100198E+05
                   2.5200             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933043E+05             1.412294E+05             1.398220E+05             4.101122E+05
                   2.7000             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933043E+05             1.412671E+05             1.398597E+05             4.101946E+05
                   2.8800             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933043E+05             1.413000E+05             1.398925E+05             4.102670E+05
                   3.0600             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933043E+05             1.413281E+05             1.399207E+05             4.103294E+05
                   3.2400             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933043E+05             1.413516E+05             1.399442E+05             4.103820E+05
                   3.4200             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933043E+05             1.413706E+05             1.399632E+05             4.104249E+05
                   3.6000             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933043E+05             1.413852E+05             1.399778E+05             4.104580E+05
                   3.7800             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933043E+05             1.413956E+05             1.399882E+05             4.104817E+05
                   3.9600             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933043E+05             1.414018E+05             1.399944E+05             4.104962E+05
                   4.1400             2.922051E+05             2.927106E+05             2.927098E+05             2.918972E+05             2.933150E+05             2.935248E+05             2.933043E+05             1.414042E+05             1.399968E+05             4.105019E+05
