                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             7.011159E+01             7.418308E-02             7.003740E+01             2.933151E+05             6.521495E-02             1.961652E-04             8.771960E-03             1.123766E+01
                   0.1800             7.008714E+01            -1.665507E-01             7.025369E+01             2.933151E+05            -1.998827E-01            -6.012424E-04             3.393329E-02             1.119493E+01
                   0.3600             6.992793E+01            -3.122920E-01             7.024022E+01             2.933151E+05            -3.948472E-01            -1.187687E-03             8.374286E-02             1.119679E+01
                   0.5400             6.977087E+01            -4.581339E-01             7.022901E+01             2.933151E+05            -5.898212E-01            -1.774154E-03             1.334614E-01             1.119999E+01
                   0.7200             6.961629E+01            -6.040976E-01             7.022039E+01             2.933151E+05            -7.847843E-01            -2.360578E-03             1.830472E-01             1.120441E+01
                   0.9000             6.946428E+01            -7.501422E-01             7.021442E+01             2.933151E+05            -9.796839E-01            -2.946796E-03             2.324885E-01             1.120995E+01
                   1.0800             6.931470E+01            -8.962563E-01             7.021095E+01             2.933151E+05            -1.174508E+00            -3.532771E-03             2.817844E-01             1.121642E+01
                   1.2600             6.916719E+01            -1.042464E+00             7.020966E+01             2.933150E+05            -1.369284E+00            -4.118579E-03             3.309382E-01             1.122352E+01
                   1.4400             6.902140E+01            -1.188724E+00             7.021013E+01             2.933150E+05            -1.563974E+00            -4.704108E-03             3.799548E-01             1.123086E+01
                   1.6200             6.887684E+01            -1.335024E+00             7.021187E+01             2.933150E+05            -1.758574E+00            -5.289336E-03             4.288399E-01             1.123798E+01
                   1.8000             6.873301E+01            -1.481337E+00             7.021434E+01             2.933150E+05            -1.953063E+00            -5.874197E-03             4.775999E-01             1.124439E+01
                   1.9800             6.858935E+01            -1.627666E+00             7.021701E+01             2.933150E+05            -2.147449E+00            -6.458717E-03             5.262415E-01             1.124959E+01
                   2.1600             6.844542E+01            -1.773975E+00             7.021940E+01             2.933150E+05            -2.341704E+00            -7.042807E-03             5.747719E-01             1.125313E+01
                   2.3400             6.836493E+01            -1.920257E+00             7.028519E+01             2.933150E+05            -2.535829E+00            -7.626460E-03             6.231986E-01             1.125466E+01
                   2.5200             6.829220E+01            -2.066485E+00             7.035869E+01             2.933150E+05            -2.729805E+00            -8.209624E-03             6.715294E-01             1.125396E+01
                   2.7000             6.821814E+01            -2.212641E+00             7.043078E+01             2.933150E+05            -2.923621E+00            -8.792258E-03             7.197727E-01             1.125098E+01
                   2.8800             6.814282E+01            -2.358708E+00             7.050153E+01             2.933150E+05            -3.117270E+00            -9.374339E-03             7.679372E-01             1.124586E+01
                   3.0600             6.806654E+01            -2.504659E+00             7.057120E+01             2.933150E+05            -3.310735E+00            -9.955812E-03             8.160319E-01             1.123890E+01
                   3.2400             6.798974E+01            -2.650480E+00             7.064022E+01             2.933150E+05            -3.504009E+00            -1.053665E-02             8.640659E-01             1.123062E+01
                   3.4200             6.791302E+01            -2.796149E+00             7.070916E+01             2.933150E+05            -3.697081E+00            -1.111682E-02             9.120490E-01             1.122163E+01
                   3.6000             6.783703E+01            -2.941644E+00             7.077868E+01             2.933150E+05            -3.889938E+00            -1.169628E-02             9.599907E-01             1.121265E+01
                   3.7800             6.776249E+01            -3.086944E+00             7.084943E+01             2.933150E+05            -4.082569E+00            -1.227499E-02             1.007900E+00             1.120441E+01
                   3.9600             6.769005E+01            -3.232031E+00             7.092208E+01             0.000000E+00            -4.274965E+00            -1.285293E-02             1.055787E+00             1.119762E+01
                   4.1400             6.762028E+01            -3.376886E+00             7.099716E+01             0.000000E+00            -4.467112E+00            -1.343004E-02             1.103656E+00             1.119286E+01
                   4.3200             6.755358E+01            -3.521504E+00             7.107509E+01             0.000000E+00            -4.659000E+00            -1.400630E-02             1.151502E+00             1.119056E+01
                   4.5000             6.749022E+01            -3.665914E+00             7.115613E+01             0.000000E+00            -4.850618E+00            -1.458166E-02             1.199286E+00             1.119094E+01
                   4.6800             6.743020E+01            -3.810139E+00             7.124034E+01             0.000000E+00            -5.041955E+00            -1.515609E-02             1.246973E+00             1.119400E+01
                   4.8600             6.737329E+01            -3.954172E+00             7.132746E+01             0.000000E+00            -5.233001E+00            -1.572956E-02             1.294559E+00             1.119948E+01
                   5.0400             6.731903E+01            -4.098002E+00             7.141703E+01             0.000000E+00            -5.423744E+00            -1.630203E-02             1.342044E+00             1.120695E+01
                   5.2200             6.726680E+01            -4.241619E+00             7.150842E+01             0.000000E+00            -5.614172E+00            -1.687346E-02             1.389426E+00             1.121581E+01
                   5.4000             6.721589E+01            -4.385015E+00             7.160090E+01             0.000000E+00            -5.804276E+00            -1.744381E-02             1.436705E+00             1.122535E+01
                   5.5800             6.716553E+01            -4.528176E+00             7.169370E+01             0.000000E+00            -5.994043E+00            -1.801306E-02             1.483880E+00             1.123483E+01
                   5.7600             6.711498E+01            -4.671097E+00             7.178608E+01             0.000000E+00            -6.183465E+00            -1.858116E-02             1.530949E+00             1.124352E+01
                   5.9400             6.706360E+01            -4.813762E+00             7.187736E+01             0.000000E+00            -6.372528E+00            -1.914808E-02             1.577913E+00             1.125078E+01
