                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             4.297060E-16             3.179436E+02             4.297060E-16             4.413573E+01             0.000000E+00             3.620794E+02             0.000000E+00             2.433289E-05             7.020492E-01             4.368742E-02             6.234385E-01             5.160519E-01             1.269843E+01             1.113717E+01             1.021029E+01             2.769778E+01
                   0.1800             5.498118E+01             3.043305E+02             7.577438E-01             4.230946E+01             5.422344E+01             3.466400E+02             0.000000E+00             1.200262E-03             7.101115E-01             4.368690E-02             6.589668E-01             3.695850E-01             1.269839E+01             1.147619E+01             1.017147E+01             2.769778E+01
                   0.3600             5.502602E+01             2.907996E+02             1.149737E+00             4.048672E+01             5.387628E+01             3.312863E+02             0.000000E+00             1.796696E-03             7.178806E-01             4.368515E-02             6.592155E-01             3.355900E-01             1.269823E+01             1.149633E+01             1.017317E+01             2.769778E+01
                   0.5400             5.496382E+01             2.772620E+02             1.321222E+00             3.865486E+01             5.364260E+01             3.159169E+02             0.000000E+00             2.344608E-03             7.253075E-01             4.368225E-02             6.594261E-01             3.019097E-01             1.269795E+01             1.151712E+01             1.017607E+01             2.769778E+01
                   0.7200             5.486913E+01             2.637195E+02             1.388025E+00             3.681453E+01             5.348110E+01             3.005340E+02             0.000000E+00             2.897276E-03             7.323794E-01             4.367818E-02             6.596575E-01             2.683916E-01             1.269757E+01             1.153906E+01             1.018008E+01             2.769778E+01
                   0.9000             5.477099E+01             2.501737E+02             1.411790E+00             3.496635E+01             5.335920E+01             2.851400E+02             0.000000E+00             3.452590E-03             7.390855E-01             4.367295E-02             6.599324E-01             2.349867E-01             1.269708E+01             1.156229E+01             1.018512E+01             2.769778E+01
                   1.0800             5.468025E+01             2.366265E+02             1.418855E+00             3.311099E+01             5.326140E+01             2.697374E+02             0.000000E+00             4.003862E-03             7.454184E-01             4.366656E-02             6.602592E-01             2.016785E-01             1.269647E+01             1.158688E+01             1.019100E+01             2.769778E+01
                   1.2600             5.460068E+01             2.230797E+02             1.419762E+00             3.124911E+01             5.318092E+01             2.543288E+02             0.000000E+00             4.547135E-03             7.513735E-01             4.365901E-02             6.606406E-01             1.684583E-01             1.269576E+01             1.161280E+01             1.019745E+01             2.769778E+01
                   1.4400             5.453329E+01             2.095355E+02             1.418627E+00             2.938141E+01             5.311466E+01             2.389169E+02             0.000000E+00             5.080882E-03             7.569472E-01             4.365030E-02             6.610770E-01             1.353367E-01             1.269494E+01             1.164002E+01             1.020412E+01             2.769778E+01
                   1.6200             5.447806E+01             1.959962E+02             1.417034E+00             2.750862E+01             5.306103E+01             2.235048E+02             0.000000E+00             5.604907E-03             7.621368E-01             4.364044E-02             6.615680E-01             1.023206E-01             1.269400E+01             1.166852E+01             1.021059E+01             2.769778E+01
                   1.8000             5.443457E+01             1.824644E+02             1.415582E+00             2.563152E+01             5.301899E+01             2.080959E+02             0.000000E+00             6.119596E-03             7.669398E-01             4.362941E-02             6.621128E-01             6.942074E-02             1.269296E+01             1.169823E+01             1.021641E+01             2.769778E+01
                   1.9800             5.440224E+01             1.689430E+02             1.414485E+00             2.375093E+01             5.298775E+01             1.926940E+02             0.000000E+00             6.625525E-03             7.713545E-01             4.361722E-02             6.627106E-01             3.664246E-02             1.269181E+01             1.172913E+01             1.022113E+01             2.769778E+01
                   2.1600             5.438045E+01             1.554358E+02             1.413810E+00             2.186777E+01             5.296664E+01             1.773035E+02             0.000000E+00             7.123287E-03             7.753793E-01             4.360387E-02             6.633603E-01             3.998648E-03             1.269055E+01             1.176116E+01             1.022435E+01             2.769778E+01
                   2.3400             5.436858E+01             1.419469E+02             1.413566E+00             1.998305E+01             5.295501E+01             1.619299E+02             0.000000E+00             7.613430E-03             7.790128E-01             4.358937E-02             6.640611E-01             2.850313E-02             1.268918E+01             1.179427E+01             1.022574E+01             2.769778E+01
                   2.5200             5.436598E+01             1.284818E+02             1.413739E+00             1.809794E+01             5.295224E+01             1.465797E+02             0.000000E+00             8.096437E-03             7.822544E-01             4.357372E-02             6.648118E-01             6.085214E-02             1.268771E+01             1.182842E+01             1.022511E+01             2.769778E+01
                   2.7000             5.437203E+01             1.150474E+02             1.414307E+00             1.621383E+01             5.295772E+01             1.312612E+02             0.000000E+00             8.572730E-03             7.851036E-01             4.355690E-02             6.656115E-01             9.303868E-02             1.268612E+01             1.186357E+01             1.022240E+01             2.769778E+01
                   2.8800             5.438608E+01             1.016530E+02             1.415245E+00             1.433242E+01             5.297084E+01             1.159854E+02             0.000000E+00             9.042683E-03             7.875603E-01             4.353894E-02             6.664593E-01             1.250541E-01             1.268442E+01             1.189967E+01             1.021774E+01             2.769778E+01
                   3.0600             5.440753E+01             8.831143E+01             1.416526E+00             1.245595E+01             5.299101E+01             1.007674E+02             0.000000E+00             9.506624E-03             7.896252E-01             4.351982E-02             6.673539E-01             1.568876E-01             1.268262E+01             1.193667E+01             1.021143E+01             2.769778E+01
                   3.2400             5.443576E+01             7.504145E+01             1.418126E+00             1.058745E+01             5.301763E+01             8.562890E+01             0.000000E+00             9.964852E-03             7.912995E-01             4.349955E-02             6.682945E-01             1.885309E-01             1.268071E+01             1.197452E+01             1.020390E+01             2.769778E+01
                   3.4200             5.447013E+01             6.187220E+01             1.420015E+00             8.731442E+00             5.305011E+01             7.060365E+01             0.000000E+00             1.041764E-02             7.925852E-01             4.347813E-02             6.692798E-01             2.199751E-01             1.267869E+01             1.201319E+01             1.019573E+01             2.769778E+01
                   3.6000             5.451003E+01             4.885270E+01             1.422169E+00             6.895246E+00             5.308786E+01             5.574795E+01             0.000000E+00             1.086524E-02             7.934858E-01             4.345556E-02             6.703087E-01             2.512115E-01             1.267656E+01             1.205263E+01             1.018757E+01             2.769778E+01
                   3.7800             5.455485E+01             3.607519E+01             1.424560E+00             5.092269E+00             5.313029E+01             4.116746E+01             0.000000E+00             1.130790E-02             7.940068E-01             4.343185E-02             6.713799E-01             2.822328E-01             1.267432E+01             1.209279E+01             1.018008E+01             2.769778E+01
                   3.9600             5.460396E+01             2.374477E+01             1.427161E+00             3.351845E+00             5.317680E+01             2.709662E+01             0.000000E+00             1.174585E-02             7.941581E-01             4.340699E-02             6.724919E-01             3.130347E-01             1.267197E+01             1.213364E+01             1.017391E+01             2.769778E+01
