                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.217769E-09            -1.815031E-03             1.687538E-08
                   0.1800            -2.627916E-05            -1.141743E+01             1.530650E-08
                   0.3600            -2.624318E-05            -1.142864E+01             1.379477E-08
                   0.5400            -2.621457E-05            -1.143199E+01             1.234003E-08
                   0.7200            -2.619127E-05            -1.143110E+01             1.094235E-08
                   0.9000            -2.617203E-05            -1.142815E+01             9.601763E-09
                   1.0800            -2.615607E-05            -1.142438E+01             8.318251E-09
                   1.2600            -2.614288E-05            -1.142051E+01             7.091855E-09
                   1.4400            -2.613212E-05            -1.141695E+01             5.922565E-09
                   1.6200            -2.612355E-05            -1.141391E+01             4.810430E-09
                   1.8000            -2.611698E-05            -1.141149E+01             3.755436E-09
                   1.9800            -2.611226E-05            -1.140974E+01             2.757605E-09
                   2.1600            -2.610925E-05            -1.140867E+01             1.816955E-09
                   2.3400            -2.610785E-05            -1.140826E+01             9.334895E-10
                   2.5200            -2.610792E-05            -1.140848E+01             1.072292E-10
                   2.7000            -2.610937E-05            -1.140931E+01            -6.618297E-10
                   2.8800            -2.611210E-05            -1.141069E+01            -1.373678E-09
                   3.0600            -2.611599E-05            -1.141260E+01            -2.028297E-09
                   3.2400            -2.612094E-05            -1.141497E+01            -2.625690E-09
                   3.4200            -2.612685E-05            -1.141778E+01            -3.165846E-09
                   3.6000            -2.613363E-05            -1.142098E+01            -3.648757E-09
                   3.7800            -2.614116E-05            -1.142451E+01            -4.074428E-09
                   3.9600            -2.614935E-05            -1.142834E+01            -4.442850E-09
                   4.1400            -2.615809E-05            -1.143243E+01            -4.754022E-09
                   4.3200            -2.616729E-05            -1.143671E+01            -5.007941E-09
                   4.5000            -2.617684E-05            -1.144116E+01            -5.204611E-09
                   4.6800            -2.618664E-05            -1.144572E+01            -5.344028E-09
                   4.8600            -2.619659E-05            -1.145034E+01            -5.426196E-09
                   5.0400            -2.620658E-05            -1.145499E+01            -5.451112E-09
                   5.2200            -2.621651E-05            -1.145962E+01            -5.418788E-09
                   5.4000            -2.622628E-05            -1.146417E+01            -5.329219E-09
                   5.5800            -2.623578E-05            -1.146860E+01            -5.182413E-09
                   5.7600            -2.624492E-05            -1.147287E+01            -4.978380E-09
                   5.9400            -2.625358E-05            -1.147693E+01            -4.717123E-09
                   6.1200            -2.626166E-05            -1.148073E+01            -4.398649E-09
                   6.3000            -2.626906E-05            -1.148422E+01            -4.022966E-09
                   6.4800            -2.627567E-05            -1.148736E+01            -3.590085E-09
                   6.6600            -2.628139E-05            -1.149010E+01            -3.100015E-09
                   6.8400            -2.628611E-05            -1.149239E+01            -2.552768E-09
                   7.0200            -2.628973E-05            -1.149419E+01            -1.948358E-09
                   7.2000            -2.629214E-05            -1.149545E+01            -1.286794E-09
                   7.3800            -2.629323E-05            -1.149612E+01            -5.680897E-10
                   7.5600            -2.629292E-05            -1.149615E+01             2.077388E-10
                   7.7400            -2.629107E-05            -1.149550E+01             1.040674E-09
                   7.9200            -2.628761E-05            -1.149412E+01             1.930704E-09
                   8.1000            -2.628242E-05            -1.149196E+01             2.877808E-09
                   8.2800            -2.627540E-05            -1.148899E+01             3.881968E-09
                   8.4600            -2.626645E-05            -1.148515E+01             4.943168E-09
                   8.6400            -2.625547E-05            -1.148040E+01             6.061384E-09
                   8.8200            -2.624236E-05            -1.147469E+01             7.236601E-09
                   9.0000            -2.622703E-05            -1.146798E+01             8.468791E-09
                   9.1800            -2.620938E-05            -1.146023E+01             9.757934E-09
                   9.3600            -2.618931E-05            -1.145140E+01             1.110401E-08
                   9.5400            -2.616674E-05            -1.144144E+01             1.250699E-08
                   9.7200            -2.614156E-05            -1.143032E+01             1.396685E-08
                   9.9000            -2.611371E-05            -1.141799E+01             1.548356E-08
                  10.0800            -2.608308E-05            -1.140442E+01             1.705710E-08
                  10.2600            -2.604960E-05            -1.138957E+01             1.868745E-08
                  10.4400            -2.601319E-05            -1.137340E+01             2.037456E-08
                  10.6200            -2.597378E-05            -1.135589E+01             2.211842E-08
                  10.8000            -2.593128E-05            -1.133700E+01             2.391898E-08
                  10.9800            -2.588563E-05            -1.131669E+01             2.577623E-08
                  11.1600            -2.583676E-05            -1.129494E+01             2.769013E-08
