                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.298762E+02             3.298762E+02             3.329579E+02             3.329579E+02             3.340154E+02             3.305218E+02             3.299011E+02             3.305218E+02             3.299011E+02
                   0.1800             3.298692E+02             3.299107E+02             3.329351E+02             3.329807E+02             3.340415E+02             3.305335E+02             3.299350E+02             3.305524E+02             3.299586E+02
                   0.3600             3.298007E+02             3.298635E+02             3.328584E+02             3.329286E+02             3.339907E+02             3.304900E+02             3.299032E+02             3.305040E+02             3.299204E+02
                   0.5400             3.297270E+02             3.298053E+02             3.327779E+02             3.328667E+02             3.339298E+02             3.304335E+02             3.298551E+02             3.304448E+02             3.298689E+02
                   0.7200             3.296503E+02             3.297410E+02             3.326954E+02             3.327997E+02             3.338635E+02             3.303702E+02             3.297983E+02             3.303798E+02             3.298099E+02
                   0.9000             3.295729E+02             3.296743E+02             3.326128E+02             3.327306E+02             3.337951E+02             3.303039E+02             3.297372E+02             3.303124E+02             3.297476E+02
                   1.0800             3.294966E+02             3.296074E+02             3.325318E+02             3.326617E+02             3.337266E+02             3.302371E+02             3.296748E+02             3.302449E+02             3.296845E+02
                   1.2600             3.294224E+02             3.295416E+02             3.324532E+02             3.325941E+02             3.336594E+02             3.301711E+02             3.296127E+02             3.301785E+02             3.296221E+02
                   1.4400             3.293510E+02             3.294777E+02             3.323776E+02             3.325285E+02             3.335942E+02             3.301068E+02             3.295519E+02             3.301141E+02             3.295614E+02
                   1.6200             3.292827E+02             3.294161E+02             3.323054E+02             3.324654E+02             3.335314E+02             3.300447E+02             3.294931E+02             3.300520E+02             3.295027E+02
                   1.8000             3.292176E+02             3.293571E+02             3.322366E+02             3.324050E+02             3.334713E+02             3.299851E+02             3.294365E+02             3.299925E+02             3.294465E+02
                   1.9800             3.291559E+02             3.293008E+02             3.321713E+02             3.323473E+02             3.334139E+02             3.299282E+02             3.293823E+02             3.299358E+02             3.293928E+02
                   2.1600             3.290974E+02             3.292474E+02             3.321095E+02             3.322926E+02             3.333594E+02             3.298739E+02             3.293307E+02             3.298819E+02             3.293418E+02
                   2.3400             3.290423E+02             3.291967E+02             3.320511E+02             3.322407E+02             3.333077E+02             3.298225E+02             3.292817E+02             3.298308E+02             3.292935E+02
                   2.5200             3.289903E+02             3.291488E+02             3.319961E+02             3.321917E+02             3.332589E+02             3.297738E+02             3.292354E+02             3.297826E+02             3.292478E+02
                   2.7000             3.289415E+02             3.291038E+02             3.319444E+02             3.321455E+02             3.332129E+02             3.297279E+02             3.291916E+02             3.297371E+02             3.292048E+02
                   2.8800             3.288958E+02             3.290615E+02             3.318960E+02             3.321022E+02             3.331698E+02             3.296847E+02             3.291505E+02             3.296945E+02             3.291645E+02
                   3.0600             3.288532E+02             3.290220E+02             3.318507E+02             3.320617E+02             3.331294E+02             3.296443E+02             3.291120E+02             3.296546E+02             3.291268E+02
                   3.2400             3.288135E+02             3.289852E+02             3.318085E+02             3.320240E+02             3.330918E+02             3.296066E+02             3.290761E+02             3.296174E+02             3.290917E+02
                   3.4200             3.287767E+02             3.289510E+02             3.317694E+02             3.319890E+02             3.330569E+02             3.295717E+02             3.290428E+02             3.295830E+02             3.290592E+02
                   3.6000             3.287428E+02             3.289196E+02             3.317333E+02             3.319567E+02             3.330247E+02             3.295394E+02             3.290120E+02             3.295512E+02             3.290292E+02
                   3.7800             3.287118E+02             3.288908E+02             3.317001E+02             3.319272E+02             3.329952E+02             3.295097E+02             3.289838E+02             3.295221E+02             3.290017E+02
                   3.9600             3.286835E+02             3.288646E+02             3.316698E+02             3.319003E+02             3.329684E+02             3.294827E+02             3.289580E+02             3.294957E+02             3.289768E+02
                   4.1400             3.286579E+02             3.288410E+02             3.316423E+02             3.318761E+02             3.329442E+02             3.294582E+02             3.289347E+02             3.294718E+02             3.289543E+02
                   4.3200             3.286350E+02             3.288199E+02             3.316176E+02             3.318544E+02             3.329225E+02             3.294364E+02             3.289139E+02             3.294505E+02             3.289342E+02
                   4.5000             3.286147E+02             3.288014E+02             3.315957E+02             3.318354E+02             3.329035E+02             3.294170E+02             3.288955E+02             3.294317E+02             3.289166E+02
                   4.6800             3.285970E+02             3.287854E+02             3.315764E+02             3.318189E+02             3.328869E+02             3.294002E+02             3.288794E+02             3.294155E+02             3.289013E+02
                   4.8600             3.285818E+02             3.287718E+02             3.315597E+02             3.318048E+02             3.328729E+02             3.293858E+02             3.288657E+02             3.294017E+02             3.288883E+02
                   5.0400             3.285691E+02             3.287606E+02             3.315456E+02             3.317933E+02             3.328612E+02             3.293738E+02             3.288542E+02             3.293903E+02             3.288777E+02
                   5.2200             3.285587E+02             3.287517E+02             3.315340E+02             3.317841E+02             3.328519E+02             3.293642E+02             3.288450E+02             3.293812E+02             3.288692E+02
                   5.4000             3.285506E+02             3.287451E+02             3.315247E+02             3.317771E+02             3.328449E+02             3.293568E+02             3.288379E+02             3.293744E+02             3.288629E+02
                   5.5800             3.285446E+02             3.287405E+02             3.315176E+02             3.317724E+02             3.328400E+02             3.293515E+02             3.288327E+02             3.293698E+02             3.288586E+02
                   5.7600             3.285406E+02             3.287378E+02             3.315125E+02             3.317695E+02             3.328370E+02             3.293480E+02             3.288294E+02             3.293669E+02             3.288561E+02
                   5.9400             3.285379E+02             3.287366E+02             3.315088E+02             3.317680E+02             3.328355E+02             3.293460E+02             3.288274E+02             3.293655E+02             3.288549E+02
                   6.1200             3.285361E+02             3.287361E+02             3.315061E+02             3.317674E+02             3.328347E+02             3.293447E+02             3.288261E+02             3.293649E+02             3.288544E+02
                   6.3000             3.285346E+02             3.287358E+02             3.315037E+02             3.317669E+02             3.328341E+02             3.293437E+02             3.288251E+02             3.293645E+02             3.288541E+02
                   6.4800             3.285331E+02             3.287355E+02             3.315013E+02             3.317665E+02             3.328335E+02             3.293427E+02             3.288240E+02             3.293641E+02             3.288539E+02
