                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -8.833916E-01            -4.887826E+01             3.961992E+00             5.405137E+00             1.443146E+00             2.004245E+01             2.009434E+01
                   0.1800            -2.414088E+00            -5.048380E+01             2.849340E+00             4.786711E+00             1.944444E+00             2.088556E+01             2.097588E+01
                   0.3600            -2.976241E+00            -5.051508E+01             2.336938E+00             4.767577E+00             2.444792E+00             2.095522E+01             2.109735E+01
                   0.5400            -3.537029E+00            -5.054669E+01             1.825562E+00             4.749989E+00             2.945660E+00             2.102589E+01             2.123122E+01
                   0.7200            -4.096722E+00            -5.057922E+01             1.315078E+00             4.733710E+00             3.446940E+00             2.109775E+01             2.137747E+01
                   0.9000            -4.655387E+00            -5.061297E+01             8.054976E-01             4.718591E+00             3.948468E+00             2.117087E+01             2.153592E+01
                   1.0800            -5.213119E+00            -5.064815E+01             2.967710E-01             4.704548E+00             4.450204E+00             2.124526E+01             2.170634E+01
                   1.2600            -5.770074E+00            -5.068486E+01            -2.112274E-01             4.691529E+00             4.952217E+00             2.132092E+01             2.188849E+01
                   1.4400            -6.326213E+00            -5.072316E+01            -7.184472E-01             4.679499E+00             5.454420E+00             2.139780E+01             2.208204E+01
                   1.6200            -6.881564E+00            -5.076305E+01            -1.224909E+00             4.668438E+00             5.956808E+00             2.147583E+01             2.228665E+01
                   1.8000            -7.436107E+00            -5.080454E+01            -1.730588E+00             4.658331E+00             6.459340E+00             2.155495E+01             2.250198E+01
                   1.9800            -7.989895E+00            -5.084764E+01            -2.235537E+00             4.649169E+00             6.962057E+00             2.163510E+01             2.272769E+01
                   2.1600            -8.542879E+00            -5.089233E+01            -2.739708E+00             4.640943E+00             7.464900E+00             2.171620E+01             2.296340E+01
                   2.3400            -9.095079E+00            -5.093860E+01            -3.243123E+00             4.633648E+00             7.967883E+00             2.179816E+01             2.320877E+01
                   2.5200            -9.646474E+00            -5.098642E+01            -3.745761E+00             4.627279E+00             8.470980E+00             2.188092E+01             2.346342E+01
                   2.7000            -1.019705E+01            -5.103579E+01            -4.247616E+00             4.621831E+00             8.974179E+00             2.196439E+01             2.372699E+01
                   2.8800            -1.074682E+01            -5.108669E+01            -4.748693E+00             4.617299E+00             9.477480E+00             2.204849E+01             2.399914E+01
                   3.0600            -1.129575E+01            -5.113909E+01            -5.248970E+00             4.613680E+00             9.980855E+00             2.213315E+01             2.427950E+01
                   3.2400            -1.184385E+01            -5.119298E+01            -5.748450E+00             4.610970E+00             1.048431E+01             2.221829E+01             2.456772E+01
                   3.4200            -1.239110E+01            -5.124833E+01            -6.247130E+00             4.609165E+00             1.098783E+01             2.230382E+01             2.486348E+01
                   3.6000            -1.293750E+01            -5.130514E+01            -6.744998E+00             4.608261E+00             1.149140E+01             2.238966E+01             2.516643E+01
                   3.7800            -1.348303E+01            -5.136338E+01            -7.242047E+00             4.608254E+00             1.199502E+01             2.247574E+01             2.547626E+01
                   3.9600            -1.402769E+01            -5.142304E+01            -7.738278E+00             4.609140E+00             1.249868E+01             2.256198E+01             2.579264E+01
                   4.1400            -1.457147E+01            -5.148408E+01            -8.233677E+00             4.610914E+00             1.300237E+01             2.264829E+01             2.611526E+01
                   4.3200            -1.511436E+01            -5.154649E+01            -8.728244E+00             4.613570E+00             1.350608E+01             2.273460E+01             2.644384E+01
                   4.5000            -1.565635E+01            -5.161024E+01            -9.221970E+00             4.617102E+00             1.400981E+01             2.282083E+01             2.677807E+01
                   4.6800            -1.619744E+01            -5.167531E+01            -9.714857E+00             4.621502E+00             1.451353E+01             2.290689E+01             2.711767E+01
                   4.8600            -1.673762E+01            -5.174168E+01            -1.020690E+01             4.626759E+00             1.501726E+01             2.299271E+01             2.746239E+01
                   5.0400            -1.727689E+01            -5.180929E+01            -1.069810E+01             4.632859E+00             1.552097E+01             2.307821E+01             2.781195E+01
                   5.2200            -1.781526E+01            -5.187812E+01            -1.118847E+01             4.639782E+00             1.602466E+01             2.316333E+01             2.816611E+01
                   5.4000            -1.835273E+01            -5.194810E+01            -1.167801E+01             4.647497E+00             1.652831E+01             2.324798E+01             2.852462E+01
                   5.5800            -1.888934E+01            -5.201916E+01            -1.216675E+01             4.655953E+00             1.703190E+01             2.333212E+01             2.888725E+01
                   5.7600            -1.942513E+01            -5.209116E+01            -1.265475E+01             4.665061E+00             1.753540E+01             2.341570E+01             2.925381E+01
                   5.9400            -1.996023E+01            -5.216386E+01            -1.314211E+01             4.674656E+00             1.803874E+01             2.349872E+01             2.962408E+01
                   6.1200            -2.049481E+01            -5.223690E+01            -1.362901E+01             4.684481E+00             1.854183E+01             2.358124E+01             2.999791E+01
                   6.3000            -2.102903E+01            -5.231001E+01            -1.411558E+01             4.694325E+00             1.904460E+01             2.366332E+01             3.037515E+01
                   6.4800            -2.156292E+01            -5.238305E+01            -1.460186E+01             4.704114E+00             1.954700E+01             2.374497E+01             3.075563E+01
                   6.6600            -2.209649E+01            -5.245600E+01            -1.508787E+01             4.713833E+00             2.004903E+01             2.382617E+01             3.113921E+01
                   6.8400            -2.262971E+01            -5.252885E+01            -1.557359E+01             4.723483E+00             2.055068E+01             2.390692E+01             3.152573E+01
                   7.0200            -2.316257E+01            -5.260157E+01            -1.605900E+01             4.733064E+00             2.105194E+01             2.398720E+01             3.191504E+01
                   7.2000            -2.369505E+01            -5.267416E+01            -1.654411E+01             4.742579E+00             2.155279E+01             2.406699E+01             3.230701E+01
                   7.3800            -2.422713E+01            -5.274660E+01            -1.702889E+01             4.752030E+00             2.205325E+01             2.414627E+01             3.270150E+01
                   7.5600            -2.475881E+01            -5.281889E+01            -1.751334E+01             4.761419E+00             2.255328E+01             2.422503E+01             3.309838E+01
                   7.7400            -2.529006E+01            -5.289100E+01            -1.799746E+01             4.770747E+00             2.305290E+01             2.430324E+01             3.349751E+01
                   7.9200            -2.582086E+01            -5.296293E+01            -1.848122E+01             4.780017E+00             2.355208E+01             2.438088E+01             3.389879E+01
                   8.1000            -2.635120E+01            -5.303467E+01            -1.896462E+01             4.789231E+00             2.405083E+01             2.445793E+01             3.430208E+01
                   8.2800            -2.688106E+01            -5.310619E+01            -1.944765E+01             4.798391E+00             2.454914E+01             2.453437E+01             3.470728E+01
                   8.4600            -2.741042E+01            -5.317750E+01            -1.993029E+01             4.807498E+00             2.504699E+01             2.461019E+01             3.511429E+01
                   8.6400            -2.793927E+01            -5.324858E+01            -2.041255E+01             4.816555E+00             2.554439E+01             2.468535E+01             3.552298E+01
                   8.8200            -2.846759E+01            -5.331941E+01            -2.089440E+01             4.825564E+00             2.604132E+01             2.475984E+01             3.593327E+01
                   9.0000            -2.899536E+01            -5.338999E+01            -2.137584E+01             4.834526E+00             2.653779E+01             2.483363E+01             3.634506E+01
                   9.1800            -2.952258E+01            -5.346031E+01            -2.185686E+01             4.843443E+00             2.703377E+01             2.490670E+01             3.675824E+01
                   9.3600            -3.004921E+01            -5.353035E+01            -2.233745E+01             4.852317E+00             2.752928E+01             2.497902E+01             3.717274E+01
                   9.5400            -3.057525E+01            -5.360010E+01            -2.281760E+01             4.861149E+00             2.802429E+01             2.505058E+01             3.758847E+01
                   9.7200            -3.110068E+01            -5.366955E+01            -2.329730E+01             4.869941E+00             2.851881E+01             2.512135E+01             3.800533E+01
                   9.9000            -3.162548E+01            -5.373870E+01            -2.377653E+01             4.878695E+00             2.901283E+01             2.519131E+01             3.842325E+01
                  10.0800            -3.214963E+01            -5.380753E+01            -2.425530E+01             4.887411E+00             2.950634E+01             2.526043E+01             3.884216E+01
                  10.2600            -3.267313E+01            -5.387603E+01            -2.473359E+01             4.896092E+00             2.999934E+01             2.532869E+01             3.926198E+01
                  10.4400            -3.319596E+01            -5.394420E+01            -2.521139E+01             4.904737E+00             3.049182E+01             2.539607E+01             3.968263E+01
                  10.6200            -3.371810E+01            -5.401203E+01            -2.568869E+01             4.913348E+00             3.098377E+01             2.546253E+01             4.010405E+01
                  10.8000            -3.423953E+01            -5.407950E+01            -2.616548E+01             4.921925E+00             3.147520E+01             2.552807E+01             4.052617E+01
                  10.9800            -3.476025E+01            -5.414662E+01            -2.664176E+01             4.930470E+00             3.196609E+01             2.559266E+01             4.094893E+01
                  11.1600            -3.528023E+01            -5.421337E+01            -2.711752E+01             4.938982E+00             3.245644E+01             2.565627E+01             4.137227E+01
                  11.3400            -3.579947E+01            -5.427976E+01            -2.759274E+01             4.947462E+00             3.294624E+01             2.571889E+01             4.179613E+01
                  11.5200            -3.631795E+01            -5.434576E+01            -2.806742E+01             4.955910E+00             3.343549E+01             2.578049E+01             4.222044E+01
                  11.7000            -3.683566E+01            -5.441139E+01            -2.854155E+01             4.964325E+00             3.392419E+01             2.584105E+01             4.264517E+01
                  11.8800            -3.735259E+01            -5.447663E+01            -2.901513E+01             4.972707E+00             3.441233E+01             2.590056E+01             4.307026E+01
                  12.0600            -3.786871E+01            -5.454148E+01            -2.948814E+01             4.981056E+00             3.489989E+01             2.595899E+01             4.349565E+01
                  12.2400            -3.838403E+01            -5.460594E+01            -2.996057E+01             4.989370E+00             3.538689E+01             2.601633E+01             4.392131E+01
                  12.4200            -3.889853E+01            -5.467000E+01            -3.043243E+01             4.997648E+00             3.587331E+01             2.607256E+01             4.434718E+01
                  12.6000            -3.941219E+01            -5.473367E+01            -3.090370E+01             5.005889E+00             3.635915E+01             2.612766E+01             4.477323E+01
                  12.7800            -3.992501E+01            -5.479694E+01            -3.137437E+01             5.014091E+00             3.684440E+01             2.618162E+01             4.519942E+01
                  12.9600            -4.043698E+01            -5.485982E+01            -3.184444E+01             5.022253E+00             3.732906E+01             2.623443E+01             4.562569E+01
                  13.1400            -4.094808E+01            -5.492230E+01            -3.231390E+01             5.030371E+00             3.781312E+01             2.628606E+01             4.605203E+01
                  13.3200            -4.145831E+01            -5.498438E+01            -3.278275E+01             5.038444E+00             3.829658E+01             2.633652E+01             4.647839E+01
                  13.5000            -4.196766E+01            -5.504607E+01            -3.325098E+01             5.046468E+00             3.877943E+01             2.638579E+01             4.690474E+01
                  13.6800            -4.247612E+01            -5.510737E+01            -3.371858E+01             5.054441E+00             3.926167E+01             2.643387E+01             4.733105E+01
                  13.8600            -4.298369E+01            -5.516829E+01            -3.418555E+01             5.062360E+00             3.974329E+01             2.648073E+01             4.775728E+01
                  14.0400            -4.349034E+01            -5.522882E+01            -3.465189E+01             5.070219E+00             4.022428E+01             2.652639E+01             4.818342E+01
                  14.2200            -4.399608E+01            -5.528898E+01            -3.511757E+01             5.078017E+00             4.070465E+01             2.657083E+01             4.860944E+01
                  14.4000            -4.450091E+01            -5.534876E+01            -3.558261E+01             5.085748E+00             4.118437E+01             2.661406E+01             4.903530E+01
                  14.5800            -4.500480E+01            -5.540819E+01            -3.604700E+01             5.093408E+00             4.166346E+01             2.665606E+01             4.946099E+01
                  14.7600            -4.550777E+01            -5.546725E+01            -3.651073E+01             5.100993E+00             4.214189E+01             2.669685E+01             4.988648E+01
                  14.9400            -4.600979E+01            -5.552596E+01            -3.697380E+01             5.108497E+00             4.261967E+01             2.673642E+01             5.031176E+01
                  15.1200            -4.651088E+01            -5.558433E+01            -3.743620E+01             5.115915E+00             4.309679E+01             2.677478E+01             5.073680E+01
                  15.3000            -4.701101E+01            -5.564237E+01            -3.789793E+01             5.123242E+00             4.357325E+01             2.681193E+01             5.116158E+01
                  15.4800            -4.751020E+01            -5.570009E+01            -3.835899E+01             5.130471E+00             4.404902E+01             2.684788E+01             5.158609E+01
