                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             1.083223E+02             1.563362E-01             1.081659E+02             4.602563E+05             1.436053E-01             4.319618E-04             1.229886E-02             1.664069E+01
                   0.1800             1.079610E+02            -3.836669E-01             1.083446E+02             4.602563E+05            -4.401479E-01            -1.323954E-03             5.780492E-02             1.662301E+01
                   0.3600             1.075689E+02            -7.504308E-01             1.083194E+02             4.602563E+05            -8.694656E-01            -2.615324E-03             1.216501E-01             1.661601E+01
                   0.5400             1.071813E+02            -1.117339E+00             1.082986E+02             4.602562E+05            -1.298804E+00            -3.906741E-03             1.853725E-01             1.660909E+01
                   0.7200             1.067983E+02            -1.484353E+00             1.082827E+02             4.602562E+05            -1.728119E+00            -5.198064E-03             2.489638E-01             1.660257E+01
                   0.9000             1.064203E+02            -1.851363E+00             1.082717E+02             4.602562E+05            -2.157294E+00            -6.488936E-03             3.124202E-01             1.659664E+01
                   1.0800             1.060475E+02            -2.218341E+00             1.082658E+02             4.602562E+05            -2.586303E+00            -7.779270E-03             3.757406E-01             1.659155E+01
                   1.2600             1.056798E+02            -2.585349E+00             1.082652E+02             4.602562E+05            -3.015205E+00            -9.069239E-03             4.389256E-01             1.658751E+01
                   1.4400             1.053175E+02            -2.952302E+00             1.082698E+02             4.602562E+05            -3.443920E+00            -1.035859E-02             5.019765E-01             1.658467E+01
                   1.6200             1.050813E+02            -3.319186E+00             1.084005E+02             4.602562E+05            -3.872435E+00            -1.164728E-02             5.648956E-01             1.658313E+01
                   1.8000             1.048545E+02            -3.685954E+00             1.085405E+02             4.602562E+05            -4.300704E+00            -1.293516E-02             6.276854E-01             1.658294E+01
                   1.9800             1.046327E+02            -4.052621E+00             1.086853E+02             4.602562E+05            -4.728748E+00            -1.422229E-02             6.903491E-01             1.658408E+01
                   2.1600             1.044158E+02            -4.419124E+00             1.088349E+02             4.602562E+05            -5.156505E+00            -1.550848E-02             7.528901E-01             1.658650E+01
                   2.3400             1.042035E+02            -4.785455E+00             1.089890E+02             4.602562E+05            -5.583973E+00            -1.679370E-02             8.153122E-01             1.659007E+01
                   2.5200             1.039955E+02            -5.151573E+00             1.091471E+02             4.602562E+05            -6.011115E+00            -1.807784E-02             8.776194E-01             1.659466E+01
                   2.7000             1.037917E+02            -5.517448E+00             1.093091E+02             4.602562E+05            -6.437904E+00            -1.936082E-02             9.398162E-01             1.660007E+01
                   2.8800             1.035915E+02            -5.883061E+00             1.094746E+02             4.602562E+05            -6.864325E+00            -2.064258E-02             1.001907E+00             1.660613E+01
                   3.0600             1.033949E+02            -6.248366E+00             1.096432E+02             4.602562E+05            -7.290341E+00            -2.192300E-02             1.063898E+00             1.661262E+01
                   3.2400             1.032013E+02            -6.613344E+00             1.098147E+02             4.602562E+05            -7.715936E+00            -2.320203E-02             1.125793E+00             1.661936E+01
                   3.4200             1.030107E+02            -6.977966E+00             1.099886E+02             4.602562E+05            -8.141086E+00            -2.447958E-02             1.187599E+00             1.662616E+01
                   3.6000             1.028226E+02            -7.342198E+00             1.101648E+02             4.602562E+05            -8.565764E+00            -2.575558E-02             1.249322E+00             1.663284E+01
                   3.7800             1.026369E+02            -7.706005E+00             1.103429E+02             4.602562E+05            -8.989942E+00            -2.702992E-02             1.310967E+00             1.663928E+01
                   3.9600             1.024533E+02            -8.069365E+00             1.105227E+02             0.000000E+00            -9.413604E+00            -2.830255E-02             1.372542E+00             1.664533E+01
                   4.1400             1.022717E+02            -8.432238E+00             1.107039E+02             0.000000E+00            -9.836717E+00            -2.957336E-02             1.434052E+00             1.665090E+01
