                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602563E+05             4.604612E+05             4.602403E+05             3.448631E+05             3.424810E+05             7.179018E+05
                   0.1800             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602563E+05             4.604612E+05             4.602403E+05             3.449391E+05             3.425570E+05             7.180947E+05
                   0.3600             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602563E+05             4.604612E+05             4.602403E+05             3.450214E+05             3.426394E+05             7.182764E+05
                   0.5400             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604612E+05             4.602403E+05             3.451008E+05             3.427188E+05             7.184513E+05
                   0.7200             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604611E+05             4.602403E+05             3.451774E+05             3.427954E+05             7.186196E+05
                   0.9000             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604611E+05             4.602403E+05             3.452511E+05             3.428691E+05             7.187812E+05
                   1.0800             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604611E+05             4.602403E+05             3.453221E+05             3.429400E+05             7.189362E+05
                   1.2600             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604611E+05             4.602403E+05             3.453902E+05             3.430082E+05             7.190847E+05
                   1.4400             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604611E+05             4.602403E+05             3.454555E+05             3.430735E+05             7.192267E+05
                   1.6200             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604611E+05             4.602403E+05             3.455181E+05             3.431360E+05             7.193622E+05
                   1.8000             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604611E+05             4.602403E+05             3.455777E+05             3.431957E+05             7.194913E+05
                   1.9800             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604611E+05             4.602403E+05             3.456346E+05             3.432526E+05             7.196141E+05
                   2.1600             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604611E+05             4.602403E+05             3.456886E+05             3.433066E+05             7.197306E+05
                   2.3400             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604610E+05             4.602403E+05             3.457398E+05             3.433578E+05             7.198409E+05
                   2.5200             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604610E+05             4.602403E+05             3.457881E+05             3.434061E+05             7.199450E+05
                   2.7000             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604610E+05             4.602403E+05             3.458336E+05             3.434515E+05             7.200429E+05
                   2.8800             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604610E+05             4.602403E+05             3.458762E+05             3.434942E+05             7.201347E+05
                   3.0600             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604610E+05             4.602403E+05             3.459160E+05             3.435340E+05             7.202204E+05
                   3.2400             4.581678E+05             4.586733E+05             4.586722E+05             4.578585E+05             4.602562E+05             4.604610E+05             4.602403E+05             3.459530E+05             3.435710E+05             7.203001E+05
