                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.335444E-06             2.058339E-07             1.335459E-06             2.197702E-15             1.961289E-08             1.167802E-07             1.266019E-06            -1.501351E-11            -1.962167E-20             1.129610E-06            -1.182422E-07            -2.590406E-07             7.523277E-07
                   0.1800             1.335648E-06             2.059438E-07             1.334943E-06             7.201276E-10             1.959604E-08             1.167035E-07             1.266019E-06            -1.493012E-11            -9.452053E-15             1.129704E-06            -1.182551E-07            -2.591213E-07             7.523277E-07
                   0.3600             1.335884E-06             2.060825E-07             1.334462E-06             1.437433E-09             1.958169E-08             1.166204E-07             1.266019E-06            -1.483952E-11            -1.899642E-14             1.129802E-06            -1.182841E-07            -2.591898E-07             7.523277E-07
                   0.5400             1.336112E-06             2.062165E-07             1.333975E-06             2.152171E-09             1.956790E-08             1.165402E-07             1.266019E-06            -1.475170E-11            -2.862220E-14             1.129896E-06            -1.183121E-07            -2.592558E-07             7.523277E-07
                   0.7200             1.336332E-06             2.063459E-07             1.333482E-06             2.864523E-09             1.955466E-08             1.164630E-07             1.266019E-06            -1.466662E-11            -3.832229E-14             1.129986E-06            -1.183394E-07            -2.593191E-07             7.523277E-07
                   0.9000             1.336544E-06             2.064708E-07             1.332984E-06             3.574641E-09             1.954197E-08             1.163885E-07             1.266019E-06            -1.458424E-11            -4.809150E-14             1.130073E-06            -1.183659E-07            -2.593798E-07             7.523277E-07
                   1.0800             1.336749E-06             2.065913E-07             1.332480E-06             4.282661E-09             1.952982E-08             1.163170E-07             1.266019E-06            -1.450454E-11            -5.792552E-14             1.130157E-06            -1.183916E-07            -2.594379E-07             7.523277E-07
                   1.2600             1.336945E-06             2.067074E-07             1.331971E-06             4.988711E-09             1.951822E-08             1.162482E-07             1.266019E-06            -1.442753E-11            -6.782043E-14             1.130238E-06            -1.184166E-07            -2.594933E-07             7.523277E-07
                   1.4400             1.337134E-06             2.068189E-07             1.331455E-06             5.692919E-09             1.950715E-08             1.161823E-07             1.266019E-06            -1.435321E-11            -7.777248E-14             1.130315E-06            -1.184407E-07            -2.595463E-07             7.523277E-07
                   1.6200             1.337314E-06             2.069259E-07             1.330933E-06             6.395408E-09             1.949660E-08             1.161192E-07             1.266019E-06            -1.428158E-11            -8.777802E-14             1.130388E-06            -1.184640E-07            -2.595967E-07             7.523277E-07
                   1.8000             1.337487E-06             2.070283E-07             1.330405E-06             7.096305E-09             1.948657E-08             1.160589E-07             1.266019E-06            -1.421268E-11            -9.783343E-14             1.130459E-06            -1.184864E-07            -2.596446E-07             7.523277E-07
                   1.9800             1.337652E-06             2.071260E-07             1.329870E-06             7.795735E-09             1.947705E-08             1.160015E-07             1.266019E-06            -1.414651E-11            -1.079351E-13             1.130526E-06            -1.185079E-07            -2.596901E-07             7.523277E-07
