                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.741232E-01             7.291086E-02             9.083461E-01             2.133743E+01             1.766346E+01             3.088987E-03             2.133434E+01             4.064889E+01             0.000000E+00
                   0.1800             4.214597E-01             7.290998E-02             9.394577E-01             2.133736E+01             1.798416E+01             3.094579E-03             2.133427E+01             4.064889E+01             0.000000E+00
                   0.3600             3.586644E-01             7.290707E-02             9.407913E-01             2.133708E+01             1.803044E+01             3.111342E-03             2.133397E+01             4.064889E+01             0.000000E+00
                   0.5400             2.959603E-01             7.290223E-02             9.422295E-01             2.133662E+01             1.808109E+01             3.139279E-03             2.133348E+01             4.064889E+01             0.000000E+00
                   0.7200             2.333377E-01             7.289544E-02             9.437819E-01             2.133598E+01             1.813609E+01             3.178390E-03             2.133280E+01             4.064889E+01             0.000000E+00
                   0.9000             1.708075E-01             7.288671E-02             9.454533E-01             2.133515E+01             1.819539E+01             3.228671E-03             2.133192E+01             4.064889E+01             0.000000E+00
                   1.0800             1.083707E-01             7.287605E-02             9.472459E-01             2.133413E+01             1.825889E+01             3.290120E-03             2.133084E+01             4.064889E+01             0.000000E+00
                   1.2600             4.601654E-02             7.286345E-02             9.491609E-01             2.133293E+01             1.832650E+01             3.362733E-03             2.132957E+01             4.064889E+01             0.000000E+00
                   1.4400             1.623965E-02             7.284891E-02             9.511977E-01             2.133155E+01             1.839811E+01             3.446508E-03             2.132811E+01             4.064889E+01             0.000000E+00
                   1.6200             7.839304E-02             7.283244E-02             9.533554E-01             2.132999E+01             1.847359E+01             3.541439E-03             2.132644E+01             4.064889E+01             0.000000E+00
                   1.8000             1.404324E-01             7.281404E-02             9.556324E-01             2.132824E+01             1.855282E+01             3.647522E-03             2.132459E+01             4.064889E+01             0.000000E+00
                   1.9800             2.023577E-01             7.279370E-02             9.580276E-01             2.132630E+01             1.863567E+01             3.764750E-03             2.132254E+01             4.064889E+01             0.000000E+00
                   2.1600             2.641541E-01             7.277143E-02             9.605389E-01             2.132419E+01             1.872200E+01             3.893117E-03             2.132029E+01             4.064889E+01             0.000000E+00
                   2.3400             3.258173E-01             7.274722E-02             9.631647E-01             2.132189E+01             1.881170E+01             4.032617E-03             2.131785E+01             4.064889E+01             0.000000E+00
                   2.5200             3.873368E-01             7.272109E-02             9.659028E-01             2.131940E+01             1.890462E+01             4.183242E-03             2.131522E+01             4.064889E+01             0.000000E+00
                   2.7000             4.487040E-01             7.269304E-02             9.687513E-01             2.131674E+01             1.900064E+01             4.344983E-03             2.131239E+01             4.064889E+01             0.000000E+00
