                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -1.037306E+00            -4.862487E+01             3.827488E+00             5.213053E+00             1.385565E+00             1.996247E+01             2.001050E+01
                   0.1800            -2.561641E+00            -5.023679E+01             2.719497E+00             4.603370E+00             1.890913E+00             2.081172E+01             2.089745E+01
                   0.3600            -3.118945E+00            -5.027782E+01             2.211094E+00             4.591481E+00             2.394464E+00             2.088879E+01             2.102558E+01
                   0.5400            -3.674942E+00            -5.031913E+01             1.703679E+00             4.581084E+00             2.898511E+00             2.096651E+01             2.116591E+01
                   0.7200            -4.229898E+00            -5.036131E+01             1.197121E+00             4.571945E+00             3.402949E+00             2.104504E+01             2.131839E+01
                   0.9000            -4.783877E+00            -5.040465E+01             6.914331E-01             4.563920E+00             3.907615E+00             2.112446E+01             2.148284E+01
                   1.0800            -5.336972E+00            -5.044936E+01             1.865670E-01             4.556924E+00             4.412471E+00             2.120479E+01             2.165901E+01
                   1.2600            -5.889336E+00            -5.049555E+01            -3.176016E-01             4.550909E+00             4.917589E+00             2.128602E+01             2.184667E+01
                   1.4400            -6.440932E+00            -5.054326E+01            -8.210212E-01             4.545840E+00             5.422883E+00             2.136810E+01             2.204549E+01
                   1.6200            -6.991784E+00            -5.059251E+01            -1.323711E+00             4.541700E+00             5.928351E+00             2.145099E+01             2.225512E+01
                   1.8000            -7.541872E+00            -5.064332E+01            -1.825647E+00             4.538474E+00             6.433953E+00             2.153461E+01             2.247522E+01
                   1.9800            -8.091248E+00            -5.069567E+01            -2.326879E+00             4.536154E+00             6.939730E+00             2.161891E+01             2.270544E+01
                   2.1600            -8.639862E+00            -5.074957E+01            -2.827359E+00             4.534732E+00             7.445626E+00             2.170381E+01             2.294542E+01
                   2.3400            -9.187734E+00            -5.080499E+01            -3.327109E+00             4.534204E+00             7.951657E+00             2.178923E+01             2.319481E+01
                   2.5200            -9.734842E+00            -5.086192E+01            -3.826109E+00             4.534565E+00             8.457798E+00             2.187510E+01             2.345323E+01
                   2.7000            -1.028118E+01            -5.092033E+01            -4.324351E+00             4.535809E+00             8.964037E+00             2.196134E+01             2.372034E+01
                   2.8800            -1.082674E+01            -5.098023E+01            -4.821840E+00             4.537934E+00             9.470376E+00             2.204788E+01             2.399577E+01
                   3.0600            -1.137151E+01            -5.104157E+01            -5.318555E+00             4.540932E+00             9.976789E+00             2.213464E+01             2.427918E+01
                   3.2400            -1.191549E+01            -5.110435E+01            -5.814501E+00             4.544800E+00             1.048328E+01             2.222155E+01             2.457023E+01
                   3.4200            -1.245867E+01            -5.116853E+01            -6.309677E+00             4.549529E+00             1.098984E+01             2.230852E+01             2.486859E+01
                   3.6000            -1.300104E+01            -5.123410E+01            -6.804074E+00             4.555113E+00             1.149645E+01             2.239549E+01             2.517392E+01
                   3.7800            -1.354260E+01            -5.130103E+01            -7.297689E+00             4.561539E+00             1.200310E+01             2.248238E+01             2.548591E+01
                   3.9600            -1.408336E+01            -5.136927E+01            -7.790532E+00             4.568791E+00             1.250979E+01             2.256910E+01             2.580425E+01
                   4.1400            -1.462331E+01            -5.143878E+01            -8.282600E+00             4.576848E+00             1.301650E+01             2.265560E+01             2.612863E+01
                   4.3200            -1.516247E+01            -5.150950E+01            -8.773919E+00             4.585669E+00             1.352322E+01             2.274180E+01             2.645878E+01
                   4.5000            -1.570089E+01            -5.158132E+01            -9.264522E+00             4.595190E+00             1.402990E+01             2.282764E+01             2.679439E+01
