                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             9.803477E+01             1.527547E-01             9.788201E+01             3.070195E+05             1.440749E-01             4.333742E-04             8.246455E-03             1.667686E+01
                   0.1800             9.767461E+01            -3.892915E-01             9.806390E+01             3.070195E+05            -4.415871E-01            -1.328283E-03             5.362391E-02             1.665966E+01
                   0.3600             9.728383E+01            -7.575999E-01             9.804143E+01             3.070195E+05            -8.723085E-01            -2.623875E-03             1.173325E-01             1.665266E+01
                   0.5400             9.689738E+01            -1.126036E+00             9.802341E+01             3.070195E+05            -1.303051E+00            -3.919516E-03             1.809351E-01             1.664572E+01
                   0.7200             9.651558E+01            -1.494560E+00             9.801014E+01             3.070195E+05            -1.733770E+00            -5.215061E-03             2.444246E-01             1.663916E+01
                   0.9000             9.613870E+01            -1.863059E+00             9.800176E+01             3.070195E+05            -2.164348E+00            -6.510154E-03             3.077987E-01             1.663319E+01
                   1.0800             9.576694E+01            -2.231507E+00             9.799845E+01             3.070195E+05            -2.594759E+00            -7.804706E-03             3.710574E-01             1.662805E+01
                   1.2600             9.540035E+01            -2.599960E+00             9.800031E+01             3.070195E+05            -3.025064E+00            -9.098893E-03             4.342025E-01             1.662394E+01
                   1.4400             9.507152E+01            -2.968336E+00             9.803986E+01             3.070195E+05            -3.455181E+00            -1.039246E-02             4.972366E-01             1.662102E+01
                   1.6200             9.483982E+01            -3.336619E+00             9.817644E+01             3.070195E+05            -3.885097E+00            -1.168536E-02             5.601632E-01             1.661939E+01
                   1.8000             9.461317E+01            -3.704758E+00             9.831793E+01             3.070195E+05            -4.314766E+00            -1.297746E-02             6.229860E-01             1.661911E+01
                   1.9800             9.439142E+01            -4.072769E+00             9.846419E+01             3.070195E+05            -4.744210E+00            -1.426880E-02             6.857093E-01             1.662015E+01
                   2.1600             9.417443E+01            -4.440587E+00             9.861501E+01             3.070195E+05            -5.173366E+00            -1.555919E-02             7.483377E-01             1.662247E+01
                   2.3400             9.396195E+01            -4.808204E+00             9.877015E+01             3.070195E+05            -5.602231E+00            -1.684861E-02             8.108761E-01             1.662595E+01
                   2.5200             9.375373E+01            -5.175577E+00             9.892931E+01             3.070195E+05            -6.030769E+00            -1.813695E-02             8.733298E-01             1.663044E+01
                   2.7000             9.354951E+01            -5.542674E+00             9.909218E+01             3.070195E+05            -6.458954E+00            -1.942413E-02             9.357042E-01             1.663577E+01
                   2.8800             9.334897E+01            -5.909475E+00             9.925844E+01             3.070195E+05            -6.886770E+00            -2.071008E-02             9.980052E-01             1.664176E+01
                   3.0600             9.315182E+01            -6.275935E+00             9.942775E+01             3.070195E+05            -7.314179E+00            -2.199469E-02             1.060239E+00             1.664820E+01
                   3.2400             9.295775E+01            -6.642031E+00             9.959979E+01             3.070195E+05            -7.741165E+00            -2.327789E-02             1.122411E+00             1.665490E+01
                   3.4200             9.276649E+01            -7.007736E+00             9.977423E+01             3.070195E+05            -8.167705E+00            -2.455963E-02             1.184529E+00             1.666168E+01
                   3.6000             9.257777E+01            -7.373013E+00             9.995078E+01             3.070195E+05            -8.593772E+00            -2.583979E-02             1.246599E+00             1.666836E+01
                   3.7800             9.239135E+01            -7.737829E+00             1.001292E+02             3.070195E+05            -9.019337E+00            -2.711830E-02             1.308627E+00             1.667482E+01
                   3.9600             9.220702E+01            -8.102160E+00             1.003092E+02             0.000000E+00            -9.444385E+00            -2.839509E-02             1.370620E+00             1.668091E+01
                   4.1400             9.202458E+01            -8.465967E+00             1.004905E+02             0.000000E+00            -9.868881E+00            -2.967006E-02             1.432584E+00             1.668653E+01
                   4.3200             9.184387E+01            -8.829227E+00             1.006731E+02             0.000000E+00            -1.029281E+01            -3.094314E-02             1.494523E+00             1.669161E+01
                   4.5000             9.166478E+01            -9.191910E+00             1.008567E+02             0.000000E+00            -1.071614E+01            -3.221425E-02             1.556439E+00             1.669609E+01
                   4.6800             9.148718E+01            -9.554001E+00             1.010412E+02             0.000000E+00            -1.113884E+01            -3.348330E-02             1.618326E+00             1.669994E+01
                   4.8600             9.131103E+01            -9.915492E+00             1.012265E+02             0.000000E+00            -1.156091E+01            -3.475023E-02             1.680165E+00             1.670313E+01
                   5.0400             9.113627E+01            -1.027638E+01             1.014127E+02             0.000000E+00            -1.198230E+01            -3.601494E-02             1.741932E+00             1.670566E+01
                   5.2200             9.096288E+01            -1.063666E+01             1.015995E+02             0.000000E+00            -1.240300E+01            -3.727736E-02             1.803615E+00             1.670756E+01
                   5.4000             9.079082E+01            -1.099631E+01             1.017871E+02             0.000000E+00            -1.282299E+01            -3.853741E-02             1.865211E+00             1.670885E+01
                   5.5800             9.062009E+01            -1.135530E+01             1.019754E+02             0.000000E+00            -1.324222E+01            -3.979500E-02             1.926719E+00             1.670955E+01
                   5.7600             9.045068E+01            -1.171361E+01             1.021643E+02             0.000000E+00            -1.366070E+01            -4.105007E-02             1.988138E+00             1.670972E+01
                   5.9400             9.028258E+01            -1.207122E+01             1.023538E+02             0.000000E+00            -1.407838E+01            -4.230252E-02             2.049467E+00             1.670939E+01
                   6.1200             9.011580E+01            -1.242810E+01             1.025439E+02             0.000000E+00            -1.449526E+01            -4.355228E-02             2.110705E+00             1.670862E+01
                   6.3000             8.995036E+01            -1.278424E+01             1.027346E+02             0.000000E+00            -1.491129E+01            -4.479928E-02             2.171852E+00             1.670747E+01
                   6.4800             8.978626E+01            -1.313960E+01             1.029259E+02             0.000000E+00            -1.532646E+01            -4.604343E-02             2.232906E+00             1.670597E+01
                   6.6600             8.962352E+01            -1.349416E+01             1.031177E+02             0.000000E+00            -1.574075E+01            -4.728466E-02             2.293866E+00             1.670418E+01
                   6.8400             8.946215E+01            -1.384791E+01             1.033101E+02             0.000000E+00            -1.615412E+01            -4.852289E-02             2.354732E+00             1.670215E+01
                   7.0200             8.930217E+01            -1.420082E+01             1.035030E+02             0.000000E+00            -1.656657E+01            -4.975803E-02             2.415503E+00             1.669992E+01
                   7.2000             8.914359E+01            -1.455286E+01             1.036965E+02             0.000000E+00            -1.697805E+01            -5.099002E-02             2.476178E+00             1.669754E+01
                   7.3800             8.898642E+01            -1.490402E+01             1.038904E+02             0.000000E+00            -1.738856E+01            -5.221878E-02             2.536757E+00             1.669506E+01
                   7.5600             8.883066E+01            -1.525427E+01             1.040849E+02             0.000000E+00            -1.779806E+01            -5.344424E-02             2.597238E+00             1.669250E+01
                   7.7400             8.867634E+01            -1.560359E+01             1.042799E+02             0.000000E+00            -1.820654E+01            -5.466630E-02             2.657623E+00             1.668990E+01
                   7.9200             8.852346E+01            -1.595195E+01             1.044754E+02             0.000000E+00            -1.861397E+01            -5.588491E-02             2.717909E+00             1.668730E+01
                   8.1000             8.837202E+01            -1.629933E+01             1.046713E+02             0.000000E+00            -1.902033E+01            -5.709997E-02             2.778096E+00             1.668472E+01
                   8.2800             8.822203E+01            -1.664571E+01             1.048677E+02             0.000000E+00            -1.942559E+01            -5.831143E-02             2.838186E+00             1.668219E+01
                   8.4600             8.807349E+01            -1.699107E+01             1.050646E+02             0.000000E+00            -1.982973E+01            -5.951919E-02             2.898176E+00             1.667973E+01
                   8.6400             8.792640E+01            -1.733538E+01             1.052618E+02             0.000000E+00            -2.023273E+01            -6.072320E-02             2.958067E+00             1.667736E+01
                   8.8200             8.778078E+01            -1.767863E+01             1.054594E+02             0.000000E+00            -2.063456E+01            -6.192337E-02             3.017859E+00             1.667511E+01
                   9.0000             8.763661E+01            -1.802078E+01             1.056574E+02             0.000000E+00            -2.103521E+01            -6.311963E-02             3.077552E+00             1.667298E+01
                   9.1800             8.749391E+01            -1.836182E+01             1.058557E+02             0.000000E+00            -2.143465E+01            -6.431191E-02             3.137147E+00             1.667099E+01
                   9.3600             8.735266E+01            -1.870172E+01             1.060544E+02             0.000000E+00            -2.183286E+01            -6.550014E-02             3.196642E+00             1.666916E+01
                   9.5400             8.721287E+01            -1.904046E+01             1.062533E+02             0.000000E+00            -2.222981E+01            -6.668423E-02             3.256040E+00             1.666749E+01
                   9.7200             8.707455E+01            -1.937801E+01             1.064526E+02             0.000000E+00            -2.262549E+01            -6.786412E-02             3.315339E+00             1.666601E+01
                   9.9000             8.693768E+01            -1.971436E+01             1.066520E+02             0.000000E+00            -2.301986E+01            -6.903974E-02             3.374542E+00             1.666470E+01
                  10.0800             8.680229E+01            -2.004948E+01             1.068518E+02             0.000000E+00            -2.341292E+01            -7.021102E-02             3.433648E+00             1.666360E+01
                  10.2600             8.666835E+01            -2.038335E+01             1.070517E+02             0.000000E+00            -2.380463E+01            -7.137788E-02             3.492658E+00             1.666269E+01
                  10.4400             8.653588E+01            -2.071595E+01             1.072518E+02             0.000000E+00            -2.419498E+01            -7.254025E-02             3.551573E+00             1.666200E+01
                  10.6200             8.640489E+01            -2.104724E+01             1.074521E+02             0.000000E+00            -2.458394E+01            -7.369807E-02             3.610394E+00             1.666153E+01
                  10.8000             8.627537E+01            -2.137722E+01             1.076526E+02             0.000000E+00            -2.497149E+01            -7.485126E-02             3.669123E+00             1.666129E+01
                  10.9800             8.614733E+01            -2.170586E+01             1.078532E+02             0.000000E+00            -2.535762E+01            -7.599975E-02             3.727760E+00             1.666128E+01
                  11.1600             8.602078E+01            -2.203313E+01             1.080539E+02             0.000000E+00            -2.574229E+01            -7.714348E-02             3.786307E+00             1.666150E+01
                  11.3400             8.589572E+01            -2.235901E+01             1.082547E+02             0.000000E+00            -2.612549E+01            -7.828237E-02             3.844765E+00             1.666198E+01
                  11.5200             8.577216E+01            -2.268348E+01             1.084556E+02             0.000000E+00            -2.650720E+01            -7.941637E-02             3.903136E+00             1.666271E+01
                  11.7000             8.565010E+01            -2.300651E+01             1.086566E+02             0.000000E+00            -2.688739E+01            -8.054539E-02             3.961421E+00             1.666370E+01
                  11.8800             8.552956E+01            -2.332809E+01             1.088577E+02             0.000000E+00            -2.726604E+01            -8.166938E-02             4.019622E+00             1.666495E+01
                  12.0600             8.541055E+01            -2.364819E+01             1.090587E+02             0.000000E+00            -2.764314E+01            -8.278826E-02             4.077741E+00             1.666648E+01
                  12.2400             8.529307E+01            -2.396679E+01             1.092599E+02             0.000000E+00            -2.801866E+01            -8.390198E-02             4.135781E+00             1.666827E+01
                  12.4200             8.517713E+01            -2.428386E+01             1.094610E+02             0.000000E+00            -2.839259E+01            -8.501046E-02             4.193741E+00             1.667034E+01
                  12.6000             8.506273E+01            -2.459938E+01             1.096621E+02             0.000000E+00            -2.876490E+01            -8.611363E-02             4.251626E+00             1.667269E+01
                  12.7800             8.494989E+01            -2.491334E+01             1.098632E+02             0.000000E+00            -2.913556E+01            -8.721144E-02             4.309437E+00             1.667532E+01
                  12.9600             8.483861E+01            -2.522570E+01             1.100643E+02             0.000000E+00            -2.950457E+01            -8.830383E-02             4.367176E+00             1.667821E+01
                  13.1400             8.472888E+01            -2.553645E+01             1.102653E+02             0.000000E+00            -2.987190E+01            -8.939071E-02             4.424846E+00             1.668137E+01
                  13.3200             8.462072E+01            -2.584556E+01             1.104663E+02             0.000000E+00            -3.023753E+01            -9.047204E-02             4.482449E+00             1.668479E+01
                  13.5000             8.451411E+01            -2.615301E+01             1.106671E+02             0.000000E+00            -3.060145E+01            -9.154775E-02             4.539987E+00             1.668845E+01
                  13.6800             8.440905E+01            -2.645878E+01             1.108678E+02             0.000000E+00            -3.096362E+01            -9.261778E-02             4.597462E+00             1.669233E+01
                  13.8600             8.430553E+01            -2.676284E+01             1.110684E+02             0.000000E+00            -3.132404E+01            -9.368206E-02             4.654878E+00             1.669642E+01
                  14.0400             8.420354E+01            -2.706519E+01             1.112687E+02             0.000000E+00            -3.168268E+01            -9.474054E-02             4.712236E+00             1.670069E+01
                  14.2200             8.410306E+01            -2.736578E+01             1.114688E+02             0.000000E+00            -3.203952E+01            -9.579315E-02             4.769539E+00             1.670511E+01
                  14.4000             8.400406E+01            -2.766460E+01             1.116687E+02             0.000000E+00            -3.239455E+01            -9.683983E-02             4.826789E+00             1.670964E+01
                  14.5800             8.390652E+01            -2.796164E+01             1.118682E+02             0.000000E+00            -3.274775E+01            -9.788053E-02             4.883989E+00             1.671424E+01
                  14.7600             8.381041E+01            -2.825686E+01             1.120673E+02             0.000000E+00            -3.309909E+01            -9.891518E-02             4.941142E+00             1.671886E+01
                  14.9400             8.371568E+01            -2.855025E+01             1.122659E+02             0.000000E+00            -3.344856E+01            -9.994373E-02             4.998249E+00             1.672345E+01
                  15.1200             8.362230E+01            -2.884179E+01             1.124641E+02             0.000000E+00            -3.379614E+01            -1.009661E-01             5.055313E+00             1.672795E+01
                  15.3000             8.353022E+01            -2.913145E+01             1.126617E+02             0.000000E+00            -3.414181E+01            -1.019823E-01             5.112337E+00             1.673231E+01
                  15.4800             8.343940E+01            -2.941922E+01             1.128586E+02             0.000000E+00            -3.448555E+01            -1.029922E-01             5.169322E+00             1.673645E+01
