                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.282796E+02             3.282796E+02             3.313242E+02             3.313242E+02             3.323965E+02             3.289138E+02             3.283902E+02             3.289138E+02             3.283902E+02
                   0.1800             3.282648E+02             3.283021E+02             3.312963E+02             3.313377E+02             3.324126E+02             3.289160E+02             3.284087E+02             3.289333E+02             3.284304E+02
                   0.3600             3.282110E+02             3.282667E+02             3.312353E+02             3.312984E+02             3.323743E+02             3.288844E+02             3.283866E+02             3.288969E+02             3.284019E+02
                   0.5400             3.281550E+02             3.282237E+02             3.311734E+02             3.312526E+02             3.323293E+02             3.288436E+02             3.283525E+02             3.288532E+02             3.283642E+02
                   0.7200             3.280979E+02             3.281770E+02             3.311112E+02             3.312036E+02             3.322809E+02             3.287982E+02             3.283123E+02             3.288059E+02             3.283216E+02
                   0.9000             3.280412E+02             3.281290E+02             3.310499E+02             3.311538E+02             3.322315E+02             3.287510E+02             3.282693E+02             3.287574E+02             3.282770E+02
                   1.0800             3.279859E+02             3.280814E+02             3.309904E+02             3.311046E+02             3.321826E+02             3.287039E+02             3.282258E+02             3.287093E+02             3.282324E+02
                   1.2600             3.279328E+02             3.280351E+02             3.309334E+02             3.310569E+02             3.321353E+02             3.286579E+02             3.281828E+02             3.286626E+02             3.281887E+02
                   1.4400             3.278823E+02             3.279908E+02             3.308793E+02             3.310112E+02             3.320899E+02             3.286137E+02             3.281413E+02             3.286178E+02             3.281467E+02
                   1.6200             3.278348E+02             3.279487E+02             3.308283E+02             3.309679E+02             3.320468E+02             3.285715E+02             3.281016E+02             3.285753E+02             3.281068E+02
                   1.8000             3.277902E+02             3.279090E+02             3.307805E+02             3.309272E+02             3.320063E+02             3.285317E+02             3.280641E+02             3.285353E+02             3.280691E+02
                   1.9800             3.277487E+02             3.278719E+02             3.307358E+02             3.308890E+02             3.319683E+02             3.284944E+02             3.280288E+02             3.284978E+02             3.280338E+02
                   2.1600             3.277101E+02             3.278373E+02             3.306944E+02             3.308535E+02             3.319330E+02             3.284596E+02             3.279958E+02             3.284629E+02             3.280010E+02
                   2.3400             3.276746E+02             3.278053E+02             3.306561E+02             3.308207E+02             3.319003E+02             3.284273E+02             3.279653E+02             3.284307E+02             3.279706E+02
                   2.5200             3.276420E+02             3.277759E+02             3.306208E+02             3.307905E+02             3.318702E+02             3.283976E+02             3.279371E+02             3.284010E+02             3.279426E+02
                   2.7000             3.276122E+02             3.277491E+02             3.305886E+02             3.307629E+02             3.318427E+02             3.283704E+02             3.279114E+02             3.283739E+02             3.279171E+02
                   2.8800             3.275853E+02             3.277249E+02             3.305593E+02             3.307380E+02             3.318178E+02             3.283458E+02             3.278880E+02             3.283494E+02             3.278941E+02
                   3.0600             3.275611E+02             3.277032E+02             3.305329E+02             3.307156E+02             3.317955E+02             3.283237E+02             3.278671E+02             3.283274E+02             3.278734E+02
                   3.2400             3.275396E+02             3.276839E+02             3.305094E+02             3.306959E+02             3.317758E+02             3.283041E+02             3.278485E+02             3.283080E+02             3.278551E+02
                   3.4200             3.275208E+02             3.276672E+02             3.304886E+02             3.306786E+02             3.317585E+02             3.282870E+02             3.278322E+02             3.282910E+02             3.278392E+02
                   3.6000             3.275046E+02             3.276529E+02             3.304705E+02             3.306638E+02             3.317437E+02             3.282723E+02             3.278182E+02             3.282765E+02             3.278256E+02
                   3.7800             3.274909E+02             3.276409E+02             3.304551E+02             3.306515E+02             3.317314E+02             3.282600E+02             3.278065E+02             3.282644E+02             3.278142E+02
                   3.9600             3.274796E+02             3.276313E+02             3.304422E+02             3.306415E+02             3.317214E+02             3.282500E+02             3.277970E+02             3.282546E+02             3.278051E+02
                   4.1400             3.274707E+02             3.276240E+02             3.304318E+02             3.306339E+02             3.317137E+02             3.282423E+02             3.277896E+02             3.282471E+02             3.277981E+02
                   4.3200             3.274641E+02             3.276188E+02             3.304238E+02             3.306285E+02             3.317083E+02             3.282368E+02             3.277843E+02             3.282418E+02             3.277932E+02
                   4.5000             3.274595E+02             3.276157E+02             3.304179E+02             3.306251E+02             3.317048E+02             3.282332E+02             3.277809E+02             3.282385E+02             3.277902E+02
                   4.6800             3.274567E+02             3.276141E+02             3.304137E+02             3.306234E+02             3.317030E+02             3.282313E+02             3.277790E+02             3.282369E+02             3.277887E+02
                   4.8600             3.274549E+02             3.276136E+02             3.304108E+02             3.306227E+02             3.317022E+02             3.282304E+02             3.277781E+02             3.282362E+02             3.277882E+02
                   5.0400             3.274535E+02             3.276133E+02             3.304083E+02             3.306224E+02             3.317017E+02             3.282298E+02             3.277775E+02             3.282359E+02             3.277880E+02
                   5.2200             3.274523E+02             3.276132E+02             3.304060E+02             3.306221E+02             3.317013E+02             3.282293E+02             3.277769E+02             3.282356E+02             3.277878E+02
                   5.4000             3.274512E+02             3.276130E+02             3.304038E+02             3.306218E+02             3.317009E+02             3.282288E+02             3.277764E+02             3.282353E+02             3.277876E+02
                   5.5800             3.274501E+02             3.276128E+02             3.304017E+02             3.306215E+02             3.317005E+02             3.282283E+02             3.277758E+02             3.282350E+02             3.277874E+02
                   5.7600             3.274490E+02             3.276126E+02             3.303996E+02             3.306211E+02             3.317000E+02             3.282277E+02             3.277753E+02             3.282347E+02             3.277872E+02
                   5.9400             3.274480E+02             3.276123E+02             3.303977E+02             3.306208E+02             3.316995E+02             3.282272E+02             3.277747E+02             3.282343E+02             3.277870E+02
                   6.1200             3.274471E+02             3.276121E+02             3.303958E+02             3.306204E+02             3.316990E+02             3.282266E+02             3.277742E+02             3.282340E+02             3.277867E+02
                   6.3000             3.274461E+02             3.276118E+02             3.303940E+02             3.306199E+02             3.316985E+02             3.282260E+02             3.277736E+02             3.282336E+02             3.277864E+02
                   6.4800             3.274452E+02             3.276114E+02             3.303922E+02             3.306195E+02             3.316979E+02             3.282254E+02             3.277730E+02             3.282331E+02             3.277861E+02
                   6.6600             3.274443E+02             3.276110E+02             3.303905E+02             3.306190E+02             3.316973E+02             3.282247E+02             3.277723E+02             3.282326E+02             3.277857E+02
                   6.8400             3.274434E+02             3.276106E+02             3.303888E+02             3.306185E+02             3.316967E+02             3.282240E+02             3.277717E+02             3.282321E+02             3.277853E+02
                   7.0200             3.274425E+02             3.276102E+02             3.303870E+02             3.306179E+02             3.316960E+02             3.282233E+02             3.277710E+02             3.282316E+02             3.277848E+02
                   7.2000             3.274415E+02             3.276097E+02             3.303854E+02             3.306172E+02             3.316952E+02             3.282225E+02             3.277702E+02             3.282309E+02             3.277843E+02
                   7.3800             3.274406E+02             3.276091E+02             3.303836E+02             3.306166E+02             3.316944E+02             3.282217E+02             3.277695E+02             3.282303E+02             3.277838E+02
                   7.5600             3.274396E+02             3.276085E+02             3.303819E+02             3.306158E+02             3.316936E+02             3.282208E+02             3.277686E+02             3.282295E+02             3.277832E+02
                   7.7400             3.274385E+02             3.276078E+02             3.303802E+02             3.306150E+02             3.316926E+02             3.282199E+02             3.277678E+02             3.282288E+02             3.277825E+02
                   7.9200             3.274375E+02             3.276070E+02             3.303784E+02             3.306141E+02             3.316917E+02             3.282189E+02             3.277668E+02             3.282279E+02             3.277818E+02
                   8.1000             3.274363E+02             3.276062E+02             3.303766E+02             3.306132E+02             3.316906E+02             3.282179E+02             3.277658E+02             3.282270E+02             3.277810E+02
                   8.2800             3.274351E+02             3.276053E+02             3.303748E+02             3.306122E+02             3.316895E+02             3.282167E+02             3.277647E+02             3.282260E+02             3.277801E+02
                   8.4600             3.274339E+02             3.276044E+02             3.303729E+02             3.306111E+02             3.316883E+02             3.282155E+02             3.277636E+02             3.282249E+02             3.277791E+02
                   8.6400             3.274325E+02             3.276033E+02             3.303710E+02             3.306100E+02             3.316870E+02             3.282143E+02             3.277624E+02             3.282238E+02             3.277781E+02
                   8.8200             3.274311E+02             3.276022E+02             3.303689E+02             3.306087E+02             3.316857E+02             3.282129E+02             3.277610E+02             3.282226E+02             3.277770E+02
                   9.0000             3.274296E+02             3.276010E+02             3.303668E+02             3.306074E+02             3.316842E+02             3.282114E+02             3.277596E+02             3.282213E+02             3.277758E+02
                   9.1800             3.274280E+02             3.275997E+02             3.303647E+02             3.306060E+02             3.316827E+02             3.282099E+02             3.277582E+02             3.282199E+02             3.277745E+02
                   9.3600             3.274263E+02             3.275983E+02             3.303624E+02             3.306045E+02             3.316811E+02             3.282082E+02             3.277566E+02             3.282184E+02             3.277731E+02
                   9.5400             3.274245E+02             3.275969E+02             3.303600E+02             3.306029E+02             3.316793E+02             3.282065E+02             3.277549E+02             3.282168E+02             3.277717E+02
                   9.7200             3.274225E+02             3.275953E+02             3.303576E+02             3.306012E+02             3.316775E+02             3.282046E+02             3.277530E+02             3.282151E+02             3.277701E+02
                   9.9000             3.274205E+02             3.275936E+02             3.303550E+02             3.305994E+02             3.316756E+02             3.282026E+02             3.277511E+02             3.282133E+02             3.277684E+02
                  10.0800             3.274183E+02             3.275918E+02             3.303523E+02             3.305974E+02             3.316736E+02             3.282005E+02             3.277491E+02             3.282114E+02             3.277667E+02
                  10.2600             3.274160E+02             3.275899E+02             3.303495E+02             3.305954E+02             3.316714E+02             3.281983E+02             3.277469E+02             3.282094E+02             3.277648E+02
                  10.4400             3.274135E+02             3.275879E+02             3.303465E+02             3.305933E+02             3.316692E+02             3.281960E+02             3.277446E+02             3.282073E+02             3.277628E+02
                  10.6200             3.274109E+02             3.275858E+02             3.303434E+02             3.305911E+02             3.316668E+02             3.281935E+02             3.277422E+02             3.282051E+02             3.277607E+02
                  10.8000             3.274082E+02             3.275836E+02             3.303402E+02             3.305887E+02             3.316643E+02             3.281909E+02             3.277396E+02             3.282028E+02             3.277585E+02
                  10.9800             3.274053E+02             3.275813E+02             3.303369E+02             3.305862E+02             3.316617E+02             3.281882E+02             3.277369E+02             3.282003E+02             3.277561E+02
                  11.1600             3.274022E+02             3.275788E+02             3.303333E+02             3.305836E+02             3.316590E+02             3.281853E+02             3.277341E+02             3.281977E+02             3.277537E+02
                  11.3400             3.273989E+02             3.275762E+02             3.303297E+02             3.305809E+02             3.316562E+02             3.281822E+02             3.277311E+02             3.281950E+02             3.277511E+02
                  11.5200             3.273955E+02             3.275735E+02             3.303258E+02             3.305781E+02             3.316532E+02             3.281790E+02             3.277279E+02             3.281922E+02             3.277484E+02
                  11.7000             3.273920E+02             3.275707E+02             3.303218E+02             3.305751E+02             3.316501E+02             3.281757E+02             3.277246E+02             3.281893E+02             3.277456E+02
                  11.8800             3.273882E+02             3.275677E+02             3.303177E+02             3.305720E+02             3.316468E+02             3.281722E+02             3.277211E+02             3.281862E+02             3.277426E+02
                  12.0600             3.273843E+02             3.275646E+02             3.303134E+02             3.305687E+02             3.316434E+02             3.281685E+02             3.277175E+02             3.281830E+02             3.277395E+02
                  12.2400             3.273802E+02             3.275614E+02             3.303088E+02             3.305654E+02             3.316399E+02             3.281647E+02             3.277137E+02             3.281796E+02             3.277363E+02
                  12.4200             3.273759E+02             3.275580E+02             3.303042E+02             3.305619E+02             3.316363E+02             3.281607E+02             3.277097E+02             3.281761E+02             3.277329E+02
                  12.6000             3.273714E+02             3.275545E+02             3.302993E+02             3.305582E+02             3.316325E+02             3.281565E+02             3.277056E+02             3.281725E+02             3.277294E+02
                  12.7800             3.273667E+02             3.275509E+02             3.302942E+02             3.305544E+02             3.316286E+02             3.281522E+02             3.277012E+02             3.281688E+02             3.277258E+02
                  12.9600             3.273618E+02             3.275471E+02             3.302890E+02             3.305505E+02             3.316245E+02             3.281477E+02             3.276968E+02             3.281649E+02             3.277220E+02
                  13.1400             3.273567E+02             3.275432E+02             3.302836E+02             3.305465E+02             3.316203E+02             3.281430E+02             3.276921E+02             3.281609E+02             3.277181E+02
                  13.3200             3.273514E+02             3.275392E+02             3.302780E+02             3.305423E+02             3.316159E+02             3.281382E+02             3.276873E+02             3.281567E+02             3.277141E+02
                  13.5000             3.273460E+02             3.275350E+02             3.302722E+02             3.305379E+02             3.316115E+02             3.281332E+02             3.276822E+02             3.281524E+02             3.277099E+02
                  13.6800             3.273403E+02             3.275307E+02             3.302662E+02             3.305335E+02             3.316068E+02             3.281280E+02             3.276770E+02             3.281480E+02             3.277056E+02
                  13.8600             3.273344E+02             3.275263E+02             3.302600E+02             3.305289E+02             3.316021E+02             3.281226E+02             3.276717E+02             3.281434E+02             3.277012E+02
