                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.198476E-09            -1.806594E-03             1.687538E-08
                   0.1800            -2.622069E-05            -1.139084E+01             1.530650E-08
                   0.3600            -2.618480E-05            -1.140192E+01             1.379477E-08
                   0.5400            -2.615624E-05            -1.140520E+01             1.234003E-08
                   0.7200            -2.613298E-05            -1.140428E+01             1.094235E-08
                   0.9000            -2.611377E-05            -1.140130E+01             9.601763E-09
                   1.0800            -2.609783E-05            -1.139752E+01             8.318251E-09
                   1.2600            -2.608465E-05            -1.139363E+01             7.091855E-09
                   1.4400            -2.607390E-05            -1.139005E+01             5.922565E-09
                   1.6200            -2.606533E-05            -1.138699E+01             4.810430E-09
                   1.8000            -2.605876E-05            -1.138455E+01             3.755436E-09
                   1.9800            -2.605403E-05            -1.138277E+01             2.757605E-09
                   2.1600            -2.605102E-05            -1.138168E+01             1.816955E-09
                   2.3400            -2.604960E-05            -1.138124E+01             9.334895E-10
                   2.5200            -2.604966E-05            -1.138144E+01             1.072292E-10
                   2.7000            -2.605110E-05            -1.138223E+01            -6.618297E-10
                   2.8800            -2.605380E-05            -1.138359E+01            -1.373678E-09
                   3.0600            -2.605766E-05            -1.138546E+01            -2.028297E-09
                   3.2400            -2.606259E-05            -1.138780E+01            -2.625690E-09
                   3.4200            -2.606847E-05            -1.139058E+01            -3.165846E-09
                   3.6000            -2.607521E-05            -1.139374E+01            -3.648757E-09
                   3.7800            -2.608271E-05            -1.139724E+01            -4.074428E-09
                   3.9600            -2.609087E-05            -1.140103E+01            -4.442850E-09
                   4.1400            -2.609957E-05            -1.140508E+01            -4.754022E-09
                   4.3200            -2.610873E-05            -1.140932E+01            -5.007941E-09
                   4.5000            -2.611825E-05            -1.141373E+01            -5.204611E-09
                   4.6800            -2.612801E-05            -1.141825E+01            -5.344028E-09
                   4.8600            -2.613791E-05            -1.142284E+01            -5.426196E-09
                   5.0400            -2.614786E-05            -1.142745E+01            -5.451112E-09
                   5.2200            -2.615775E-05            -1.143204E+01            -5.418788E-09
                   5.4000            -2.616749E-05            -1.143655E+01            -5.329219E-09
                   5.5800            -2.617695E-05            -1.144095E+01            -5.182413E-09
                   5.7600            -2.618605E-05            -1.144518E+01            -4.978380E-09
                   5.9400            -2.619467E-05            -1.144920E+01            -4.717123E-09
                   6.1200            -2.620272E-05            -1.145297E+01            -4.398649E-09
                   6.3000            -2.621008E-05            -1.145642E+01            -4.022966E-09
                   6.4800            -2.621666E-05            -1.145953E+01            -3.590085E-09
                   6.6600            -2.622235E-05            -1.146224E+01            -3.100015E-09
                   6.8400            -2.622704E-05            -1.146450E+01            -2.552768E-09
                   7.0200            -2.623063E-05            -1.146627E+01            -1.948358E-09
                   7.2000            -2.623302E-05            -1.146750E+01            -1.286794E-09
                   7.3800            -2.623409E-05            -1.146814E+01            -5.680897E-10
                   7.5600            -2.623376E-05            -1.146814E+01             2.077388E-10
